taxon_id	marker	protein_a	protein_b	gene_relationship	gene_ids_a_json	gene_ids_b_json	length_a	length_b	sequence_sha256_a	sequence_sha256_b	exact_full_sequence_identity	annotation_mode	interval_basis	intervals_a_json	intervals_b_json	location_relationship	overlap_bases	intervening_bases	same_strand
F423460	340246at2759	ORX63764.1	ORY02776.1	distinct_annotated_genes	"[""gene-K493DRAFT_249792""]"	"[""gene-K493DRAFT_207831""]"	648	648	ee9718964f2f15a1b0feac870bf40f8c9a0b88b96699e7d1b1e5724b1620b981	ee9718964f2f15a1b0feac870bf40f8c9a0b88b96699e7d1b1e5724b1620b981	True	ncbi_protein_gff	annotated_gene_feature	"[[""MCFE01001269.1"", 8476, 10537, ""+""]]"	"[[""MCFE01000053.1"", 17840, 19901, ""+""]]"	different_assembly_sequences			
F423460	4837017at2759	ORX63644.1	ORX87935.1	distinct_annotated_genes	"[""gene-K493DRAFT_294893""]"	"[""gene-K493DRAFT_341415""]"	220	220	d6970c961fee28974c532cfa1bed9cfc0b6caf8197b02d99a139a503e763b7e2	d6970c961fee28974c532cfa1bed9cfc0b6caf8197b02d99a139a503e763b7e2	True	ncbi_protein_gff	annotated_gene_feature	"[[""MCFE01001283.1"", 2467, 3419, ""-""]]"	"[[""MCFE01000542.1"", 12388, 13337, ""-""]]"	different_assembly_sequences			
F423460	5000986at2759	ORX63246.1	ORX89896.1	distinct_annotated_genes	"[""gene-K493DRAFT_250298""]"	"[""gene-K493DRAFT_232105""]"	440	440	574293ac06422f618df1aaac74ef4d7b129dacbe4981b8c41a89dfb5c4ce5ec7	574293ac06422f618df1aaac74ef4d7b129dacbe4981b8c41a89dfb5c4ce5ec7	True	ncbi_protein_gff	annotated_gene_feature	"[[""MCFE01001352.1"", 5369, 6884, ""+""]]"	"[[""MCFE01000415.1"", 57193, 58708, ""-""]]"	different_assembly_sequences			
F423460	5002573at2759	ORX90175.1	ORY01146.1	distinct_annotated_genes	"[""gene-K493DRAFT_357166""]"	"[""gene-K493DRAFT_278220""]"	379	379	0f02071b22ecd31aa207514ae89db7b60ed0c1394c6048e73a17e523d2e2b23e	0f02071b22ecd31aa207514ae89db7b60ed0c1394c6048e73a17e523d2e2b23e	True	ncbi_protein_gff	annotated_gene_feature	"[[""MCFE01000395.1"", 74750, 76342, ""-""]]"	"[[""MCFE01000073.1"", 114338, 116064, ""-""]]"	different_assembly_sequences			
F423460	5004478at2759	ORX68064.1	ORX89864.1	distinct_annotated_genes	"[""gene-K493DRAFT_248192""]"	"[""gene-K493DRAFT_266485""]"	434	434	fbd9c92f3f4f1f7112c87ab564a1aacda63a35d1c46444fd42dfbc79068d213d	fbd9c92f3f4f1f7112c87ab564a1aacda63a35d1c46444fd42dfbc79068d213d	True	ncbi_protein_gff	annotated_gene_feature	"[[""MCFE01001106.1"", 15256, 16744, ""-""]]"	"[[""MCFE01000416.1"", 5856, 7564, ""-""]]"	different_assembly_sequences			
F423460	5005196at2759	ORX97723.1	ORY02599.1	distinct_annotated_genes	"[""gene-K493DRAFT_324233""]"	"[""gene-K493DRAFT_254766""]"	440	440	ce22cc49fe6e68bfd1af5b681afc513143596b2ae3a75e6616747bcdb077f6fd	ce22cc49fe6e68bfd1af5b681afc513143596b2ae3a75e6616747bcdb077f6fd	True	ncbi_protein_gff	annotated_gene_feature	"[[""MCFE01000127.1"", 91169, 93276, ""-""]]"	"[[""MCFE01000055.1"", 41290, 42844, ""+""]]"	different_assembly_sequences			
F423460	538952at2759	ORX64156.1	ORX90438.1	distinct_annotated_genes	"[""gene-K493DRAFT_10958""]"	"[""gene-K493DRAFT_59328""]"	348	348	4496ab861f76ee12b43abf44c08a868229fb45335d48dd52dc416e6825a4a24e	4496ab861f76ee12b43abf44c08a868229fb45335d48dd52dc416e6825a4a24e	True	ncbi_protein_gff	annotated_gene_feature	"[[""MCFE01001231.1"", 10636, 12037, ""-""]]"	"[[""MCFE01000380.1"", 33487, 34888, ""-""]]"	different_assembly_sequences			
F42374	201273at2759	XP_002419512.1	XP_002419537.1	distinct_annotated_genes	"[""gene-CD36_86090""]"	"[""gene-CD36_86360""]"	261	261	f8fdda8a2fcd6691857e9ab6f81bd6eb2fb5c68dadbae6f020fdc62a31b733e1	f8fdda8a2fcd6691857e9ab6f81bd6eb2fb5c68dadbae6f020fdc62a31b733e1	True	ncbi_protein_gff	annotated_gene_feature	"[[""NC_012862.1"", 1446344, 1447129, ""-""]]"	"[[""NC_012862.1"", 1513833, 1514618, ""+""]]"	same_sequence_disjoint_intervals	0	66703	False
F42374	5001413at2759	XP_002420634.1	XP_002420639.1	distinct_annotated_genes	"[""gene-CD36_53390""]"	"[""gene-CD36_53440""]"	299	299	d414a191d8b3bf735e4ec158d23a11597193fb5500a9491eb9895d508edb80a6	d414a191d8b3bf735e4ec158d23a11597193fb5500a9491eb9895d508edb80a6	True	ncbi_protein_gff	annotated_gene_feature	"[[""NC_012864.1"", 865174, 866073, ""+""]]"	"[[""NC_012864.1"", 876396, 877295, ""-""]]"	same_sequence_disjoint_intervals	0	10322	False
F43433	340246at2759	XP_051334542.1	XP_051338771.1	distinct_annotated_genes	"[""gene-BZA05DRAFT_413833""]"	"[""gene-BZA05DRAFT_401035""]"	828	828	3db1df1196ff82107d13849e1f6af5eb0cb35d8adac8367d98bb498b46e2b717	3db1df1196ff82107d13849e1f6af5eb0cb35d8adac8367d98bb498b46e2b717	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_026250465.1"", 19683, 22379, ""-""]]"	"[[""NW_026250417.1"", 787224, 789920, ""-""]]"	different_assembly_sequences			
F43959	5000452at2759	XP_064851471.1	XP_064851479.1	distinct_annotated_genes	"[""gene-DASC09_017960""]"	"[""gene-DASC09_018040""]"	306	306	595d7d6f49970b29410d53f85445ab7c48ea50bb66ea20eb9a32cd1925eb099b	595d7d6f49970b29410d53f85445ab7c48ea50bb66ea20eb9a32cd1925eb099b	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_027043820.1"", 2404787, 2405707, ""+""]]"	"[[""NW_027043820.1"", 2416794, 2417714, ""-""]]"	same_sequence_disjoint_intervals	0	11086	False
F4808	529759at2759	KAI9187857.1	KAI9187882.1	distinct_annotated_genes	"[""gene-H9P43_002248""]"	"[""gene-H9P43_002273""]"	245	245	9cef591b9b1414f565187490f6657569f177a17aed359a0dd35a1df9e65eb0b1	9cef591b9b1414f565187490f6657569f177a17aed359a0dd35a1df9e65eb0b1	True	ncbi_protein_gff	annotated_gene_feature	"[[""JANHCV010000002.1"", 963701, 964524, ""-""]]"	"[[""JANHCV010000002.1"", 1010412, 1011256, ""+""]]"	same_sequence_disjoint_intervals	0	45887	False
F4837	201273at2759	XP_018288404.1	XP_018298147.1	distinct_annotated_genes	"[""gene-PHYBLDRAFT_60264""]"	"[""gene-PHYBLDRAFT_154296""]"	260	260	283870d262918d03be7f3127f14cf0496a223d2d32e81908cb5da55f4682d242	283870d262918d03be7f3127f14cf0496a223d2d32e81908cb5da55f4682d242	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_017265152.1"", 960112, 961271, ""+""]]"	"[[""NW_017265135.1"", 3285108, 3286284, ""-""]]"	different_assembly_sequences			
F4837	529759at2759	XP_018288782.1	XP_018293347.1	distinct_annotated_genes	"[""gene-PHYBLDRAFT_126194""]"	"[""gene-PHYBLDRAFT_143563""]"	245	245	17a7d7eb2d222580c8db8b07eba6e6d292c00b0f32848e70a21e4325b6d2bdbc	17a7d7eb2d222580c8db8b07eba6e6d292c00b0f32848e70a21e4325b6d2bdbc	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_017265150.1"", 114593, 115766, ""+""]]"	"[[""NW_017265140.1"", 432248, 433153, ""-""]]"	different_assembly_sequences			
F48565	4747214at2759	KAG2751528.1	KAG2754615.1	distinct_annotated_genes	"[""gene-P692DRAFT_20800079""]"	"[""gene-P692DRAFT_20853946""]"	158	158	743cadb5eb77daeb00948716eef91607a5a5038a75e757bd1bc5693019621718	743cadb5eb77daeb00948716eef91607a5a5038a75e757bd1bc5693019621718	True	ncbi_protein_gff	annotated_gene_feature	"[[""JRHT02000038.1"", 268605, 269476, ""-""]]"	"[[""JRHT02000016.1"", 3505, 4376, ""-""]]"	different_assembly_sequences			
F48586	5001273at2759	XP_041235176.1	XP_041244104.1	distinct_annotated_genes	"[""gene-DFJ58DRAFT_286336""]"	"[""gene-DFJ58DRAFT_377326""]"	248	248	4efc0c397bc9b3ebceda196c61e8fc141363d42c12b978330020af8d6dc1f021	4efc0c397bc9b3ebceda196c61e8fc141363d42c12b978330020af8d6dc1f021	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_024540593.1"", 5501, 6580, ""-""]]"	"[[""NW_024540300.1"", 254916, 255929, ""+""]]"	different_assembly_sequences			
F48587	5001273at2759	XP_041185921.1	XP_041187077.1	distinct_annotated_genes	"[""gene-BJ212DRAFT_1400204""]"	"[""gene-BJ212DRAFT_1393201""]"	248	248	3b4d79626bbb8f1f615879ba066837e6f7e999c1595d80d844c2013461f5bcfc	3b4d79626bbb8f1f615879ba066837e6f7e999c1595d80d844c2013461f5bcfc	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_024538667.1"", 39018, 39986, ""+""]]"	"[[""NW_024538612.1"", 166851, 167819, ""+""]]"	different_assembly_sequences			
F4896	4971272at2759	NP_593278.1	NP_594776.1	distinct_annotated_genes	"[""gene-SPOM_SPAC1420.03""]"	"[""gene-SPOM_SPAPB8E5.02C""]"	443	443	4487292388608d6266e1e48a281c63e4912e0a3ce2169ee0732a01245fafec03	4487292388608d6266e1e48a281c63e4912e0a3ce2169ee0732a01245fafec03	True	ncbi_protein_gff	annotated_gene_feature	"[[""NC_003424.3"", 1266269, 1267780, ""+""]]"	"[[""NC_003424.3"", 4909367, 4910875, ""-""]]"	same_sequence_disjoint_intervals	0	3641586	False
F4903	707076at2759	XP_020067668.1	XP_020072724.1	distinct_annotated_genes	"[""gene-CYBJADRAFT_133187""]"	"[""gene-CYBJADRAFT_51500""]"	270	270	0d26dc1473269b55cefd4b05aeda2d25feee8cd7debc567b10b1495c0f4187d4	0d26dc1473269b55cefd4b05aeda2d25feee8cd7debc567b10b1495c0f4187d4	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_017963685.1"", 13258, 14070, ""+""]]"	"[[""NW_017963653.1"", 1284200, 1285215, ""-""]]"	different_assembly_sequences			
F4927	4974767at2759	XP_019040207.1	XP_019040299.1	distinct_annotated_genes	"[""gene-WICANDRAFT_83270""]"	"[""gene-WICANDRAFT_77738""]"	151	151	12835e92019183697931b67858769d0094062dbe5aa3f873e72981d4d4d3f17e	12835e92019183697931b67858769d0094062dbe5aa3f873e72981d4d4d3f17e	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_017567111.1"", 1052319, 1052774, ""+""]]"	"[[""NW_017567111.1"", 1279225, 1279680, ""+""]]"	same_sequence_disjoint_intervals	0	226450	True
F5219	4988239at2759	KZV81944.1	KZV84526.1	distinct_annotated_genes	"[""gene-EXIGLDRAFT_627699""]"	"[""gene-EXIGLDRAFT_624137""]"	987	987	d3b1b639b0ebbd995ec6f84cd2aad32001d9c89ac888a6385cf3dfb0350c75ba	d3b1b639b0ebbd995ec6f84cd2aad32001d9c89ac888a6385cf3dfb0350c75ba	True	ncbi_protein_gff	annotated_gene_feature	"[[""KV426355.1"", 5662, 9343, ""+""]]"	"[[""KV426221.1"", 64897, 68580, ""+""]]"	different_assembly_sequences			
F5219	5001473at2759	KZV81958.1	KZV98952.1	distinct_annotated_genes	"[""gene-EXIGLDRAFT_685413""]"	"[""gene-EXIGLDRAFT_726449""]"	163	163	3f0e053d711fb49e83938a9ce9998115a811ba68ebf014e4366503f5b08fd0ca	3f0e053d711fb49e83938a9ce9998115a811ba68ebf014e4366503f5b08fd0ca	True	ncbi_protein_gff	annotated_gene_feature	"[[""KV426355.1"", 48851, 49730, ""-""]]"	"[[""KV425913.1"", 3337, 4154, ""-""]]"	different_assembly_sequences			
F5476	201273at2759	XP_716088.1	XP_716639.2	distinct_annotated_genes	"[""gene-CAALFM_C306380WA""]"	"[""gene-CAALFM_C306160CA""]"	261	261	9ee966c88e95f3eca8f3b3987e0becbb2def9e4432543fa4c8fa850a1ae41e51	9ee966c88e95f3eca8f3b3987e0becbb2def9e4432543fa4c8fa850a1ae41e51	True	ncbi_protein_gff	annotated_gene_feature	"[[""NC_032091.1"", 1456914, 1457699, ""+""]]"	"[[""NC_032091.1"", 1402376, 1403161, ""-""]]"	same_sequence_disjoint_intervals	0	53752	False
F5476	5001413at2759	XP_711428.2	XP_711434.2	distinct_annotated_genes	"[""gene-CAALFM_C503640WA""]"	"[""gene-CAALFM_C503700CA""]"	299	299	47b5c200a293eec956aa583dad32ea9cbad67e7cb1ce8350a612d82cc621ba3f	47b5c200a293eec956aa583dad32ea9cbad67e7cb1ce8350a612d82cc621ba3f	True	ncbi_protein_gff	annotated_gene_feature	"[[""NC_032093.1"", 809368, 810267, ""+""]]"	"[[""NC_032093.1"", 821296, 822195, ""-""]]"	same_sequence_disjoint_intervals	0	11028	False
F5479	5005217at2759	KAL6453956.1	KAL6454226.1	distinct_annotated_genes	"[""gene-SBY92_004764""]"	"[""gene-SBY92_003687""]"	600	600	65c2a5190e21e68f97f1ef691ff6dcbdef0931e4349008cf2a72a38f181943ec	65c2a5190e21e68f97f1ef691ff6dcbdef0931e4349008cf2a72a38f181943ec	True	ncbi_protein_gff	annotated_gene_feature	"[[""JBNVUB010000002.1"", 18542, 20344, ""-""]]"	"[[""JBNVUB010000001.1"", 679730, 681532, ""+""]]"	different_assembly_sequences			
F5479	760428at2759	KAL6451573.1	KAL6451917.1	distinct_annotated_genes	"[""gene-SBY92_000015""]"	"[""gene-SBY92_003225""]"	320	320	e7957a8497037e14c3fb1bbb58f785cb4f59e3bcf046b7ff5ad9532d679e2710	e7957a8497037e14c3fb1bbb58f785cb4f59e3bcf046b7ff5ad9532d679e2710	True	ncbi_protein_gff	annotated_gene_feature	"[[""JBNVUB010000014.1"", 10313, 11275, ""-""]]"	"[[""JBNVUB010000011.1"", 837138, 838100, ""-""]]"	different_assembly_sequences			
F5482	5004478at2759	XP_002550849.1	XP_002550877.1	distinct_annotated_genes	"[""gene-CTRG_05147""]"	"[""gene-CTRG_05175""]"	472	472	d16a23bb84ab8c47e2f816482b4c083105d4b106202d63724fbe1ae7a4dc940e	d16a23bb84ab8c47e2f816482b4c083105d4b106202d63724fbe1ae7a4dc940e	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_003020059.1"", 740475, 741893, ""+""]]"	"[[""NW_003020059.1"", 797161, 798579, ""-""]]"	same_sequence_disjoint_intervals	0	55267	False
F5486	260326at2759	RCK55743.1	RCK60343.1	distinct_annotated_genes	"[""gene-Cantr_05048""]"	"[""gene-Cantr_08600""]"	173	173	f5abb2524cb1c5913e104ed78796db072a5a4460a94da9a6e9ead5b7958dbaed	f5abb2524cb1c5913e104ed78796db072a5a4460a94da9a6e9ead5b7958dbaed	True	ncbi_protein_gff	annotated_gene_feature	"[[""QLNQ01000029.1"", 385071, 385592, ""-""]]"	"[[""QLNQ01000026.1"", 1372645, 1373166, ""+""]]"	different_assembly_sequences			
F5486	352891at2759	RCK65332.1	RCK66452.1	distinct_annotated_genes	"[""gene-Cantr_01073""]"	"[""gene-Cantr_02122""]"	257	257	5e05c4c9a4ca10a84404aa891c0d0ff3a4dfb81cbeca7fa2d3e9d3bfe503a43b	5e05c4c9a4ca10a84404aa891c0d0ff3a4dfb81cbeca7fa2d3e9d3bfe503a43b	True	ncbi_protein_gff	annotated_gene_feature	"[[""QLNQ01000020.1"", 153800, 154573, ""+""]]"	"[[""QLNQ01000015.1"", 71451, 72224, ""-""]]"	different_assembly_sequences			
F5486	4803900at2759	RCK56248.1	RCK60955.1	distinct_annotated_genes	"[""gene-Cantr_04990""]"	"[""gene-Cantr_08656""]"	123	123	613f3ad435cd082be147eba4535838c4e22b3c1575f8b61a409f44acc2524cb9	613f3ad435cd082be147eba4535838c4e22b3c1575f8b61a409f44acc2524cb9	True	ncbi_protein_gff	annotated_gene_feature	"[[""QLNQ01000029.1"", 256784, 257219, ""+""]]"	"[[""QLNQ01000026.1"", 1501206, 1501642, ""-""]]"	different_assembly_sequences			
F5486	4974767at2759	RCK63033.1	RCK63773.1	distinct_annotated_genes	"[""gene-Cantr_09919""]"	"[""gene-Cantr_10488""]"	150	150	0ba94f2505a81fbcff84249e6bce2532532e275af852eba28b1a0f3a851a2a02	0ba94f2505a81fbcff84249e6bce2532532e275af852eba28b1a0f3a851a2a02	True	ncbi_protein_gff	annotated_gene_feature	"[[""QLNQ01000024.1"", 831183, 831635, ""-""]]"	"[[""QLNQ01000023.1"", 515301, 515753, ""+""]]"	different_assembly_sequences			
F5486	5001413at2759	RCK64892.1	RCK65137.1	distinct_annotated_genes	"[""gene-Cantr_00571""]"	"[""gene-Cantr_00584""]"	299	299	62d3f2b7a08e4eaf88eeabb0d43a6d80edd7343e85a784508846feba2474e8e8	62d3f2b7a08e4eaf88eeabb0d43a6d80edd7343e85a784508846feba2474e8e8	True	ncbi_protein_gff	annotated_gene_feature	"[[""QLNQ01000021.1"", 188448, 189347, ""-""]]"	"[[""QLNQ01000021.1"", 209657, 210556, ""+""]]"	same_sequence_disjoint_intervals	0	20309	False
F5486	539632at2759	RCK56366.1	RCK61032.1	distinct_annotated_genes	"[""gene-Cantr_05537""]"	"[""gene-Cantr_08109""]"	301	301	a783fdccf9c4e1f19e1872f510a1e458db13849429d59267208fe9d1e1fbfafe	a783fdccf9c4e1f19e1872f510a1e458db13849429d59267208fe9d1e1fbfafe	True	ncbi_protein_gff	annotated_gene_feature	"[[""QLNQ01000029.1"", 1415689, 1416594, ""+""]]"	"[[""QLNQ01000026.1"", 314711, 315616, ""-""]]"	different_assembly_sequences			
F58291	345792at2759	XP_023464229.1	XP_023464383.1	distinct_annotated_genes	"[""gene-RHIMIDRAFT_228554""]"	"[""gene-RHIMIDRAFT_228704""]"	317	317	1475ab3d706046b99ee3b7bfddcd40322108460a5a51b886e0043860e167ab71	1475ab3d706046b99ee3b7bfddcd40322108460a5a51b886e0043860e167ab71	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_019671928.1"", 103095, 104334, ""+""]]"	"[[""NW_019671928.1"", 470757, 471936, ""-""]]"	same_sequence_disjoint_intervals	0	366422	False
F61397	4969636at2759	XP_051394404.1	XP_051394423.1	distinct_annotated_genes	"[""gene-BX661DRAFT_176481""]"	"[""gene-BX661DRAFT_176507""]"	346	346	eb396df807299aab0163123fdc654dc72f3788c85c8278b82fddc26aa15f6f50	eb396df807299aab0163123fdc654dc72f3788c85c8278b82fddc26aa15f6f50	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_026251473.1"", 102982, 104630, ""-""]]"	"[[""NW_026251473.1"", 142671, 144324, ""+""]]"	same_sequence_disjoint_intervals	0	38040	False
F61424	4843824at2759	PVU90465.1	PVU94980.1	distinct_annotated_genes	"[""gene-BB559_004597""]"	"[""gene-BB559_002862""]"	243	243	c4602c7bf3c2eb3f0f9e23750a90a47c7976393b54e80325a053b82b4bd49f0d	c4602c7bf3c2eb3f0f9e23750a90a47c7976393b54e80325a053b82b4bd49f0d	True	ncbi_protein_gff	annotated_gene_feature	"[[""MBFT01000481.1"", 13309, 14343, ""-""]]"	"[[""MBFT01000214.1"", 27774, 28808, ""+""]]"	different_assembly_sequences			
F61424	4900375at2759	PVU90634.1	PVU99105.1	distinct_annotated_genes	"[""gene-BB559_004499""]"	"[""gene-BB559_001000""]"	315	315	acb7a86854f46fceb434702425380881f4e64a3fc05276afcfdd848a2c589a9c	acb7a86854f46fceb434702425380881f4e64a3fc05276afcfdd848a2c589a9c	True	ncbi_protein_gff	annotated_gene_feature	"[[""MBFT01000470.1"", 30035, 31192, ""+""]]"	"[[""MBFT01000051.1"", 112049, 113206, ""-""]]"	different_assembly_sequences			
F61424	5000362at2759	PVU88344.1	PVU89927.1	distinct_annotated_genes	"[""gene-BB559_005620""]"	"[""gene-BB559_004862""]"	933	933	74c264c623e5d3c44b6ce2d28a510033d91756aeff23b1b973b40d22dfb930eb	74c264c623e5d3c44b6ce2d28a510033d91756aeff23b1b973b40d22dfb930eb	True	ncbi_protein_gff	annotated_gene_feature	"[[""MBFT01000636.1"", 51589, 54434, ""+""]]"	"[[""MBFT01000515.1"", 27998, 30843, ""-""]]"	different_assembly_sequences			
F61424	5001413at2759	PVU85801.1	PVU98421.1	distinct_annotated_genes	"[""gene-BB559_006822""]"	"[""gene-BB559_001564""]"	284	284	bc2ccdba5a3d81b4b69555fd04eb52d430cef4d05691710625343413c57ae151	bc2ccdba5a3d81b4b69555fd04eb52d430cef4d05691710625343413c57ae151	True	ncbi_protein_gff	annotated_gene_feature	"[[""MBFT01001027.1"", 24714, 25691, ""-""]]"	"[[""MBFT01000080.1"", 16749, 17726, ""-""]]"	different_assembly_sequences			
F61424	5003192at2759	PVU86113.1	PVU87497.1	distinct_annotated_genes	"[""gene-BB559_006655""]"	"[""gene-BB559_006015""]"	505	505	fcc944766b5570699e8a3571979a2117e23f46e343dbaf3d8f8dce30783c284e	fcc944766b5570699e8a3571979a2117e23f46e343dbaf3d8f8dce30783c284e	True	ncbi_protein_gff	annotated_gene_feature	"[[""MBFT01000964.1"", 29503, 31652, ""-""]]"	"[[""MBFT01000735.1"", 34495, 36644, ""-""]]"	different_assembly_sequences			
F61424	5004478at2759	PVU90410.1	PVU96461.1	distinct_annotated_genes	"[""gene-BB559_004640""]"	"[""gene-BB559_002385""]"	455	455	a93bb05c36751f7f335ebb387318ae2fcdffd804d3abf98fde02ed82b5d6de2d	a93bb05c36751f7f335ebb387318ae2fcdffd804d3abf98fde02ed82b5d6de2d	True	ncbi_protein_gff	annotated_gene_feature	"[[""MBFT01000484.1"", 4778, 6187, ""-""]]"	"[[""MBFT01000144.1"", 25008, 26417, ""-""]]"	different_assembly_sequences			
F61424	5013042at2759	PVU85021.1	PVU93388.1	distinct_annotated_genes	"[""gene-BB559_007245""]"	"[""gene-BB559_003313""]"	466	466	736d4cc90cbb8ceb5ad565162828ffd17eecfafe145c032e644cbd3de9a76f40	736d4cc90cbb8ceb5ad565162828ffd17eecfafe145c032e644cbd3de9a76f40	True	ncbi_protein_gff	annotated_gene_feature	"[[""MBFT01001171.1"", 50673, 52114, ""+""]]"	"[[""MBFT01000323.1"", 100056, 101497, ""-""]]"	different_assembly_sequences			
F61424	730114at2759	PVU89626.1	PVU96794.1	distinct_annotated_genes	"[""gene-BB559_005018""]"	"[""gene-BB559_002242""]"	546	546	4f919fef3800ee89502b54882d87b005ff0f871dd0fd9432bbe30656fc954068	4f919fef3800ee89502b54882d87b005ff0f871dd0fd9432bbe30656fc954068	True	ncbi_protein_gff	annotated_gene_feature	"[[""MBFT01000532.1"", 17340, 19197, ""+""]]"	"[[""MBFT01000130.1"", 462, 2319, ""+""]]"	different_assembly_sequences			
F64505	5013726at2759	KAJ3364282.1	KAJ3364284.1	distinct_annotated_genes	"[""gene-GGF32_002253""]"	"[""gene-GGF32_002255""]"	182	182	cedcf96a6bb46ee6a70db421f6ed2325ffaacd1bf8a6bc5ca9cad892f3feaf11	cedcf96a6bb46ee6a70db421f6ed2325ffaacd1bf8a6bc5ca9cad892f3feaf11	True	ncbi_protein_gff	annotated_gene_feature	"[[""JADHYU010000016.1"", 142012, 142716, ""-""]]"	"[[""JADHYU010000016.1"", 145731, 146456, ""-""]]"	same_sequence_disjoint_intervals	0	3014	True
F655981	4969018at2759	XP_024326371.1	XP_024328444.1	distinct_annotated_genes	"[""gene-VC83_02550""]"	"[""gene-VC83_00350""]"	488	488	7bcb912814c919e89e16db47cf568fc846704ad3281157cfba3e2aff4f0eaccd	7bcb912814c919e89e16db47cf568fc846704ad3281157cfba3e2aff4f0eaccd	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_020167524.1"", 996371, 998619, ""+""]]"	"[[""NW_020167520.1"", 1352738, 1354986, ""-""]]"	different_assembly_sequences			
F68786	319730at2759	KIJ34246.1	KIJ39365.1	distinct_annotated_genes	"[""gene-M422DRAFT_782957""]"	"[""gene-M422DRAFT_75866""]"	452	452	5c56f3d247074a62fe67107f1b7398c030c21597d8baa9200d1389ec082ca181	5c56f3d247074a62fe67107f1b7398c030c21597d8baa9200d1389ec082ca181	True	ncbi_protein_gff	annotated_gene_feature	"[[""KN837202.1"", 316402, 318552, ""+""]]"	"[[""KN837153.1"", 520258, 522407, ""+""]]"	different_assembly_sequences			
F68786	4803900at2759	KIJ25333.1	KIJ37013.1	distinct_annotated_genes	"[""gene-M422DRAFT_193587""]"	"[""gene-M422DRAFT_178612""]"	148	148	232f16a5f5996a43a67d1309001a73ece83607171263587291f89315d5609558	232f16a5f5996a43a67d1309001a73ece83607171263587291f89315d5609558	True	ncbi_protein_gff	annotated_gene_feature	"[[""KN837420.1"", 65481, 66034, ""-""]]"	"[[""KN837173.1"", 557902, 558455, ""-""]]"	different_assembly_sequences			
F68786	4971272at2759	KIJ24766.1	KIJ46364.1	distinct_annotated_genes	"[""gene-M422DRAFT_274360""]"	"[""gene-M422DRAFT_778410""]"	488	488	e28b327421b40f30c085663c75bc8e6b9b6ada2eb60529f5a135a5b6c45d6489	e28b327421b40f30c085663c75bc8e6b9b6ada2eb60529f5a135a5b6c45d6489	True	ncbi_protein_gff	annotated_gene_feature	"[[""KN837458.1"", 1521, 3378, ""-""]]"	"[[""KN837107.1"", 124477, 126427, ""-""]]"	different_assembly_sequences			
F68786	4985971at2759	KIJ29654.1	KIJ54428.1	distinct_annotated_genes	"[""gene-M422DRAFT_214903""]"	"[""gene-M422DRAFT_25310""]"	379	379	fc11b81d803908c147b8aafa0f8ca3f3541847ea87c0af1c7e83a1700042dc25	fc11b81d803908c147b8aafa0f8ca3f3541847ea87c0af1c7e83a1700042dc25	True	ncbi_protein_gff	annotated_gene_feature	"[[""KN837278.1"", 15936, 17499, ""-""]]"	"[[""KN837080.1"", 1921611, 1923175, ""-""]]"	different_assembly_sequences			
F68786	5003972at2759	KIJ25229.1	KIJ51107.1	distinct_annotated_genes	"[""gene-M422DRAFT_56078""]"	"[""gene-M422DRAFT_59077""]"	259	259	ab675614c9b25683babf306c36845aa91c48fe1254123de55f356b893ed204fa	ab675614c9b25683babf306c36845aa91c48fe1254123de55f356b893ed204fa	True	ncbi_protein_gff	annotated_gene_feature	"[[""KN837426.1"", 111622, 112505, ""-""]]"	"[[""KN837088.1"", 1624163, 1625046, ""+""]]"	different_assembly_sequences			
F708070	201273at2759	XP_064680880.1	XP_064681149.1	distinct_annotated_genes	"[""gene-ATC70_001802""]"	"[""gene-ATC70_002080""]"	260	260	fe669fa133d6dc1c567999d772fac1af2e505a03ef2e692fd3b37955b6e8f157	fe669fa133d6dc1c567999d772fac1af2e505a03ef2e692fd3b37955b6e8f157	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_027041907.1"", 181173, 182150, ""+""]]"	"[[""NW_027041907.1"", 1033594, 1034495, ""+""]]"	same_sequence_disjoint_intervals	0	851443	True
F71933	5000045at2759	KAF8339319.1	KAF8346499.1	distinct_annotated_genes	"[""gene-F5887DRAFT_981942""]"	"[""gene-F5887DRAFT_959356""]"	387	387	d00cf1320d2a99b724c162098486e8dbb8f82bfefc04be56f823efde8a4d61c1	d00cf1320d2a99b724c162098486e8dbb8f82bfefc04be56f823efde8a4d61c1	True	ncbi_protein_gff	annotated_gene_feature	"[[""WION01000049.1"", 251979, 253521, ""+""]]"	"[[""WION01000013.1"", 28616, 30157, ""+""]]"	different_assembly_sequences			
