entity_id	uniprot_accession	model_id	model_sequence_sha256	entity_sequence_sha256	entity_length	target_length	sequence_class	target_fragment_starts_1based	polymer_type	reported_mutation_count	reported_nonstandard_monomers	reported_artifact_monomers	benchmark_eligibility
3GTJ_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTJ_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTK_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTK_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTK_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTL_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTL_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTL_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTM_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTM_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTM_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTO_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTO_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTO_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTP_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTP_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTP_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTQ_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTQ_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTQ_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3H3V_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3H3V_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3H3V_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3H3V_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOU_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOU_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOU_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOU_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOV_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOV_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOV_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOV_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOW_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOW_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOW_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOW_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOX_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOX_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOX_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOX_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOY_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOY_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOY_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOY_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOZ_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOZ_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOZ_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HOZ_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3HYE_6	P21242	AF-P21242-F1	8283ba552d1a3cf6c49a4d151043a7ef16df99a3d9c30a2b73e7692d36d2c844	420dcc23e2aa9991d78d957d36c97e84335d5a48e33f4303ad34677e990e2bbf	244	288	exact_fragment_unique	5	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3I4M_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3I4M_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3I4M_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3I4M_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3I4N_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3I4N_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3I4N_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3I4N_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3IZQ_1	P33309	AF-P33309-F1	9290d7c5d79158df0e0dcb67b0c05aa7e2a325310393e00f30c9a05ae73b9018	9290d7c5d79158df0e0dcb67b0c05aa7e2a325310393e00f30c9a05ae73b9018	386	386	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J0K_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J0K_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	049b9684bcbd623f2ac9115b340c61b951893da848f99a7369709c49718aae80	84	155	exact_fragment_unique	72	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J0K_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J0K_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J16_1	P33309	AF-P33309-F1	9290d7c5d79158df0e0dcb67b0c05aa7e2a325310393e00f30c9a05ae73b9018	9290d7c5d79158df0e0dcb67b0c05aa7e2a325310393e00f30c9a05ae73b9018	386	386	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J1N_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J1N_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	049b9684bcbd623f2ac9115b340c61b951893da848f99a7369709c49718aae80	84	155	exact_fragment_unique	72	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J1N_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J1N_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J2I_1	Q12522	AF-Q12522-F1	a9c859214bc288900788ea22094f6779f5e80a857b1a76ad3d655a47854cced8	a9c859214bc288900788ea22094f6779f5e80a857b1a76ad3d655a47854cced8	245	245	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J47_4	Q12250	AF-Q12250-F1	f9d25f45a2a3eee589a6c556661ee99fe05c787d87bf2ba89aea44dae9063aac	4c22f3a4e54a11cfa4c276cb4e9f878f810724384d47f40356f9933e4a30bd07	34	445	exact_fragment_unique	409	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J47_6	Q06103	AF-Q06103-F1	668cafe2b2304fbacb9ab68ea3c37c7805a16334996147ff72c4ca5be69b64eb	af7d0aa09f6e6a604d3fe99443074be1b7ae84d8ff4aceec816e472c0dcd80dc	26	429	exact_fragment_unique	397	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J47_7	P40016	AF-P40016-F1	4a79a9ca6b6fcb3175539bdae202a7cc5e2df058476852f87bf482b5d1127fd2	5f92222cd6205a95479a4d55c3665ad2e65037934b75da5d17fa6ff987f3262b	24	523	exact_fragment_unique	455	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3J81_39	P20459	AF-P20459-F1	103b52af36a2c9b9a84c89fd243732557e3cf5b88438528be6a1f8c2023e782e	2f121036d15d73a72ab2ed6c7c7caf77058eb31559500f29f7b7c5f0c8308eb5	300	304	exact_fragment_unique	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JA8_3	P30665	AF-P30665-F1	0b38fefaef2eca7f23bb979bc9da1dec4e9a6ffe79ea3e53edd734b02e70527b	0b38fefaef2eca7f23bb979bc9da1dec4e9a6ffe79ea3e53edd734b02e70527b	933	933	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JA8_5	P53091	AF-P53091-F1	03b7797a0460645fc3278608ce831cc02c9437647883cfcf335a74b1b3aeb9c3	03b7797a0460645fc3278608ce831cc02c9437647883cfcf335a74b1b3aeb9c3	1017	1017	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JA8_6	P38132	AF-P38132-F1	dbff9e0a6531af71d18bb3f0b0febfb568f2e863b6861e6daa67f914c7942edf	dbff9e0a6531af71d18bb3f0b0febfb568f2e863b6861e6daa67f914c7942edf	845	845	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JAP_39	P20459	AF-P20459-F1	103b52af36a2c9b9a84c89fd243732557e3cf5b88438528be6a1f8c2023e782e	103b52af36a2c9b9a84c89fd243732557e3cf5b88438528be6a1f8c2023e782e	304	304	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JAP_43	P38249	AF-P38249-F1	0645362bbfe056a56877c97cff3efb50b0c4a962d7c8500b0d40b60493489a68	ed6d5699fecfceb021a8f880bcf84f4097c6edcd30d2af1e32e0d2e4c2408296	588	964	noncanonical_sequence_requires_review		polypeptide(L)	0	1	0	pending_coordinates_quality_context_and_training_overlap
3JAP_45	P40217	AF-P40217-F1	db0c848d26f2719aa11d159afc8f0b1133f6037749ff3b62a403b4993a55b53d	db0c848d26f2719aa11d159afc8f0b1133f6037749ff3b62a403b4993a55b53d	347	347	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JC5_3	P30665	AF-P30665-F1	0b38fefaef2eca7f23bb979bc9da1dec4e9a6ffe79ea3e53edd734b02e70527b	0b38fefaef2eca7f23bb979bc9da1dec4e9a6ffe79ea3e53edd734b02e70527b	933	933	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JC5_5	P53091	AF-P53091-F1	03b7797a0460645fc3278608ce831cc02c9437647883cfcf335a74b1b3aeb9c3	03b7797a0460645fc3278608ce831cc02c9437647883cfcf335a74b1b3aeb9c3	1017	1017	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JC5_6	P38132	AF-P38132-F1	dbff9e0a6531af71d18bb3f0b0febfb568f2e863b6861e6daa67f914c7942edf	dbff9e0a6531af71d18bb3f0b0febfb568f2e863b6861e6daa67f914c7942edf	845	845	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JC5_8	Q03406	AF-Q03406-F1	5cae9a720dba99e7f3e4f1de8b6a63064ee6691f0e076cf8012a08762d7a3c52	5cae9a720dba99e7f3e4f1de8b6a63064ee6691f0e076cf8012a08762d7a3c52	294	294	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JC5_9	P40359	AF-P40359-F1	9fb69cb67e3079fd58481686b3e32f9badf14994da061a3c837e6c9b88b2ab82	9fb69cb67e3079fd58481686b3e32f9badf14994da061a3c837e6c9b88b2ab82	213	213	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JC6_3	P30665	AF-P30665-F1	0b38fefaef2eca7f23bb979bc9da1dec4e9a6ffe79ea3e53edd734b02e70527b	0b38fefaef2eca7f23bb979bc9da1dec4e9a6ffe79ea3e53edd734b02e70527b	933	933	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JC6_5	P53091	AF-P53091-F1	03b7797a0460645fc3278608ce831cc02c9437647883cfcf335a74b1b3aeb9c3	03b7797a0460645fc3278608ce831cc02c9437647883cfcf335a74b1b3aeb9c3	1017	1017	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JC6_6	P38132	AF-P38132-F1	dbff9e0a6531af71d18bb3f0b0febfb568f2e863b6861e6daa67f914c7942edf	dbff9e0a6531af71d18bb3f0b0febfb568f2e863b6861e6daa67f914c7942edf	845	845	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3JC6_8	Q03406	AF-Q03406-F1	5cae9a720dba99e7f3e4f1de8b6a63064ee6691f0e076cf8012a08762d7a3c52	5cae9a720dba99e7f3e4f1de8b6a63064ee6691f0e076cf8012a08762d7a3c52	294	294	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
