reviewed_group_id	representative_input_id	models	unique_sequences	taxa	outgroup_taxa	markers	sources	edge_scope	biological_family_status
RG_M015133	M015133	2	2	2	0	260326at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015142	M015142	13	13	13	0	4970387at2759	ESMFold	representative_star_only	not_established
RG_M015156	M015156	1	1	1	0	4747214at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015159	M015159	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015160	M015160	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015164	M015164	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015166	M015166	13	13	13	0	5005174at2759	ESMFold	representative_star_only	not_established
RG_M015167	M015167	21	21	21	0	4900375at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015173	M015173	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015175	M015175	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015178	M015178	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015185	M015185	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015188	M015188	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015190	M015190	5	5	5	0	4843824at2759	ESMFold	representative_star_only	not_established
RG_M015192	M015192	1	1	1	0	5013726at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015195	M015195	2	2	2	0	5001734at2759	ESMFold	representative_star_only	not_established
RG_M015200	M015200	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015203	M015203	11	11	11	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M015224	M015224	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015227	M015227	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015243	M015243	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015245	M015245	1	1	1	0	4843824at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015269	M015269	2	2	2	0	4974767at2759	ESMFold	representative_star_only	not_established
RG_M015276	M015276	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015280	M015280	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015282	M015282	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015284	M015284	1	1	1	0	5013539at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015286	M015286	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015288	M015288	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015289	M015289	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015290	M015290	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015304	M015304	1	1	1	0	760428at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015309	M015309	13	13	13	0	4837017at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015313	M015313	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015316	M015316	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015323	M015323	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015327	M015327	4	4	4	0	5005174at2759	ESMFold	representative_star_only	not_established
RG_M015340	M015340	1	1	1	0	727964at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015341	M015341	4	4	4	0	4969636at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015353	M015353	1	1	1	0	5001318at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015357	M015357	1	1	1	0	4900375at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015359	M015359	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015360	M015360	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015363	M015363	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015365	M015365	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015374	M015374	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015376	M015376	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015381	M015381	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015386	M015386	3	3	3	0	5005750at2759	ESMFold	representative_star_only	not_established
RG_M015387	M015387	15	15	15	0	5001734at2759	ESMFold	representative_star_only	not_established
RG_M015390	M015390	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015398	M015398	1	1	1	0	4867008at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015399	M015399	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015401	M015401	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015405	M015405	2	2	2	0	201273at2759	ESMFold	representative_star_only	not_established
RG_M015408	M015408	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015409	M015409	2	2	2	0	5001734at2759	ESMFold	representative_star_only	not_established
RG_M015433	M015433	10	10	10	0	4896098at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015434	M015434	2	2	2	0	4896098at2759	ESMFold	representative_star_only	not_established
RG_M015447	M015447	1	1	1	0	5001273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015452	M015452	1	1	1	0	4900375at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015478	M015478	1	1	1	0	5003972at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015480	M015480	1	1	1	0	345792at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015502	M015502	12	12	12	0	4803900at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015512	M015512	7	7	7	0	4900375at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015524	M015524	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015531	M015531	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015532	M015532	2	2	2	0	352891at2759	ESMFold	representative_star_only	not_established
RG_M015544	M015544	154	154	161	0	5001413at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015545	M015545	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015568	M015568	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015575	M015575	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015576	M015576	2	2	2	0	4896098at2759	ESMFold	representative_star_only	not_established
RG_M015582	M015582	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015584	M015584	2	2	2	0	4896098at2759	ESMFold	representative_star_only	not_established
RG_M015589	M015589	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015592	M015592	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015595	M015595	1	1	1	0	538728at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015597	M015597	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015603	M015603	38	38	38	0	4970387at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015604	M015604	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015609	M015609	31	31	32	0	4896098at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015616	M015616	242	242	263	3	529759at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015630	M015630	1	1	1	0	5015876at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015633	M015633	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015635	M015635	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015644	M015644	17	17	18	0	5001273at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015650	M015650	1	1	1	0	5005750at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015658	M015658	3	3	3	0	5003972at2759	ESMFold	representative_star_only	not_established
RG_M015666	M015666	3	3	3	0	707076at2759	ESMFold	representative_star_only	not_established
RG_M015679	M015679	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015693	M015693	1	1	1	0	4747214at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015705	M015705	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015710	M015710	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015714	M015714	1	1	1	0	4896098at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015715	M015715	6	6	6	0	801816at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015716	M015716	51	51	54	0	4977163at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015723	M015723	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015724	M015724	3	3	3	0	4837017at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015728	M015728	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015731	M015731	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015732	M015732	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015733	M015733	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015734	M015734	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015735	M015735	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015744	M015744	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015752	M015752	1	1	1	0	4908955at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015765	M015765	3	3	3	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M015766	M015766	2	2	2	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M015776	M015776	6	6	6	0	4803900at2759	ESMFold	representative_star_only	not_established
RG_M015777	M015777	1	1	1	0	4747214at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015779	M015779	32	32	34	0	649304at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015781	M015781	7	7	7	0	129234at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015782	M015782	1	1	1	0	554735at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015783	M015783	4	4	4	0	4867008at2759	ESMFold	representative_star_only	not_established
RG_M015785	M015785	2	2	2	0	4970387at2759	ESMFold	representative_star_only	not_established
RG_M015787	M015787	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015809	M015809	2	2	2	0	4977163at2759	ESMFold	representative_star_only	not_established
RG_M015818	M015818	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015822	M015822	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015824	M015824	10	10	10	0	5005010at2759	ESMFold	representative_star_only	not_established
RG_M015825	M015825	3	3	3	0	5013738at2759	ESMFold	representative_star_only	not_established
RG_M015832	M015832	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015843	M015843	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015844	M015844	1	1	1	0	5006412at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015860	M015860	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015865	M015865	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015874	M015874	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015875	M015875	2	2	2	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M015876	M015876	1	1	1	0	4867008at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015880	M015880	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015888	M015888	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015889	M015889	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015891	M015891	1	1	1	0	5002334at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015894	M015894	2	2	2	0	5001273at2759	ESMFold	representative_star_only	not_established
RG_M015897	M015897	1	1	1	0	4803900at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015920	M015920	2	2	2	0	201273at2759	ESMFold	representative_star_only	not_established
RG_M015921	M015921	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015931	M015931	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015932	M015932	1	1	1	0	5015712at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015939	M015939	2	2	2	0	5004118at2759	ESMFold	representative_star_only	not_established
RG_M015941	M015941	15	15	15	0	5013539at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015945	M015945	51	51	58	0	260326at2759;4843824at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015946	M015946	2	2	2	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M015947	M015947	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015950	M015950	1	1	1	0	5013539at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015951	M015951	1	1	2	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015954	M015954	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015955	M015955	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015958	M015958	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015966	M015966	3	3	3	0	4747214at2759	ESMFold	representative_star_only	not_established
RG_M015969	M015969	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015970	M015970	9	9	9	0	5005010at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M015973	M015973	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015974	M015974	5	5	5	0	5001473at2759	ESMFold	representative_star_only	not_established
RG_M015986	M015986	2	2	2	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M015988	M015988	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015990	M015990	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015995	M015995	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015997	M015997	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M015999	M015999	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016002	M016002	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016007	M016007	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016014	M016014	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016016	M016016	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016019	M016019	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016029	M016029	8	8	8	0	4803900at2759	ESMFold	representative_star_only	not_established
RG_M016035	M016035	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016047	M016047	2	2	2	0	5004118at2759	ESMFold	representative_star_only	not_established
RG_M016057	M016057	1	1	1	0	5000743at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016062	M016062	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016068	M016068	2	2	2	0	129234at2759	ESMFold	representative_star_only	not_established
RG_M016072	M016072	1	1	1	0	4803900at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016075	M016075	4	4	4	0	5005174at2759	ESMFold	representative_star_only	not_established
RG_M016076	M016076	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016078	M016078	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016082	M016082	2	2	2	0	4896098at2759	ESMFold	representative_star_only	not_established
RG_M016090	M016090	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016096	M016096	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016098	M016098	70	70	72	0	260326at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016100	M016100	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016106	M016106	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016122	M016122	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016123	M016123	3	3	3	0	5013539at2759	ESMFold	representative_star_only	not_established
RG_M016125	M016125	3	3	3	0	5005174at2759	ESMFold	representative_star_only	not_established
RG_M016139	M016139	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016140	M016140	2	2	2	0	4969636at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016143	M016143	5	5	6	0	5001734at2759	ESMFold	representative_star_only	not_established
RG_M016144	M016144	10	10	10	0	5001473at2759	ESMFold	representative_star_only	not_established
RG_M016156	M016156	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016157	M016157	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016161	M016161	1	1	1	0	5013539at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016173	M016173	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016174	M016174	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016200	M016200	5	5	5	0	529759at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016202	M016202	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016204	M016204	2	2	2	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M016205	M016205	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016208	M016208	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016217	M016217	1	1	1	0	5005750at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016220	M016220	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016231	M016231	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016234	M016234	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016243	M016243	6	6	6	0	4843824at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016244	M016244	1	1	1	0	5013726at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016267	M016267	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016270	M016270	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016278	M016278	4	4	4	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M016297	M016297	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016311	M016311	1	1	1	0	4896098at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016314	M016314	1	1	1	0	539632at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016315	M016315	1	1	1	0	707076at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016318	M016318	1	1	1	0	4969018at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016320	M016320	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016321	M016321	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016323	M016323	9	9	9	0	4974767at2759	ESMFold	representative_star_only	not_established
RG_M016328	M016328	1	1	1	0	4803900at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016334	M016334	1	1	1	0	5000452at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016335	M016335	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016336	M016336	6	6	6	0	201273at2759	ESMFold	representative_star_only	not_established
RG_M016340	M016340	3	3	3	0	4803900at2759	ESMFold	representative_star_only	not_established
RG_M016341	M016341	19	19	21	0	5001473at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016342	M016342	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016346	M016346	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016351	M016351	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016354	M016354	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016363	M016363	2	2	2	0	201273at2759	ESMFold	representative_star_only	not_established
RG_M016364	M016364	34	34	34	0	5003972at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016374	M016374	1	1	1	0	5001318at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016379	M016379	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016380	M016380	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016389	M016389	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016390	M016390	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016392	M016392	1	1	1	0	5001413at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016393	M016393	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016399	M016399	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016415	M016415	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016420	M016420	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016423	M016423	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016426	M016426	1	1	1	0	541070at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016430	M016430	2	2	2	0	5013738at2759	ESMFold	representative_star_only	not_established
RG_M016433	M016433	7	7	7	0	201273at2759	ESMFold	representative_star_only	not_established
RG_M016446	M016446	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016449	M016449	2	2	2	0	4803900at2759	ESMFold	representative_star_only	not_established
RG_M016462	M016462	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016465	M016465	28	28	29	0	4900375at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016467	M016467	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016468	M016468	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016470	M016470	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016485	M016485	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016486	M016486	3	3	3	0	201273at2759	ESMFold	representative_star_only	not_established
RG_M016492	M016492	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016496	M016496	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016502	M016502	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016514	M016514	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016517	M016517	2	2	2	0	5001473at2759	ESMFold	representative_star_only	not_established
RG_M016522	M016522	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016523	M016523	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016524	M016524	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016548	M016548	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016559	M016559	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016560	M016560	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016561	M016561	1	1	1	0	540946at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016569	M016569	1	1	1	0	5005750at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016572	M016572	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016574	M016574	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016589	M016589	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016592	M016592	39	39	39	0	260326at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016595	M016595	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016616	M016616	3	3	3	0	554735at2759	ESMFold	representative_star_only	not_established
RG_M016620	M016620	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016644	M016644	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016646	M016646	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016648	M016648	2	2	2	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M016650	M016650	2	2	2	0	4613677at2759	ESMFold	representative_star_only	not_established
RG_M016651	M016651	4	4	4	0	5003972at2759	ESMFold	representative_star_only	not_established
RG_M016655	M016655	1	1	1	0	4900375at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016661	M016661	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016663	M016663	1	1	1	0	5013067at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016664	M016664	2	2	2	0	4613677at2759	ESMFold	representative_star_only	not_established
RG_M016666	M016666	2	2	2	0	207567at2759	ESMFold	representative_star_only	not_established
RG_M016668	M016668	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016670	M016670	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016673	M016673	2	2	2	0	4974767at2759	ESMFold	representative_star_only	not_established
RG_M016679	M016679	2	2	2	0	4613677at2759	ESMFold	representative_star_only	not_established
RG_M016701	M016701	1	1	1	0	5001318at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016707	M016707	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016716	M016716	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016722	M016722	1	1	1	0	4747214at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016726	M016726	1	1	1	0	5003972at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016731	M016731	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016732	M016732	2	2	2	0	4613677at2759	ESMFold	representative_star_only	not_established
RG_M016737	M016737	3	3	3	0	4613677at2759	ESMFold	representative_star_only	not_established
RG_M016739	M016739	9	9	9	0	4900375at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016740	M016740	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016763	M016763	135	135	135	1	541070at2759	AlphaFold;ESMFold	representative_star_only	not_established
