marker	taxon_a	taxon_b	domain_1	domain_2	domain_1_name	domain_2_name	domain_1_residues	domain_2_residues	domain_1_own_fit_rmsd	domain_2_own_fit_rmsd	domain_1_pae10_local_fraction	domain_2_pae10_local_fraction	pae_cutoff_angstrom	interdomain_residue_pairs	confident_interdomain_pairs	confident_interdomain_fraction	interdomain_mean_absolute_distance_change_angstrom	confident_interdomain_mean_absolute_distance_change_angstrom
5002573at2759	F34406	F474922	PF03465.21	PF26356.1	eRF1_3	Pelota_N	93	106	0.20061551999435526	0.1822020255013773	0.9988577955454027	0.9994655264564404	5	9858	131	0.01328869953337391	0.23799280410903828	0.17079230324048028
5002573at2759	F34406	F474922	PF03465.21	PF26356.1	eRF1_3	Pelota_N	93	106	0.20061551999435526	0.1822020255013773	0.9988577955454027	0.9994655264564404	10	9858	5144	0.5218096977074457	0.23799280410903828	0.2343041807558205
5002573at2759	F34406	F474922	PF03465.21	PF26356.1	eRF1_3	Pelota_N	93	106	0.20061551999435526	0.1822020255013773	0.9988577955454027	0.9994655264564404	15	9858	8249	0.8367823087847434	0.23799280410903828	0.23443581251274548
5002573at2759	F34406	F4918	PF03464.21	PF03465.21	eRF1_2	eRF1_3	101	93	1.4693092599684103	1.0073108050489537	0.998533724340176	0.9949352841868317	5	9393	0	0.0	8.043744078230883	
5002573at2759	F34406	F4918	PF03464.21	PF03465.21	eRF1_2	eRF1_3	101	93	1.4693092599684103	1.0073108050489537	0.998533724340176	0.9949352841868317	10	9393	188	0.02001490471627808	8.043744078230883	3.7836270934996326
5002573at2759	F34406	F4918	PF03464.21	PF03465.21	eRF1_2	eRF1_3	101	93	1.4693092599684103	1.0073108050489537	0.998533724340176	0.9949352841868317	15	9393	4492	0.47822846800809116	8.043744078230883	5.9099160813177125
5002573at2759	F34406	F4918	PF03464.21	PF26356.1	eRF1_2	Pelota_N	101	101	1.4693092599684103	1.3254785720969713	0.998533724340176	0.9973502914679385	5	10201	0	0.0	4.729803298265978	
5002573at2759	F34406	F4918	PF03464.21	PF26356.1	eRF1_2	Pelota_N	101	101	1.4693092599684103	1.3254785720969713	0.998533724340176	0.9973502914679385	10	10201	576	0.056465052445838645	4.729803298265978	2.9085577924224415
5002573at2759	F34406	F4918	PF03464.21	PF26356.1	eRF1_2	Pelota_N	101	101	1.4693092599684103	1.3254785720969713	0.998533724340176	0.9973502914679385	15	10201	5635	0.5523968238407999	4.729803298265978	3.7536481700353512
5002573at2759	F34406	F4918	PF03465.21	PF26356.1	eRF1_3	Pelota_N	93	101	1.0073108050489537	1.3254785720969713	0.9949352841868317	0.9973502914679385	5	9393	131	0.013946555945917172	1.0754160013317198	0.6887847402784423
5002573at2759	F34406	F4918	PF03465.21	PF26356.1	eRF1_3	Pelota_N	93	101	1.0073108050489537	1.3254785720969713	0.9949352841868317	0.9973502914679385	10	9393	5111	0.544128606409028	1.0754160013317198	0.9338318784989823
5002573at2759	F34406	F4918	PF03465.21	PF26356.1	eRF1_3	Pelota_N	93	101	1.0073108050489537	1.3254785720969713	0.9949352841868317	0.9973502914679385	15	9393	8240	0.877249015224103	1.0754160013317198	0.972608292285253
5002573at2759	F34406	F5507	PF03464.21	PF03465.21	eRF1_2	eRF1_3	101	93	1.0396970667437435	0.41227345315006275	0.9985074626865672	0.9994359842075579	5	9393	0	0.0	0.9527447524091281	
5002573at2759	F34406	F5507	PF03464.21	PF03465.21	eRF1_2	eRF1_3	101	93	1.0396970667437435	0.41227345315006275	0.9985074626865672	0.9994359842075579	10	9393	178	0.018950282124986693	0.9527447524091281	0.9833239901639979
5002573at2759	F34406	F5507	PF03464.21	PF03465.21	eRF1_2	eRF1_3	101	93	1.0396970667437435	0.41227345315006275	0.9985074626865672	0.9994359842075579	15	9393	4456	0.47439582667944213	0.9527447524091281	0.9366942336490728
5002573at2759	F34406	F5507	PF03464.21	PF26356.1	eRF1_2	Pelota_N	101	106	1.0396970667437435	0.36096495168879134	0.9985074626865672	0.99893219434063	5	10706	0	0.0	0.7037135411407304	
5002573at2759	F34406	F5507	PF03464.21	PF26356.1	eRF1_2	Pelota_N	101	106	1.0396970667437435	0.36096495168879134	0.9985074626865672	0.99893219434063	10	10706	577	0.05389501214272371	0.7037135411407304	0.6087703599613711
5002573at2759	F34406	F5507	PF03464.21	PF26356.1	eRF1_2	Pelota_N	101	106	1.0396970667437435	0.36096495168879134	0.9985074626865672	0.99893219434063	15	10706	5624	0.5253129086493555	0.7037135411407304	0.5879443121872793
5002573at2759	F34406	F5507	PF03465.21	PF26356.1	eRF1_3	Pelota_N	93	106	0.41227345315006275	0.36096495168879134	0.9994359842075579	0.99893219434063	5	9858	131	0.01328869953337391	0.4108632023440256	0.19414701732774942
5002573at2759	F34406	F5507	PF03465.21	PF26356.1	eRF1_3	Pelota_N	93	106	0.41227345315006275	0.36096495168879134	0.9994359842075579	0.99893219434063	10	9858	5151	0.5225197808886184	0.4108632023440256	0.3692437660120884
5002573at2759	F34406	F5507	PF03465.21	PF26356.1	eRF1_3	Pelota_N	93	106	0.41227345315006275	0.36096495168879134	0.9994359842075579	0.99893219434063	15	9858	8237	0.8355650233313046	0.4108632023440256	0.38974499101073906
5002573at2759	F34406	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	101	93	1.0020327733870011	0.9544730251260357	0.9980285855101035	0.9994397759103641	5	9393	0	0.0	7.49282716095799	
5002573at2759	F34406	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	101	93	1.0020327733870011	0.9544730251260357	0.9980285855101035	0.9994397759103641	10	9393	179	0.01905674438411583	7.49282716095799	3.246382743001503
5002573at2759	F34406	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	101	93	1.0020327733870011	0.9544730251260357	0.9980285855101035	0.9994397759103641	15	9393	4445	0.47322474182902163	7.49282716095799	5.540789911490344
5002573at2759	F34406	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	101	105	1.0020327733870011	1.143223448349762	0.9980285855101035	0.9978586723768736	5	10605	0	0.0	4.984278625949855	
5002573at2759	F34406	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	101	105	1.0020327733870011	1.143223448349762	0.9980285855101035	0.9978586723768736	10	10605	409	0.03856671381423857	4.984278625949855	2.547255109265526
5002573at2759	F34406	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	101	105	1.0020327733870011	1.143223448349762	0.9980285855101035	0.9978586723768736	15	10605	5374	0.5067421027817067	4.984278625949855	3.8261765005930326
5002573at2759	F34406	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	93	105	0.9544730251260357	1.143223448349762	0.9994397759103641	0.9978586723768736	5	9765	131	0.0134152585765489	0.47372574921242805	0.1809480108662133
5002573at2759	F34406	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	93	105	0.9544730251260357	1.143223448349762	0.9994397759103641	0.9978586723768736	10	9765	5132	0.5255504352278546	0.47372574921242805	0.36710043340441006
5002573at2759	F34406	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	93	105	0.9544730251260357	1.143223448349762	0.9994397759103641	0.9978586723768736	15	9765	8232	0.843010752688172	0.47372574921242805	0.3993841353366254
5002573at2759	F470096	F474922	PF03464.21	PF03465.21	eRF1_2	eRF1_3	109	95	1.4585712434631797	1.336167414205334	0.9976042165788213	0.9872787610619469	5	10355	24	0.0023177209077740223	0.6959739500308657	0.2956700871818483
5002573at2759	F470096	F474922	PF03464.21	PF03465.21	eRF1_2	eRF1_3	109	95	1.4585712434631797	1.336167414205334	0.9976042165788213	0.9872787610619469	10	10355	3559	0.3436986962819894	0.6959739500308657	0.40104690239891405
5002573at2759	F470096	F474922	PF03464.21	PF03465.21	eRF1_2	eRF1_3	109	95	1.4585712434631797	1.336167414205334	0.9976042165788213	0.9872787610619469	15	10355	8640	0.834379526798648	0.6959739500308657	0.48688987847679843
5002573at2759	F470096	F474922	PF03464.21	PF26356.1	eRF1_2	Pelota_N	109	102	1.4585712434631797	1.0922136765180237	0.9976042165788213	0.9968569931901519	5	11118	1	8.994423457456377e-05	1.3043325192567223	0.3661490802852949
5002573at2759	F470096	F474922	PF03464.21	PF26356.1	eRF1_2	Pelota_N	109	102	1.4585712434631797	1.0922136765180237	0.9976042165788213	0.9968569931901519	10	11118	1458	0.13113869400971398	1.3043325192567223	0.7101224218770875
5002573at2759	F470096	F474922	PF03464.21	PF26356.1	eRF1_2	Pelota_N	109	102	1.4585712434631797	1.0922136765180237	0.9976042165788213	0.9968569931901519	15	11118	7645	0.68762367332254	1.3043325192567223	0.8869519019322495
5002573at2759	F470096	F474922	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	102	1.336167414205334	1.0922136765180237	0.9872787610619469	0.9968569931901519	5	9690	624	0.06439628482972136	0.8432186113582087	0.46987706869811274
5002573at2759	F470096	F474922	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	102	1.336167414205334	1.0922136765180237	0.9872787610619469	0.9968569931901519	10	9690	6334	0.6536635706914344	0.8432186113582087	0.6475301185971258
5002573at2759	F470096	F474922	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	102	1.336167414205334	1.0922136765180237	0.9872787610619469	0.9968569931901519	15	9690	8541	0.8814241486068112	0.8432186113582087	0.7271772035115569
5002573at2759	F470096	F4918	PF03464.21	PF03465.21	eRF1_2	eRF1_3	111	96	1.2034024309849891	1.625237597834526	0.9985693848354793	0.9865010799136069	5	10656	418	0.039226726726726724	1.594983684962523	1.0441011056753922
5002573at2759	F470096	F4918	PF03464.21	PF03465.21	eRF1_2	eRF1_3	111	96	1.2034024309849891	1.625237597834526	0.9985693848354793	0.9865010799136069	10	10656	6372	0.597972972972973	1.594983684962523	1.3362310137671676
5002573at2759	F470096	F4918	PF03464.21	PF03465.21	eRF1_2	eRF1_3	111	96	1.2034024309849891	1.625237597834526	0.9985693848354793	0.9865010799136069	15	10656	9550	0.8962087087087087	1.594983684962523	1.439241504653208
5002573at2759	F470096	F4918	PF03464.21	PF26356.1	eRF1_2	Pelota_N	111	105	1.2034024309849891	0.6641794084891345	0.9985693848354793	1.0	5	11655	123	0.010553410553410553	1.093458041836185	0.39218788846712804
5002573at2759	F470096	F4918	PF03464.21	PF26356.1	eRF1_2	Pelota_N	111	105	1.2034024309849891	0.6641794084891345	0.9985693848354793	1.0	10	11655	5262	0.4514800514800515	1.093458041836185	0.819013619649937
5002573at2759	F470096	F4918	PF03464.21	PF26356.1	eRF1_2	Pelota_N	111	105	1.2034024309849891	0.6641794084891345	0.9985693848354793	1.0	15	11655	9562	0.8204204204204204	1.093458041836185	0.9146361569944018
5002573at2759	F470096	F4918	PF03465.21	PF26356.1	eRF1_3	Pelota_N	96	105	1.625237597834526	0.6641794084891345	0.9865010799136069	1.0	5	10080	1350	0.13392857142857142	0.6077236164237888	0.4298874658732114
5002573at2759	F470096	F4918	PF03465.21	PF26356.1	eRF1_3	Pelota_N	96	105	1.625237597834526	0.6641794084891345	0.9865010799136069	1.0	10	10080	6869	0.6814484126984127	0.6077236164237888	0.5043889067573215
5002573at2759	F470096	F4918	PF03465.21	PF26356.1	eRF1_3	Pelota_N	96	105	1.625237597834526	0.6641794084891345	0.9865010799136069	1.0	15	10080	9178	0.910515873015873	0.6077236164237888	0.5711118064051645
5002573at2759	F470096	F5507	PF03464.21	PF03465.21	eRF1_2	eRF1_3	107	95	0.8717430444708193	1.3289805399336843	0.999034749034749	0.986827661909989	5	10165	0	0.0	7.620598761944299	
5002573at2759	F470096	F5507	PF03464.21	PF03465.21	eRF1_2	eRF1_3	107	95	0.8717430444708193	1.3289805399336843	0.999034749034749	0.986827661909989	10	10165	391	0.03846532218396458	7.620598761944299	4.0890107835254526
5002573at2759	F470096	F5507	PF03464.21	PF03465.21	eRF1_2	eRF1_3	107	95	0.8717430444708193	1.3289805399336843	0.999034749034749	0.986827661909989	15	10165	5964	0.5867191342843089	7.620598761944299	5.996451899230228
5002573at2759	F470096	F5507	PF03464.21	PF26356.1	eRF1_2	Pelota_N	107	102	0.8717430444708193	1.0453110889311388	0.999034749034749	0.9957604663487016	5	10914	0	0.0	5.482133476199978	
5002573at2759	F470096	F5507	PF03464.21	PF26356.1	eRF1_2	Pelota_N	107	102	0.8717430444708193	1.0453110889311388	0.999034749034749	0.9957604663487016	10	10914	1659	0.1520065970313359	5.482133476199978	3.3170760550040916
5002573at2759	F470096	F5507	PF03464.21	PF26356.1	eRF1_2	Pelota_N	107	102	0.8717430444708193	1.0453110889311388	0.999034749034749	0.9957604663487016	15	10914	7269	0.6660252886201209	5.482133476199978	4.636415806208671
5002573at2759	F470096	F5507	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	102	1.3289805399336843	1.0453110889311388	0.986827661909989	0.9957604663487016	5	9690	574	0.05923632610939113	0.5984430688302177	0.35203333926213803
5002573at2759	F470096	F5507	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	102	1.3289805399336843	1.0453110889311388	0.986827661909989	0.9957604663487016	10	9690	6191	0.63890608875129	0.5984430688302177	0.43331675648529283
5002573at2759	F470096	F5507	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	102	1.3289805399336843	1.0453110889311388	0.986827661909989	0.9957604663487016	15	9690	8571	0.8845201238390092	0.5984430688302177	0.47786613041720866
5002573at2759	F470096	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	109	97	1.3004427841839323	1.346297607721716	0.9976190476190476	0.9872068230277186	5	10573	16	0.0015132885652132792	0.6411618129230024	0.2605625293997499
5002573at2759	F470096	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	109	97	1.3004427841839323	1.346297607721716	0.9976190476190476	0.9872068230277186	10	10573	2655	0.2511113212900785	0.6411618129230024	0.46788372744214424
5002573at2759	F470096	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	109	97	1.3004427841839323	1.346297607721716	0.9976190476190476	0.9872068230277186	15	10573	8488	0.8027995838456445	0.6411618129230024	0.5122045255047168
5002573at2759	F470096	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	109	104	1.3004427841839323	0.6325718109319504	0.9976190476190476	1.0	5	11336	3	0.0002646436132674665	0.9980059436280001	0.1666862811294282
5002573at2759	F470096	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	109	104	1.3004427841839323	0.6325718109319504	0.9976190476190476	1.0	10	11336	1275	0.11247353563867325	0.9980059436280001	0.6147061455573691
5002573at2759	F470096	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	109	104	1.3004427841839323	0.6325718109319504	0.9976190476190476	1.0	15	11336	7532	0.6644318983768525	0.9980059436280001	0.7764961570112757
5002573at2759	F470096	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	97	104	1.346297607721716	0.6325718109319504	0.9872068230277186	1.0	5	10088	743	0.07365186360031721	0.8181871435870287	0.5131031353736014
5002573at2759	F470096	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	97	104	1.346297607721716	0.6325718109319504	0.9872068230277186	1.0	10	10088	6536	0.647898493259318	0.8181871435870287	0.675520095319496
5002573at2759	F470096	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	97	104	1.346297607721716	0.6325718109319504	0.9872068230277186	1.0	15	10088	9141	0.9061260904044409	0.8181871435870287	0.7683244747512411
5002573at2759	F474922	F4918	PF03464.21	PF03465.21	eRF1_2	eRF1_3	115	95	1.6596479655453273	1.0278350710383186	0.9987118935165307	0.9961685823754789	5	10925	24	0.002196796338672769	1.819594849237684	1.206780576038341
5002573at2759	F474922	F4918	PF03464.21	PF03465.21	eRF1_2	eRF1_3	115	95	1.6596479655453273	1.0278350710383186	0.9987118935165307	0.9961685823754789	10	10925	3820	0.3496567505720824	1.819594849237684	1.535618572712587
5002573at2759	F474922	F4918	PF03464.21	PF03465.21	eRF1_2	eRF1_3	115	95	1.6596479655453273	1.0278350710383186	0.9987118935165307	0.9961685823754789	15	10925	9240	0.845766590389016	1.819594849237684	1.6678533234700923
5002573at2759	F474922	F4918	PF03464.21	PF26356.1	eRF1_2	Pelota_N	115	103	1.6596479655453273	1.3471462225249484	0.9987118935165307	0.9958890030832477	5	11845	1	8.442380751371887e-05	0.8541424228691258	0.5536017084743783
5002573at2759	F474922	F4918	PF03464.21	PF26356.1	eRF1_2	Pelota_N	115	103	1.6596479655453273	1.3471462225249484	0.9987118935165307	0.9958890030832477	10	11845	1562	0.13186998733642888	0.8541424228691258	0.4792275357024345
5002573at2759	F474922	F4918	PF03464.21	PF26356.1	eRF1_2	Pelota_N	115	103	1.6596479655453273	1.3471462225249484	0.9987118935165307	0.9958890030832477	15	11845	8153	0.6883073026593499	0.8541424228691258	0.5894397650741376
5002573at2759	F474922	F4918	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	103	1.0278350710383186	1.3471462225249484	0.9961685823754789	0.9958890030832477	5	9785	627	0.06407766990291262	1.1124781961354344	0.8280547785247883
5002573at2759	F474922	F4918	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	103	1.0278350710383186	1.3471462225249484	0.9961685823754789	0.9958890030832477	10	9785	6465	0.660705160960654	1.1124781961354344	0.9330731947951988
5002573at2759	F474922	F4918	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	103	1.0278350710383186	1.3471462225249484	0.9961685823754789	0.9958890030832477	15	9785	8757	0.8949412365866122	1.1124781961354344	1.00660533341577
5002573at2759	F474922	F5507	PF03464.21	PF03465.21	eRF1_2	eRF1_3	112	94	1.3764175572949657	0.36619719168592363	0.9982293050022134	0.9994441356309061	5	10528	0	0.0	7.227137586001436	
5002573at2759	F474922	F5507	PF03464.21	PF03465.21	eRF1_2	eRF1_3	112	94	1.3764175572949657	0.36619719168592363	0.9982293050022134	0.9994441356309061	10	10528	422	0.04008358662613982	7.227137586001436	3.729778608900465
5002573at2759	F474922	F5507	PF03464.21	PF03465.21	eRF1_2	eRF1_3	112	94	1.3764175572949657	0.36619719168592363	0.9982293050022134	0.9994441356309061	15	10528	6256	0.5942249240121581	7.227137586001436	5.757421221093939
5002573at2759	F474922	F5507	PF03464.21	PF26356.1	eRF1_2	Pelota_N	112	108	1.3764175572949657	0.43205231389500803	0.9982293050022134	0.9968487394957983	5	12096	0	0.0	4.871396071975364	
5002573at2759	F474922	F5507	PF03464.21	PF26356.1	eRF1_2	Pelota_N	112	108	1.3764175572949657	0.43205231389500803	0.9982293050022134	0.9968487394957983	10	12096	1016	0.083994708994709	4.871396071975364	2.88891929992398
5002573at2759	F474922	F5507	PF03464.21	PF26356.1	eRF1_2	Pelota_N	112	108	1.3764175572949657	0.43205231389500803	0.9982293050022134	0.9968487394957983	15	12096	7191	0.5944940476190477	4.871396071975364	4.142759110846307
5002573at2759	F474922	F5507	PF03465.21	PF26356.1	eRF1_3	Pelota_N	94	108	0.36619719168592363	0.43205231389500803	0.9994441356309061	0.9968487394957983	5	10152	462	0.04550827423167849	0.4278752415673494	0.27313241403677485
5002573at2759	F474922	F5507	PF03465.21	PF26356.1	eRF1_3	Pelota_N	94	108	0.36619719168592363	0.43205231389500803	0.9994441356309061	0.9968487394957983	10	10152	6165	0.6072695035460993	0.4278752415673494	0.37551439977159573
5002573at2759	F474922	F5507	PF03465.21	PF26356.1	eRF1_3	Pelota_N	94	108	0.36619719168592363	0.43205231389500803	0.9994441356309061	0.9968487394957983	15	10152	8559	0.8430851063829787	0.4278752415673494	0.4054779552942369
5002573at2759	F474922	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	115	95	0.8584083063584502	0.9352341360780964	0.9982661465106198	0.9994526546250684	5	10925	5	0.0004576659038901602	0.7809149653990696	0.20331217042166755
5002573at2759	F474922	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	115	95	0.8584083063584502	0.9352341360780964	0.9982661465106198	0.9994526546250684	10	10925	2626	0.24036613272311214	0.7809149653990696	0.609731235120074
5002573at2759	F474922	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	115	95	0.8584083063584502	0.9352341360780964	0.9982661465106198	0.9994526546250684	15	10925	8794	0.8049427917620138	0.7809149653990696	0.6787851902113518
5002573at2759	F474922	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	115	108	0.8584083063584502	1.4787156061306308	0.9982661465106198	0.9953656024716787	5	12420	1	8.051529790660226e-05	0.7094533712771401	0.17594284066712618
5002573at2759	F474922	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	115	108	0.8584083063584502	1.4787156061306308	0.9982661465106198	0.9953656024716787	10	12420	1151	0.09267310789049919	0.7094533712771401	0.3176789889995884
5002573at2759	F474922	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	115	108	0.8584083063584502	1.4787156061306308	0.9982661465106198	0.9953656024716787	15	12420	7546	0.6075684380032206	0.7094533712771401	0.39911550937765916
5002573at2759	F474922	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	108	0.9352341360780964	1.4787156061306308	0.9994526546250684	0.9953656024716787	5	10260	554	0.05399610136452242	0.5647052170376496	0.23149117190497281
5002573at2759	F474922	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	108	0.9352341360780964	1.4787156061306308	0.9994526546250684	0.9953656024716787	10	10260	6341	0.6180311890838207	0.5647052170376496	0.3584067769485115
5002573at2759	F474922	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	108	0.9352341360780964	1.4787156061306308	0.9994526546250684	0.9953656024716787	15	10260	8715	0.8494152046783626	0.5647052170376496	0.3949841657490701
5002573at2759	F4918	F5507	PF03464.21	PF03465.21	eRF1_2	eRF1_3	115	95	1.4895353234409698	0.9313325230683521	0.9987352445193929	1.0	5	10925	0	0.0	7.961572148098811	
5002573at2759	F4918	F5507	PF03464.21	PF03465.21	eRF1_2	eRF1_3	115	95	1.4895353234409698	0.9313325230683521	0.9987352445193929	1.0	10	10925	507	0.04640732265446224	7.961572148098811	4.143081401399921
5002573at2759	F4918	F5507	PF03464.21	PF03465.21	eRF1_2	eRF1_3	115	95	1.4895353234409698	0.9313325230683521	0.9987352445193929	1.0	15	10925	6680	0.6114416475972541	7.961572148098811	6.135460325434838
5002573at2759	F4918	F5507	PF03464.21	PF26356.1	eRF1_2	Pelota_N	115	103	1.4895353234409698	1.2612675498700585	0.9987352445193929	0.9948132780082988	5	11845	0	0.0	5.015848914113115	
5002573at2759	F4918	F5507	PF03464.21	PF26356.1	eRF1_2	Pelota_N	115	103	1.4895353234409698	1.2612675498700585	0.9987352445193929	0.9948132780082988	10	11845	1793	0.15137188687209793	5.015848914113115	3.0127974111571962
5002573at2759	F4918	F5507	PF03464.21	PF26356.1	eRF1_2	Pelota_N	115	103	1.4895353234409698	1.2612675498700585	0.9987352445193929	0.9948132780082988	15	11845	7997	0.6751371886872098	5.015848914113115	4.273910483267659
5002573at2759	F4918	F5507	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	103	0.9313325230683521	1.2612675498700585	1.0	0.9948132780082988	5	9785	590	0.06029637199795605	0.8531453963254159	0.7348830205662663
5002573at2759	F4918	F5507	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	103	0.9313325230683521	1.2612675498700585	1.0	0.9948132780082988	10	9785	6373	0.6513030148185999	0.8531453963254159	0.7266773707328433
5002573at2759	F4918	F5507	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	103	0.9313325230683521	1.2612675498700585	1.0	0.9948132780082988	15	9785	8793	0.8986203372508942	0.8531453963254159	0.7584468506602
5002573at2759	F4918	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	119	97	1.5383993076426759	1.2534041024827254	0.9987785016286646	1.0	5	11543	23	0.001992549597158451	1.3088570575881815	0.8607417246585178
5002573at2759	F4918	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	119	97	1.5383993076426759	1.2534041024827254	0.9987785016286646	1.0	10	11543	2991	0.25911808022177946	1.3088570575881815	1.1861002024616982
5002573at2759	F4918	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	119	97	1.5383993076426759	1.2534041024827254	0.9987785016286646	1.0	15	11543	9400	0.8143463570995408	1.3088570575881815	1.2355470273332831
5002573at2759	F4918	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	119	105	1.5383993076426759	0.7900316502805967	0.9987785016286646	1.0	5	12495	3	0.00024009603841536616	0.6530747959976055	0.22552845163084415
5002573at2759	F4918	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	119	105	1.5383993076426759	0.7900316502805967	0.9987785016286646	1.0	10	12495	1400	0.11204481792717087	0.6530747959976055	0.4453353163743103
5002573at2759	F4918	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	119	105	1.5383993076426759	0.7900316502805967	0.9987785016286646	1.0	15	12495	8320	0.6658663465386154	0.6530747959976055	0.5758053070671999
5002573at2759	F4918	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	97	105	1.2534041024827254	0.7900316502805967	1.0	1.0	5	10185	755	0.0741286205203731	1.0518323706164165	0.8571808750843914
5002573at2759	F4918	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	97	105	1.2534041024827254	0.7900316502805967	1.0	1.0	10	10185	6680	0.65586647029946	1.0518323706164165	0.9666627715049855
5002573at2759	F4918	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	97	105	1.2534041024827254	0.7900316502805967	1.0	1.0	15	10185	9356	0.9186057928325969	1.0518323706164165	1.0427597510974798
5002573at2759	F5507	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	115	95	1.1350113611221895	0.8423691105561675	0.9982942430703625	1.0	5	10925	0	0.0	7.399521026773465	
5002573at2759	F5507	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	115	95	1.1350113611221895	0.8423691105561675	0.9982942430703625	1.0	10	10925	416	0.038077803203661324	7.399521026773465	3.5760951324038794
5002573at2759	F5507	F5544	PF03464.21	PF03465.21	eRF1_2	eRF1_3	115	95	1.1350113611221895	0.8423691105561675	0.9982942430703625	1.0	15	10925	6381	0.5840732265446225	7.399521026773465	5.659948786605058
5002573at2759	F5507	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	115	108	1.1350113611221895	1.4460452661983583	0.9982942430703625	0.9947943779281624	5	12420	0	0.0	5.330075463363529	
5002573at2759	F5507	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	115	108	1.1350113611221895	1.4460452661983583	0.9982942430703625	0.9947943779281624	10	12420	839	0.0675523349436393	5.330075463363529	2.921500610861955
5002573at2759	F5507	F5544	PF03464.21	PF26356.1	eRF1_2	Pelota_N	115	108	1.1350113611221895	1.4460452661983583	0.9982942430703625	0.9947943779281624	15	12420	7154	0.5760064412238325	5.330075463363529	4.3701070906760995
5002573at2759	F5507	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	108	0.8423691105561675	1.4460452661983583	1.0	0.9947943779281624	5	10260	528	0.05146198830409357	0.6287473453973005	0.20778771016443068
5002573at2759	F5507	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	108	0.8423691105561675	1.4460452661983583	1.0	0.9947943779281624	10	10260	6313	0.6153021442495127	0.6287473453973005	0.41515591459076145
5002573at2759	F5507	F5544	PF03465.21	PF26356.1	eRF1_3	Pelota_N	95	108	0.8423691105561675	1.4460452661983583	1.0	0.9947943779281624	15	10260	8841	0.8616959064327485	0.6287473453973005	0.4540894135415702
5003856at2759	F1093897	F43959	PF14382.13	PF21266.4	ECR1_N	S1_RRP4	33	65	1.100152702657375	0.4928893795539694	1.0	1.0	5	2145	392	0.18275058275058276	0.5406023535786098	0.2593991802601025
