taxon_id	marker	busco_status	raw_hit_proteins	distinct_resolved_gene_ids	unresolved_hit_proteins	hit_proteins_retained_as_representatives	duplicate_annotation_category	protein_ids_json	resolved_gene_ids_json
F348617	352891at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI0223710.1"", ""KAI0244215.1""]"	"[""gene-L0F63_002899"", ""gene-L0F63_006890""]"
F144530	4803900at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAG8480601.1"", ""CAG8485732.1""]"	"[""gene-AGERDE_LOCUS3213"", ""gene-AGERDE_LOCUS3475""]"
F144530	530740at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAG8451911.1"", ""CAG8543276.1""]"	"[""gene-AGERDE_LOCUS1783"", ""gene-AGERDE_LOCUS6294""]"
F50956	340246at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAG9296615.1"", ""KAG9306629.1""]"	"[""gene-G9A89_002886"", ""gene-G9A89_004176""]"
F27376	4843240at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAG8661982.1"", ""CAG8581017.1""]"	"[""gene-ACOLOM_LOCUS5970"", ""gene-ACOLOM_LOCUS8627""]"
F27376	554735at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAG8496016.1"", ""CAG8573417.1""]"	"[""gene-ACOLOM_LOCUS2588"", ""gene-ACOLOM_LOCUS5688""]"
F4874	3643464at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0380096.1"", ""KAF0380097.1""]"	"[""gene-F8M41_012186""]"
F4874	4613677at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0465374.1"", ""KAF0465375.1""]"	"[""gene-F8M41_026289""]"
F4874	4803900at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0388477.1"", ""KAF0388478.1""]"	"[""gene-F8M41_011010""]"
F4874	4823929at2759	Duplicated	3	1	0	1	one_annotated_gene_multiple_products	"[""KAF0429404.1"", ""KAF0429405.1"", ""KAF0429406.1""]"	"[""gene-F8M41_005700""]"
F4874	4838864at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0427258.1"", ""KAF0427259.1""]"	"[""gene-F8M41_006075""]"
F4874	4843240at2759	Duplicated	3	1	0	1	one_annotated_gene_multiple_products	"[""KAF0411987.1"", ""KAF0411989.1"", ""KAF0411988.1""]"	"[""gene-F8M41_008032""]"
F4874	4867008at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0427076.1"", ""KAF0427075.1""]"	"[""gene-F8M41_006122""]"
F4874	4900375at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0477180.1"", ""KAF0477181.1""]"	"[""gene-F8M41_024258""]"
F4874	4969018at2759	Duplicated	3	2	0	2	multiple_annotated_genes	"[""KAF0469056.1"", ""KAF0469057.1"", ""KAF0371635.1""]"	"[""gene-F8M41_013176"", ""gene-F8M41_025650""]"
F4874	4970538at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0451234.1"", ""KAF0451235.1""]"	"[""gene-F8M41_002062""]"
F4874	4976279at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0377792.1"", ""KAF0377791.1""]"	"[""gene-F8M41_012545""]"
F4874	4977163at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0436086.1"", ""KAF0436087.1""]"	"[""gene-F8M41_004737""]"
F4874	4988239at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0406851.1"", ""KAF0406852.1""]"	"[""gene-F8M41_008816""]"
F4874	5000152at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0469727.1"", ""KAF0469728.1""]"	"[""gene-F8M41_025493""]"
F4874	5001734at2759	Duplicated	3	1	0	1	one_annotated_gene_multiple_products	"[""KAF0492483.1"", ""KAF0492481.1"", ""KAF0492482.1""]"	"[""gene-F8M41_021712""]"
F4874	5001941at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0466406.1"", ""KAF0466407.1""]"	"[""gene-F8M41_026165""]"
F4874	5003192at2759	Duplicated	3	2	0	2	multiple_annotated_genes	"[""KAF0484535.1"", ""KAF0484534.1"", ""KAF0431406.1""]"	"[""gene-F8M41_005414"", ""gene-F8M41_022952""]"
F4874	5005697at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0532441.1"", ""KAF0532440.1""]"	"[""gene-F8M41_011228""]"
F4874	5006326at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0519682.1"", ""KAF0519683.1""]"	"[""gene-F8M41_016488""]"
F4874	5014007at2759	Duplicated	4	1	0	1	one_annotated_gene_multiple_products	"[""KAF0481101.1"", ""KAF0481102.1"", ""KAF0481103.1"", ""KAF0481105.1""]"	"[""gene-F8M41_023632""]"
F4874	530014at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0449944.1"", ""KAF0449945.1""]"	"[""gene-F8M41_002291""]"
F4874	538952at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0526045.1"", ""KAF0526046.1""]"	"[""gene-F8M41_014226""]"
F4874	727964at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""KAF0468864.1"", ""KAF0468865.1""]"	"[""gene-F8M41_025732""]"
F2562287	2852757at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAJ0874861.1"", ""CAJ0864316.1""]"	"[""gene-E4F45_LOCUS10386"", ""gene-E4F45_LOCUS9440""]"
F2562287	4747214at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAJ0856275.1"", ""CAJ0882857.1""]"	"[""gene-E4F45_LOCUS11108"", ""gene-E4F45_LOCUS8704""]"
F2562287	4764044at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAJ0829396.1"", ""CAJ0883154.1""]"	"[""gene-E4F45_LOCUS11134"", ""gene-E4F45_LOCUS1583""]"
F2562287	5001318at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAJ0855314.1"", ""CAJ0903900.1""]"	"[""gene-E4F45_LOCUS13245"", ""gene-E4F45_LOCUS8615""]"
F2562287	5005217at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAJ0883471.1"", ""CAJ0835467.1""]"	"[""gene-E4F45_LOCUS11163"", ""gene-E4F45_LOCUS3593""]"
F1117311	530740at2759	Duplicated	3	3	0	3	multiple_annotated_genes	"[""CAI2167140.1"", ""CAI2177997.1"", ""CAI2178839.1""]"	"[""gene-FWILDA_LOCUS2923"", ""gene-FWILDA_LOCUS8365"", ""gene-FWILDA_LOCUS8789""]"
F658196	530740at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""RIA98559.1"", ""RIA93196.1""]"	"[""gene-C1645_735763"", ""gene-C1645_795773""]"
F588596	4837017at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_025167722.1"", ""XP_065990279.1""]"	"[""gene-OCT59_020720""]"
F588596	5000986at2759	Duplicated	3	1	0	1	one_annotated_gene_multiple_products	"[""XP_065997489.1"", ""XP_065997488.1"", ""XP_065997487.1""]"	"[""gene-OCT59_005392""]"
F588596	5001273at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_065997365.1"", ""XP_065997366.1""]"	"[""gene-OCT59_005153""]"
F588596	538728at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_066004402.1"", ""XP_066004403.1""]"	"[""gene-OCT59_018011""]"
F588596	760428at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_065997474.1"", ""XP_025182059.1""]"	"[""gene-OCT59_005369"", ""gene-OCT59_021544""]"
F144538	5002573at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAG8618543.1"", ""CAG8651522.1""]"	"[""gene-PBRASI_LOCUS10291"", ""gene-PBRASI_LOCUS8570""]"
F144539	760428at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAG8587542.1"", ""CAG8457378.1""]"	"[""gene-POCULU_LOCUS373"", ""gene-POCULU_LOCUS6802""]"
F215637	5001318at2759	Duplicated	3	3	0	3	multiple_annotated_genes	"[""KAJ1991181.1"", ""KAJ1992316.1"", ""KAJ1992410.1""]"	"[""gene-H4R33_001029"", ""gene-H4R33_001045"", ""gene-H4R33_001467""]"
F215637	530740at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1982827.1"", ""KAJ1982228.1""]"	"[""gene-H4R33_004957"", ""gene-H4R33_005075""]"
F1520584	5000371at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1967182.1"", ""KAJ1967637.1""]"	"[""gene-IWQ62_001731"", ""gene-IWQ62_002016""]"
F78921	115730at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1918127.1"", ""KAJ1928176.1""]"	"[""gene-IWQ60_002298"", ""gene-IWQ60_007583""]"
F78921	160487at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1908729.1"", ""KAJ1930242.1""]"	"[""gene-IWQ60_000486"", ""gene-IWQ60_011561""]"
F78921	201273at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1926285.1"", ""KAJ1929901.1""]"	"[""gene-IWQ60_000782"", ""gene-IWQ60_003941""]"
F78921	207567at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1927823.1"", ""KAJ1910681.1""]"	"[""gene-IWQ60_002588"", ""gene-IWQ60_010525""]"
F78921	260326at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1922511.1"", ""KAJ1928361.1""]"	"[""gene-IWQ60_002143"", ""gene-IWQ60_006468""]"
F78921	2852757at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1925579.1"", ""KAJ1930036.1""]"	"[""gene-IWQ60_000644"", ""gene-IWQ60_004480""]"
F78921	288615at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1924815.1"", ""KAJ1914403.1""]"	"[""gene-IWQ60_004962"", ""gene-IWQ60_008820""]"
F78921	319730at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1912162.1"", ""KAJ1917001.1""]"	"[""gene-IWQ60_007924"", ""gene-IWQ60_009782""]"
F78921	340246at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1927534.1"", ""KAJ1929034.1""]"	"[""gene-IWQ60_001530"", ""gene-IWQ60_002838""]"
F78921	345792at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1915172.1"", ""KAJ1921478.1""]"	"[""gene-IWQ60_006753"", ""gene-IWQ60_008541""]"
F78921	352891at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1930198.1"", ""KAJ1930358.1""]"	"[""gene-IWQ60_000379"", ""gene-IWQ60_000523""]"
F78921	3643464at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1927719.1"", ""KAJ1912367.1""]"	"[""gene-IWQ60_002691"", ""gene-IWQ60_009694""]"
F78921	4695236at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1908902.1"", ""KAJ1908647.1""]"	"[""gene-IWQ60_011466"", ""gene-IWQ60_011600""]"
F78921	4747214at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1922969.1"", ""KAJ1925462.1""]"	"[""gene-IWQ60_004543"", ""gene-IWQ60_006170""]"
F78921	4764044at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1911550.1"", ""KAJ1930106.1""]"	"[""gene-IWQ60_000580"", ""gene-IWQ60_010084""]"
F78921	4803900at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1925357.1"", ""KAJ1929436.1""]"	"[""gene-IWQ60_001183"", ""gene-IWQ60_004620""]"
F78921	4810093at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1914023.1"", ""KAJ1911045.1""]"	"[""gene-IWQ60_008971"", ""gene-IWQ60_010327""]"
F78921	4813267at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1913007.1"", ""KAJ1925793.1""]"	"[""gene-IWQ60_004336"", ""gene-IWQ60_009402""]"
F78921	4823929at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1908892.1"", ""KAJ1930079.1""]"	"[""gene-IWQ60_000622"", ""gene-IWQ60_011473""]"
F78921	4837017at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1923760.1"", ""KAJ1925706.1""]"	"[""gene-IWQ60_004382"", ""gene-IWQ60_005674""]"
F78921	4843240at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1928123.1"", ""KAJ1923068.1""]"	"[""gene-IWQ60_002333"", ""gene-IWQ60_006108""]"
F78921	4843824at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1912043.1"", ""KAJ1923696.1""]"	"[""gene-IWQ60_005722"", ""gene-IWQ60_009843""]"
F78921	4867008at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1927975.1"", ""KAJ1909363.1""]"	"[""gene-IWQ60_002481"", ""gene-IWQ60_011211""]"
F78921	4888252at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1909081.1"", ""KAJ1909252.1""]"	"[""gene-IWQ60_011270"", ""gene-IWQ60_011369""]"
F78921	4896098at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1926002.1"", ""KAJ1919718.1""]"	"[""gene-IWQ60_004179"", ""gene-IWQ60_007170""]"
F78921	4900375at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1911818.1"", ""KAJ1927242.1""]"	"[""gene-IWQ60_003092"", ""gene-IWQ60_009957""]"
F78921	4908955at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1927680.1"", ""KAJ1925534.1""]"	"[""gene-IWQ60_002736"", ""gene-IWQ60_004510""]"
F78921	4911644at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1929625.1"", ""KAJ1911312.1""]"	"[""gene-IWQ60_001002"", ""gene-IWQ60_010205""]"
F78921	4940884at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1910161.1"", ""KAJ1924485.1""]"	"[""gene-IWQ60_005157"", ""gene-IWQ60_010800""]"
F78921	4969018at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1910963.1"", ""KAJ1929288.1""]"	"[""gene-IWQ60_001299"", ""gene-IWQ60_010374""]"
F78921	4969990at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1924808.1"", ""KAJ1914410.1""]"	"[""gene-IWQ60_004955"", ""gene-IWQ60_008827""]"
F78921	4970387at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1909594.1"", ""KAJ1908099.1""]"	"[""gene-IWQ60_011089"", ""gene-IWQ60_011743""]"
F78921	4970538at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1930620.1"", ""KAJ1915884.1""]"	"[""gene-IWQ60_000128"", ""gene-IWQ60_008297""]"
F78921	4971272at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1907530.1"", ""KAJ1929964.1""]"	"[""gene-IWQ60_000693"", ""gene-IWQ60_011844""]"
F78921	4975094at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1913187.1"", ""KAJ1922840.1""]"	"[""gene-IWQ60_006256"", ""gene-IWQ60_009319""]"
F78921	4977163at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1922512.1"", ""KAJ1928360.1""]"	"[""gene-IWQ60_002142"", ""gene-IWQ60_006469""]"
F78921	4977863at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1922445.1"", ""KAJ1928154.1""]"	"[""gene-IWQ60_002321"", ""gene-IWQ60_006522""]"
F78921	4985971at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1908302.1"", ""KAJ1908564.1""]"	"[""gene-IWQ60_011651"", ""gene-IWQ60_011700""]"
F78921	4986044at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1916028.1"", ""KAJ1908882.1""]"	"[""gene-IWQ60_008240"", ""gene-IWQ60_011478""]"
F78921	4987397at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1926422.1"", ""KAJ1909873.1""]"	"[""gene-IWQ60_003802"", ""gene-IWQ60_010946""]"
F78921	4988239at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1915546.1"", ""KAJ1927292.1""]"	"[""gene-IWQ60_003064"", ""gene-IWQ60_008402""]"
F78921	4999134at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1927298.1"", ""KAJ1913001.1""]"	"[""gene-IWQ60_003038"", ""gene-IWQ60_009406""]"
F78921	5000152at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1919103.1"", ""KAJ1927861.1""]"	"[""gene-IWQ60_002552"", ""gene-IWQ60_007328""]"
F78921	5000362at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1928331.1"", ""KAJ1922929.1""]"	"[""gene-IWQ60_002154"", ""gene-IWQ60_006203""]"
F78921	5000452at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1908556.1"", ""KAJ1909575.1""]"	"[""gene-IWQ60_011101"", ""gene-IWQ60_011655""]"
F78921	5000476at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1911743.1"", ""KAJ1926067.1""]"	"[""gene-IWQ60_004112"", ""gene-IWQ60_009993""]"
F78921	5000743at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1912890.1"", ""KAJ1929538.1""]"	"[""gene-IWQ60_001083"", ""gene-IWQ60_009456""]"
F78921	5000823at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1920091.1"", ""KAJ1927875.1""]"	"[""gene-IWQ60_002566"", ""gene-IWQ60_007080""]"
F78921	5000870at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1925391.1"", ""KAJ1922430.1""]"	"[""gene-IWQ60_004588"", ""gene-IWQ60_006528""]"
F78921	5000986at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1926100.1"", ""KAJ1924371.1""]"	"[""gene-IWQ60_004076"", ""gene-IWQ60_005251""]"
F78921	5001156at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1927134.1"", ""KAJ1911054.1""]"	"[""gene-IWQ60_003185"", ""gene-IWQ60_010323""]"
F78921	5001280at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1915237.1"", ""KAJ1926836.1""]"	"[""gene-IWQ60_003465"", ""gene-IWQ60_008506""]"
F78921	5001318at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1915673.1"", ""KAJ1927227.1""]"	"[""gene-IWQ60_003117"", ""gene-IWQ60_008362""]"
F78921	5001413at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1907630.1"", ""KAJ1925980.1""]"	"[""gene-IWQ60_004187"", ""gene-IWQ60_011823""]"
F78921	5001660at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1928988.1"", ""KAJ1917978.1""]"	"[""gene-IWQ60_001580"", ""gene-IWQ60_007622""]"
F78921	5001941at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1922435.1"", ""KAJ1925395.1""]"	"[""gene-IWQ60_004592"", ""gene-IWQ60_006533""]"
F78921	5002334at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1910455.1"", ""KAJ1929649.1""]"	"[""gene-IWQ60_000973"", ""gene-IWQ60_010648""]"
F78921	5002573at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1915171.1"", ""KAJ1921479.1""]"	"[""gene-IWQ60_006754"", ""gene-IWQ60_008540""]"
F78921	5003022at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1926166.1"", ""KAJ1927762.1""]"	"[""gene-IWQ60_002658"", ""gene-IWQ60_004038""]"
F78921	5003192at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1917424.1"", ""KAJ1915491.1""]"	"[""gene-IWQ60_007780"", ""gene-IWQ60_008416""]"
F78921	5003205at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1912927.1"", ""KAJ1909617.1""]"	"[""gene-IWQ60_009440"", ""gene-IWQ60_011072""]"
F78921	5003856at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1912269.1"", ""KAJ1911875.1""]"	"[""gene-IWQ60_009738"", ""gene-IWQ60_009930""]"
F78921	5003972at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1919429.1"", ""KAJ1929725.1""]"	"[""gene-IWQ60_000944"", ""gene-IWQ60_007249""]"
F78921	5004118at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1927579.1"", ""KAJ1924073.1""]"	"[""gene-IWQ60_002798"", ""gene-IWQ60_005456""]"
F78921	5004265at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1925184.1"", ""KAJ1923284.1""]"	"[""gene-IWQ60_004712"", ""gene-IWQ60_005974""]"
F78921	5004327at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1929236.1"", ""KAJ1917951.1""]"	"[""gene-IWQ60_001346"", ""gene-IWQ60_007637""]"
F78921	5004391at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1925734.1"", ""KAJ1927164.1""]"	"[""gene-IWQ60_003175"", ""gene-IWQ60_004374""]"
F78921	5004599at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1922421.1"", ""KAJ1916903.1""]"	"[""gene-IWQ60_006542"", ""gene-IWQ60_007951""]"
F78921	5005174at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1913232.1"", ""KAJ1928552.1""]"	"[""gene-IWQ60_001926"", ""gene-IWQ60_009297""]"
F78921	5005196at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1924784.1"", ""KAJ1925285.1""]"	"[""gene-IWQ60_004655"", ""gene-IWQ60_004978""]"
F78921	5005215at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1929907.1"", ""KAJ1926279.1""]"	"[""gene-IWQ60_000788"", ""gene-IWQ60_003935""]"
F78921	5005217at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1910812.1"", ""KAJ1927217.1""]"	"[""gene-IWQ60_003106"", ""gene-IWQ60_010452""]"
F78921	5005697at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1923326.1"", ""KAJ1930678.1""]"	"[""gene-IWQ60_000075"", ""gene-IWQ60_005959""]"
F78921	5005750at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1922420.1"", ""KAJ1916902.1""]"	"[""gene-IWQ60_006541"", ""gene-IWQ60_007950""]"
F78921	5005892at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1914518.1"", ""KAJ1927430.1""]"	"[""gene-IWQ60_002937"", ""gene-IWQ60_008779""]"
F78921	5006326at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1923813.1"", ""KAJ1930298.1""]"	"[""gene-IWQ60_000410"", ""gene-IWQ60_005627""]"
F78921	5011777at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1923156.1"", ""KAJ1915566.1""]"	"[""gene-IWQ60_006058"", ""gene-IWQ60_008393""]"
F78921	5013042at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1920521.1"", ""KAJ1919638.1""]"	"[""gene-IWQ60_006979"", ""gene-IWQ60_007200""]"
F78921	5013539at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1910987.1"", ""KAJ1924720.1""]"	"[""gene-IWQ60_005012"", ""gene-IWQ60_010361""]"
F78921	5013726at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1914966.1"", ""KAJ1927117.1""]"	"[""gene-IWQ60_003200"", ""gene-IWQ60_008612""]"
F78921	5013738at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1930421.1"", ""KAJ1927782.1""]"	"[""gene-IWQ60_000287"", ""gene-IWQ60_002641""]"
F78921	5013992at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1923473.1"", ""KAJ1919588.1""]"	"[""gene-IWQ60_005862"", ""gene-IWQ60_007211""]"
F78921	5014007at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1928599.1"", ""KAJ1921607.1""]"	"[""gene-IWQ60_001893"", ""gene-IWQ60_006726""]"
F78921	5015403at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1928658.1"", ""KAJ1916279.1""]"	"[""gene-IWQ60_001863"", ""gene-IWQ60_008159""]"
F78921	5015647at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1930215.1"", ""KAJ1930374.1""]"	"[""gene-IWQ60_000395"", ""gene-IWQ60_000540""]"
F78921	5015742at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1930639.1"", ""KAJ1924268.1""]"	"[""gene-IWQ60_000147"", ""gene-IWQ60_005307""]"
F78921	5015876at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1926333.1"", ""KAJ1926256.1""]"	"[""gene-IWQ60_003890"", ""gene-IWQ60_003949""]"
F78921	5017019at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1924291.1"", ""KAJ1929498.1""]"	"[""gene-IWQ60_001110"", ""gene-IWQ60_005298""]"
F78921	5018803at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1930037.1"", ""KAJ1925578.1""]"	"[""gene-IWQ60_000645"", ""gene-IWQ60_004479""]"
F78921	529759at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1923354.1"", ""KAJ1926224.1""]"	"[""gene-IWQ60_003974"", ""gene-IWQ60_005939""]"
F78921	530014at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1929690.1"", ""KAJ1930734.1""]"	"[""gene-IWQ60_000018"", ""gene-IWQ60_000964""]"
F78921	530740at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1914522.1"", ""KAJ1927426.1""]"	"[""gene-IWQ60_002933"", ""gene-IWQ60_008783""]"
F78921	538952at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1925513.1"", ""KAJ1925960.1""]"	"[""gene-IWQ60_004221"", ""gene-IWQ60_004525""]"
F78921	540946at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1926752.1"", ""KAJ1929974.1""]"	"[""gene-IWQ60_000703"", ""gene-IWQ60_003521""]"
F78921	541070at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1922399.1"", ""KAJ1905244.1""]"	"[""gene-IWQ60_006554"", ""gene-IWQ60_012321""]"
F78921	707202at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1907531.1"", ""KAJ1929965.1""]"	"[""gene-IWQ60_000694"", ""gene-IWQ60_011845""]"
F78921	727964at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ1914738.1"", ""KAJ1923618.1""]"	"[""gene-IWQ60_005764"", ""gene-IWQ60_008699""]"
