model_id	residues	heavy_atoms	total_sasa_angstrom_squared	entry_receipt_sha256
ESM-S96dc10cda16ee8a0d0d6efca238c6465a349c254120477dfeeceaceb979c1681-d662a12b8ced	116	952	9546.67844077603	3a28dd5cddc8748f2bc7f3a10ccccd2b1bbe634f8456f17fa0a45bd3c44578a0
ESM-S6c8d0b1b8b9122626994b0be950ea590869695f48925a5b6abef5ad7693b417f-d662a12b8ced	117	949	9732.475830050911	d9035b422587ee802ce0c49f1159fb9c1bebcd78c16c565297ebf9a41ceb5c25
ESM-Sbb99cd18f7261cfceceaea03680703a7a1fb83ed499037a1a8bac9ff8a3d4ae2-d662a12b8ced	169	1356	14054.591894349445	028899f372570eac676c9fee0970bb24b0bbcd7935ea7e58d87af9148a423c02
ESM-S53a56a3f318c47eb5ada48b1d3e441c42a8ae7e7afc9f122e60f6def969ae7d6-d662a12b8ced	108	857	8698.918419657732	36924c35590d751b694ae138059122ad73b34730c6fd41a02771bb21ed64bcd2
ESM-S4d953585a0be0dd74d973ff478ab992eefc61359d6d14e6e4811c8888883ea13-d662a12b8ced	117	958	9659.185804839872	befb540e5e8097d3cb77f662c631b22024423112956df8510544860e3b139894
ESM-S59a46a4fb54cc9ef95da0b9871747e2cd919cfdf03705ecd0cd668f5e405f2af-d662a12b8ced	115	939	9587.902377688533	d3beb1a4c485b88a8451623f96002b6e713c8acdc28e5222e2af3e15d589a3e2
ESM-Sae596d9cafaad997726556b3ba934b258c54ab9de1c9859446b80f61a79ecf64-d662a12b8ced	126	1042	10394.16792102497	13e3a12b229d4e99442e85e64ab575898a95f2f130e72e1e11d03cbc482d9f2c
ESM-S2a3790fa5280818492360082b0ef19bc240cec4639501e7cb8c2f0df7dd34d86-d662a12b8ced	122	967	9737.54005515555	34e817943c956114438a279f648e2801843b9ce5db9b88aa09454de7e29ea0c7
ESM-S1a93e99618ea3a49d8ad3fac9fdb6685e77facec1af807400a6d4647cbca89d9-d662a12b8ced	127	1023	10846.24507129894	b211f19b2f475b69464e400985b31f08a39ad93bedadbf23d151ca4d131c0c8d
ESM-Sc7196bb5221f5212cfa567b535597af1234c0e483cb2c537f9caa929b3fe1e1e-d662a12b8ced	126	969	10030.966919103903	6be606a647f99ba5f4cdd9890f369f23caabc4042290da4feb43f94e4a2b2d48
ESM-Seb2f5b0f3f4193a7d5a3b44c45ac5061f936bcd7667754d2abd7c84576fc7a43-d662a12b8ced	117	956	9855.204072597895	b37234190191ca888d62dc17f8821e42241d0de94a16b0946eccb785e1cca3ce
ESM-S0abab9e8bf03a78de0bec8619b39bbbb861d90edced67611619a230f20465f2d-d662a12b8ced	127	1011	10622.586439129112	93948f9b6a86dc08baced2b101455f0baa6a6ca48f48cf8d0719d60d0edb1595
ESM-S4a48fa99c8fa28762d8d39679c943ae58712ab44b7d645c66be9f7791ec104f8-d662a12b8ced	118	952	9713.579477488804	ac434972fb6a507460a74d7f7391d895ffe4184e7665973190d7f17502ff2145
ESM-S8646571b6fa4d1766f3a61bc2446b8743378c6458e0ee4cbd172c2d806337cbf-d662a12b8ced	127	1007	10637.50940347773	861448b60a5f09656fecc7ec199707b3b8aa8fc08b0310f9d7582f85483f5153
ESM-S082163b921f6a48979c03fa8e9f0893a41293ff60deed27779c0f1c79703f1a1-d662a12b8ced	129	1004	10746.034923207857	c760412973f640fc4e208a337e111474e49072d16a8407a43323db7e0ddeebe6
ESM-Sf0cdb6f62cd9c3e9a99841d6348befb0697f16a4ba5d8a692f91ea75d80d8730-d662a12b8ced	117	940	9392.933624406289	56040261f9f91f493ffc199aecb4fd2d9612f9e01bcb6a92985c6a3cad2035d2
ESM-S85901ecc8d967ee3805195076d762aed146b857ff02459d671579f0d4f700e6d-d662a12b8ced	117	940	9461.982373871277	4fbe8cda16542cae6781c3a15eda9a9778697e65a8cb16f510f42f2e3e7e4384
ESM-S65587bdd132a9fd3ad85d84a0feafea266e7ab193d8ca9607409c65b6d189aef-d662a12b8ced	119	973	9927.110193520104	343496dd7180b49d586dd77b5d14d10e4e1b77113233f8c278823915cdb85176
ESM-Sbf5c54efb039b642dc734e917ad742fa60d98b73fa4d9b2adcab224fbfd5c531-d662a12b8ced	117	939	9757.75472471486	aa95e878fcc5b12d5204b32fd4dead6d64f92e1bd1470a670ac900823a26bf25
ESM-S699c2f2798121caf60cf391d1fe1a6f9c8f3e0fa6a350689c7e3d45ab3269458-d662a12b8ced	116	954	9766.320229960982	b1afae438778a0dfdb9f960eb568b59c0133323260dcea1ea5bf0fc3163ef872
ESM-S1d41c3ed442f6620a96e1d091dc3bd42348a825c9cbc9bcfc1fc342ab87ef8db-d662a12b8ced	180	1440	15587.717170268646	2b6c1b9b937714046f9cf26db208db04475c1e00717728c5d49ec90fec6ace42
ESM-S3310d70da4b798c46db1d69e4aac04f2a68b7871013ff1c8651ed5b1dea68418-d662a12b8ced	172	1401	14984.07492831079	47445ac0c77a81d3f7e24eacd54ee67078afc93f96733ba5509966756df72a3d
ESM-Sae0a49694035243edd756f5927f6ff5863476cfe98e3054ad3d8a1fae56393da-d662a12b8ced	126	1031	10310.806657933865	ede3a4d1905d6ad569c55c37ae8e2f5b65aa3da6f7db4fbc76e89a3796984610
ESM-S046c3c833d1f41c95c27b68cc5eec6545a27b7415b1f6281cdaf1d7f463d694f-d662a12b8ced	127	1005	10436.145323120543	f08a1e0a37779edecd4fd344ad51b3cb010593e69464381218dee030f8529acc
ESM-S1648218cf9c0e1209e8f2e0b75a7513434caf33568329bc8c10b8c2694c0b626-d662a12b8ced	119	967	9779.838666773998	2f3082a80143b46b5884954cbafd5484cffd851f7365295721004c816760ee31
ESM-Sb5bf110804466af4d97265c5d760a00a8ef850cb826703827f138576a87dc65b-d662a12b8ced	125	992	10267.655687722603	514d89e8c86f9387fced635aeed541c3ea30d8a8976b958714b8cc0d9b347b9b
ESM-S04936045b6a9a34266d667d5307ff9ddf62fd6c7988889bc61567693b405ab05-d662a12b8ced	125	990	10019.713990782144	84b74913c29f0573d46381249d2d4b0843dc073678a9418a500390ffaef3ace3
ESM-S1bfb7f614bae6c38b1a92cfc53a987ef26cfdfedfa717a124b5ba743f243dbc3-d662a12b8ced	125	991	10170.590728099702	51600b5524bb2d5c715ccc0372dfc163de8d81d213386afe4db0d5697c7c0861
ESM-S3ddcde32398c9371f2a0a1d8958534a2ee05bda8ea4fb6ab4537bc6c39a4ceda-d662a12b8ced	125	990	10066.051769019263	51595812455b9b341c73b9a97e8a049f99dbc938d25878152d50645204bccf89
ESM-S729fd77d215532e65b5509786ef01baf3576444082fdb39672a423388dfaa745-d662a12b8ced	120	984	10372.25453864899	116df944883b5d4ff3031a66e49aec62f7febe402066013401184811b72d3589
ESM-Sf5fd2b26ac9872795547b5bdf4c44e2030f4a2e872fac8c621e77dd3fcd06ebe-d662a12b8ced	117	964	9912.428440655429	0fe74c8194db174e13c5fe5aab5eb8d18277fe494f0dff8ba15ef30dc7cea69d
ESM-S8f42cffd6390eb3976115b87ee1f4b9c40c6a03e669f77b8c7a0d84c9d0387e4-d662a12b8ced	124	991	10213.83535573295	466de01385fa17badc8be34f0775dc83d1ce9bb5db0fc61958c2acbd78cdebf9
ESM-S4299622824cf1ccf735e2985aa91a77f25a5e861c11c7eb27e8396501c84d897-d662a12b8ced	180	1418	17323.54960060134	95183d9607cde1b30b62eb3cef36837b7db77720615b87daad9f11f906369e7c
ESM-S7ab757788e6aae6da2bafd8ca2b5d5b3aafd54ff5d5af1c36a20849e521a29a5-d662a12b8ced	122	980	9893.781868271228	8107ac09ae80e829945d5c5c2a9cee0e7e716d9aadb4b7ee1ab78eca04bd840a
ESM-S035c236370b302b6c26e5e76b778f8cc7edb46cfde2723b39be89d7603f2c3a3-d662a12b8ced	117	965	9823.651063975554	63c372bb6cc89ecd6317628be489d1289ca2f8a2ea64ce26bb6860807309f896
ESM-Sf7bdef3c4ad64081f828e875c56f484af0337eaeb2b6dd23392c8abdbc815c0f-d662a12b8ced	124	971	10273.396127555958	84e572f894a9e257f7864271fb83fc6e36019704fdfdaae54071164211dcb344
ESM-Sc71a66b2c21eda9b9787168c71217c6b84b9fc67d3484cccf4af25d9708933af-d662a12b8ced	118	954	9828.013912812316	aba8303364abe8386ed0d5488a60ca8f2f61232c756c58402daf2f3a2293ad21
ESM-S9561fdf536b33f2681762e6bc49bec11d29f86b2036165f3ed698a97dd7aaa4e-d662a12b8ced	120	926	9535.598631226443	efe3f2edb60ade9f369db2de666c4427ba0ad718f69ae07471282595bfd01593
ESM-S0d8baa38bade08fb2ea25b30d912dec3dff6f30b5fe5bdc755062c614c324391-d662a12b8ced	126	1013	10185.071115347257	cc15a510c89e26dc2d7eea9ee6c95601b7d8e6c5ed3bc4d8443770b386bbbcc7
ESM-S850e0037e9194bb4015dad78542c81e2f0be32b512a2fdc1e49d72c721ca3384-d662a12b8ced	114	890	8722.27565314636	4ac810d14af26dafb4f452018a0c1b5ab5b9b4a5b1d64d11f786b0a827f98593
ESM-S53a7c39983f3e1de06ca9e299e497f54d66dbbc62aa7a5d698bc3320ea74ef8f-d662a12b8ced	118	950	9544.258612017642	5f6a9d3117929f3c1f75383059933c2201cc6f4d891ab76c005b0572b4bebde2
ESM-S7314134f0d125911d13a0f6e850492403cd53e14fdafd69814a1fb92d843a1ec-d662a12b8ced	97	757	7685.055399664499	a0e17e0a6e80780b5489dc4c21e0ae9ac5aeb94d47ba00d953a597cf25afade7
ESM-S52a1ea1601c97f63fd13ebefdc7ae2699ed15ac04500574408b5e6c9fdd450fd-d662a12b8ced	114	933	9416.113229628289	c216e9697c1f5945fb677e1d58216d04c341f35115e68e748c0852a58fb1f998
ESM-S758af4650de4a3c5c1632608e978bb291527d1225981d067031fc67ca944fcb9-d662a12b8ced	123	984	10200.253894644315	9672ce7cba1581f1a7de83b4ac2adff812275bd0bd271678a981aed4c68a4dbe
ESM-S0ecb7c9e0873b3e640f2adc17cc05582fc2c16d57b95d02b6aed8296a0925361-d662a12b8ced	113	876	8673.803073689336	f2e544889c501b26078749f4b1348a5b25e665aa5710d83083bba54da16ed3a1
ESM-Sc38d9e3629788ba0a86ad4aba4593e56a9981444e3b8ca8f6dfc79b7e950bfbd-d662a12b8ced	127	1002	10405.394665480957	2d41f1bc444e1957ea2acb008dd447514087942ee551e586f8ae36f9e4bb1d68
ESM-S4e0933cc29e880f1350579d374d118ee75d6a53788bf37b6a645343462f66b42-d662a12b8ced	117	946	9708.138546627068	9fd52bb4cbc4fb84055acd5a9e8cdf366a960a1c38edd649306c908159ba4979
ESM-S2fe1489337420decc104dfdbd06c22284391af8e028574fb6b049c1cf5d909b7-d662a12b8ced	117	961	9847.352769171657	18f10987203bb50519ddbff5bf025e1d9866b352a0f75fd240812d53a3de8dcb
ESM-Sd7247aba7f699982237ab155ebc56789ef05304adc44af3000883afe91a3e03d-d662a12b8ced	123	971	10048.013789890903	06f7fd11e71cd854d5ea9de013d89c65da7e52c1f120dffc3b6935e128dc345c
ESM-S9b333955955f81dfad9748c3d696560cb2f98535ed5ec4d9e6901ac0ae54fbd8-d662a12b8ced	120	960	9499.989962624	e22ac63928d4d09b262ecb15fb23305c85db7bca0627f78544fc8974eb2ec25b
ESM-Sd0433ec806b1015db3eed8242c41c62590c65a3bbe9c2f6775ac61c2b1951fda-d662a12b8ced	136	1132	10818.686297975339	084d4c64717f13e1bd4ff22bf0e7f230f3ee0e644fb8f5b1c6f70c9c82ad255e
ESM-S156e0c7b9bef0174966f791a6995ddd3cfe7cd37f6f973bd3c4cd29d269e6b6e-d662a12b8ced	143	1197	12569.487718298025	cd92128f6e0d9b10a746b2be8e97829f9c3b7bc7c71e89d890a9df0bc6137fb6
ESM-Se26e8b32b3c54f44d3f365b7d6aed286d747b92eefeecf58850a3374c25584b8-d662a12b8ced	111	892	8869.43378672363	eaf4859b0f3b0c57582dd2de3cef303792539c4d762fa77ca990d6279d6cc471
ESM-S51a97e01bf5df3e6dde9ce621e36ea72cd5458610d595acb6aee903ed1553ce2-d662a12b8ced	118	940	8981.44672300866	e4a101ab41a64768e3f0fb0a83822271b857a840c0595a237c69af5ba4e53a57
ESM-S9f825e6aa013923536a6c59ef9546f7b0ba5de8336b0d28cd2aa3ab3a02f3f8b-d662a12b8ced	114	918	9168.049887602288	bdea9d44c3dcdc2b731fd5108d7de8db0cadb443e2402a210b1ca0ca0bc4f376
ESM-Sed20dc83ddc3b2497d7c7c326b6030f6a303a476d163268ab7f76e3c6719f74f-d662a12b8ced	214	1670	23798.52512589797	69cb41d9745c0acde9e3028db06b6b7084823e6c308dfc5aec292aa44f5c2b8b
ESM-S6b9c1a594bf7d9344f819b2e28c4328fcd112041344f98680c51daf5c1a4879e-d662a12b8ced	214	1686	23684.40794954457	cdb2a5eb8c189d451bc1b56861055142b77b0a77ee07baa70fea64ac4f98ec49
ESM-Sf7af6bd88e8357a47ff5151a05b6bf7ffff7b83988af2e30188b856952e33cb6-d662a12b8ced	213	1652	22791.41235048273	00e211ba1f60feb8a015198bc298f49ff08ce5dcec293f732da78ad1e71d4bb2
ESM-Sf76a17661a2bfd8b5b18ce2d1284aee651d6b48a6da64a230a77abd7abc8a36e-d662a12b8ced	202	1549	21923.60861349636	282667f709af2416db0f5fd17e79a97564bf92986830fe694f5b2fa259adcfff
ESM-S0a1f3a101f95d5bda7199bf34551295c93c256a5aaed1a431c1adfa55d960a5b-d662a12b8ced	186	1416	19900.351305800054	eddcc8b3a017f52b97c2cfd39f8ea2b1062a3db5feb3c1fdd66d872f7d84e0ad
ESM-S2b6e37a77b4ba89bc4dbfd4d64746f52bdf69def55cf24b816f87d8e41464c57-d662a12b8ced	210	1644	23165.68459195042	ecb3790f111f87013bb088c886c66bf66fe2d8b8a5fc5508087c3c76f823bdea
ESM-S24d28b62319f8245cca1906f826de774e83ed8dede71de21575a5b592151631c-d662a12b8ced	214	1682	22848.593809620605	ce01140e3ebb6f711dc1c713f3cce13797bf71e092264507b74848a4ae18360c
ESM-S18719541dc1d2864bb91485469f0f2358102df40271c26cb36cde033930b547d-d662a12b8ced	215	1697	23628.071738528135	c15d247f491d9db43fa51ada93fb8e5f2eec7e0c7dfcf0f7ac7044808bac78d2
ESM-Sf9a8246abb93a7e19711fbbb6814812a35d5bcc64f5cdc6dc2b4ec9dc2b0a15b-d662a12b8ced	219	1687	23841.594354486377	d9f03205efa4ddc58bef6ef35ca2d3c7ec43a29a296881a0b4d7e23a091bf883
ESM-S6d67fd39bd52bdc9908a9046af482ce301392605ebf5626a324db174131468ef-d662a12b8ced	214	1671	23294.04602297556	5b56f52fa1a7964e7837a0e2df95a24f7f31fcb5cfb668b8815798e616c660b2
ESM-Sa2b7f633f1c79645c3d45d12cc6a7d44f0f964a4a08cabae2d84583c9d9e3cd4-d662a12b8ced	214	1704	24398.523799747072	ec3e253ee803c58571554de75c40ed0cc25fd8b2cf1050f5c639387711576960
ESM-Sfa592aa52b806f77a58867080fefcaebf65c0c78de3b7a8acc8d4251b8e4201a-d662a12b8ced	197	1592	21701.114116810277	6bdb9a83f2754dab2c4202b737c2884e27336614ba1df599b50bd203a377fe76
ESM-S5c107faa29d6b74f2f28ca0dd32c99a72c2e9c00002c4905c56490551ee5e462-d662a12b8ced	196	1552	21033.53970251565	737dfe2943a92053c4e4f52728aa8464fc3383ef3fb48231357173b841b0a113
ESM-Sa42f23f74a673c31b7757589ca9f222ffc1b510e53f57f8143c025fbb83df3d8-d662a12b8ced	207	1621	22900.096281095422	541d28921c57fa07aca46403eda2f5e8d346f0294d035978818c8c25e18eb9ee
ESM-S0da4a29acb31e354fcc52cea05cbef8d6bd439c7fd67646ed85298f291a73c5e-d662a12b8ced	188	1441	20918.88393413571	abb8ebd843b26bef68b4f553fe0067d4a95986f9106918651321eb4374e32ace
ESM-Sf98afc2b1e1d3298cd531fb4bc21b5cab586d7f2510136dd59b3eb9654fae848-d662a12b8ced	214	1667	23792.882097689824	787e8b60bf590b0364d93ab194a7b3cf2d0c65372fd1a9e48201703d0038bb85
ESM-S0a262f269bd731706cfb73712945f15e78d444c349edf78aa1b72f6c328a824a-d662a12b8ced	198	1586	22036.46722987182	ace102bad0265149a0c762d1859cb33088f68357eeda7c4df1b4ee6ec704bde8
ESM-S62843dde449d5356e1eaa271dbdc9f794d7b5bff3fa4ea729312ac776f648494-d662a12b8ced	212	1656	23639.53670733705	cdbb266e6cfcbf2e7ba30031dcfc2d3e6e657fe759ac5672459d7dddd3ad8cd7
ESM-S24a0b716cc904a5509816373545e60e0a5ac4518f8ffd1f44dbd853026a15cc5-d662a12b8ced	238	1853	26595.23954730509	86c2265f513b2935541f66e14c86c56eb769b0879b0c219c3344637e673fbb56
ESM-Scbbf7701f77600829e9fdebb4b186164ec4670cf46fa41a884ca777cf7b6b522-d662a12b8ced	202	1581	22553.18403522116	b8e314bfbaf67fddeda46c1d9ce6decfa459f259d540c1d2ac73d4cc754b1877
ESM-S368f8a51f1bc86eb9f296fc4b4cb796d61160f69bb095871a6e3ea4483905402-d662a12b8ced	202	1579	21208.598045560095	40e300349e7cf9641b549174e382f14051d040fcdc7c25a219d3a48965ac6c19
ESM-S1362ebe43498f71c33656c9e70fa2227d9f2dd4d3126efe7e44e92a3ba703231-d662a12b8ced	192	1538	21060.97120206687	d19cc88def9e1a415f30d6869623233962c448c799131f0158e9a578302a36ec
ESM-Sa0fa1403d64d6b9388fcfb04d1fb3ee39e0bd05497c89e5072eb87a335cf0f70-d662a12b8ced	159	1213	17110.73406551964	767ddf966f9427f653df07f0edee9356837de4b08e3c52ee57add64b668b914c
ESM-S90b69033d5c74f025fca6e44803f48ca062384142365a90371bd3eb5c4d39917-d662a12b8ced	246	1948	28655.92640641382	834e1dfda2d232ab828fefa2cd498e2c23e8257181b38b34003276995dc550eb
ESM-Sb8d0344b4f8e696a7aae69c63b7a9ce5c52ae35dc1eaf23a9b3003bf94f141ba-d662a12b8ced	198	1533	21086.67160159916	6a0a79e727bd1f560699d3bb8e3159da3781ed3d7f0cd9862dddd8d6889db30a
ESM-Sc3509fbd12f3d151b1fd57fd41901aa8b69c2b38e886b4fbb295e8396cf6f723-d662a12b8ced	216	1720	23319.791345973794	844b6c62a55426a5a9942927973912c096c20f735ca48ff44c8a22b121cc0ad2
ESM-Scb147ffcddc84c38189492cc23367ea112d3a58775944835a32d8c0d87b9225c-d662a12b8ced	215	1678	23636.6707514779	05f959c58a987974bf27d2a83401523eff8353ce7c84ae0a30e2671c3f1c4e4c
ESM-Sd408af2ce6387d494f73d2f7309ced35622347298bd0e0cbc6eaed283131cd2c-d662a12b8ced	198	1579	21697.895110077716	b74aa95f85c97c973c9e86a042df8a238f8379ca44b641cbeef873d0431c1f9a
ESM-Sd8fc8b8d776aea59a23f2f6adf2d036e64787ab2406453af3992c3473a37dadd-d662a12b8ced	223	1720	25012.027646343206	f5dd5531ba3fe1b93a7cc5eaacad006459b8a319e61fcba9cd40753f62180858
ESM-S4c3c88f055227f8703a63becc7f177998d9316fae5f6a5cf79dc212161660260-d662a12b8ced	219	1722	24137.660529327874	36df403828ebecde38aa83141d30419e4b8097e9d4221deb6a65f32a26889dc3
ESM-S96c29e7e57e3330b9a0b7e7ee5312bc076f2e68aa4a484e30059d8746fd549f1-d662a12b8ced	218	1719	23896.5383582464	40a327632347e2061a5b373f8749ac46521f5335afdf1dd963a8c3b8c96ca72b
ESM-S59249ac570812c3e53858dafe1a9f99d02906e951722a32684ebd71b19a93664-d662a12b8ced	205	1615	22294.12749866403	36fd0ad32688e348463a09a83c0809c2c4ca7ab53d92a92bd12ba5fe17170cc5
ESM-S13ce5b5aec2d0713a86889aa35c17201e36680791333821ca7ef9ec5ace9c888-d662a12b8ced	230	1836	25320.417041690653	9a33934eb9d6b338eb02bf33ac215d92867f909822d251bea9c452a782c4e8f4
ESM-Sa62bfe261195c1b0f86288ff08636f6069a87df7685acb425de489037d819e7f-d662a12b8ced	195	1544	21204.946777931345	28121adb5511f19a42684c0c4aac3883524cfa9b952c58e99e5e6f35345f1b9a
ESM-Sd204198ef04b882cbe7364d7139a580d0f6d543fb13413e8e54edc7aad022c71-d662a12b8ced	240	1833	26239.15399356301	ae1d48f59a97b7f13f2657c45ac1643eb4218972ede8717f60cbaf06d199e69d
ESM-S346e723eb059b79aa686f08715f637805a72a8c682834b7eed236117bc7851b0-d662a12b8ced	195	1533	21042.58716341775	22754c4a22e81798fa02fb57bcbe3a8a29a064e9db5be12e03d93ee1c17fefd9
ESM-S40456b424d7018e8130a5204f20c5b106146b2c7b4cb5bf7923c8b1591ba8e20-d662a12b8ced	211	1678	23466.703601493035	643f7bc3876a4dee7fe5f83347992070e64bf2f344f38182f54e9fa12adc1ac5
ESM-S6e0cce0c7fb13799860aec2733f0a959a4e81d8eb18fea53733368052bedcb58-d662a12b8ced	194	1538	21038.752687268425	85704b33004e4370d229601141c0c4566229c5af838f94c1db93d6fa63d02d81
ESM-Sbbe8a6fb42d0b3fd85961b3f579e150d83bca8beced0e2aead15b775a05d341d-d662a12b8ced	210	1650	22989.51933622342	24684ef8fa8d567fa1a8162c1a3ee156010f553b9b7a3e4b79c0b460cea315d0
ESM-Sa4865f14be6a27cdd1fd87471039008568a6dd51e9ce9982a8390dfce60fcf66-d662a12b8ced	203	1646	22320.691040305916	86ed2d9aec45c60a1da323e730edf81fdd8ea3486d4e65d46693d2c74673ea63
ESM-Sa4f9f40063a52437c19dbb3ef93cd2cf70ec002b446f2bf3b4725e18568ba2b2-d662a12b8ced	194	1560	21621.55321740827	9dd8e75470a6124afc71664b18bf3ccb7258e2198382691b6ec11f5ac7b3ebd3
ESM-S0a27f0c24a4dd57940379cfaf276facf7594ab627251c3b2f8c7c280616f3080-d662a12b8ced	205	1652	21459.2673570182	41ff17363faee7f3357d65f21d281b9cffe4f8610a40836c55557c416e9222b9
ESM-S9b5251d4a559bf4d129737035ee43b5567755c6e90726e78a57b97d2f59536c0-d662a12b8ced	229	1796	24417.317689264783	4f580c9e51520b158a7f9ca991e110e6cb9a8447a75ac0611be3ca02e955ccb4
ESM-Sd10959a3688897ef981529fd8c5b78f34d4eeb6527892ec6ae183078a30f321e-d662a12b8ced	321	2515	35146.64136457381	26a21f463ed9e02ecb4e7381375cf00055f30caddaeab0a4662a8d8681558db7
ESM-S4faf5e9ffafa42b32a0508d219b7072a44691babaf7a67a91c9fa2c81e954a7e-d662a12b8ced	199	1576	21630.24134817864	41e8f0f3a65c7893c277f41b903d7f641accef2aba3a136ccd566b58302bdae7
ESM-S0ca85716b6af932463e25a468d3adfedc81ba4a116ba986025eb91ced369597c-d662a12b8ced	208	1633	23523.37567232608	56dd8b9e743e5e46ac4d63d8327357934b385e07fa9d323563dea5cd796b852e
ESM-S4277db24475afd425aa399879b3586a0895a1041cdf2aaa1790186a425840ba3-d662a12b8ced	212	1673	22836.88049005844	fbdec8ac31310bedbb411b560e3f73ac545516a39beec87e4c6bd77a71113579
ESM-Sa10a0739a34a317ec45de5702ab37ccb2363b9ef70d8627c2bc022cd6d12334b-d662a12b8ced	203	1604	21196.300038953184	bb61f47c87b667b054673b153885b9df7587681d20ef995c7c780a242f34e4ef
ESM-S8373b2f3d6c817be4e0877aefaf0399c18c6e77da12a0a2b953f724e30012595-d662a12b8ced	203	1605	21979.0252751071	10078002506f864b9d9b724526fe068ff3ae59aefb2a1e7b9dcd5ebca92119ca
ESM-S702c853d346989c1f783c64e648f6702390bc13aaa41b4a9dbe2d22ef6249002-d662a12b8ced	193	1496	20815.66577391067	7c5fb77e9945186a1f736bf26742a5030f285faf22022cb0925049a1677ab816
ESM-S43d6d7cc159bb38e49a491b2c9bd938a18445301758ecaf5ff6da0923a2c5379-d662a12b8ced	311	2420	32695.652525719885	089170c4621c7528bba345bf3962c11a9664728b2ca86f2e85a139791a6fa05f
ESM-S297459e97260bc46f8c9aa851c60acf5796ca1a8287065aa665c1f11b5205880-d662a12b8ced	214	1688	23682.719844839092	857b1b9a2f3a8972aeb47d88cf6d4b4f04d38f87befda67008717f62624fea21
ESM-S0ba67427d26c8615c019e4f315d2e2dfb6af2258829a8454577282aada398d94-d662a12b8ced	252	1928	28906.23659194372	2300f1e3508f86eacc2359f958af652a3561edecdc0f31bfc4c7d8ce25c77b2c
ESM-Sa41b51b42fc8df0d02042bdbd8d3378c2c27873aaf9aaf9a2f9098176f64616e-d662a12b8ced	280	2225	31521.011236746184	a55c71b2f8a8c4d578bfb786331c9382e1dce86d0b7fb6dde49105cb07313634
ESM-S4746fb2dbac57f9963f18f5e9536f84391126350305cd4590abedfc56fa63a50-d662a12b8ced	209	1622	23107.207343652666	778d6fecd2c366941e870cca39b7dc11de5c6fee6d3b1766d232e4a96e1f6bcf
ESM-S815214dfda95cf095326e1a29eb5c03e3970873adc441c290fc111ce01410467-d662a12b8ced	317	2446	33864.88183099016	7299e5846b48ae7be38d12491e3c0ec5049d344dae93f2bc161aac49501f09d2
ESM-S2b2d89b20d34dc820b3bfece5dfa25cb694b0e828df857b5b683397905ef7692-d662a12b8ced	184	1444	20133.83369296167	912a3db7a65416d975ef5290859d7dd52c9fc3209e0528be2c2ddcea94eb0e00
ESM-S12fe50c12ef55484511c48256c774a9759b1f6bc9991666c85808ef4e8b2c5d7-d662a12b8ced	207	1618	22408.934430010486	62671710b86414b189588efe08aa0017b2e0c6431bfa17dc6bba75c6e5122051
ESM-Sd888f04c2910b5a41d6b28b4f8d22306de28b3e3535630de4923f164510a01fa-d662a12b8ced	227	1768	24206.310368520688	7fe34428f0bc696286531e82ff9045e3853e5aa50bea40b37148726c65fb788a
ESM-S52aa595f0aedafed6d97e260a3488de86984391e7d768f55c12bb9ad2c72333f-d662a12b8ced	205	1586	21963.47572403071	a44398803904416927230b6e80584391c7d57d25b9ec1f23c1a7eb91a86a3d7b
ESM-S633d98043b7e8a300c1bff40082c00de837c3f39b552d5c698c0f196fa2a9e26-d662a12b8ced	181	1411	19385.75022958522	8fdeef81e2b2cdafe4d765e9c0e38e9204e0aed76effb92ca5112f23ce11c76f
ESM-S627c6b23c83ac64718d37bd92a3d3ffec757bd8398c047cabe819b7dab60aaad-d662a12b8ced	225	1767	25214.218723477516	76232907efdb53788b0615bfef6b59556fb02c7557bcbd2ca9f07ac8b94d21f1
ESM-Sb73550023e1287b7217621f020f31165739b2a761d10314fa7ad506aeb5fc7df-d662a12b8ced	214	1679	23587.77806254328	36b5f17b0ee6a0e4e8ca85256de67586ff4310e97a2c61fbeca2f72eaf846bde
ESM-S9e0ba52cda8b946bf207ce88d9052e74cb15d0f7aef52ce5fa39bff1abef6b27-d662a12b8ced	234	1840	25923.60562850635	64df257e54eb0cc598311e2f73b9301bc7e3033443c916bac2c0f7268f224703
ESM-S29e8100ba6e877b9ff9722c5814f043a1f288f01ff4846f6ee19e4b45c92f5cf-d662a12b8ced	191	1457	20009.652902326376	b096cd5e4f5054894b9751ef3cbd4a0214c0305a5adc214f634b7fb76292bdb0
ESM-S8e38da03393b89d4f8afce01ca1830aab9ee774812fa020ac0f691646dfba4ae-d662a12b8ced	220	1716	24532.373566958093	2c86be10c33d975ee8e8cfb5702966018f70eb0640469ba7f6faff6aebe7d9b1
ESM-S9f44e47217004a50d71322079ccfc55875dcb59d7fdfb9b4447e57e8d0cfa86d-d662a12b8ced	209	1658	23718.368699647563	209ae088f091f0f49e60977771a782231d6faa38b5fa56ba8b93b1366489c84e
ESM-Se9786a560785e02db4cb3098a497d3e2dea375f001b8bfe5bb08ef3ed360e714-d662a12b8ced	226	1716	24952.456769063832	6242238fb27c8a613ef0fc0310448ed2895c75034ec02a9815f9839835d71e5d
ESM-S13c08b87d31f17005bc3ed9aced8594c9da06c58562aa0012690c63b53e11f46-d662a12b8ced	210	1632	23493.10294779488	b0ef6de8d59a3a1024067a6994263f97ac55496099a7417339f2536643498396
