taxon_id	assembly_accession	validation_status	report_rows	flagged_sequence_count	exclude_fix_trim_union_bp	review_rare_union_bp	review_union_bp	reported_actions	report_sha256	report_path	fcs_run_metadata
F5116	GCF_011745365.1	publisher_verified_report	0	0	0	0	0	{}	1457c3d6aa738bb428d4473f92ae2eac55dc5d24cf14300e41190ec7d9c0a0d6	results/qc/selected-assembly-fcs-v1/reports/GCF_011745365.1/GCF_011745365.1_Crypa2_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:44:41 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.98824, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""]}}]"
F5127	GCF_900079805.1	publisher_verified_report	0	0	0	0	0	{}	22489457683018cc58a974140aa1ad3f75264b018e3bd379ac9ad74d211f9788	results/qc/selected-assembly-fcs-v1/reports/GCF_900079805.1/GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:10:38 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.926705, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""]}}]"
F5128	GCF_050947815.1	publisher_verified_report	0	0	0	0	0	{}	a4796a712dc6cec1fcae31630cff848642e448fc98d79cb186da8bb5e3bccac8	results/qc/selected-assembly-fcs-v1/reports/GCF_050947815.1/GCF_050947815.1_OSU_Fsam_2.1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.5"", ""run-date"": ""Thu May  1 20:17:21 2025"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.957901, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Fusarium sambucinum"", ""genome-hash"": ""bae868c58ae654b1""}}]"
F5147	GCF_033870435.1	publisher_verified_report	0	0	0	0	0	{}	bda354fa216a09c15a4d3d67f2377c73fa8daed568d3c97b9fb67432eaae216b	results/qc/selected-assembly-fcs-v1/reports/GCF_033870435.1/GCF_033870435.1_ASM3387043v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0-211-g22e9fd6"", ""run-date"": ""Tue Nov 21 07:58:43 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.984053, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""], ""species"": ""Sordaria macrospora""}}]"
F51930	GCA_001661475.1	repeat_identical_https_report_without_publisher_md5	0	0	0	0	0	{}	496bb914d087802043eed7e868e7fcc4da26a7ad380700402cd4f2fa234b5b8b	results/qc/selected-assembly-fcs-v1/reports/GCA_001661475.1/GCA_001661475.1_Canca1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Wed Mar  8 07:40:43 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.947238, ""asserted-div"": ""fung:budding yeasts"", ""inferred-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""]}}]"
F5207	GCF_000149245.1	publisher_verified_report	0	0	0	0	0	{}	4e568199cc574eb00fdac670e050aabca5b125335b0d673f31bd68f346326f97	results/qc/selected-assembly-fcs-v1/reports/GCF_000149245.1/GCF_000149245.1_CNA3_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:24:07 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.978409, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F5208	GCF_001720195.1	publisher_verified_report	0	0	0	0	0	{}	86ef4084ecde6cf63d13dd66e130d99287ac71a4a8184de245598b0f74fdf086	results/qc/selected-assembly-fcs-v1/reports/GCF_001720195.1/GCF_001720195.1_ASM172019v2_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.1"", ""run-date"": ""Mon Jan 29 19:30:31 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.976773, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""], ""species"": ""Cryptococcus depauperatus""}}]"
F5210	GCF_021052385.1	publisher_verified_report	0	0	0	0	0	{}	a8593719e4f2b1e1aecca3212b123932250841aad61d7a601522fa262d8e2a13	results/qc/selected-assembly-fcs-v1/reports/GCF_021052385.1/GCF_021052385.1_Filflo1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:04:33 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.942076, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F5219	GCA_001632375.1	publisher_verified_report	0	0	0	0	0	{}	4c06802a36620b04e968124e49908c04b2ea15729885e8b3fba3abccd4c2b6f7	results/qc/selected-assembly-fcs-v1/reports/GCA_001632375.1/GCA_001632375.1_Exigl1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Wed Mar  8 08:16:10 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.390384, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F5281	GCF_000711695.1	publisher_verified_report	2	2	2040	0	0	"{""EXCLUDE"": 2}"	c94007d8ffae6a506a39c1c645dca48fae13f7c592eb37a958e0c72eaafcf23f	results/qc/selected-assembly-fcs-v1/reports/GCF_000711695.1/GCF_000711695.1_Tilletiaria_anomala_UBC_951_v1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Mon May 13 23:35:50 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.826919, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""], ""species"": ""Tilletiaria anomala"", ""genome-hash"": ""487e8ec3666ac06d""}}]"
F5286	GCF_000320785.1	publisher_verified_report	0	0	0	0	0	{}	9320db6a4bec82b17312ab4fea07717ad7848c18566a75727e4b3faeb37342a7	results/qc/selected-assembly-fcs-v1/reports/GCF_000320785.1/GCF_000320785.1_RHOziaDV1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:02:32 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.988089, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F52883	GCA_022814155.1	publisher_verified_report	1	1	1136	0	0	"{""TRIM"": 1}"	69e10bcb238856a717904cf91ceb4c1aff5f71abc859f829332807ac9eaacece	results/qc/selected-assembly-fcs-v1/reports/GCA_022814155.1/GCA_022814155.1_ASM2281415v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Wed May  1 09:10:05 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.278843, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Peltigera leucophlebia"", ""genome-hash"": ""616f5fc38ef3acfd""}}]"
F5364	GCA_004369045.1	publisher_verified_report	0	0	0	0	0	{}	48d8a8e131c55abbaad3d3513ee15b0598335df3ee20cdffcd5842e4d0d985e8	results/qc/selected-assembly-fcs-v1/reports/GCA_004369045.1/GCA_004369045.1_Helsul1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar  6 18:18:21 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.60436, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""]}}]"
F5365	GCF_003813185.1	repeat_identical_https_report_without_publisher_md5	0	0	0	0	0	{}	e0ce8ff68e44c318c8d4ee78c146c89deeb766ffe099dec18be6ac600432e323	results/qc/selected-assembly-fcs-v1/reports/GCF_003813185.1/GCF_003813185.1_Lenti7_1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Tue Mar  7 19:00:29 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.670184, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""]}}]"
F5414	GCA_058224915.1	repeat_identical_https_report_without_publisher_md5	0	0	0	0	0	{}	65bfcc7576c3fa199343da39563e714b7805faafe0aceb039e2f5c3e6863897d	results/qc/selected-assembly-fcs-v1/reports/GCA_058224915.1/GCA_058224915.1_ASM5822491v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.5"", ""run-date"": ""Wed May  6 03:29:06 2026"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.954403, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""], ""species"": ""Erythrobasidium hasegawianum"", ""genome-hash"": ""9e6090c8cfd66d19""}}]"
F54195	GCF_001661345.1	publisher_verified_report	0	0	0	0	0	{}	1c8ba947105e78ebca37f4310969d771b0a7ef9b777ee0ff17ed717b1ccdda40	results/qc/selected-assembly-fcs-v1/reports/GCF_001661345.1/GCF_001661345.1_Ascru1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:12:57 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.928691, ""asserted-div"": ""fung:budding yeasts"", ""inferred-primary-divs"": [""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:budding yeasts""]}}]"
F5454	GCF_004011695.2	publisher_verified_report	0	0	0	0	0	{}	87208bdcdab99206a725e4a108cc60895d8d6b828b219182c3ef80562f727997	results/qc/selected-assembly-fcs-v1/reports/GCF_004011695.2/GCF_004011695.2_ASM401169v2_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:02:13 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.988671, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""]}}]"
F5476	GCF_000182965.3	publisher_verified_report	0	0	0	0	0	{}	bc907cab49c11ae0a9d72d7c9032f3a8438594eae1c8d0672d044fa0577d32df	results/qc/selected-assembly-fcs-v1/reports/GCF_000182965.3/GCF_000182965.3_ASM18296v3_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:25:16 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.991814, ""asserted-div"": ""fung:budding yeasts"", ""inferred-primary-divs"": [""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:budding yeasts""]}}]"
F5479	GCA_050495715.1	publisher_verified_report	0	0	0	0	0	{}	91ecf39d45bd56be76ffaedd70bc6e2661bdfae0cfbe0b05bffec20a98a3c705	results/qc/selected-assembly-fcs-v1/reports/GCA_050495715.1/GCA_050495715.1_ASM5049571v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.5"", ""run-date"": ""Tue May 13 16:11:48 2025"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.823556, ""asserted-div"": ""fung:budding yeasts"", ""inferred-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""], ""species"": ""Candida maltosa"", ""genome-hash"": ""ed5b473a4ae2ce6b""}}]"
F5482	GCF_000006335.3	publisher_verified_report	0	0	0	0	0	{}	62c15dbafd9b49001cd67f0ce94e3e195b026e377e196e9f905766e77b6fc36b	results/qc/selected-assembly-fcs-v1/reports/GCF_000006335.3/GCF_000006335.3_ASM633v3_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:27:41 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.986148, ""asserted-div"": ""fung:budding yeasts"", ""inferred-primary-divs"": [""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:budding yeasts""]}}]"
F5486	GCA_003327735.1	repeat_identical_https_report_without_publisher_md5	0	0	0	0	0	{}	af3db30466e58b63dad8adce5587ea1f7c1bfa6a613374860e53f89c4b99ea6a	results/qc/selected-assembly-fcs-v1/reports/GCA_003327735.1/GCA_003327735.1_ASM332773v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:03:51 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.722655, ""asserted-div"": ""fung:budding yeasts"", ""inferred-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""]}}]"
F549676	GCF_050947405.1	publisher_verified_report	0	0	0	0	0	{}	c4529e7e3893adf4649306991d34f41dd848c5950dd0a74b2f257ea14760327e	results/qc/selected-assembly-fcs-v1/reports/GCF_050947405.1/GCF_050947405.1_Triev1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.5"", ""run-date"": ""Wed Jun  4 13:22:58 2025"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.952247, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Trichoderma evansii"", ""genome-hash"": ""9076e86cacabf146""}}]"
F5507	GCF_013085055.1	publisher_verified_report	0	0	0	0	0	{}	e7aba6b74fecf1658a413972d7bf32bd9b1cfa2e0c1c3d91cdf67009e58925d0	results/qc/selected-assembly-fcs-v1/reports/GCF_013085055.1/GCF_013085055.1_ASM1308505v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sat Mar 11 13:49:27 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.951107, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""]}}]"
F5518	GCF_000240135.3	publisher_verified_report	0	0	0	0	0	{}	a83f740502ab09a7377dc088c7462eeacb439d7eda0def9e66bb144d51637959	results/qc/selected-assembly-fcs-v1/reports/GCF_000240135.3/GCF_000240135.3_ASM24013v3_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.4-27-g6e971e1"", ""run-date"": ""Fri Aug  9 04:03:36 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.981321, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Fusarium graminearum"", ""genome-hash"": ""4016ba3cfba80d45""}}]"
F552467	GCF_000836335.1	publisher_verified_report	0	0	0	0	0	{}	a27db11cc23c57424666c0567bdb8a242c9b9d63df2dc41f247e90a9402869f3	results/qc/selected-assembly-fcs-v1/reports/GCF_000836335.1/GCF_000836335.1_ASM83633v2_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Fri May 10 08:38:16 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.984285, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""], ""species"": ""Cryptococcus bacillisporus"", ""genome-hash"": ""7e03fd3c5c95aacd""}}]"
F5544	GCF_003025095.1	publisher_verified_report	0	0	0	0	0	{}	b037b0fd0f202e7ea57677df2fc51d50beb64f8b69b24c01d52f4c87eccc322e	results/qc/selected-assembly-fcs-v1/reports/GCF_003025095.1/GCF_003025095.1_Triha_v1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:54:59 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.975171, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""]}}]"
F5570	GCF_001692895.1	repeat_identical_https_report_without_publisher_md5	0	0	0	0	0	{}	a5f5d5f1bed84df807a6261fdd2cbbc3df18de824d84b192dcecbb7c22ccd44f	results/qc/selected-assembly-fcs-v1/reports/GCF_001692895.1/GCF_001692895.1_Cenococcum_geophilum_1.58_v2.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Wed Mar  8 07:48:34 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.235958, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""]}}]"
F5580	GCF_000721785.1	publisher_verified_report	0	0	0	0	0	{}	0903d4cbe1a1bc073cbc4299c7b7436aed0560ce64994109fd6b7fd3ebccd910	results/qc/selected-assembly-fcs-v1/reports/GCF_000721785.1/GCF_000721785.1_Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:57:26 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.951367, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""]}}]"
F560253	GCF_014066315.1	publisher_verified_report	0	0	0	0	0	{}	977899db66b23d0b4459bda36286c21253850b76e23780e00afdd75a7979bf34	results/qc/selected-assembly-fcs-v1/reports/GCF_014066315.1/GCF_014066315.1_Lelup_v1.1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:40:26 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.975682, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""]}}]"
F5606	GCF_001661265.1	publisher_verified_report	0	0	0	0	0	{}	77ba33f69cbfdf4d13e57e89dd863d7fdf7400de2a8baf272d6873156fde6d35	results/qc/selected-assembly-fcs-v1/reports/GCF_001661265.1/GCF_001661265.1_Saico1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:48:35 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.870035, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:budding yeasts""]}}]"
F5619	GCF_001720155.1	publisher_verified_report	0	0	0	0	0	{}	e48c84d6eb9c3b910fe82ab99a7230f4ca697985809db301ceb04b20260fa66e	results/qc/selected-assembly-fcs-v1/reports/GCF_001720155.1/GCF_001720155.1_Tsuc_wing_CBS7118_V1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:11:15 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.927273, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F5630	GCF_001632365.1	publisher_verified_report	0	0	0	0	0	{}	5b16949bf887b04316b9df2a30983583018cdfba18b15ca9803bee8f11286da2	results/qc/selected-assembly-fcs-v1/reports/GCF_001632365.1/GCF_001632365.1_Laesu1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:13:17 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.863566, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F563466	GCF_000732125.1	publisher_verified_report	0	0	0	0	0	{}	eec7266cec070f7c332e1c926d680b238039e2287068bd83c88be2da3e6a28df	results/qc/selected-assembly-fcs-v1/reports/GCF_000732125.1/GCF_000732125.1_ScApio1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:40:22 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.980039, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""]}}]"
F56409	GCA_050947685.1	publisher_verified_report	0	0	0	0	0	{}	4023da34167884d4206b9841b41a8d598035211606c4f6ea2a78d1f1ae85573e	results/qc/selected-assembly-fcs-v1/reports/GCA_050947685.1/GCA_050947685.1_ASM5094768v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.5"", ""run-date"": ""Mon Apr  7 11:26:41 2025"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.993587, ""asserted-div"": ""fung:budding yeasts"", ""inferred-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""], ""species"": ""Hanseniaspora vineae"", ""genome-hash"": ""f8f13e2e9b412329""}}]"
F56493	GCA_015956445.1	publisher_verified_report	0	0	0	0	0	{}	94ea6161fbf72d533709e3a65b2d7b784bad63f2d2c4d66a4e0bd641bcc044f3	results/qc/selected-assembly-fcs-v1/reports/GCA_015956445.1/GCA_015956445.1_Theter1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sun Mar  5 08:01:51 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.518404, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F574656	GCF_035927965.1	publisher_verified_report	0	0	0	0	0	{}	662e31261f3546bf2fc6dec6336efc3d33fef48d52064889999e5ebe313dd6ee	results/qc/selected-assembly-fcs-v1/reports/GCF_035927965.1/GCF_035927965.1_ASM3592796v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0-139-g61227c1"", ""run-date"": ""Tue Aug 22 20:09:16 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.505558, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Recurvomyces mirabilis""}}]"
