case_id	translation_table	taxa	codons	branches	reported_log_likelihood	reevaluated_log_likelihood	likelihood_difference	reported_omega	saved_omega	omega_profile_lower	omega_profile_upper	maximum_component_additivity_error	numerical_review_flags	warning_lines	marker_copy_caveat	selection_eligibility
Trichoderma__5015712at2759__code1	1	9	480	15	-4572.64948915386	-4572.6494891538605	-9.094947017729282e-13	0.04831527564326524	0.04831527564326524	0.03904363857883722	0.05913592159901047	1.1796119636642288e-16		0	none_recorded	not_established
Trichoderma__5015742at2759__code1	1	9	479	15	-4674.284839783004	-4674.284839783004	0.0	0.03866156320203833	0.03866156320203833	0.03056496128793129	0.04799949499473541	3.729655473350135e-17		0	none_recorded	not_established
Trichoderma__5015876at2759__code1	1	9	525	15	-4538.523064783464	-4538.523064783464	0.0	0.04044456341446059	0.04044456341446059	0.03240887818640808	0.04967412338752384	4.597017211338539e-17		0	none_recorded	not_established
Trichoderma__5017019at2759__code1	1	10	398	17	-3685.988371832122	-3685.9883718321216	4.547473508864641e-13	0.03851516424549439	0.03851516424549439	0.02919174262918422	0.04962221002526722	9.540979117872439e-17		0	none_recorded	not_established
Trichoderma__5018803at2759__code1	1	10	842	17	-9440.989979995253	-9440.989979995253	0.0	0.08286569046428868	0.08286569046428868	0.07367955493080593	0.09239697782839669	5.4643789493269423e-17		0	none_recorded	not_established
Trichoderma__529759at2759__code1	1	10	244	17	-1858.074124426891	-1858.0741244268906	4.547473508864641e-13	0.01387184558353531	0.01387184558353531	0.008262936028708673	0.02152476143787491	2e-10		0	none_recorded	not_established
Trichoderma__530014at2759__code1	1	9	849	15	-7895.099548076438	-7895.099548076438	0.0	0.02752355012202798	0.02752355012202798	0.02239251235295156	0.0333071622375613	1.5092094240998222e-16		0	none_recorded	not_established
Trichoderma__530740at2759__code1	1	9	300	15	-3464.02570821041	-3464.025708210411	-9.094947017729282e-13	0.09054851864157275	0.09054851864157275	0.07632673025543141	0.1063532302400618	1.3877787807814457e-16		0	none_recorded	not_established
Trichoderma__538728at2759__code1	1	10	533	17	-5376.674695150419	-5376.674695150419	0.0	0.0610044830982306	0.0610044830982306	0.05121487500345858	0.07187569939750539	2e-10		0	none_recorded	not_established
Trichoderma__538952at2759__code1	1	10	489	17	-4735.312412303231	-4735.312412303231	0.0	0.04908467862693593	0.04908467862693593	0.0407919457658495	0.05825084175300792	1.700029006457271e-16		0	none_recorded	not_established
Trichoderma__539632at2759__code1	1	10	305	17	-2253.172826434786	-2253.1728264347857	4.547473508864641e-13	0.02455211354077175	0.02455211354077175	0.01465412291782018	0.03817220942083392	3.946495907847236e-17		0	none_recorded	not_established
Trichoderma__540946at2759__code1	1	10	433	17	-4398.360031640967	-4398.360031640967	0.0	0.05542647791889135	0.05542647791889135	0.04479518156435194	0.06750831831405392	4.683753385137379e-17		0	none_recorded	not_established
Trichoderma__541070at2759__code1	1	10	241	17	-2865.705107274939	-2865.705107274938	9.094947017729282e-13	0.09304263903933674	0.09304263903933674	0.07761853639119509	0.1100584326539386	3.400058012914542e-16		0	none_recorded	not_established
Trichoderma__554735at2759__code1	1	8	254	13	-1955.125073683321	-1955.1250736833208	2.2737367544323206e-13	0.02558711811977008	0.02558711811977008	0.01709338898427317	0.03649282809826625	8.760353553682876e-17		0	none_recorded	not_established
Trichoderma__649304at2759__code1	1	10	308	17	-3124.457975276846	-3124.4579752768464	-4.547473508864641e-13	0.04852992517198636	0.04852992517198636	0.03717978271548583	0.0617985657297979	1.0408340855860843e-16		0	none_recorded	not_established
Trichoderma__707076at2759__code1	1	10	260	17	-2348.692928505151	-2348.692928505151	0.0	0.02188931404872292	0.02188931404872292	0.01558872699121497	0.02977511425942935	1.0755285551056204e-16		0	none_recorded	not_established
Trichoderma__707202at2759__code1	1	9	356	15	-3212.981817531889	-3212.981817531889	0.0	0.02089850069427637	0.02089850069427637	0.01495305284803752	0.02831701659468458	6.461844948013606e-17		0	none_recorded	not_established
Trichoderma__727964at2759__code1	1	10	448	17	-4487.138111998762	-4487.138111998762	0.0	0.03620355306174935	0.03620355306174935	0.03013674011060568	0.04309595310345183	3.903127820947816e-17		0	none_recorded	not_established
Trichoderma__730114at2759__code1	1	10	533	17	-4394.936800725813	-4394.936800725813	0.0	0.03608677155043175	0.03608677155043175	0.02842798420996029	0.0450438110542024	1.5092094240998222e-16		0	none_recorded	not_established
Trichoderma__760428at2759__code1	1	10	389	17	-4885.78538377011	-4885.78538377011	0.0	0.114316351338262	0.114316351338262	0.1018632927757434	0.1280073581559899	2e-10		0	none_recorded	not_established
Trichoderma__776280at2759__code1	1	10	484	17	-6894.90087708816	-6894.900877088161	-9.094947017729282e-13	0.08623617295230308	0.08623617295230308	0.07766927186581582	0.09526598037162902	2.220446049250313e-15		0	none_recorded	not_established
Trichoderma__801816at2759__code1	1	9	186	15	-1565.203892811437	-1565.2038928114368	2.2737367544323206e-13	0.01004184202117132	0.01004184202117132	0.004555942437221336	0.01865982240416236	9.71445146547012e-17		0	none_recorded	not_established
Umbelopsis__129234at2759__code1	1	4	179	5	-1382.133574702023	-1382.133574702023	0.0	0.04224898372442273	0.04224898372442273	0.02968803852592933	0.05804741798208157	4.85722573273506e-17		0	none_recorded	not_established
Umbelopsis__160487at2759__code1	1	4	877	5	-6723.388117534286	-6723.388117534286	0.0	0.03356351281811321	0.03356351281811321	0.027970982000106	0.03978366064018319	1.6132928326584306e-16		0	none_recorded	not_established
Umbelopsis__201273at2759__code1	1	4	260	5	-1972.902611481577	-1972.9026114815772	-2.2737367544323206e-13	0.05928436486525459	0.05928436486525459	0.0456092832035688	0.07528103157248398	3.8163916471489756e-16		0	none_recorded	not_established
Umbelopsis__207567at2759__code1	1	4	180	5	-1263.214440363897	-1263.214440363897	0.0	0.01116375907390259	0.01116375907390259	0.005087773059620638	0.02075773306597343	1.7694179454963432e-16		0	none_recorded	not_established
Umbelopsis__260326at2759__code1	1	4	149	5	-965.8405250667198	-965.8405250667199	-1.1368683772161603e-13	0.02853701906880814	0.02853701906880814	0.01369129525746905	0.0515062529406016	8.933825901280557e-17		0	none_recorded	not_established
Umbelopsis__2852757at2759__code1	1	4	463	5	-3586.252865486078	-3586.2528654860776	4.547473508864641e-13	0.04080554537297858	0.04080554537297858	0.03222636995543441	0.05082842499443498	2.636779683484747e-16		0	none_recorded	not_established
Umbelopsis__288615at2759__code1	1	4	623	5	-5080.435817819757	-5080.435817819757	0.0	0.03645460254798941	0.03645460254798941	0.03057415735157671	0.04311191010393736	8.326672684688674e-17		0	none_recorded	not_established
Umbelopsis__319730at2759__code1	1	4	423	5	-3204.775739275845	-3204.7757392758454	-4.547473508864641e-13	0.07592060433242832	0.07592060433242832	0.06173858119465005	0.09216643884751674	4.5102810375396984e-17		0	none_recorded	not_established
Umbelopsis__340246at2759__code1	1	4	619	5	-5121.447434598963	-5121.447434598963	0.0	0.04924459660754862	0.04924459660754862	0.04192193113704493	0.05744639699518496	3.642919299551295e-16		0	none_recorded	not_established
Umbelopsis__352891at2759__code1	1	4	247	5	-1901.83686537639	-1901.83686537639	0.0	0.05862787103570635	0.05862787103570635	0.04394679014313942	0.07639231157374198	2.255140518769849e-16		0	none_recorded	not_established
Umbelopsis__3643464at2759__code1	1	4	684	5	-6144.566769001605	-6144.566769001605	0.0	0.0418421297210768	0.0418421297210768	0.03675299060509634	0.04746011188379346	2.498001805406602e-16		0	none_recorded	not_established
Umbelopsis__4613677at2759__code1	1	4	127	5	-947.4945128450254	-947.4945128450254	0.0	0.0280300549356393	0.0280300549356393	0.01692916491009987	0.04312287081525532	1.1882855810441129e-16		0	none_recorded	not_established
Umbelopsis__4695236at2759__code1	1	4	1054	5	-8880.779652789732	-8880.779652789732	0.0	0.0905362944964819	0.0905362944964819	0.08170552411913483	0.09988083442699638	1.5265566588595902e-16		0	none_recorded	not_established
Umbelopsis__4747214at2759__code1	1	4	112	5	-753.6221687062572	-753.6221687062572	0.0	0.009579798973676975	0.009579798973676975	0.00296510756621521	0.02224418546343318	2e-10		0	none_recorded	not_established
Umbelopsis__4764044at2759__code1	1	4	434	5	-3606.569321090208	-3606.569321090208	0.0	0.05026785974865641	0.05026785974865641	0.04151931091960608	0.06000128170588854	1.8735013540549517e-16		0	none_recorded	not_established
Umbelopsis__4823929at2759__code1	1	4	390	5	-3270.173505673735	-3270.1735056737352	-4.547473508864641e-13	0.04019046171113672	0.04019046171113672	0.03256687039105639	0.04885562695624036	6.852157730108388e-17		0	none_recorded	not_established
Umbelopsis__4837017at2759__code1	1	4	214	5	-1653.330254898956	-1653.3302548989557	2.2737367544323206e-13	0.0597878414749726	0.0597878414749726	0.04353386796247856	0.07957608624140212	3.0184188481996443e-16		0	none_recorded	not_established
Umbelopsis__4838864at2759__code1	1	4	611	5	-5059.123901289421	-5059.123901289421	0.0	0.0588536924442609	0.0588536924442609	0.05030932245116011	0.0684273984919021	1.214306433183765e-16		0	none_recorded	not_established
Umbelopsis__4843240at2759__code1	1	4	482	5	-4665.479567857374	-4665.479567857374	0.0	0.06776141055307663	0.06776141055307663	0.05980173340393846	0.07629163265336229	3.0531133177191805e-16		0	none_recorded	not_established
Umbelopsis__4843824at2759__code1	1	4	194	5	-1756.489060179978	-1756.489060179978	0.0	0.06682349927875816	0.06682349927875816	0.05330470135783939	0.08250679505483989	2.7755575615628914e-16		0	none_recorded	not_established
Umbelopsis__4867008at2759__code1	1	4	165	5	-1765.618722442899	-1765.6187224428988	2.2737367544323206e-13	0.03218071965990058	0.03218071965990058	0.02690743420451477	0.03846426995921288	8.992806499463768e-15		0	none_recorded	not_established
Umbelopsis__4888252at2759__code1	1	4	787	5	-6373.223986448537	-6373.223986448537	0.0	0.02387790912180998	0.02387790912180998	0.02013961820105146	0.02808070350666166	3.174543961037557e-16		0	none_recorded	not_established
Umbelopsis__4896098at2759__code1	1	4	189	5	-1493.834176819058	-1493.8341768190583	-2.2737367544323206e-13	0.02329585587976735	0.02329585587976735	0.01577222800959063	0.03286284600942058	1.214306433183765e-16		0	none_recorded	not_established
Umbelopsis__4911644at2759__code1	1	4	924	5	-7244.202930922127	-7244.202930922127	0.0	0.03873696920114441	0.03873696920114441	0.03298811302161515	0.04513357684636562	1.3183898417423734e-16		0	none_recorded	not_established
Umbelopsis__4969990at2759__code1	1	4	319	5	-2663.860164485615	-2663.8601644856153	-4.547473508864641e-13	0.04587938355497513	0.04587938355497513	0.03655611634667587	0.05673792233127031	3.400058012914542e-16		0	none_recorded	not_established
Umbelopsis__4970387at2759__code1	1	4	141	5	-1188.875398241084	-1188.875398241084	0.0	0.0720562641001522	0.0720562641001522	0.05296998851643367	0.09505319001541697	3.608224830031759e-16		0	none_recorded	not_established
Umbelopsis__4970538at2759__code1	1	4	947	5	-8156.58604482112	-8156.58604482112	0.0	0.0469319562912123	0.0469319562912123	0.04149068576914866	0.05273300666768563	2.7755575615628914e-16		0	none_recorded	not_established
Umbelopsis__4971272at2759__code1	1	4	435	5	-3391.676211211717	-3391.676211211717	0.0	0.04708881965043948	0.04708881965043948	0.03770748480567278	0.05802454904764938	1.942890293094024e-16		0	none_recorded	not_established
Umbelopsis__4974767at2759__code1	1	4	102	5	-982.3326204683572	-982.3326204683572	0.0	0.1172882318229241	0.1172882318229241	0.09047466304547942	0.1489707316220175	5.134781488891349e-16		0	none_recorded	not_established
Umbelopsis__4976279at2759__code1	1	4	362	5	-3748.960648686873	-3748.9606486868734	-4.547473508864641e-13	0.08850136094899627	0.08850136094899627	0.07814052493868019	0.09975277300515487	3.608224830031759e-16		0	none_recorded	not_established
Umbelopsis__4977163at2759__code1	1	4	185	5	-1832.821577458145	-1832.8215774581456	-6.821210263296962e-13	0.09341363876838668	0.09341363876838668	0.07739357891234115	0.111401765044396	2.1510571102112408e-16		0	none_recorded	not_established
Umbelopsis__4983000at2759__code1	1	4	362	5	-3909.559855543822	-3909.5598555438223	-4.547473508864641e-13	0.05125931145588702	0.05125931145588702	0.04539575330807647	0.05799539668625572	4.9960036108132044e-15		0	none_recorded	not_established
Umbelopsis__4986044at2759__code1	1	4	457	5	-4341.413849540233	-4341.413849540233	0.0	0.0703672088063295	0.0703672088063295	0.06126789999958483	0.08010280997796851	2.1510571102112408e-16		0	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	not_established
Umbelopsis__4987397at2759__code1	1	4	798	5	-6277.065471754768	-6277.065471754768	0.0	0.02653093043845409	0.02653093043845409	0.02191715877369363	0.03180128914907049	2.177077962350893e-16		0	none_recorded	not_established
Umbelopsis__4988239at2759__code1	1	4	1043	5	-8386.83673825302	-8386.83673825302	0.0	0.02957256039411377	0.02957256039411377	0.02541178584584	0.03422442655312159	4.926614671774132e-16		0	none_recorded	not_established
Umbelopsis__4999134at2759__code1	1	4	2321	5	-16419.53438588793	-16419.53438588793	0.0	0.01702677453429748	0.01702677453429748	0.01450152051487806	0.01982414843598315	8.760353553682876e-17		0	none_recorded	not_established
Umbelopsis__5000045at2759__code1	1	4	371	5	-3167.796744810825	-3167.7967448108247	4.547473508864641e-13	0.06714846013571543	0.06714846013571543	0.05576426959821974	0.07994622988137648	2.0122792321330962e-16		0	none_recorded	not_established
Umbelopsis__5000152at2759__code1	1	4	1190	5	-9557.388086106217	-9557.388086106217	0.0	0.02854576275992387	0.02854576275992387	0.02472130504564102	0.03271120650792168	2.0469737016526324e-16		0	none_recorded	not_established
Umbelopsis__5000362at2759__code1	1	4	899	5	-7036.681197932921	-7036.681197932921	0.0	0.02502190078733952	0.02502190078733952	0.02097621768885372	0.02947919361022087	2.498001805406602e-16		0	none_recorded	not_established
Umbelopsis__5000452at2759__code1	1	4	234	5	-1956.88693971956	-1956.8869397195601	-2.2737367544323206e-13	0.07761202383642642	0.07761202383642642	0.06120317673591453	0.09685521220522555	2e-10		0	none_recorded	not_established
Umbelopsis__5000476at2759__code1	1	4	379	5	-2964.001728112779	-2964.001728112779	0.0	0.05417465076343411	0.05417465076343411	0.04294957717305245	0.06715539980023864	9.71445146547012e-17		0	none_recorded	not_established
Umbelopsis__5000743at2759__code1	1	4	174	5	-1323.498898006156	-1323.498898006156	0.0	0.01918094752779256	0.01918094752779256	0.0117840343964442	0.02920398592330117	4.0419056990259605e-16		0	none_recorded	not_established
Umbelopsis__5000870at2759__code1	1	4	729	5	-5921.516340355137	-5921.516340355137	0.0	0.0501491319621106	0.0501491319621106	0.04308097801518468	0.05799898677903665	4.440892098500626e-16		0	none_recorded	not_established
Umbelopsis__5000986at2759__code1	1	4	490	5	-4167.04863743786	-4167.04863743786	0.0	0.06691397196421901	0.06691397196421901	0.05712661257104708	0.07785190013662249	1.3877787807814457e-16		0	none_recorded	not_established
Umbelopsis__5001156at2759__code1	1	4	231	5	-2618.587880067565	-2618.5878800675646	4.547473508864641e-13	0.04380990791361139	0.04380990791361139	0.03804967593697389	0.05031160787445849	2e-10		0	none_recorded	not_established
Umbelopsis__5001273at2759__code1	1	4	197	5	-1720.484793802619	-1720.4847938026187	2.2737367544323206e-13	0.05097010660793112	0.05097010660793112	0.03950829963017747	0.06451500039779302	2.983724378680108e-16		0	none_recorded	not_established
Umbelopsis__5001280at2759__code1	1	4	712	5	-5926.72496015629	-5926.72496015629	0.0	0.05771820452993878	0.05771820452993878	0.04992552962950791	0.06636359883261907	1.5265566588595902e-16		0	none_recorded	not_established
Umbelopsis__5001318at2759__code1	1	4	404	5	-3302.399471492594	-3302.399471492594	0.0	0.02948768966779251	0.02948768966779251	0.02350516435807847	0.03634770068124994	4.996003610813204e-16		0	none_recorded	not_established
Umbelopsis__5001413at2759__code1	1	4	282	5	-2251.204883420713	-2251.204883420713	0.0	0.02987605150136204	0.02987605150136204	0.02243636878153305	0.0388125588901324	1.97758476261356e-16		0	none_recorded	not_established
Umbelopsis__5001473at2759__code1	1	4	105	5	-877.8586769016176	-877.8586769016176	0.0	0.09188439328661245	0.09188439328661245	0.06511517616988317	0.1250504348434673	2.1510571102112408e-16		0	none_recorded	not_established
Umbelopsis__5001660at2759__code1	1	4	612	5	-4399.225857966263	-4399.225857966263	0.0	0.05619091823583827	0.05619091823583827	0.04584995786799245	0.06814295650959196	2.5326962749261384e-16		0	none_recorded	not_established
Umbelopsis__5001734at2759__code1	1	4	212	5	-1656.882578591627	-1656.8825785916272	-2.2737367544323206e-13	0.04379990706099817	0.04379990706099817	0.03168675330741105	0.05871479675166984	1.8041124150158794e-16		0	none_recorded	not_established
Umbelopsis__5002334at2759__code1	1	4	335	5	-2997.388736211953	-2997.3887362119526	4.547473508864641e-13	0.06215512511442967	0.06215512511442967	0.05148214270938704	0.07436584696335373	2.983724378680108e-16		0	none_recorded	not_established
Umbelopsis__5002573at2759__code1	1	4	387	5	-3146.496375058771	-3146.4963750587713	-4.547473508864641e-13	0.03561852844373586	0.03561852844373586	0.02809983374822473	0.04444171314184156	2.671474153004283e-16		0	none_recorded	not_established
Umbelopsis__5003022at2759__code1	1	4	835	5	-6558.662646351735	-6558.662646351735	0.0	0.03589810954143594	0.03589810954143594	0.03033407116850843	0.0421829652085469	1.1102230246251565e-16		0	none_recorded	not_established
Umbelopsis__5003192at2759__code1	1	4	457	5	-4119.883633642937	-4119.883633642937	0.0	0.06966547258558779	0.06966547258558779	0.06001735792045527	0.08035089959690261	1.942890293094024e-16		0	none_recorded	not_established
Umbelopsis__5003205at2759__code1	1	4	1095	5	-9466.306027602788	-9466.306027602788	0.0	0.05280174563295057	0.05280174563295057	0.0472654147744735	0.05871228987055936	2.220446049250313e-16		0	none_recorded	not_established
Umbelopsis__5003856at2759__code1	1	4	290	5	-2484.744029558531	-2484.7440295585307	4.547473508864641e-13	0.04731725939171085	0.04731725939171085	0.03767738648503501	0.05847391911060049	1.1449174941446927e-16		0	none_recorded	not_established
Umbelopsis__5003972at2759__code1	1	4	246	5	-2070.54521613995	-2070.5452161399494	4.547473508864641e-13	0.06839686718859175	0.06839686718859175	0.05402844467768898	0.0850813668293428	4.163336342344337e-17		0	none_recorded	not_established
Umbelopsis__5004118at2759__code1	1	4	239	5	-2088.208092389955	-2088.208092389955	0.0	0.1031877838549508	0.1031877838549508	0.08440181780202095	0.1246302673507006	2.1510571102112408e-16		0	none_recorded	not_established
Umbelopsis__5004265at2759__code1	1	4	218	5	-1518.585419450132	-1518.5854194501323	-4.547473508864641e-13	0.04458244647537375	0.04458244647537375	0.02928780572688724	0.06454460213885074	8.933825901280557e-17		0	none_recorded	not_established
Umbelopsis__5004327at2759__code1	1	4	743	5	-6536.472983858236	-6536.472983858236	0.0	0.06527424190260524	0.06527424190260524	0.05774201585950702	0.07332093201343652	2.983724378680108e-16		0	none_recorded	not_established
Umbelopsis__5004391at2759__code1	1	4	809	5	-6266.425959843711	-6266.425959843711	0.0	0.06618029243787428	0.06618029243787428	0.05728556680174629	0.07581195268697723	1.97758476261356e-16		0	none_recorded	not_established
Umbelopsis__5004478at2759__code1	1	4	293	5	-2293.453266848554	-2293.453266848554	0.0	0.0237768979526209	0.0237768979526209	0.01711240642364537	0.03194310820709593	2.220446049250313e-16		0	none_recorded	not_established
Umbelopsis__5004599at2759__code1	1	4	716	5	-6064.717472215413	-6064.717472215413	0.0	0.0537749986890903	0.0537749986890903	0.04677800876254275	0.06153560798022728	2.7755575615628914e-16		0	none_recorded	not_established
Umbelopsis__5005010at2759__code1	1	4	113	5	-823.1240024193571	-823.1240024193571	0.0	0.04738684202701315	0.04738684202701315	0.02863060933633078	0.0730171552244165	6.591949208711867e-17		0	none_recorded	not_established
Umbelopsis__5005174at2759__code1	1	4	188	5	-1505.018553074593	-1505.0185530745925	4.547473508864641e-13	0.08502720200404412	0.08502720200404412	0.06445245115021198	0.1096858124769481	1.0755285551056204e-16		0	none_recorded	not_established
Umbelopsis__5005196at2759__code1	1	4	437	5	-3640.076820635638	-3640.0768206356374	4.547473508864641e-13	0.04292793502194062	0.04292793502194062	0.03516189444913105	0.05159423175093852	1.214306433183765e-16		0	none_recorded	not_established
Umbelopsis__5005215at2759__code1	1	4	564	5	-4594.776305678717	-4594.776305678717	0.0	0.07875675733368086	0.07875675733368086	0.06738574797392227	0.0915066500725159	1.3877787807814457e-16		0	none_recorded	not_established
Umbelopsis__5005217at2759__code1	1	4	440	5	-3915.417567040268	-3915.417567040268	0.0	0.05154343156691352	0.05154343156691352	0.04384341016649108	0.06009531918270079	2.220446049250313e-16		0	none_recorded	not_established
Umbelopsis__5005274at2759__code1	1	4	273	5	-2283.507109418199	-2283.5071094181985	4.547473508864641e-13	0.0862612426152714	0.0862612426152714	0.06994988628637668	0.1048099562211984	2.2898349882893854e-16		0	none_recorded	not_established
Umbelopsis__5005697at2759__code1	1	4	209	5	-2067.559491476909	-2067.559491476908	9.094947017729282e-13	0.01111152648661557	0.01111152648661557	0.009382244686359096	0.01317359185655775	2e-10		0	none_recorded	not_established
Umbelopsis__5005750at2759__code1	1	4	121	5	-788.3995673497444	-788.3995673497445	-1.1368683772161603e-13	0.008212724458147566	0.008212724458147566	0.002034595655864246	0.02125365242274499	5.789639601072594e-17		0	none_recorded	not_established
Umbelopsis__5005892at2759__code1	1	4	317	5	-2292.256382919265	-2292.2563829192645	4.547473508864641e-13	0.01463929915565707	0.01463929915565707	0.009329672584394348	0.02164326572049146	3.452099717193846e-16		0	none_recorded	not_established
Umbelopsis__5006326at2759__code1	1	4	582	5	-4674.224272074574	-4674.224272074574	0.0	0.05616652512763154	0.05616652512763154	0.04763366072062362	0.06584813224384434	4.85722573273506e-17		0	none_recorded	not_established
Umbelopsis__5011777at2759__code1	1	4	492	5	-5628.568541953336	-5628.568541953336	0.0	0.04780291219133408	0.04780291219133408	0.04332876949501402	0.05257051472878606	7.549516567451064e-15		0	none_recorded	not_established
Umbelopsis__5013042at2759__code1	1	4	380	5	-3169.720127814291	-3169.720127814291	0.0	0.03816394571448377	0.03816394571448377	0.03081039775577336	0.04643141171909852	4.0939474033052647e-16		0	none_recorded	not_established
Umbelopsis__5013067at2759__code1	1	4	326	5	-2357.661229036366	-2357.6612290363664	-4.547473508864641e-13	0.07919214568497884	0.07919214568497884	0.06083227009214975	0.1008210017934659	6.245004513516506e-17		0	none_recorded	not_established
Umbelopsis__5013259at2759__code1	1	4	144	5	-1243.447014247711	-1243.4470142477112	-2.2737367544323206e-13	0.03655109020423453	0.03655109020423453	0.02834144521653606	0.04618679413367301	1.7486012637846216e-15		0	none_recorded	not_established
Umbelopsis__5013539at2759__code1	1	4	276	5	-2080.024570216924	-2080.0245702169236	4.547473508864641e-13	0.04283091111468533	0.04283091111468533	0.03125103500407778	0.05703917569207902	4.0766001685454967e-17		0	none_recorded	not_established
Umbelopsis__5013726at2759__code1	1	4	164	5	-1130.038473069136	-1130.0384730691367	-6.821210263296962e-13	0.02671491865248567	0.02671491865248567	0.01467081812411741	0.04400150104681636	6.938893903907228e-17		0	none_recorded	not_established
Umbelopsis__5013738at2759__code1	1	4	238	5	-1821.973682761109	-1821.9736827611089	2.2737367544323206e-13	0.04927620066277687	0.04927620066277687	0.03536087205395267	0.06645005777837078	1.474514954580286e-16		0	none_recorded	not_established
Umbelopsis__5013992at2759__code1	1	4	738	5	-5957.503531061467	-5957.503531061467	0.0	0.04495676607528166	0.04495676607528166	0.03830060550543192	0.05224338505918186	2.0122792321330962e-16		0	none_recorded	not_established
Umbelopsis__5014007at2759__code1	1	4	538	5	-4826.826035586942	-4826.8260355869415	9.094947017729282e-13	0.05361528065253895	0.05361528065253895	0.0463036790915196	0.06153753123720258	1.1102230246251565e-16		0	none_recorded	not_established
Umbelopsis__5015403at2759__code1	1	4	401	5	-3270.902937159593	-3270.902937159593	0.0	0.04024207135129956	0.04024207135129956	0.0327450599838917	0.04875977815636291	3.885780586188048e-16		0	none_recorded	not_established
Umbelopsis__5015647at2759__code1	1	4	800	5	-6268.523495218578	-6268.523495218578	0.0	0.03475301596959715	0.03475301596959715	0.02922813530532513	0.04088013800680753	1.474514954580286e-16		0	none_recorded	not_established
Umbelopsis__5015712at2759__code1	1	4	477	5	-3824.627247770333	-3824.627247770333	0.0	0.0612722467642621	0.0612722467642621	0.05132071866507183	0.07253961689863135	8.326672684688674e-17		0	none_recorded	not_established
Umbelopsis__5015742at2759__code1	1	4	470	5	-3962.845070301918	-3962.8450703019175	4.547473508864641e-13	0.04737797189443763	0.04737797189443763	0.03959620561912774	0.05615596351586476	3.2959746043559335e-16		0	none_recorded	not_established
Umbelopsis__5018803at2759__code1	1	4	787	5	-7173.873437797144	-7173.873437797144	0.0	0.074614218706147	0.074614218706147	0.06714856612459694	0.08271961743968989	2.706168622523819e-16		0	none_recorded	not_established
Umbelopsis__530014at2759__code1	1	4	800	5	-6482.158695492327	-6482.158695492327	0.0	0.02928995228037565	0.02928995228037565	0.02481677975200584	0.03431167564757377	1.3183898417423734e-16		0	none_recorded	not_established
Umbelopsis__530740at2759__code1	1	4	254	5	-2265.265532654478	-2265.2655326544777	4.547473508864641e-13	0.07025272009034948	0.07025272009034948	0.05769836756076051	0.0842622397896045	1.1102230246251565e-16		0	none_recorded	not_established
Umbelopsis__538952at2759__code1	1	4	448	5	-3670.920398060944	-3670.920398060944	0.0	0.04351779522254658	0.04351779522254658	0.03582817258626621	0.05220110157767516	1.3183898417423734e-16		0	none_recorded	not_established
Umbelopsis__539632at2759__code1	1	4	304	5	-2062.245877512353	-2062.2458775123528	4.547473508864641e-13	0.04523008422862968	0.04523008422862968	0.03125304508401991	0.0627907754276451	7.632783294297951e-17		0	none_recorded	not_established
Umbelopsis__540946at2759__code1	1	4	343	5	-3232.967998372826	-3232.967998372826	0.0	0.08254881540932954	0.08254881540932954	0.07038030034016204	0.09564299671370773	9.020562075079397e-17		0	none_recorded	not_established
Umbelopsis__541070at2759__code1	1	4	231	5	-2104.495435045875	-2104.495435045875	0.0	0.05491836975230215	0.05491836975230215	0.04472808266256516	0.0665779785668178	2.3592239273284576e-16		0	none_recorded	not_established
Umbelopsis__554735at2759__code1	1	4	252	5	-1773.936427942278	-1773.9364279422782	-2.2737367544323206e-13	0.0411056723721595	0.0411056723721595	0.02785847452254985	0.05800928998151288	2.1337098754514727e-16		0	none_recorded	not_established
Umbelopsis__727964at2759__code1	1	4	412	5	-3772.87565719113	-3772.8756571911304	-4.547473508864641e-13	0.04803108941039131	0.04803108941039131	0.04100185009176915	0.05588512802211694	4.579669976578771e-16		0	none_recorded	not_established
Umbelopsis__730114at2759__code1	1	4	534	5	-4274.59213575371	-4274.59213575371	0.0	0.06538795534800719	0.06538795534800719	0.05550290331480946	0.07636813400977933	1.5959455978986625e-16		0	none_recorded	not_established
Umbelopsis__760428at2759__code1	1	4	375	5	-3383.157926529148	-3383.1579265291484	-4.547473508864641e-13	0.04365847898049374	0.04365847898049374	0.03651465216550157	0.05161477168148366	3.0878077872387166e-16		0	none_recorded	not_established
Umbelopsis__776280at2759__code1	1	4	446	5	-4055.890287546386	-4055.8902875463864	-4.547473508864641e-13	0.04527681927840516	0.04527681927840516	0.03864858552075793	0.05268771875470423	3.469446951953614e-16		0	none_recorded	not_established
Umbelopsis__801816at2759__code1	1	4	186	5	-1382.280213307987	-1382.2802133079874	-4.547473508864641e-13	0.031850041299167	0.031850041299167	0.02091140395748451	0.04611123077849364	1.6306400674181987e-16		0	none_recorded	not_established
Wallemia__115730at2759__code1	1	4	327	5	-2568.469103869236	-2568.4691038692363	-4.547473508864641e-13	0.03712056268328812	0.03712056268328812	0.02979798202251625	0.04569780276555315	5.065392549852277e-16		0	none_recorded	not_established
Wallemia__129234at2759__code1	1	4	159	5	-1380.044062351754	-1380.0440623517543	-2.2737367544323206e-13	0.06802695460535003	0.06802695460535003	0.05290964715878489	0.08588378076611493	5.204170427930421e-16		0	none_recorded	not_established
