catalog_source	assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
genbank_fungi	GCA_054601055.1	PRJDB35687	SAMD01599341	BAAHWJ000000000.1	reference genome	3469102	3469102	Vanderwaltozyma osmotolerans	strain=AH1110	na	latest	Contig	Major	Full	2025-07-10	ASM5460105v1	Department of Biotechnology and Life Sciences, Sojo University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/601/055/GCA_054601055.1_ASM5460105v1/	na	na	na	haploid	fungi	11180664	11180664	37.500000	0	21	21	na	na		0	0	0	41201840
genbank_fungi	GCA_054085685.1	PRJNA961205	SAMN52926807	JBSZQV000000000.1	na	3470749	3470749	Saccharomycodes sp. B7079-1	strain=CBS 12645	na	latest	Contig	Major	Full	2025-12-18	DORT_Sapseu_12645	NYU Langone Health	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/085/685/GCA_054085685.1_DORT_Sapseu_12645/	na	na	na	haploid	fungi	13318038	13318038	30.500000	0	32	32	na	na		0	0	0	na
genbank_fungi	GCA_054085705.1	PRJNA961205	SAMN52926805	JBSZQX000000000.1	na	3470749	3470749	Saccharomycodes sp. B7079-1	strain=CBS 12643	na	latest	Contig	Major	Full	2025-12-18	DORT_Sapseu_12643	NYU Langone Health	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/085/705/GCA_054085705.1_DORT_Sapseu_12643/	na	na	na	haploid	fungi	13231607	13231607	30.500000	0	30	30	na	na		0	0	0	na
genbank_fungi	GCA_054085725.1	PRJNA961205	SAMN52926806	JBSZQW000000000.1	na	3470749	3470749	Saccharomycodes sp. B7079-1	strain=CBS 12644	na	latest	Contig	Major	Full	2025-12-18	DORT_Sapseu_12644	NYU Langone Health	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/085/725/GCA_054085725.1_DORT_Sapseu_12644/	na	na	na	haploid	fungi	13567091	13567091	30.000000	0	81	81	na	na		0	0	0	na
genbank_fungi	GCA_054824665.1	PRJNA1366398	SAMN53311966	JBTXJK000000000.1	na	3472415	3472415	Cladobotryum sp. ATHUM 6904	strain=ATHUM 6904	na	latest	Chromosome	Major	Full	2026-01-29	ASM5482466v1	National and Kapodistrian University of Athens (NKUA)	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/824/665/GCA_054824665.1_ASM5482466v1/	na	na	na	haploid	fungi	41007047	41006947	46.000000	9	11	12	na	na		0	0	0	na
genbank_fungi	GCA_060251865.1	PRJNA1368477	SAMN53365702	JBSNFY000000000.1	na	3473096	3473096	Wickerhamomyces sp. 3Q4-1	strain=3Q4-1	na	latest	Scaffold	Major	Full	2026-08-18	ASM6025186v1	Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/251/865/GCA_060251865.1_ASM6025186v1/	na	na	na	haploid	fungi	12316786	12315086	34.500000	0	228	245	na	na		0	0	0	na
genbank_fungi	GCA_060251845.1	PRJNA1368477	SAMN53365703	JBSNFX000000000.1	na	3473097	3473097	Wickerhamomyces sp. 25-WYM-469-1	strain=25-WYM-469-1	na	latest	Scaffold	Major	Full	2026-08-18	ASM6025184v1	Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/251/845/GCA_060251845.1_ASM6025184v1/	unverified source organism	na	na	haploid	fungi	13365958	13363258	41.500000	0	987	1014	na	na		0	0	0	na
genbank_fungi	GCA_060251825.1	PRJNA1368477	SAMN53365704	JBSNFW000000000.1	na	3473098	3473098	Wickerhamomyces sp. 31-2-9-9	strain=31-2-9-9	na	latest	Scaffold	Major	Full	2026-08-18	ASM6025182v1	Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/251/825/GCA_060251825.1_ASM6025182v1/	unverified source organism	na	na	haploid	fungi	12019523	12017223	42.000000	0	407	430	na	na		0	0	0	na
genbank_fungi	GCA_060251805.1	PRJNA1368477	SAMN53365705	JBSNFV000000000.1	na	3473099	3473099	Wickerhamomyces sp. 50C-3	strain=50C-3	na	latest	Scaffold	Major	Full	2026-08-18	ASM6025180v1	Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/251/805/GCA_060251805.1_ASM6025180v1/	na	na	na	haploid	fungi	15358444	15355144	31.500000	0	430	463	na	na		0	0	0	na
genbank_fungi	GCA_060251785.1	PRJNA1368477	SAMN53365706	JBSNFU000000000.1	na	3473100	3473100	Wickerhamomyces sp. HBSY304-4	strain=HBSY304-4	na	latest	Scaffold	Major	Full	2026-08-18	ASM6025178v1	Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/251/785/GCA_060251785.1_ASM6025178v1/	na	na	na	haploid	fungi	13425518	13423218	35.500000	0	307	330	na	na		0	0	0	na
genbank_fungi	GCA_060251755.1	PRJNA1368477	SAMN53365707	JBSNFT000000000.1	na	3473101	3473101	Wickerhamomyces sp. HBSY964-1	strain=HBSY964-1	na	latest	Scaffold	Major	Full	2026-08-18	ASM6025175v1	Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/251/755/GCA_060251755.1_ASM6025175v1/	na	na	na	haploid	fungi	13648504	13645794	38.000000	0	373	401	na	na		0	0	0	na
genbank_fungi	GCA_060251885.1	PRJNA1368477	SAMN53365708	JBSNFS000000000.1	na	3473102	3473102	Wickerhamomyces sp. HHY24-4	strain=HHY24-4	na	latest	Scaffold	Major	Full	2026-08-18	ASM6025188v1	Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/251/885/GCA_060251885.1_ASM6025188v1/	na	na	na	haploid	fungi	13894778	13892778	36.500000	0	183	203	na	na		0	0	0	na
genbank_fungi	GCA_060251725.1	PRJNA1368477	SAMN53365709	JBSNFR000000000.1	na	3473103	3473103	Wickerhamomyces sp. HNBP16-3	strain=HNBP16-3	na	latest	Scaffold	Major	Full	2026-08-18	ASM6025172v1	Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/251/725/GCA_060251725.1_ASM6025172v1/	unverified source organism	na	na	haploid	fungi	11834436	11833136	37.500000	0	289	302	na	na		0	0	0	na
genbank_fungi	GCA_060251675.1	PRJNA1368477	SAMN53365710	JBSNFQ000000000.1	na	3473104	3473104	Wickerhamomyces sp. YK72Y-2	strain=YK72Y-2	na	latest	Scaffold	Major	Full	2026-08-18	ASM6025167v1	Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/251/675/GCA_060251675.1_ASM6025167v1/	na	na	na	haploid	fungi	13027682	13024882	35.000000	0	232	260	na	na		0	0	0	na
genbank_fungi	GCA_055761855.1	PRJNA1367795	SAMN53354136	JBSOLV000000000.1	na	3473900	3473900	Kwoniella sp. UNSW_COCOA_04	na	UNSW_COCOA_04	latest	Scaffold	Major	Full	2026-03-10	ASM5576185v1	The University of New South Wales	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/761/855/GCA_055761855.1_ASM5576185v1/	na	na	na	haploid	fungi	18912361	18911436	56.000000	0	94	109	na	na		0	0	0	na
genbank_fungi	GCA_055761815.1	PRJNA1367795	SAMN53354138	JBSOLU000000000.1	na	3473901	3473901	Kwoniella sp. UNSW_COCOA_06	na	UNSW_COCOA_06	latest	Scaffold	Major	Full	2026-03-10	ASM5576181v1	The University of New South Wales	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/761/815/GCA_055761815.1_ASM5576181v1/	na	na	na	haploid	fungi	15194355	15193064	56.000000	0	78	95	na	na		0	0	0	na
genbank_fungi	GCA_054134755.1	PRJNA1356821	SAMN53068603	JBSPDG000000000.1	na	3473903	3473903	Myrothecium sp. GS58	strain=GS58	na	latest	Chromosome	Major	Full	2025-12-23	ASM5413475v1	Nanyang Normal University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/134/755/GCA_054134755.1_ASM5413475v1/	na	na	na	haploid	fungi	41146558	41146558	51.500000	10	14	14	na	na		0	0	0	na
genbank_fungi	GCA_054134715.1	PRJNA1356823	SAMN53068613	JBSPDF000000000.1	na	3473904	3473904	Neopestalotiopsis sp. HY66	strain=HY66	na	latest	Complete Genome	Major	Full	2025-12-23	ASM5413471v1	Nanyang Normal University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/134/715/GCA_054134715.1_ASM5413471v1/	na	na	na	haploid	fungi	50287662	50287662	50.000000	8	8	8	na	na		0	0	0	na
genbank_fungi	GCA_054126985.1	PRJNA1345927	SAMN52821816	JBSZMJ000000000.1	na	3475828	3475828	Kazachstania sp. NW717	strain=NW717	na	latest	Contig	Major	Full	2025-12-22	ASM5412698v1	Beijing Technology and Business University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/126/985/GCA_054126985.1_ASM5412698v1/	na	na	na	haploid	fungi	14930911	14930911	27.500000	0	96	96	na	na		0	0	0	na
genbank_fungi	GCA_053901225.1	PRJNA1368407	SAMN53363801	JBSSTD000000000.1	na	3475846	3475846	Metschnikowia sp. DMKU-FF11	strain=DMKU-FF11	na	latest	Contig	Major	Full	2025-12-10	ASM5390122v1	Kasetsart University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/901/225/GCA_053901225.1_ASM5390122v1/	na	na	na	haploid	fungi	15958292	15958292	45.500000	0	71	71	na	na		0	0	0	na
genbank_fungi	GCA_054471075.1	PRJNA1338122	SAMN52395896	JBTBFQ000000000.1	na	3475847	3475847	Saccharomycotina sp. YJ-2025a	strain=BHBT-Y41	na	latest	Contig	Major	Full	2026-01-12	ASM5447107v1	Institute of Microbiology, Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/471/075/GCA_054471075.1_ASM5447107v1/	unverified source organism; genus undefined	na	na	haploid	fungi	23513296	23513296	54.500000	0	395	395	na	na		0	0	0	na
genbank_fungi	GCA_055797575.1	PRJNA1424174	SAMN55374189	JBVFYR000000000.1	na	3475917	3475917	Trichoderma sp. Al-21	strain=Al-21	na	latest	Contig	Major	Full	2026-03-11	ASM5579757v1	Government of Canada	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/797/575/GCA_055797575.1_ASM5579757v1/	na	na	na	haploid	fungi	39659196	39659196	46.500000	0	39	39	na	na		0	0	0	na
genbank_fungi	GCA_055797475.1	PRJNA1427579	SAMN55924370	JBVMRS000000000.1	na	3475918	3475918	Trichoderma sp. Al-29	strain=Al-29	na	latest	Contig	Major	Full	2026-03-11	ASM5579747v1	Government of Canada	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/797/475/GCA_055797475.1_ASM5579747v1/	na	na	na	haploid	fungi	38553769	38553769	48.000000	0	23	23	na	na		0	0	0	na
genbank_fungi	GCA_054471015.1	PRJNA1338043	SAMN52392630	JBTBFO000000000.1	na	3476451	3476451	Saccharomycotina sp. YJ-2025b	strain=S2A6	na	latest	Contig	Major	Full	2026-01-12	ASM5447101v1	Institute of Microbiology, Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/471/015/GCA_054471015.1_ASM5447101v1/	unverified source organism; genus undefined	na	na	haploid	fungi	17649143	17649143	55.500000	0	404	404	na	na		0	0	0	na
genbank_fungi	GCA_060307455.1	PRJNA1375682	SAMN53689101	JCBLTT000000000.1	na	3478387	3478387	Xylariales sp. XT01	strain=XT01	na	latest	Scaffold	Major	Full	2026-08-21	ASM6030745v1	Kunming Institute of Botany	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/307/455/GCA_060307455.1_ASM6030745v1/	genus undefined	na	na	haploid	fungi	30475626	30465066	51.500000	0	889	1252	na	na		0	0	0	na
genbank_fungi	GCA_060307505.1	PRJNA1375682	SAMN53689099	JCBLTU000000000.1	na	3478388	3478388	Xylariales sp. SJ507	strain=SJ507	na	latest	Scaffold	Major	Full	2026-08-21	ASM6030750v1	Kunming Institute of Botany	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/307/505/GCA_060307505.1_ASM6030750v1/	genus undefined	na	na	haploid	fungi	32049159	32024589	49.000000	0	1433	2414	na	na		0	0	0	na
genbank_fungi	GCA_059510615.1	PRJNA1378842	SAMN53858615	JBXUDU000000000.1	na	3479323	3479323	Kodamaea sp. CyC9	strain=CyC9	na	latest	Chromosome	Major	Full	2026-07-18	ASM5951061v1	University of Udine	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/059/510/615/GCA_059510615.1_ASM5951061v1/	na	na	na	haploid	fungi	13159151	13159151	45.500000	8	9	9	na	na		0	0	0	na
genbank_fungi	GCA_054858165.1	PRJNA1394231	SAMN54318851	JBTKUQ000000000.1	na	3569152	3569152	Saitozyma sp. SH1	strain=SH1	na	latest	Contig	Major	Full	2026-01-30	ASM5485816v1	Dongguk University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/858/165/GCA_054858165.1_ASM5485816v1/	na	na	na	haploid	fungi	18284569	18284569	58.500000	0	17	17	na	na		0	0	0	na
genbank_fungi	GCA_056247795.1	PRJNA1417289	SAMN54992063	JBVBSV000000000.1	reference genome	3569413	3569413	Paracoccidioides restrepoana (nom. inval.)	strain=Pb-DRQ	na	latest	Contig	Major	Full	2026-03-23	Pb-DRQ	University of North Carolina at Chapel Hill	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/247/795/GCA_056247795.1_Pb-DRQ/	na	na	na	haploid	fungi	32449393	32449393	44.000000	0	162	162	na	na		0	0	0	na
genbank_fungi	GCA_056247835.1	PRJNA1417289	SAMN54992062	JBVBSU000000000.1	na	3569413	3569413	Paracoccidioides restrepoana (nom. inval.)	strain=Pb60855	na	latest	Contig	Major	Full	2026-03-23	Pb60855	University of North Carolina at Chapel Hill	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/247/835/GCA_056247835.1_Pb60855/	na	na	na	haploid	fungi	32337107	32337107	42.000000	0	76	76	na	na		0	0	0	na
genbank_fungi	GCA_056247865.1	PRJNA1417289	SAMN54992061	JBVBST000000000.1	na	3569413	3569413	Paracoccidioides restrepoana (nom. inval.)	strain=Pb339	na	latest	Contig	Major	Full	2026-03-23	Pb339	University of North Carolina at Chapel Hill	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/247/865/GCA_056247865.1_Pb339/	na	na	na	haploid	fungi	35807410	35807410	43.000000	0	366	366	na	na		0	0	0	na
genbank_fungi	GCA_056247735.1	PRJNA1417289	SAMN54992066	JBVBSY000000000.1	reference genome	3569414	3569414	Paracoccidioides venezuelensis (nom. inval.)	strain=T2V2	na	latest	Contig	Major	Full	2026-03-23	T2V2	University of North Carolina at Chapel Hill	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/247/735/GCA_056247735.1_T2V2/	na	na	na	haploid	fungi	30704676	30704676	44.000000	0	10	10	na	na		0	0	0	na
genbank_fungi	GCA_054643205.1	PRJNA1399614	SAMN54500327	JBTMZO000000000.1	reference genome	3569803	3569803	Ovatospora sinensis	strain=GZUIFR 23.002	na	latest	Contig	Major	Full	2026-01-22	ASM5464320v1	Guizhou University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/643/205/GCA_054643205.1_ASM5464320v1/	na	na	na	haploid	fungi	29789290	29789290	55.000000	0	16	16	na	na		0	0	0	na
genbank_fungi	GCA_054643875.1	PRJNA1397001	SAMN54409642	JBTWDR000000000.1	na	3570217	3570217	Penicillium sp. BH-15	strain=BH-15	na	latest	Scaffold	Major	Full	2026-01-22	ASM5464387v1	Zhejiang Ocean University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/643/875/GCA_054643875.1_ASM5464387v1/	na	na	na	haploid	fungi	31110420	31108110	46.500000	0	121	145	na	na		0	0	0	na
genbank_fungi	GCA_057544825.1	PRJDB40089	SAMD01797279	BAAJPB000000000.1	na	3591654	3591654	Rhodotorula sp. HGY1	strain=HGY1	na	latest	Contig	Major	Full	2026-01-22	Rhodotorula sp. strain HGY1	Green Process Engineering Laboratory, Chemical Engineering Program, Graduate School of Advanced Science and Engineering, Hiroshima University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/544/825/GCA_057544825.1_Rhodotorula_sp._strain_HGY1/	na	na	na	haploid	fungi	21488339	21488339	64.000000	0	441	441	na	na		0	0	0	na
genbank_fungi	GCA_057542475.1	PRJDB40089	SAMD01797280	BAAJPC000000000.1	na	3591655	3591655	Rhodotorula sp. HGY2	strain=HGY2	na	latest	Contig	Major	Full	2026-01-22	Rhodotorula sp. strain HGY2	Green Process Engineering Laboratory, Chemical Engineering Program, Graduate School of Advanced Science and Engineering, Hiroshima University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/542/475/GCA_057542475.1_Rhodotorula_sp._strain_HGY2/	na	na	na	haploid	fungi	21237384	21237384	64.500000	0	339	339	na	na		0	0	0	na
genbank_fungi	GCA_056956645.1	PRJNA1273695	SAMN48954856	JBPQGN000000000.1	reference genome	3591721	3591721	Leucoagaricus bulbosus	strain=ZRL20241974	na	latest	Scaffold	Major	Full	2026-04-28	ASM5695664v1	Institute of Microbiology, Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/956/645/GCA_056956645.1_ASM5695664v1/	na	na	na	haploid	fungi	34563402	34562512	47.000000	0	1261	1350	na	na		0	0	0	na
genbank_fungi	GCA_056956825.1	PRJNA1273695	SAMN48954860	JBPQGK000000000.1	na	3591721	3591721	Leucoagaricus bulbosus	strain=ZRL20241576	na	latest	Scaffold	Major	Full	2026-04-28	ASM5695682v1	Institute of Microbiology, Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/956/825/GCA_056956825.1_ASM5695682v1/	na	na	na	haploid	fungi	57455350	57442934	47.500000	0	35601	36794	na	na		0	0	0	na
genbank_fungi	GCA_056956855.1	PRJNA1273695	SAMN48954857	JBPQGM000000000.1	na	3591721	3591721	Leucoagaricus bulbosus	strain=ZRL20241457	na	latest	Scaffold	Major	Full	2026-04-28	ASM5695685v1	Institute of Microbiology, Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/956/855/GCA_056956855.1_ASM5695685v1/	na	na	na	haploid	fungi	59339206	59323184	47.000000	0	41618	43018	na	na		0	0	0	na
genbank_fungi	GCA_054643275.1	PRJNA1401684	SAMN54568406	JBTRAM000000000.1	na	3591783	3591783	Trametes sp. D JY-2026	strain=D JY-2026	na	latest	Contig	Major	Full	2026-01-22	ASM5464327v1	Zhejiang University of Technology	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/643/275/GCA_054643275.1_ASM5464327v1/	na	na	na	haploid	fungi	42320473	42320473	58.500000	0	31	31	na	na		0	0	0	na
genbank_fungi	GCA_931297385.1	PRJEB46640	SAMEA8997544	CAKNSD000000000.1	na	3680288	3680288	Torulaspora asahi	na	na	latest	Contig	Major	Full	2022-02-26	PYCC 8101	Centre of Molecular and Environmental Biology, UM, Portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/931/297/385/GCA_931297385.1_PYCC_8101/	na	na	na	haploid	fungi	9118171	9118171	47.000000	0	32	32	na	na		0	0	0	na
genbank_fungi	GCA_931301635.1	PRJEB46640	SAMEA8997543	CAKNSX000000000.1	reference genome	3680288	3680288	Torulaspora asahi	na	na	latest	Contig	Major	Full	2022-02-26	PYCC 8100	Centre of Molecular and Environmental Biology, UM, Portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/931/301/635/GCA_931301635.1_PYCC_8100/	na	na	na	haploid	fungi	9118737	9118737	47.000000	0	29	29	na	na		0	0	0	na
genbank_fungi	GCA_931302065.1	PRJEB46640	SAMEA8997542	CAKNTZ000000000.1	na	3680288	3680288	Torulaspora asahi	na	na	latest	Contig	Major	Full	2022-02-26	PYCC 8099	Centre of Molecular and Environmental Biology, UM, Portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/931/302/065/GCA_931302065.1_PYCC_8099/	na	na	na	haploid	fungi	11112453	11112453	45.500000	0	274	274	na	na		0	0	0	na
genbank_fungi	GCA_964263505.1	PRJEB78473	SAMEA115972094	CAXVVM000000000.1	na	3680288	3680288	Torulaspora asahi	na	na	latest	Contig	Major	Full	2025-07-09	UWOPS 91-901.1	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/505/GCA_964263505.1_UWOPS_91-901.1/	na	na	na	haploid	fungi	9086278	9086278	46.500000	0	59	59	na	na		0	0	0	na
genbank_fungi	GCA_964263575.1	PRJEB78473	SAMEA115972093	CAXVVR000000000.1	na	3680288	3680288	Torulaspora asahi	na	na	latest	Contig	Major	Full	2025-07-09	PYCC 9382	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/575/GCA_964263575.1_PYCC_9382/	na	na	na	haploid	fungi	9093471	9093471	47.000000	0	36	36	na	na		0	0	0	na
genbank_fungi	GCA_964263655.1	PRJEB78473	SAMEA115972095	CAXVVZ000000000.1	na	3680288	3680288	Torulaspora asahi	na	na	latest	Contig	Major	Full	2025-07-09	UWOPS 91-920.1	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/655/GCA_964263655.1_UWOPS_91-920.1/	na	na	na	haploid	fungi	9054907	9054907	46.500000	0	44	44	na	na		0	0	0	na
genbank_fungi	GCA_979719125.1	PRJEB107124	SAMEA121037602	CEGTPD000000000.1	na	3680288	3680288	Torulaspora asahi	strain=UCDFST163418	na	latest	Contig	Major	Full	2026-04-09	UCDFST163418	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/719/125/GCA_979719125.1_UCDFST163418/	na	na	na	haploid	fungi	9052597	9052597	46.500000	0	51	51	na	na		0	0	0	na
genbank_fungi	GCA_964263435.1	PRJEB78473	SAMEA115972092	CAXVVH000000000.1	reference genome	3680289	3680289	Torulaspora cukson	na	na	latest	Contig	Major	Full	2025-07-09	UWOPS 85-398.1-1	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/435/GCA_964263435.1_UWOPS_85-398.1-1/	na	na	na	haploid	fungi	9241326	9241326	45.500000	0	55	55	na	na		0	0	0	na
genbank_fungi	GCA_964263535.1	PRJEB78473	SAMEA115972106	CAXVVS000000000.1	na	3680290	3680290	Torulaspora floroides	na	na	latest	Contig	Major	Full	2025-07-09	UFMG-CM Y6992	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/535/GCA_964263535.1_UFMG-CM_Y6992/	na	na	na	haploid	fungi	9172503	9172503	45.500000	0	76	76	na	na		0	0	0	na
genbank_fungi	GCA_979872265.1	PRJEB107124	SAMEA121037600	CEHQFV000000000.1	reference genome	3680290	3680290	Torulaspora floroides	strain=PYCC10385	na	latest	Contig	Major	Full	2026-04-09	PYCC10385	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/872/265/GCA_979872265.1_PYCC10385/	na	na	na	haploid	fungi	9401979	9401979	45.500000	0	72	72	na	na		0	0	0	na
genbank_fungi	GCA_979875555.1	PRJEB107124	SAMEA121037601	CEHQSN000000000.1	na	3680290	3680290	Torulaspora floroides	strain=PYCC10386	na	latest	Contig	Major	Full	2026-04-09	PYCC10386	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/875/555/GCA_979875555.1_PYCC10386/	na	na	na	haploid	fungi	9336892	9336892	45.500000	0	78	78	na	na		0	0	0	na
genbank_fungi	GCA_030580195.1	PRJNA736342	SAMN20342097	JAKTSM000000000.1	na	3680291	3680291	Torulaspora gathmanii	strain=yHMJ407	na	latest	Scaffold	Major	Full	2023-07-31	ASM3058019v1	UW-Madison	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/580/195/GCA_030580195.1_ASM3058019v1/	na	assembly from type material	na	haploid	fungi	9065793	9065734	44.500000	0	185	186	na	na		0	0	0	na
genbank_fungi	GCA_048593775.1	PRJNA1157869	SAMN43525470	JBIEAO000000000.1	reference genome	3680291	3680291	Torulaspora gathmanii	strain=PYCC9890	na	latest	Contig	Major	Full	2025-03-17	yHJA8_Tsp_v1	University of Wisconsin-Madison	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/593/775/GCA_048593775.1_yHJA8_Tsp_v1/	na	na	na	haploid	fungi	9016171	9016171	44.500000	0	220	220	na	na		0	0	0	na
genbank_fungi	GCA_012851155.1	PRJNA623867	SAMN14559809	JABBEM000000000.1	reference genome	3680292	3680292	Torulaspora incommunis	strain=CBS 5080	na	latest	Scaffold	Major	Full	2020-04-27	ASM1285115v1	University College Dublin	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/851/155/GCA_012851155.1_ASM1285115v1/	na	assembly from type material	na	haploid	fungi	9276948	9275867	44.500000	0	107	109	na	na		0	0	0	na
genbank_fungi	GCA_931298325.1	PRJEB49385	SAMEA11106841	CAKNSN000000000.1	na	3680293	3680293	Torulaspora kanakia	na	na	latest	Contig	Major	Full	2022-02-26	PYCC 9027	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/931/298/325/GCA_931298325.1_PYCC_9027/	na	na	na	haploid	fungi	9681908	9681908	45.500000	0	132	132	na	na		0	0	0	na
genbank_fungi	GCA_931298945.1	PRJEB49385	SAMEA11106842	CAKNSU000000000.1	na	3680293	3680293	Torulaspora kanakia	na	na	latest	Contig	Major	Full	2022-02-26	PYCC 9025	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/931/298/945/GCA_931298945.1_PYCC_9025/	na	na	na	haploid	fungi	9515072	9515072	45.500000	0	122	122	na	na		0	0	0	na
genbank_fungi	GCA_931301955.1	PRJEB46640	SAMEA8997546	CAKNTQ000000000.1	reference genome	3680293	3680293	Torulaspora kanakia	na	na	latest	Contig	Major	Full	2022-02-26	PYCC 8418	Centre of Molecular and Environmental Biology, UM, Portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/931/301/955/GCA_931301955.1_PYCC_8418/	na	na	na	haploid	fungi	9559594	9559594	45.500000	0	95	95	na	na		0	0	0	na
