marker	taxon_a	taxon_b	tree_taxa	tree_alignment_columns	observed_a	observed_b	geometry_matched_residues	fraction_of_tree_columns	same_model_coordinates	aa_path_distance	3di_af_path_distance	3di_af_empirical_path_distance	3di_llm_path_distance	aa_path_block30_p2_5	aa_path_block30_median	aa_path_block30_p97_5	3di_path_block30_p2_5	3di_path_block30_median	3di_path_block30_p97_5	estimable_block30_draws	ca_superposition_rmsd_angstrom	local_distance_pairs	local_distance_mean_absolute_change_angstrom	local_distance_rms_change_angstrom	uncorrected_aa_difference	uncorrected_3di_difference	pae10_local_pairs	pae10_local_retained_fraction	pae10_local_mean_absolute_change_angstrom
529759at2759	F470096	F4918	4	220	220	220	220	1.0	False	0.2181558121	0.1209760564	0.1325507992	0.1118042606	0.16996153250999999	0.2140773536	0.2570283028575	0.0748594898425	0.1240807901	0.183614543045	200	0.1562249581716737	5722	0.08674874573710104	0.1207932621680189	0.18181818181818182	0.11363636363636363	5721	0.9998252359314925	0.08664080900236723
529759at2759	F470096	F91930	4	220	220	219	219	0.9954545454545455	False	0.12844413940000002	0.0875068972	0.0978242994	0.0822583318	0.08134111012	0.12972317914999998	0.1856636672625	0.052050019144999994	0.09030221185000001	0.129763880415	200	0.13217810832850085	5692	0.07054969162568694	0.09715902676323895	0.1187214611872146	0.0821917808219178	5692	1.0	0.07054969162568694
529759at2759	F4918	F91930	4	220	220	219	219	0.9954545454545455	False	0.2281256119	0.1098952726	0.121027353	0.1030152702	0.1831893908475	0.22589435515	0.269123161975	0.05728989812500001	0.10740687635	0.19367394827249998	200	0.15865875159639153	5671	0.083820837817537	0.11257169616723074	0.1598173515981735	0.0867579908675799	5670	0.9998236642567448	0.08376078857210165
530014at2759	F101201	F293227	4	761	751	748	741	0.973718791064389	False	0.6997874415	0.2090498378	0.2186588282	0.1907259595	0.58244114736	0.69562698245	0.8373754103775	0.16648052791749998	0.2118034615	0.2696936612	200	1.757307040980076	18995	0.31681826770248384	1.207490028006813	0.40215924426450744	0.16194331983805668	18991	0.9997894182679653	0.3167992939526213
530014at2759	F101201	F470096	4	761	751	750	743	0.9763469119579501	False	0.4468118273	0.1091032094	0.1137205221	0.1000055537	0.3453508289975	0.4419532037	0.5678892145750001	0.088244191175	0.11065740825	0.1396491841675	200	1.2242810612650616	18934	0.24949707924836578	1.0684555557540318	0.3028263795423957	0.0955585464333782	18931	0.9998415548748284	0.2467042250108159
530014at2759	F101201	F4918	4	761	751	746	742	0.9750328515111695	False	0.7532268907	0.2060789785	0.2115654346	0.1877834123	0.60078321189	0.73239036175	0.9206882514075	0.16048751586749999	0.20825881740000002	0.2629979964375	200	0.9035444527038881	18970	0.27456902552153933	0.6251343704957438	0.42587601078167114	0.15498652291105122	18967	0.9998418555614128	0.27449327517773153
530014at2759	F293227	F470096	4	761	748	750	741	0.973718791064389	False	0.6750094028	0.19707870119999998	0.2070204639	0.1808629312	0.5400725673225	0.67135924015	0.804770723465	0.15151787888	0.19903163824999998	0.25519635240750005	200	1.9975651355589974	19179	0.36514677046593386	1.4438446880096707	0.39946018893387314	0.14979757085020243	19172	0.9996350174670212	0.3610434457312794
530014at2759	F293227	F4918	4	761	748	746	736	0.9671484888304862	False	0.8674341702	0.22823184149999998	0.23807104639999999	0.20879004880000002	0.7347539711650001	0.8494475262000001	1.023325480025	0.186522128015	0.22689352	0.2848296532800001	200	1.7798816285421335	18852	0.36084505558091495	1.2118549961966476	0.45652173913043476	0.18614130434782608	18846	0.9996817313812858	0.3606940627253982
530014at2759	F470096	F4918	4	761	750	746	735	0.9658344283837057	False	0.7284488520000001	0.1941078419	0.1999270703	0.177920384	0.5946919264175001	0.7165199639	0.8838331297800001	0.1469037075325	0.1919763183	0.255819686315	200	1.2572148467297728	18885	0.329953132144853	1.0765801655970473	0.41768707482993195	0.14965986394557823	18881	0.9997881916865237	0.3270688689107545
538728at2759	F1504668	F1507870	4	232	220	220	212	0.9137931034482759	False	0.3990448864	0.1581311442	0.185820645	0.1574041934	0.244516193575	0.3967425579	0.6003429020525001	0.0798184622925	0.1614837396	0.2698087749875	200	0.5648926394916195	2325	0.18622242561125288	0.2907179363400642	0.25471698113207547	0.12735849056603774	2317	0.9965591397849463	0.1854731910298507
538728at2759	F1504668	F4918	4	232	220	179	175	0.7543103448275862	False	0.7748956959000001	0.3028038411	0.3453771495	0.2902074355	0.5814545052975001	0.77186427715	1.0353620051775	0.21674475064999998	0.31087606474999996	0.4107184818875	200	0.964132638538051	1760	0.2557523172597366	0.43337637944225216	0.42857142857142855	0.21714285714285714	1760	1.0	0.2557523172597366
538728at2759	F1504668	F58853	4	232	220	227	217	0.9353448275862069	False	0.4347291138	0.16519298300000002	0.180008654	0.1538314118	0.292175686255	0.44268117980000005	0.6796995305500001	0.099418877955	0.16931668055	0.25758168542500015	200	0.6097233062666637	2458	0.19326457154189275	0.30135675846837007	0.29493087557603687	0.14746543778801843	2450	0.9967453213995118	0.19224701230636174
538728at2759	F1507870	F4918	4	232	220	179	173	0.7456896551724138	False	0.7880378595	0.3005010749	0.3291497897	0.2820743627	0.6649417942525	0.8156735997	0.9886622951925	0.2051759332325	0.307925845	0.4070066912075001	200	1.0064474433183581	1743	0.2719004274932971	0.43679274487630226	0.42196531791907516	0.18497109826589594	1743	1.0	0.2719004274932971
538728at2759	F1507870	F58853	4	232	220	227	217	0.9353448275862069	False	0.2856888942	0.12105780860000001	0.1316784694	0.11365205040000001	0.19353869805	0.2941660922	0.38743984378500007	0.06948028065999999	0.1260316929	0.18743617926750003	200	0.6185014950581	2446	0.15291311014046635	0.2572041905268308	0.22580645161290322	0.1152073732718894	2441	0.9979558462796402	0.1527096799434443
538728at2759	F4918	F58853	4	232	179	227	177	0.7629310344827587	False	0.8237220869	0.3075629137	0.3233377987	0.2785015811	0.6367808968099999	0.8581617412	1.1475469769350002	0.20750186409500002	0.3156283842	0.4234377346175	200	1.0756929580066894	1779	0.26652095591508085	0.42130647501174634	0.4067796610169492	0.1694915254237288	1779	1.0	0.26652095591508085
539632at2759	F1209916	F1209934	12	245	211	211	211	0.8612244897959184	True	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	200	5.84963222921121e-15	3498	0.0	0.0	0.0	0.0	3496	0.9994282447112636	0.0
539632at2759	F1209916	F145971	12	245	211	211	211	0.8612244897959184	True	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	200	5.84963222921121e-15	3498	0.0	0.0	0.0	0.0	3496	0.9994282447112636	0.0
539632at2759	F1209916	F1671311	12	245	211	211	211	0.8612244897959184	True	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	200	5.84963222921121e-15	3498	0.0	0.0	0.0	0.0	3496	0.9994282447112636	0.0
539632at2759	F1209916	F1690604	12	245	211	219	209	0.8530612244897959	False	0.3809168442	0.1116579907	0.11215362529999999	0.1024727735	0.17464690482250003	0.3796068274	0.6604786474850001	0.056980374575000006	0.1111001453	0.252812448055	200	0.7341467955812393	3498	0.10084462885159445	0.24298382430753965	0.18660287081339713	0.07177033492822966	3497	0.9997141223556318	0.1008640769071005
539632at2759	F1209916	F339359	12	245	211	229	210	0.8571428571428571	False	0.10676907890000001	0.0806925328	0.07353821890000001	0.0754067034	0.0509456928475	0.10721030955	0.16659518760250006	0.0266820391	0.08172632504999999	0.23572300002000007	200	1.4736408703312356	3516	0.10936469708441152	0.3901252170179021	0.07142857142857142	0.05238095238095238	3514	0.9994311717861206	0.10701372699009139
539632at2759	F1209916	F40559	12	245	211	213	204	0.8326530612244898	False	0.153963168	0.0819248899	0.0794776961	0.0766227974	0.050626486585	0.1512428552	0.259181943785	0.025050115214999998	0.081069598	0.19194275930500004	200	0.8329130694421433	3374	0.06992531165659287	0.21135210194848927	0.09803921568627451	0.05392156862745098	3373	0.9997036158861885	0.06991650049897616
539632at2759	F1209916	F470096	12	245	211	231	209	0.8530612244897959	False	0.4131000291	0.13202172360000003	0.128506532	0.12321733989999999	0.186462984305	0.41116081215	0.7231534472375001	0.0555860078675	0.13548711524999998	0.2830756359500002	200	1.3443285774330413	3487	0.12837326610135386	0.40859480980963986	0.22966507177033493	0.07655502392344497	3485	0.9994264410668197	0.1257363475104239
539632at2759	F1209916	F4909	12	245	211	198	187	0.763265306122449	False	0.8436514254999999	0.18361643290000002	0.17525094889999998	0.1697960646	0.42849709241	0.8452897773499999	1.392201961595	0.0975063631675	0.18845493725	0.31042449659500004	200	2.0318189349261213	3129	0.13284079118522685	0.1893136550745605	0.2727272727272727	0.10695187165775401	3127	0.9993608181527645	0.13244853089034775
539632at2759	F1209916	F4918	12	245	211	224	208	0.8489795918367347	False	0.6854411108	0.1332882951	0.1299868712	0.12345366989999998	0.3840633187925	0.6767258976999999	0.9944124070225	0.0860871522875	0.13523733794999998	0.2486385298625	200	0.8062490032755683	3493	0.1310562631702187	0.2365627308133457	0.2548076923076923	0.09615384615384616	3492	0.9997137131405669	0.13106713729854516
539632at2759	F1209916	F61273	12	245	211	224	200	0.8163265306122449	False	0.2263113564	0.24576155700000002	0.2373918949	0.22097363199999998	0.1277807142975	0.22795192965	0.326964578025	0.17173551950999996	0.25212340125	0.35092759964000003	200	1.2576706894822278	3154	0.13594386032386171	0.41034733455957967	0.135	0.135	3152	0.9993658845909955	0.13327123852157263
539632at2759	F1209916	F710243	12	245	211	211	211	0.8612244897959184	True	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	200	5.84963222921121e-15	3498	0.0	0.0	0.0	0.0	3496	0.9994282447112636	0.0
539632at2759	F1209934	F145971	12	245	211	211	211	0.8612244897959184	True	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	200	5.84963222921121e-15	3498	0.0	0.0	0.0	0.0	3496	0.9994282447112636	0.0
539632at2759	F1209934	F1671311	12	245	211	211	211	0.8612244897959184	True	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	200	5.84963222921121e-15	3498	0.0	0.0	0.0	0.0	3496	0.9994282447112636	0.0
539632at2759	F1209934	F1690604	12	245	211	219	209	0.8530612244897959	False	0.3809188442	0.1116599907	0.11215562529999999	0.1024747735	0.17464890482250003	0.3796088274	0.660480647485	0.05698237457500001	0.1111021453	0.25281444805500003	200	0.7341467955812393	3498	0.10084462885159445	0.24298382430753965	0.18660287081339713	0.07177033492822966	3497	0.9997141223556318	0.1008640769071005
539632at2759	F1209934	F339359	12	245	211	229	210	0.8571428571428571	False	0.10677107890000001	0.0806945328	0.07354021890000001	0.0754087034	0.050947692847500003	0.10721230955	0.16659718760250006	0.026684039100000004	0.08172832505	0.23572500002000008	200	1.4736408703312356	3516	0.10936469708441152	0.3901252170179021	0.07142857142857142	0.05238095238095238	3514	0.9994311717861206	0.10701372699009139
539632at2759	F1209934	F40559	12	245	211	213	204	0.8326530612244898	False	0.153965168	0.08192688990000001	0.0794796961	0.0766247974	0.050628486585	0.1512448552	0.259183943785	0.025052115215	0.08107159800000001	0.19194475930500005	200	0.8329130694421433	3374	0.06992531165659287	0.21135210194848927	0.09803921568627451	0.05392156862745098	3373	0.9997036158861885	0.06991650049897616
539632at2759	F1209934	F470096	12	245	211	231	209	0.8530612244897959	False	0.4131020291	0.13202372360000003	0.128508532	0.12321933989999999	0.186464984305	0.41116281215	0.7231554472375001	0.0555880078675	0.13548911525	0.28307763595000013	200	1.3443285774330413	3487	0.12837326610135386	0.40859480980963986	0.22966507177033493	0.07655502392344497	3485	0.9994264410668197	0.1257363475104239
539632at2759	F1209934	F4909	12	245	211	198	187	0.763265306122449	False	0.8436534254999999	0.18361843290000002	0.17525294889999998	0.1697980646	0.42849909241	0.8452917773499999	1.3922039615950002	0.0975083631675	0.18845693725	0.31042649659500005	200	2.0318189349261213	3129	0.13284079118522685	0.1893136550745605	0.2727272727272727	0.10695187165775401	3127	0.9993608181527645	0.13244853089034775
539632at2759	F1209934	F4918	12	245	211	224	208	0.8489795918367347	False	0.6854431108	0.1332902951	0.1299888712	0.12345566989999998	0.3840653187925	0.6767278977	0.9944144070225	0.0860891522875	0.13523933794999998	0.24864052986250001	200	0.8062490032755683	3493	0.1310562631702187	0.2365627308133457	0.2548076923076923	0.09615384615384616	3492	0.9997137131405669	0.13106713729854516
539632at2759	F1209934	F61273	12	245	211	224	200	0.8163265306122449	False	0.2263133564	0.24576355700000002	0.2373938949	0.22097563199999998	0.1277827142975	0.22795392965	0.326966578025	0.17173751950999996	0.25212540125000005	0.35092959964000003	200	1.2576706894822278	3154	0.13594386032386171	0.41034733455957967	0.135	0.135	3152	0.9993658845909955	0.13327123852157263
539632at2759	F1209934	F710243	12	245	211	211	211	0.8612244897959184	True	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	200	5.84963222921121e-15	3498	0.0	0.0	0.0	0.0	3496	0.9994282447112636	0.0
539632at2759	F145971	F1671311	12	245	211	211	211	0.8612244897959184	True	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	200	5.84963222921121e-15	3498	0.0	0.0	0.0	0.0	3496	0.9994282447112636	0.0
539632at2759	F145971	F1690604	12	245	211	219	209	0.8530612244897959	False	0.3809188442	0.1116599907	0.11215562529999999	0.1024747735	0.17464890482250003	0.3796088274	0.660480647485	0.05698237457500001	0.1111021453	0.25281444805500003	200	0.7341467955812393	3498	0.10084462885159445	0.24298382430753965	0.18660287081339713	0.07177033492822966	3497	0.9997141223556318	0.1008640769071005
539632at2759	F145971	F339359	12	245	211	229	210	0.8571428571428571	False	0.10677107890000001	0.0806945328	0.07354021890000001	0.0754087034	0.050947692847500003	0.10721230955	0.16659718760250006	0.026684039100000004	0.08172832505	0.23572500002000008	200	1.4736408703312356	3516	0.10936469708441152	0.3901252170179021	0.07142857142857142	0.05238095238095238	3514	0.9994311717861206	0.10701372699009139
539632at2759	F145971	F40559	12	245	211	213	204	0.8326530612244898	False	0.153965168	0.08192688990000001	0.0794796961	0.0766247974	0.050628486585	0.1512448552	0.259183943785	0.025052115215	0.08107159800000001	0.19194475930500005	200	0.8329130694421433	3374	0.06992531165659287	0.21135210194848927	0.09803921568627451	0.05392156862745098	3373	0.9997036158861885	0.06991650049897616
539632at2759	F145971	F470096	12	245	211	231	209	0.8530612244897959	False	0.4131020291	0.13202372360000003	0.128508532	0.12321933989999999	0.186464984305	0.41116281215	0.7231554472375001	0.0555880078675	0.13548911525	0.28307763595000013	200	1.3443285774330413	3487	0.12837326610135386	0.40859480980963986	0.22966507177033493	0.07655502392344497	3485	0.9994264410668197	0.1257363475104239
539632at2759	F145971	F4909	12	245	211	198	187	0.763265306122449	False	0.8436534254999999	0.18361843290000002	0.17525294889999998	0.1697980646	0.42849909241	0.8452917773499999	1.3922039615950002	0.0975083631675	0.18845693725	0.31042649659500005	200	2.0318189349261213	3129	0.13284079118522685	0.1893136550745605	0.2727272727272727	0.10695187165775401	3127	0.9993608181527645	0.13244853089034775
539632at2759	F145971	F4918	12	245	211	224	208	0.8489795918367347	False	0.6854431108	0.1332902951	0.1299888712	0.12345566989999998	0.3840653187925	0.6767278977	0.9944144070225	0.0860891522875	0.13523933794999998	0.24864052986250001	200	0.8062490032755683	3493	0.1310562631702187	0.2365627308133457	0.2548076923076923	0.09615384615384616	3492	0.9997137131405669	0.13106713729854516
539632at2759	F145971	F61273	12	245	211	224	200	0.8163265306122449	False	0.2263133564	0.24576355700000002	0.2373938949	0.22097563199999998	0.1277827142975	0.22795392965	0.326966578025	0.17173751950999996	0.25212540125000005	0.35092959964000003	200	1.2576706894822278	3154	0.13594386032386171	0.41034733455957967	0.135	0.135	3152	0.9993658845909955	0.13327123852157263
539632at2759	F145971	F710243	12	245	211	211	211	0.8612244897959184	True	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	200	5.84963222921121e-15	3498	0.0	0.0	0.0	0.0	3496	0.9994282447112636	0.0
539632at2759	F1671311	F1690604	12	245	211	219	209	0.8530612244897959	False	0.3809188442	0.1116599907	0.11215562529999999	0.1024747735	0.17464890482250003	0.3796088274	0.660480647485	0.05698237457500001	0.1111021453	0.25281444805500003	200	0.7341467955812393	3498	0.10084462885159445	0.24298382430753965	0.18660287081339713	0.07177033492822966	3497	0.9997141223556318	0.1008640769071005
539632at2759	F1671311	F339359	12	245	211	229	210	0.8571428571428571	False	0.10677107890000001	0.0806945328	0.07354021890000001	0.0754087034	0.050947692847500003	0.10721230955	0.16659718760250006	0.026684039100000004	0.08172832505	0.23572500002000008	200	1.4736408703312356	3516	0.10936469708441152	0.3901252170179021	0.07142857142857142	0.05238095238095238	3514	0.9994311717861206	0.10701372699009139
539632at2759	F1671311	F40559	12	245	211	213	204	0.8326530612244898	False	0.153965168	0.08192688990000001	0.0794796961	0.0766247974	0.050628486585	0.1512448552	0.259183943785	0.025052115215	0.08107159800000001	0.19194475930500005	200	0.8329130694421433	3374	0.06992531165659287	0.21135210194848927	0.09803921568627451	0.05392156862745098	3373	0.9997036158861885	0.06991650049897616
539632at2759	F1671311	F470096	12	245	211	231	209	0.8530612244897959	False	0.4131020291	0.13202372360000003	0.128508532	0.12321933989999999	0.186464984305	0.41116281215	0.7231554472375001	0.0555880078675	0.13548911525	0.28307763595000013	200	1.3443285774330413	3487	0.12837326610135386	0.40859480980963986	0.22966507177033493	0.07655502392344497	3485	0.9994264410668197	0.1257363475104239
539632at2759	F1671311	F4909	12	245	211	198	187	0.763265306122449	False	0.8436534254999999	0.18361843290000002	0.17525294889999998	0.1697980646	0.42849909241	0.8452917773499999	1.3922039615950002	0.0975083631675	0.18845693725	0.31042649659500005	200	2.0318189349261213	3129	0.13284079118522685	0.1893136550745605	0.2727272727272727	0.10695187165775401	3127	0.9993608181527645	0.13244853089034775
539632at2759	F1671311	F4918	12	245	211	224	208	0.8489795918367347	False	0.6854431108	0.1332902951	0.1299888712	0.12345566989999998	0.3840653187925	0.6767278977	0.9944144070225	0.0860891522875	0.13523933794999998	0.24864052986250001	200	0.8062490032755683	3493	0.1310562631702187	0.2365627308133457	0.2548076923076923	0.09615384615384616	3492	0.9997137131405669	0.13106713729854516
539632at2759	F1671311	F61273	12	245	211	224	200	0.8163265306122449	False	0.2263133564	0.24576355700000002	0.2373938949	0.22097563199999998	0.1277827142975	0.22795392965	0.326966578025	0.17173751950999996	0.25212540125000005	0.35092959964000003	200	1.2576706894822278	3154	0.13594386032386171	0.41034733455957967	0.135	0.135	3152	0.9993658845909955	0.13327123852157263
539632at2759	F1671311	F710243	12	245	211	211	211	0.8612244897959184	True	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	200	5.84963222921121e-15	3498	0.0	0.0	0.0	0.0	3496	0.9994282447112636	0.0
539632at2759	F1690604	F339359	12	245	219	229	219	0.8938775510204081	False	0.3845324395	0.1119490645	0.10941955440000001	0.1029505863	0.181762198115	0.38043548615	0.6294552285799999	0.050481712185	0.1124608353	0.23283742535000004	200	1.7263614153816687	3810	0.11235531766138113	0.18216106975771218	0.1917808219178082	0.0776255707762557	3809	0.9997375328083989	0.11238104567190517
539632at2759	F1690604	F40559	12	245	219	213	213	0.8693877551020408	False	0.4545289936	0.124990348	0.1293404528	0.11406239509999999	0.1898360165275	0.4512791864	0.7954821275225001	0.06822255820749999	0.12387526354999999	0.23856966508250002	200	0.8061978012965961	3638	0.0811667232714274	0.12280111153302337	0.16901408450704225	0.06103286384976526	3635	0.9991753710830127	0.08113882549593517
539632at2759	F1690604	F470096	12	245	219	231	217	0.8857142857142857	False	0.5221307737	0.1394187455	0.1395206163	0.1283918824	0.296711449395	0.50938739905	0.7845645387724999	0.055598399240000006	0.1447329285	0.26444181112000004	200	0.6029508351888453	3762	0.1125070847350685	0.18092354034317065	0.24423963133640553	0.08294930875576037	3761	0.9997341839447103	0.11253329890233248
539632at2759	F1690604	F4909	12	245	219	198	196	0.8	False	0.8974716602999999	0.1910080852	0.1862596636	0.17496523749999998	0.5028845119325001	0.8874755145500001	1.3272301039424999	0.107188831685	0.19029036994999998	0.27474255114	200	2.404534698419419	3390	0.14165785772514544	0.24761812960984167	0.3112244897959184	0.10714285714285714	3388	0.9994100294985251	0.14112908990829265
539632at2759	F1690604	F4918	12	245	219	224	217	0.8857142857142857	False	0.7392613456	0.1406799474	0.1409955859	0.1286228428	0.4626933877925	0.72955174495	0.9970939638224999	0.10005432387999999	0.140558937	0.1992338787275	200	0.6451294489018293	3776	0.12171739823992093	0.16892089305476907	0.29493087557603687	0.0967741935483871	3775	0.9997351694915254	0.12172352931793638
539632at2759	F1690604	F61273	12	245	219	224	205	0.8367346938775511	False	0.4330229156	0.26439298629999997	0.2585605776	0.23685386909999998	0.25220155367999997	0.42893156595	0.6200468020825	0.178356795965	0.26476531054999997	0.38494398072	200	1.04289917710594	3286	0.16347771126528363	0.4183673997904547	0.23414634146341465	0.14146341463414633	3286	1.0	0.16347771126528363
539632at2759	F1690604	F710243	12	245	219	211	209	0.8530612244897959	False	0.3809188442	0.1116599907	0.11215562529999999	0.1024747735	0.17464890482250003	0.3796088274	0.6604806474850001	0.05698237457500001	0.1111021453	0.252814448055	200	0.7341467955812396	3498	0.10084462885159445	0.24298382430753965	0.18660287081339713	0.07177033492822966	3497	0.9997141223556318	0.1008640769071005
539632at2759	F339359	F40559	12	245	229	213	213	0.8693877551020408	False	0.1803812283	0.09402489010000001	0.0907250464	0.086996325	0.063217692085	0.17375844864999998	0.31225545216	0.0442846397175	0.09691755925000001	0.1889974234775	200	1.8999428144006079	3643	0.09980060401963521	0.15299775589017844	0.10328638497652583	0.056338028169014086	3640	0.9991765028822399	0.0997570192571862
539632at2759	F339359	F470096	12	245	229	231	225	0.9183673469387755	False	0.4167156244	0.13231279740000002	0.1257724611	0.12369515269999999	0.1848103032775	0.4155442818	0.7339496420700001	0.0521646110125	0.13608845544999998	0.2961479847325001	200	2.086024934875565	3981	0.09617981032680595	0.1558173268691933	0.21333333333333335	0.08	3981	1.0	0.09617981032680595
539632at2759	F339359	F4909	12	245	229	198	196	0.8	False	0.8472670207999999	0.1839075067	0.17251687799999998	0.17027387739999997	0.406757092925	0.84006091435	1.4116377599075	0.09706012219	0.18005679585	0.32814472122	200	2.3800108393623787	3395	0.16441607100080952	0.2748315383307769	0.29081632653061223	0.11224489795918367	3394	0.9997054491899853	0.16429775930331342
539632at2759	F339359	F4918	12	245	229	224	219	0.8938775510204081	False	0.6890567061	0.1335793689	0.1272528003	0.12393148269999998	0.39464629284749997	0.68100968745	1.0181461433675	0.0866241987625	0.1345274038	0.23107917125500002	200	1.8161765010721256	3854	0.13628376350281207	0.20588200568221934	0.2648401826484018	0.091324200913242	3854	1.0	0.13628376350281207
539632at2759	F339359	F61273	12	245	229	224	215	0.8775510204081632	False	0.2299269517	0.2460526308	0.23465782400000001	0.22145144479999998	0.12210027866249999	0.2228227914	0.35504874836000005	0.1496395644025	0.24642789015	0.3689327913725	200	2.2372413699132974	3548	0.14434706565086297	0.4006906981938165	0.13488372093023257	0.13953488372093023	3547	0.9997181510710259	0.14436573706568606
539632at2759	F339359	F710243	12	245	229	211	210	0.8571428571428571	False	0.10677107890000001	0.0806945328	0.07354021890000001	0.0754087034	0.050947692847500003	0.10721230955	0.16659718760250006	0.026684039100000004	0.08172832505	0.23572500002000008	200	1.4736408703312278	3516	0.10936469708441152	0.3901252170179021	0.07142857142857142	0.05238095238095238	3514	0.9994311717861206	0.10701372699009139
539632at2759	F40559	F470096	12	245	213	231	211	0.8612244897959184	False	0.4867121785	0.14535408090000002	0.1456933595	0.1348069615	0.22446965227000001	0.48526535175	0.8658806051025	0.06815658195	0.14905358565	0.2717742277875001	200	1.0932212931023806	3593	0.09814976074207744	0.15706891274122078	0.20853080568720378	0.0995260663507109	3590	0.9991650431394378	0.09810013593860298
539632at2759	F40559	F4909	12	245	213	198	195	0.7959183673469388	False	0.9172635749	0.1969487902	0.19243777639999998	0.18138568619999998	0.44616561870000004	0.9182277444	1.5032347801600001	0.1121625761975	0.1979106179	0.2964766232725	200	2.113254527479149	3342	0.12765099837786323	0.23341499145977687	0.26666666666666666	0.11282051282051282	3339	0.9991023339317774	0.12745560032199293
539632at2759	F40559	F4918	12	245	213	224	211	0.8612244897959184	False	0.7590532602	0.1466206524	0.1471736987	0.1350432915	0.397521427295	0.7491335022000001	1.1365956084075	0.10077006585999998	0.1454505593	0.22231413858500007	200	0.7115939721230213	3619	0.11725163419208359	0.1653151961158386	0.26540284360189575	0.10426540284360189	3616	0.9991710417242332	0.11718879177234859
539632at2759	F40559	F61273	12	245	213	224	199	0.8122448979591836	False	0.2999235058	0.2590939143	0.2545787224	0.2325632536	0.1377852746925	0.30171707830000005	0.46748556384000006	0.1759928900975	0.2638402243	0.3613670021575	200	0.929972355845776	3126	0.14656247451847257	0.39413722334702744	0.18090452261306533	0.1457286432160804	3125	0.9996801023672425	0.14652248572219723
539632at2759	F40559	F710243	12	245	213	211	204	0.8326530612244898	False	0.153965168	0.08192688990000001	0.0794796961	0.0766247974	0.050628486585	0.1512448552	0.259183943785	0.025052115215	0.08107159800000001	0.19194475930500005	200	0.832913069442137	3374	0.06992531165659287	0.21135210194848927	0.09803921568627451	0.05392156862745098	3373	0.9997036158861885	0.06991650049897616
539632at2759	F470096	F4909	12	245	231	198	196	0.8	False	0.9848653549999999	0.21137718770000002	0.2026179399	0.19571517349999998	0.5049454875225	0.9913542228500001	1.5807373553875002	0.108652752285	0.2113135871	0.3403803951075	200	2.8877288695912933	3392	0.16607860237822378	0.2781761914275087	0.32142857142857145	0.12755102040816327	3391	0.9997051886792453	0.16545638898342074
539632at2759	F470096	F4918	12	245	231	224	222	0.9061224489795918	False	0.8266550402999999	0.1610490499	0.1573538622	0.1493727788	0.48370981126500007	0.81819272625	1.1623703253150002	0.1079993576875	0.16328590254999997	0.24515923137500006	200	1.097518666685703	3942	0.14339450861049968	0.21809508892016422	0.3063063063063063	0.1036036036036036	3942	1.0	0.14339450861049968
539632at2759	F470096	F61273	12	245	231	224	211	0.8612244897959184	False	0.4652061005	0.2847567192	0.2749134843	0.2575984355	0.25838394627	0.46473943014999997	0.73669506322	0.170542997615	0.28752154235	0.44904124233	200	0.8451445079559767	3449	0.13172683912092298	0.32955768237383437	0.23222748815165878	0.14218009478672985	3448	0.9997100608872137	0.13172970194696998
539632at2759	F470096	F710243	12	245	231	211	209	0.8530612244897959	False	0.4131020291	0.1320237236	0.128508532	0.12321933989999999	0.186464984305	0.41116281214999995	0.7231554472375001	0.0555880078675	0.13548911525000001	0.28307763595000013	200	1.3443285774330456	3487	0.12837326610135386	0.40859480980963986	0.22966507177033493	0.07655502392344497	3485	0.9994264410668197	0.1257363475104239
539632at2759	F4909	F4918	12	245	198	224	197	0.8040816326530612	False	0.3675897955	0.1196678464	0.1162762961	0.10869362889999999	0.1544243255625	0.36355951175	0.64916606101	0.079977335175	0.1204841281	0.162065807155	200	1.9686993116287261	3422	0.09741264629036339	0.18692790275246016	0.18781725888324874	0.08629441624365482	3421	0.9997077732320281	0.0970656657458953
539632at2759	F4909	F61273	12	245	198	224	183	0.746938775510204	False	0.8957574969	0.3363514285	0.3216579012	0.30417716019999996	0.49749784617750004	0.8972549590000001	1.4032726438575	0.22032075280500002	0.33279413115	0.4825729932550001	200	2.6935895949014728	2917	0.1697818719504273	0.3022233626000269	0.29508196721311475	0.14207650273224043	2916	0.9996571820363387	0.16922044477506987
