marker	block_length	split_taxa	fit	point_estimate	planned_draws	valid_draws	interval_status	percentile_2_5	median	percentile_97_5	fraction_le_1e_minus5	sampling_sd	paired_sampling_covariance
539632at2759	30	F145971,F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
539632at2759	30	F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
539632at2759	30	F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
539632at2759	30	F1690604	aa	0.2173685395	200	200	conditional_percentile_sensitivity	0.118719693595	0.2106098807	0.3323438672975	0.0	0.05522492017305416	0.0006418991595302303
539632at2759	30	F1690604	3di	0.0595248215	200	200	conditional_percentile_sensitivity	0.0233156137575	0.05957987425	0.11331823337500002	0.0	0.021470999273978136	0.0006418991595302303
539632at2759	30	F1690604,F470096,F4909,F4918	aa	0.0488404073	200	200	conditional_percentile_sensitivity	2.4863175e-06	0.048407666200000005	0.13015083362500002	0.12	0.03687445590453354	-0.00011122438816728121
539632at2759	30	F1690604,F470096,F4909,F4918	3di	0.0056172037	200	200	conditional_percentile_sensitivity	2.4905e-06	0.0050288278999999995	0.026087817267500035	0.335	0.00792302958641395	-0.00011122438816728121
539632at2759	30	F1690604,F470096,F4909,F4918,F61273	aa	0.0355259007	200	200	conditional_percentile_sensitivity	2.0841e-06	0.0340618847	0.09446099526000001	0.08	0.024457417264682407	4.599384597279805e-05
539632at2759	30	F1690604,F470096,F4909,F4918,F61273	3di	0.0063125512	200	200	conditional_percentile_sensitivity	2.0841e-06	0.0056992862000000005	0.021220294690000006	0.32	0.00642545554146823	4.599384597279805e-05
539632at2759	30	F1690604,F4909,F4918	aa	0.0276052549	200	200	conditional_percentile_sensitivity	2.218575e-06	0.0256392369	0.08021354207500002	0.22	0.02451322301523976	-1.2152026026925715e-05
539632at2759	30	F1690604,F4909,F4918	3di	2.6848e-06	200	200	conditional_percentile_sensitivity	2.075615e-06	2.6848e-06	0.006781517197500042	0.89	0.0035602770937339123	-1.2152026026925715e-05
539632at2759	30	F339359	aa	0.0551923371	200	200	conditional_percentile_sensitivity	0.01739957764	0.052277125300000005	0.10165602052750003	0.005	0.02258199866029462	-1.971881563366477e-05
539632at2759	30	F339359	3di	0.0404918033	200	200	conditional_percentile_sensitivity	0.00670531685	0.04032642215	0.1243283157225	0.01	0.027669214449132763	-1.971881563366477e-05
539632at2759	30	F40559	aa	0.1137876587	200	200	conditional_percentile_sensitivity	0.030982437397500003	0.1104645973	0.2054066332125	0.005	0.04641854184810718	0.0004379519350691824
539632at2759	30	F40559	3di	0.0476286236	200	200	conditional_percentile_sensitivity	0.009900155232500001	0.0457163028	0.09653353165750003	0.005	0.02193503808511766	0.0004379519350691824
539632at2759	30	F470096	aa	0.2771569793	200	200	conditional_percentile_sensitivity	0.12568939664	0.26971597550000004	0.4947471614325	0.0	0.09908698409546449	0.00290891144748046
539632at2759	30	F470096	3di	0.0798912392	200	200	conditional_percentile_sensitivity	0.021745301270000003	0.08172565605	0.16464961786	0.0	0.03835260241111682	0.00290891144748046
539632at2759	30	F4909	aa	0.2629000551	200	200	conditional_percentile_sensitivity	0.080428934125	0.255667128	0.5054259803275001	0.0	0.11700739400369381	0.0008573726872462741
539632at2759	30	F4909	3di	0.0849979921	200	200	conditional_percentile_sensitivity	0.03972003992	0.08410591405000001	0.1362715220525	0.0	0.02556822188255043	0.0008573726872462741
539632at2759	30	F4909,F4918	aa	0.4172030657	200	200	conditional_percentile_sensitivity	0.241245892985	0.41300927514999997	0.5851694961825	0.0	0.0925649958290389	-0.00032766084279426967
539632at2759	30	F4909,F4918	3di	0.0464852716	200	200	conditional_percentile_sensitivity	0.008860783047500001	0.046842333550000004	0.08329711008750001	0.005	0.021396166291522578	-0.00032766084279426967
539632at2759	30	F4918	aa	0.1046897404	200	200	conditional_percentile_sensitivity	0.016853280970000002	0.0973353085	0.18275346278250001	0.005	0.04089113618825416	-0.00034343590001146695
539632at2759	30	F4918	3di	0.0346698543	200	200	conditional_percentile_sensitivity	0.005172470795000001	0.03381985115	0.06802596777	0.02	0.016192142742747422	-0.00034343590001146695
539632at2759	30	F61273	aa	0.1392087139	200	200	conditional_percentile_sensitivity	0.08458680091000001	0.13780980345	0.20373952289000002	0.0	0.033282170811278995	0.0006638057688182732
539632at2759	30	F61273	3di	0.1992482763	200	200	conditional_percentile_sensitivity	0.1103641853375	0.1923252673	0.319593859445	0.0	0.055933920422323674	0.0006638057688182732
539632at2759	30	F710243	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
539632at2759	30	F710243	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
649304at2759	1	F122368	aa	0.2166765489	200	200	conditional_percentile_sensitivity	0.12813389805	0.20995542925	0.31931722067750007	0.0	0.049707088174426324	0.0001359664421624064
649304at2759	1	F122368	3di	0.0917932037	200	200	conditional_percentile_sensitivity	0.05065001139	0.09133529674999999	0.13715837169	0.0	0.022730537225078423	0.0001359664421624064
649304at2759	1	F122368,F5518	aa	0.0867437344	200	200	conditional_percentile_sensitivity	0.019385579715	0.0868858691	0.17646497752	0.01	0.04010721054625977	3.4157755152727695e-05
649304at2759	1	F122368,F5518	3di	0.016002447	200	200	conditional_percentile_sensitivity	2.2856250000000002e-06	0.0151024048	0.043804345087500016	0.115	0.012465523540633152	3.4157755152727695e-05
649304at2759	1	F1940652	aa	0.3557282666	200	200	conditional_percentile_sensitivity	0.2352217875975	0.36055192135	0.581049811675	0.0	0.09063660378115668	-1.729057603900945e-05
649304at2759	1	F1940652	3di	0.0906693067	200	200	conditional_percentile_sensitivity	0.0504648557075	0.0922838424	0.1418875827525	0.0	0.02486075580202882	-1.729057603900945e-05
649304at2759	1	F1940652,F4918	aa	0.0739019059	200	200	conditional_percentile_sensitivity	2.1276e-06	0.08011032625	0.19321337128750002	0.105	0.05897319732798487	-0.00017023182537869575
649304at2759	1	F1940652,F4918	3di	0.0111949722	200	200	conditional_percentile_sensitivity	2.1276e-06	0.010036717	0.0425300240925	0.22	0.011719328847108261	-0.00017023182537869575
649304at2759	1	F470096	aa	0.1971420001	200	200	conditional_percentile_sensitivity	0.0978358290275	0.1992580752	0.3210667307125	0.0	0.053225278060246926	3.77720967469174e-05
649304at2759	1	F470096	3di	0.0559247777	200	200	conditional_percentile_sensitivity	0.024370938597500003	0.05467349495	0.1007666884825	0.0	0.019305191359486253	3.77720967469174e-05
649304at2759	1	F4918	aa	0.9074476639	200	200	conditional_percentile_sensitivity	0.7162380120899999	0.93115271415	1.320483573755	0.0	0.16928761685692328	0.00017204312216492814
649304at2759	1	F4918	3di	0.2089328098	200	200	conditional_percentile_sensitivity	0.1472598435225	0.20682973145	0.28852660239750005	0.0	0.03543265167181735	0.00017204312216492814
649304at2759	1	F5518	aa	0.3067683781	200	200	conditional_percentile_sensitivity	0.20833656650250001	0.30401316759999997	0.484405831055	0.0	0.06940833328721221	0.0002790800589447834
649304at2759	1	F5518	3di	0.0755805341	200	200	conditional_percentile_sensitivity	0.03616496383	0.0768814481	0.12369158177750002	0.0	0.02399133148911291	0.0002790800589447834
649304at2759	10	F122368	aa	0.2166765489	200	200	conditional_percentile_sensitivity	0.1166662818775	0.2135956878	0.36164436512500014	0.0	0.06210100226199898	0.0006083439602133788
649304at2759	10	F122368	3di	0.0917932037	200	200	conditional_percentile_sensitivity	0.0366045496525	0.0910067075	0.1532801496075	0.0	0.03008518770325319	0.0006083439602133788
649304at2759	10	F122368,F5518	aa	0.0867437344	200	200	conditional_percentile_sensitivity	0.0295083254875	0.09142898194999999	0.1508472797	0.0	0.03399091547792828	2.0835392417198545e-05
649304at2759	10	F122368,F5518	3di	0.016002447	200	200	conditional_percentile_sensitivity	2.3236e-06	0.01459025455	0.04079986202750001	0.12	0.011760993267295584	2.0835392417198545e-05
649304at2759	10	F1940652	aa	0.3557282666	200	200	conditional_percentile_sensitivity	0.21159233369500002	0.35253755235	0.6258926653200001	0.0	0.11377195546872268	0.001138885520594214
649304at2759	10	F1940652	3di	0.0906693067	200	200	conditional_percentile_sensitivity	0.0410678953875	0.0926130261	0.15212430466500004	0.0	0.030278204879974662	0.001138885520594214
649304at2759	10	F1940652,F4918	aa	0.0739019059	200	200	conditional_percentile_sensitivity	2.1276e-06	0.07609120065	0.189602469815	0.075	0.05262469916478571	-3.074267887016764e-05
649304at2759	10	F1940652,F4918	3di	0.0111949722	200	200	conditional_percentile_sensitivity	2.1276e-06	0.00822300845	0.0319519008525	0.315	0.009293130566920157	-3.074267887016764e-05
649304at2759	10	F470096	aa	0.1971420001	200	200	conditional_percentile_sensitivity	0.09691929699500001	0.19693218895	0.33550081865750003	0.0	0.062452422664413386	7.14483136813795e-05
649304at2759	10	F470096	3di	0.0559247777	200	200	conditional_percentile_sensitivity	0.022980348135	0.0546426478	0.10767204083750001	0.0	0.021364496338144887	7.14483136813795e-05
649304at2759	10	F4918	aa	0.9074476639	200	200	conditional_percentile_sensitivity	0.65322163389	0.9260026043	1.3231513206150003	0.0	0.17819442758162013	0.0025261950272501147
649304at2759	10	F4918	3di	0.2089328098	200	200	conditional_percentile_sensitivity	0.120450783315	0.20559661745	0.29811861494499997	0.0	0.04449931795034603	0.0025261950272501147
649304at2759	10	F5518	aa	0.3067683781	200	200	conditional_percentile_sensitivity	0.16438756547250002	0.3041900178	0.4987758473350001	0.0	0.0818035641492423	0.00042368112123081903
649304at2759	10	F5518	3di	0.0755805341	200	200	conditional_percentile_sensitivity	0.04002692595	0.0767046076	0.11838661387	0.0	0.02071367296379383	0.00042368112123081903
649304at2759	30	F122368	aa	0.2166765489	200	200	conditional_percentile_sensitivity	0.125958659755	0.2157737794	0.33756946247	0.0	0.05590856870112429	0.00133632831523819
649304at2759	30	F122368	3di	0.0917932037	200	200	conditional_percentile_sensitivity	0.033024028964999994	0.08977147285	0.18196081274500003	0.0	0.03892323801596707	0.00133632831523819
649304at2759	30	F122368,F5518	aa	0.0867437344	200	200	conditional_percentile_sensitivity	0.0319661645275	0.079244078	0.13720905134750006	0.005	0.030088014086603387	6.309363312304019e-05
649304at2759	30	F122368,F5518	3di	0.016002447	200	200	conditional_percentile_sensitivity	2.3236e-06	0.01707825035	0.0404883030725	0.075	0.011252246345485844	6.309363312304019e-05
649304at2759	30	F1940652	aa	0.3557282666	200	200	conditional_percentile_sensitivity	0.1959211097375	0.3543786595	0.6024202475375	0.0	0.09651666046934768	0.0008895598877238503
649304at2759	30	F1940652	3di	0.0906693067	200	200	conditional_percentile_sensitivity	0.0439856011225	0.08589485625	0.16231605152750006	0.0	0.0303245847351559	0.0008895598877238503
649304at2759	30	F1940652,F4918	aa	0.0739019059	200	200	conditional_percentile_sensitivity	2.2542525000000002e-06	0.0692711784	0.1670813517225	0.065	0.04765061090101892	3.598102229288807e-05
649304at2759	30	F1940652,F4918	3di	0.0111949722	200	200	conditional_percentile_sensitivity	2.1276e-06	0.01115262715	0.03053855605000002	0.2	0.009004635438247657	3.598102229288807e-05
649304at2759	30	F470096	aa	0.1971420001	200	200	conditional_percentile_sensitivity	0.11011289569749999	0.1976299166	0.34422821354750005	0.0	0.06180345407728614	-0.0003528220465543413
649304at2759	30	F470096	3di	0.0559247777	200	200	conditional_percentile_sensitivity	0.02887865077	0.0540819279	0.08831369974500003	0.0	0.015794768668544505	-0.0003528220465543413
649304at2759	30	F4918	aa	0.9074476639	200	200	conditional_percentile_sensitivity	0.7145227794875	0.91738136545	1.180549037275	0.0	0.12704952291593585	0.001610191876474342
649304at2759	30	F4918	3di	0.2089328098	200	200	conditional_percentile_sensitivity	0.1223896948325	0.2072358182	0.30892920209	0.0	0.04884169079469449	0.001610191876474342
649304at2759	30	F5518	aa	0.3067683781	200	200	conditional_percentile_sensitivity	0.1783921308325	0.30789833065	0.45410672451250006	0.0	0.07436253185397834	0.0004958278096610415
649304at2759	30	F5518	3di	0.0755805341	200	200	conditional_percentile_sensitivity	0.04106249075750001	0.07330820839999999	0.12642330630249998	0.0	0.023049683345787834	0.0004958278096610415
707076at2759	1	F2601811	aa	0.2586471457	200	200	conditional_percentile_sensitivity	0.1562011879725	0.2594599042	0.3884718306750002	0.0	0.06645032738235464	0.0002234407513254166
707076at2759	1	F2601811	3di	0.0500104601	200	200	conditional_percentile_sensitivity	2.9733e-06	0.05324831515	0.09844636092250005	0.04	0.02503478375733071	0.0002234407513254166
707076at2759	1	F2601811,F39416,F5507,F63577	aa	0.3980412273	200	200	conditional_percentile_sensitivity	0.22923055919750002	0.40185782765	0.6316857184775002	0.0	0.10728326682564236	0.00044510131739039526
707076at2759	1	F2601811,F39416,F5507,F63577	3di	0.0913315475	200	200	conditional_percentile_sensitivity	0.0343186586425	0.08779530115	0.161774823705	0.0	0.03306134404808531	0.00044510131739039526
707076at2759	1	F2601811,F5507,F63577	aa	0.0626746464	200	200	conditional_percentile_sensitivity	0.0010172253000000002	0.0598628298	0.14984608690750006	0.015	0.038913835513853884	0.0001283064223860994
707076at2759	1	F2601811,F5507,F63577	3di	0.0640948658	200	200	conditional_percentile_sensitivity	0.019812989320000002	0.0618073646	0.11514414126000001	0.005	0.026409918038506473	0.0001283064223860994
707076at2759	1	F27292	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	1	F27292	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	1	F27292,F332112	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	1	F27292,F332112	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	1	F27292,F332112,F4918,F4932	aa	0.0897673456	200	200	conditional_percentile_sensitivity	0.010990275487500005	0.081661914	0.16623923938500001	0.01	0.039159249723641425	5.6356771743518714e-05
707076at2759	1	F27292,F332112,F4918,F4932	3di	0.0344184844	200	200	conditional_percentile_sensitivity	2.3697e-06	0.0325793184	0.0845605418775	0.065	0.02218990783468488	5.6356771743518714e-05
707076at2759	1	F27292,F332112,F4932	aa	0.1850237628	200	200	conditional_percentile_sensitivity	0.088099193095	0.17841245890000001	0.290094690795	0.0	0.05090229108004734	0.00011420544055626541
707076at2759	1	F27292,F332112,F4932	3di	0.1176100649	200	200	conditional_percentile_sensitivity	0.06028522851	0.1188127973	0.19873236106000006	0.0	0.034830027642936745	0.00011420544055626541
707076at2759	1	F332112	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	1	F332112	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	1	F39416	aa	0.1797186549	200	200	conditional_percentile_sensitivity	0.098373564365	0.1827326933	0.3076361272225	0.0	0.05508022259037791	0.0002637759424894095
707076at2759	1	F39416	3di	0.1321662888	200	200	conditional_percentile_sensitivity	0.072130683545	0.1320821781	0.22613766421000003	0.0	0.03706931191646682	0.0002637759424894095
707076at2759	1	F4909	aa	0.213778183	200	200	conditional_percentile_sensitivity	0.1187628442675	0.21049746695	0.40169692110750005	0.0	0.07220692635457666	0.00013323876744531876
707076at2759	1	F4909	3di	0.0880972079	200	200	conditional_percentile_sensitivity	0.03461012376750001	0.08937390335	0.1562764892325	0.0	0.02976293090514426	0.00013323876744531876
707076at2759	1	F4918	aa	0.2205294856	200	200	conditional_percentile_sensitivity	0.107291011895	0.23021742185	0.36394722223000003	0.0	0.0613979366561763	4.3150334309315025e-05
707076at2759	1	F4918	3di	0.0537309398	200	200	conditional_percentile_sensitivity	0.007817353872500002	0.049513866749999996	0.09213558184250001	0.02	0.021660503026585325	4.3150334309315025e-05
707076at2759	1	F4932	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	1	F4932	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	1	F5507	aa	0.04676489	200	200	conditional_percentile_sensitivity	0.009377475747500004	0.04391548755	0.0835244639925	0.02	0.020100003503496708	4.483140414707357e-05
707076at2759	1	F5507	3di	0.0128065575	200	200	conditional_percentile_sensitivity	2.3738150000000002e-06	0.0110593308	0.031002408527500004	0.13	0.008834095810143732	4.483140414707357e-05
707076at2759	1	F5507,F63577	aa	0.1311930291	200	200	conditional_percentile_sensitivity	0.0562362637725	0.1252715712	0.2330443950050001	0.005	0.04694000692914096	6.36140461121878e-05
707076at2759	1	F5507,F63577	3di	0.0446405259	200	200	conditional_percentile_sensitivity	2.6249225e-06	0.0391721038	0.09882608758500006	0.05	0.025260480002638426	6.36140461121878e-05
707076at2759	1	F63577	aa	0.0067566272	200	200	conditional_percentile_sensitivity	2.145635e-06	0.0039175018	0.03048835121000004	0.42	0.010432156174498627	-1.4494721907619635e-06
707076at2759	1	F63577	3di	0.0155588771	200	200	conditional_percentile_sensitivity	2.6493e-06	0.01471907245	0.04116338351500001	0.08	0.010894475422528123	-1.4494721907619635e-06
707076at2759	10	F2601811	aa	0.2586471457	200	200	conditional_percentile_sensitivity	0.17543928305999998	0.257583103	0.39009457077250004	0.0	0.053510405634427126	0.00027133075858431485
707076at2759	10	F2601811	3di	0.0500104601	200	200	conditional_percentile_sensitivity	0.0156297201725	0.0479544167	0.09234022997250003	0.005	0.02046359288349713	0.00027133075858431485
707076at2759	10	F2601811,F39416,F5507,F63577	aa	0.3980412273	200	200	conditional_percentile_sensitivity	0.2338360377975	0.41064118844999997	0.67004645156	0.0	0.12403739177554977	0.0007615386190306
707076at2759	10	F2601811,F39416,F5507,F63577	3di	0.0913315475	200	200	conditional_percentile_sensitivity	0.0288005143975	0.08738735975	0.15635363451250003	0.0	0.033268230346472895	0.0007615386190306
707076at2759	10	F2601811,F5507,F63577	aa	0.0626746464	200	200	conditional_percentile_sensitivity	2.90204e-06	0.06286189325	0.14930263702250007	0.065	0.041316827645595466	0.00011030173056997625
707076at2759	10	F2601811,F5507,F63577	3di	0.0640948658	200	200	conditional_percentile_sensitivity	0.018382644182499998	0.062221462150000004	0.1276793343675	0.005	0.02772073030039702	0.00011030173056997625
707076at2759	10	F27292	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	10	F27292	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	10	F27292,F332112	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	10	F27292,F332112	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	10	F27292,F332112,F4918,F4932	aa	0.0897673456	200	200	conditional_percentile_sensitivity	0.022071842137500002	0.08648872415	0.1520569880975	0.01	0.03583722379864915	-0.00012688324283363961
707076at2759	10	F27292,F332112,F4918,F4932	3di	0.0344184844	200	200	conditional_percentile_sensitivity	0.003746618162500001	0.03515888905	0.07592020275250001	0.02	0.019047527879692164	-0.00012688324283363961
707076at2759	10	F27292,F332112,F4932	aa	0.1850237628	200	200	conditional_percentile_sensitivity	0.1002241463525	0.1851794776	0.3093651429375	0.0	0.059253599150225336	8.122402937838587e-05
707076at2759	10	F27292,F332112,F4932	3di	0.1176100649	200	200	conditional_percentile_sensitivity	0.0559411462475	0.1189045946	0.20754369897000002	0.0	0.04055449733971911	8.122402937838587e-05
707076at2759	10	F332112	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	10	F332112	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	10	F39416	aa	0.1797186549	200	200	conditional_percentile_sensitivity	0.095997560775	0.181205122	0.3091210284575	0.0	0.05680888180239331	0.00030312066009886325
707076at2759	10	F39416	3di	0.1321662888	200	200	conditional_percentile_sensitivity	0.06936156332	0.13206053215000002	0.19647009488250003	0.0	0.031825652680568896	0.00030312066009886325
707076at2759	10	F4909	aa	0.213778183	200	200	conditional_percentile_sensitivity	0.0920535671075	0.20163104835	0.3473528197675	0.0	0.06373794792537313	0.00025777609806781
707076at2759	10	F4909	3di	0.0880972079	200	200	conditional_percentile_sensitivity	0.035279525915	0.08704561595	0.15028141619250004	0.0	0.031452809822794955	0.00025777609806781
707076at2759	10	F4918	aa	0.2205294856	200	200	conditional_percentile_sensitivity	0.11778909498750001	0.2197504847	0.34264557390750006	0.0	0.060291147480858925	0.00020008176474765622
707076at2759	10	F4918	3di	0.0537309398	200	200	conditional_percentile_sensitivity	0.015828739810000002	0.05307281805	0.095776850635	0.005	0.02134650807392722	0.00020008176474765622
707076at2759	10	F4932	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	10	F4932	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	10	F5507	aa	0.04676489	200	200	conditional_percentile_sensitivity	2.7768825e-06	0.0468451453	0.08543486468000001	0.03	0.0207815585851877	7.033803297357609e-05
707076at2759	10	F5507	3di	0.0128065575	200	200	conditional_percentile_sensitivity	2.4271e-06	0.0124835724	0.036417289162500026	0.09	0.010330126929504352	7.033803297357609e-05
707076at2759	10	F5507,F63577	aa	0.1311930291	200	200	conditional_percentile_sensitivity	0.053112888590000004	0.12775659225000002	0.218785042095	0.0	0.044679023816090686	0.0003043967982351657
707076at2759	10	F5507,F63577	3di	0.0446405259	200	200	conditional_percentile_sensitivity	2.196955e-06	0.041629130099999995	0.10042813147750002	0.05	0.024643868679777702	0.0003043967982351657
707076at2759	10	F63577	aa	0.0067566272	200	200	conditional_percentile_sensitivity	2.13991e-06	0.005881472699999999	0.03922536620500002	0.36	0.011821425023775589	2.4330462362726833e-05
707076at2759	10	F63577	3di	0.0155588771	200	200	conditional_percentile_sensitivity	2.6493e-06	0.01571351905	0.037506471472500004	0.09	0.009883129121932998	2.4330462362726833e-05
707076at2759	30	F2601811	aa	0.2586471457	200	200	conditional_percentile_sensitivity	0.2021041648825	0.2671706195	0.344921897255	0.0	0.03841501349415122	0.0002157798938479848
707076at2759	30	F2601811	3di	0.0500104601	200	200	conditional_percentile_sensitivity	0.011917570625	0.048072112449999996	0.08662493268250002	0.015	0.018663140955886167	0.0002157798938479848
707076at2759	30	F2601811,F39416,F5507,F63577	aa	0.3980412273	200	200	conditional_percentile_sensitivity	0.1965218496925	0.3943306661	0.7416309601600001	0.0	0.1459058798648197	0.0008900782583824389
707076at2759	30	F2601811,F39416,F5507,F63577	3di	0.0913315475	200	200	conditional_percentile_sensitivity	0.028372498162500003	0.08293638955	0.15545797302750003	0.0	0.03157435056475564	0.0008900782583824389
707076at2759	30	F2601811,F5507,F63577	aa	0.0626746464	200	200	conditional_percentile_sensitivity	2.9126e-06	0.06286723920000001	0.11908061409000004	0.04	0.030473435391276102	4.6144904601053655e-05
707076at2759	30	F2601811,F5507,F63577	3di	0.0640948658	200	200	conditional_percentile_sensitivity	0.019143415365000003	0.05848192445	0.11816009617000006	0.0	0.025659684610874294	4.6144904601053655e-05
707076at2759	30	F27292	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	30	F27292	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	30	F27292,F332112	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	30	F27292,F332112	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	30	F27292,F332112,F4918,F4932	aa	0.0897673456	200	200	conditional_percentile_sensitivity	0.008443800977500002	0.08792436479999999	0.1706388073575	0.015	0.03898246270355587	-0.0002782896596562919
707076at2759	30	F27292,F332112,F4918,F4932	3di	0.0344184844	200	200	conditional_percentile_sensitivity	2.3697e-06	0.03319445715	0.0716616908675	0.065	0.01963472371679056	-0.0002782896596562919
707076at2759	30	F27292,F332112,F4932	aa	0.1850237628	200	200	conditional_percentile_sensitivity	0.08864027214	0.18752653715	0.2874696302125002	0.0	0.05789318393647703	0.00010534424131804665
707076at2759	30	F27292,F332112,F4932	3di	0.1176100649	200	200	conditional_percentile_sensitivity	0.0553310133875	0.1142736055	0.2006027038325	0.0	0.037810077214912655	0.00010534424131804665
707076at2759	30	F332112	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	30	F332112	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	30	F39416	aa	0.1797186549	200	200	conditional_percentile_sensitivity	0.0991980744675	0.18770450205	0.29834159855000003	0.0	0.053780677324995876	0.0001347726415236372
707076at2759	30	F39416	3di	0.1321662888	200	200	conditional_percentile_sensitivity	0.0722542171975	0.13331124005	0.2133365378925	0.0	0.034757213906385746	0.0001347726415236372
707076at2759	30	F4909	aa	0.213778183	200	200	conditional_percentile_sensitivity	0.1260026174125	0.21314528465	0.33567141376500004	0.0	0.055092130369726815	-5.794705354108089e-05
707076at2759	30	F4909	3di	0.0880972079	200	200	conditional_percentile_sensitivity	0.032943794545	0.0828027674	0.16195168638000002	0.0	0.03414495555407374	-5.794705354108089e-05
707076at2759	30	F4918	aa	0.2205294856	200	200	conditional_percentile_sensitivity	0.10885091560750002	0.22817640805	0.40031419923250006	0.0	0.06992316057235522	0.00039437915893419543
707076at2759	30	F4918	3di	0.0537309398	200	200	conditional_percentile_sensitivity	0.018320789267500002	0.0524028294	0.08973388563750001	0.0	0.01837655052946245	0.00039437915893419543
707076at2759	30	F4932	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	30	F4932	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
707076at2759	30	F5507	aa	0.04676489	200	200	conditional_percentile_sensitivity	0.0053729335100000004	0.04317979575	0.0837173620075	0.02	0.020662611340949703	0.00012550241133734542
707076at2759	30	F5507	3di	0.0128065575	200	200	conditional_percentile_sensitivity	2.4271e-06	0.012848952949999999	0.0336753934775	0.075	0.009783741992122626	0.00012550241133734542
707076at2759	30	F5507,F63577	aa	0.1311930291	200	200	conditional_percentile_sensitivity	0.07177189721499999	0.12525318985	0.19064502838500003	0.0	0.03191231649612121	-7.051524295974175e-06
