marker	taxon_id	protein_id	sequence_sha256	model_id	model_version	model_path	model_sha256	model_provider	model_tool	all_source_candidate_models	exact_sequence_candidate_models	retained_marker_residues	mean_retained_ca_plddt	fraction_retained_ca_plddt_ge70
5013539at2759	F1081669	ORD96023.1	458a7a7b0a895f283042ef8ea2dff5a93726f1cba78ec243956fa0d8a4846b35	AF-A0A1X0Q8J9-F1	6	data/structures/afdb/AF-A0A1X0Q8J9-F1-v6.cif	f8985ce6002865197aec7588041929a762d33e1a220c01cd370200f570316773	GDM	AlphaFold Monomer v2.0 pipeline	1	1	173	88.2183815028902	0.9190751445086706
5013539at2759	F147573	KAF2861907.1	05c3daf0025971f65f50eb9a680a91756bb286827cbeb06a04f11695ab46f0a0	AF-A0A6A7C3S2-F1	6	data/structures/afdb/AF-A0A6A7C3S2-F1-v6.cif	f2175a2c5b90971e7a3e831a9e84e16b1fadc0c608efcac212db6f228de70e38	GDM	AlphaFold Monomer v2.0 pipeline	1	1	221	92.51140271493209	0.9864253393665159
5013539at2759	F1806994	XP_031022574.1	0190b71633ccfee7647674d4cb35da56a39fd5725a25e03c9dc3841d987104fd	AF-A0A507BNL0-F1	6	data/structures/afdb/AF-A0A507BNL0-F1-v6.cif	95476cf80c5e1a2edf347c959315ee3ab790fe2be071773d98163399c69ff59d	GDM	AlphaFold Monomer v2.0 pipeline	1	1	223	92.93708520179366	1.0
5013539at2759	F278681	KAG5455984.1	2491b731ee9f0dd830c6b317c94a31ac6e0fb35e1eec552d1ae1cfa8bbe6b38b	AF-A0A8H7ZMA3-F1	6	data/structures/afdb/AF-A0A8H7ZMA3-F1-v6.cif	10a144e5a3fa86a1af98418be854e8e7f791b19f6bdfd879a05cce81e82160bb	GDM	AlphaFold Monomer v2.0 pipeline	1	1	87	78.38988505747126	0.8390804597701149
5013539at2759	O283909	ELU18890.1	40bd4f305367299702c578c8aef2e0fecc8ad021e50b4296d47e195667e5750d	AF-N1PBB0-F1	6	data/structures/afdb/AF-N1PBB0-F1-v6.cif	7da38b4bca7e6d1edc1c988baa52ede53881869e9c65842744a8c9cefc3fc0fe	GDM	AlphaFold Monomer v2.0 pipeline	1	1	224	92.01142857142854	1.0
5013726at2759	F1754191	ORX40412.1	ae6d0a78192cb35436b0abea2ca7a1e40c786ade2fa0f1c004ebad7b84da475b	AF-A0A1Y1UR30-F1	6	data/structures/afdb/AF-A0A1Y1UR30-F1-v6.cif	6bb480e0aba206aef17a2b544ef286a94110f7bf8340167b793416b149060f9a	GDM	AlphaFold Monomer v2.0 pipeline	1	1	171	92.00005847953213	1.0
5013726at2759	F203908	XP_007403900.1	1fc9851d8de2a799ca4937ae877b2c327c7800fcc24d91ad970bb144d31573b8	AF-F4R4P6-F1	6	data/structures/afdb/AF-F4R4P6-F1-v6.cif	96379c53edd975db43c2727e265ed75b050d0163d415ed6a3678b2ae1c3a2148	GDM	AlphaFold Monomer v2.0 pipeline	1	1	171	91.4345614035088	0.9941520467836257
5013726at2759	O946362	XP_004998964.1	8954640ad06c29f2949b8715e594952ad4f46ab20dd7142cc8dcd8f974b3e50f	AF-F2TWE9-F1	6	data/structures/afdb/AF-F2TWE9-F1-v6.cif	acd0f2ca22ea5bc9cdf789114f3e09263c24b853c64a174a21187271f422f9a7	GDM	AlphaFold Monomer v2.0 pipeline	1	1	169	90.57828402366863	0.9704142011834319
5013738at2759	F109876	ORZ30860.1	7b5c719b48e00c8c4ea7df02ad3c0e2326ee004566895f2944c062871b6ae71e	AF-A0A1Y2H8F6-F1	6	data/structures/afdb/AF-A0A1Y2H8F6-F1-v6.cif	5cfd2e29fbd2e7d13868c01e93182f2e35482cbad74aebc41db7fd888a2b22ab	GDM	AlphaFold Monomer v2.0 pipeline	1	1	147	85.86721088435375	0.9183673469387755
5013738at2759	F1907219	RKP12285.1	4290a42e572eee1a019e7ff623d68831ee1a1449e69dfe5a1687fa248e91a025	AF-A0A4P9Y0K1-F1	6	data/structures/afdb/AF-A0A4P9Y0K1-F1-v6.cif	3a0e4d4b88ce867f880806830a84f24fcb3fd3991867149619b474abf292485c	GDM	AlphaFold Monomer v2.0 pipeline	1	1	169	90.76846153846152	1.0
5013738at2759	F37769	XP_003191595.1	eec07fff4993061363c29a3c65d69a1d73f1f2e249335c0c1b6bf67e6c87ef53	AF-E6QY58-F1	6	data/structures/afdb/AF-E6QY58-F1-v6.cif	8bdbe6e323a892dad82ed155f884efa0be9bb32e9f6125e014aa79d0c92f8422	GDM	AlphaFold Monomer v2.0 pipeline	1	1	170	91.91899999999995	1.0
5013738at2759	F588596	XP_025182455.1	d64e3d9097e847fd9225fdc61bf227a7ae908671ea7232718f83885ed6830481	AF-A0A015IG56-F1	6	data/structures/afdb/AF-A0A015IG56-F1-v6.cif	81606f1ed70cbb872edf550eb538ec987385c046b516b920f6d6fa567f1ad8f1	GDM	AlphaFold Monomer v2.0 pipeline	1	1	169	91.69739644970417	1.0
5013738at2759	F994334	RUO96700.1	b28edc1cf877322a145c1ce6181d51b8d254d9baa06687a051d243e7414332ad	AF-A0A433A1X7-F1	6	data/structures/afdb/AF-A0A433A1X7-F1-v6.cif	e8fc2a09c95469b0cc0fb53dabaaefd5542a259ceb7d4aab3e8a04d97957180a	GDM	AlphaFold Monomer v2.0 pipeline	1	1	88	84.62829545454544	0.9545454545454546
5015403at2759	F1907219	RKP11812.1	7c2b32e573a65dee1ee643c332150ae7899ccbd5047ff0d794eb5468aaafc9d2	AF-A0A4P9Y050-F1	6	data/structures/afdb/AF-A0A4P9Y050-F1-v6.cif	c9f0c9dcfe759f3d6d45dd2a123032ca52b84f0d268de7ec9f36f9d4f961b1f3	GDM	AlphaFold Monomer v2.0 pipeline	1	1	314	94.37245222929943	0.9968152866242038
5015403at2759	F64571	XP_021875478.1	45e90e79daea67805386b2d8a83e7b7d639f6ffef7c66362f953152704863553	AF-A0A1Y2G5U1-F1	6	data/structures/afdb/AF-A0A1Y2G5U1-F1-v6.cif	0531bdbb1d0b3a0eb21906a3b254b5b50b5b20c95c47590a0fa35290155fffb5	GDM	AlphaFold Monomer v2.0 pipeline	1	1	313	95.56907348242815	1.0
5015712at2759	F1246581	PJF16515.1	e4ea0b1dc5b8a233a30028241d72761662dfa3790fc8f11efe0ad0b61150d77e	AF-A0A2H9TFL9-F1	6	data/structures/afdb/AF-A0A2H9TFL9-F1-v6.cif	6fc2552be1127eef656bd48678344d52ec03d94a402a3dc552326ba70471b017	GDM	AlphaFold Monomer v2.0 pipeline	1	1	447	82.8681655480984	0.8456375838926175
5015712at2759	F41833	XP_051440666.1	18dd1000784a9fddbfb242dd7943a98febb7edd59dbd67155ffe61fdb48e0244	AF-A0AAD5E2H6-F1	6	data/structures/afdb/AF-A0AAD5E2H6-F1-v6.cif	d93f0080a5ff8e2d96a54ba0f030999ecb601be855755dd443e5df679bd0d272	GDM	AlphaFold Monomer v2.0 pipeline	1	1	475	82.48646315789462	0.8336842105263158
5015876at2759	F1246581	PJF16724.1	25438a4c291e1b063d853f4bfab2a684edc6c05629c3bb439c7b06fec9f5f767	AF-A0A2H9TG10-F1	6	data/structures/afdb/AF-A0A2H9TG10-F1-v6.cif	153e0076cfaa0093db05e9029679d3b19b5209200ef742e5e394759dd96439a9	GDM	AlphaFold Monomer v2.0 pipeline	1	1	322	94.16009316770199	0.9937888198757764
5015876at2759	F70536	EJW02203.1	e91323285682e068968cd6a1d4041ed7e817d1f50883604a305e4d08e8d20051	AF-J8ZR82-F1	6	data/structures/afdb/AF-J8ZR82-F1-v6.cif	884cdb2757bc427be9f9b0545d124f4e720fbccc9bf7ab6a3d8792be40fda5fe	GDM	AlphaFold Monomer v2.0 pipeline	1	1	290	90.29465517241385	0.9862068965517241
5017019at2759	F278681	KAG5457514.1	1aae340892228ffb288290da34b53331466fea57b0223bd2a3381fc821b2e988	AF-A0A8H7ZQG5-F1	6	data/structures/afdb/AF-A0A8H7ZQG5-F1-v6.cif	ef5f851d37594c1fe91b4f163720779b41cae3e937748c8417e9cd2972f60316	GDM	AlphaFold Monomer v2.0 pipeline	1	1	0		
5017019at2759	F423460	ORX84626.1	d3e61c9e9e59c519cffd3a24ab2d4e90c349f57f6e4937cb6e412665983ed6af	AF-A0A1Y1XGU5-F1	6	data/structures/afdb/AF-A0A1Y1XGU5-F1-v6.cif	96d15226675064e03c4d2d2c44ac0d467d56bf3590c4f41bcb07ee3eb8d7f71a	GDM	AlphaFold Monomer v2.0 pipeline	1	1	140	91.45850000000004	0.9928571428571429
5017019at2759	O1890364	PRP73946.1	50a2b70d9219b1d8e1b9833d043e60573d780699245ea29d324f97e2f2dbd4fe	AF-A0A2P6MQI8-F1	6	data/structures/afdb/AF-A0A2P6MQI8-F1-v6.cif	d999c7a16e7408d3d81af592741268695c3f0e4160a903bf9e9411907ca48aea	GDM	AlphaFold Monomer v2.0 pipeline	1	1	126	87.95833333333334	0.9365079365079365
529759at2759	F5364	TFK46074.1	2fb56cc9478c9be74334a8fa12371082077db9f88b764561a6b913592abbac46	AF-A0A5C3ML92-F1	6	data/structures/afdb/AF-A0A5C3ML92-F1-v6.cif	ff19015f19949fa3614283d95b87301389e338a1845cc6cb0966a655c0a7485c	GDM	AlphaFold Monomer v2.0 pipeline	1	1	226	90.75707964601767	0.9823008849557522
529759at2759	O133409	KAF2068103.1	8778490f946470e0eb0ef78c7513fb33991071ce33e34c296d05bfcb59cd5797	AF-A0A8J4PJZ6-F1	6	data/structures/afdb/AF-A0A8J4PJZ6-F1-v6.cif	e242edbee765eb2083f12649e1658d013038770224c37d5a37e8f1384ec34cdf	GDM	AlphaFold Monomer v2.0 pipeline	1	1	226	88.68730088495575	0.9734513274336283
529759at2759	O192875	XP_004347865.1	36e2485603378f9ea8e9a2c34afb1d4e58fcf25c8773b1a625c2962f97e42d08	AF-A0A0D2UDS7-F1	6	data/structures/afdb/AF-A0A0D2UDS7-F1-v6.cif	37f013e401f406e3fee0751722ca3fe16dfc946d14945ef2b49d26f4f43ad662	GDM	AlphaFold Monomer v2.0 pipeline	1	1	226	92.28026548672565	0.9823008849557522
530740at2759	F104408	GHJ84767.1	1e815cc2d5f2d9539de80613fbb510e8ac02f97bbabc3c74c6c3ad1a3aebe471	AF-A0A8H3TPC3-F1	6	data/structures/afdb/AF-A0A8H3TPC3-F1-v6.cif	4c4166bf5958aa1884d93741576eadf85823fea8ab15e8130b184c3c2ad77bee	GDM	AlphaFold Monomer v2.0 pipeline	1	1	291	71.29158075601377	0.5395189003436426
530740at2759	F144538	CAG8462987.1	a828703ea49a9c2153fb331ef91e07b43a71421a7833253011ae0576e4a80f5c	AF-A0A9N8VVS1-F1	6	data/structures/afdb/AF-A0A9N8VVS1-F1-v6.cif	061f99598e0f1c7485ac30367ad2a716f63270c06975cd86a684ce4242823b2e	GDM	AlphaFold Monomer v2.0 pipeline	1	1	288	74.05045138888892	0.6631944444444444
530740at2759	F144539	CAG8453355.1	1f0a58f421c5c000f5b39a1fbed2b4c5261ea7667d78e3b7b3ebc22a5d850905	AF-A0A9N8VKY3-F1	6	data/structures/afdb/AF-A0A9N8VKY3-F1-v6.cif	7feef7f326ba78842a84bca614113a36a76ffb6c290d7dfb42165507184814ff	GDM	AlphaFold Monomer v2.0 pipeline	1	1	235	71.59489361702124	0.5872340425531914
530740at2759	F39416	XP_002836747.1	88369138c864ac2f734b9c0b827c7890cb281eb898616c9ad3b41b37c4645772	AF-D5G8U5-F1	6	data/structures/afdb/AF-D5G8U5-F1-v6.cif	73058e06f170b37dba878116200ab6592e8fc218bfa01564d9b93cbc4ebe52a4	GDM	AlphaFold Monomer v2.0 pipeline	1	1	298	68.95375838926178	0.5369127516778524
530740at2759	F41833	XP_051440877.1	2ac6d8e63945f37dfa8307af57f2ff863ade8dbe80af9a28d026dc5a0534cfa1	AF-A0AAD5E297-F1	6	data/structures/afdb/AF-A0AAD5E297-F1-v6.cif	e4e380d94501b6cbd5d7b51ef8b1ef5547174da695a40726c4043cafe9ec7f13	GDM	AlphaFold Monomer v2.0 pipeline	1	1	276	68.0856884057971	0.4927536231884058
530740at2759	F5101	XP_024717625.1	6802116f08b8581f611e96e5d8a237cd3840f93cded2948f50242a57d999ec61	AF-A0A2T3ASJ0-F1	6	data/structures/afdb/AF-A0A2T3ASJ0-F1-v6.cif	4846e6af231c995c1adf3fa8d911c05510d38b4807642c442c14ef56636f96db	GDM	AlphaFold Monomer v2.0 pipeline	1	1	297	71.23868686868681	0.6026936026936027
530740at2759	F604196	KAG0260679.1	6af61d1ecc1dba231a089a20bdc06f271152ed5b298b2e0fdd63e60a3ad45c32	AF-A0AAD4D557-F1	6	data/structures/afdb/AF-A0AAD4D557-F1-v6.cif	d2b0e4eb3b70c1ddd3e98e32160c5a8813455692cf4a64200b8e16b2180c9078	GDM	AlphaFold Monomer v2.0 pipeline	1	1	297	73.13380471380466	0.6835016835016835
530740at2759	O691883	XP_009498080.1	c8f8838ba9d1dfc1e9eb56e167d3cfef8840057b917249917d557eda5e203b01	AF-A0A058YZV5-F1	6	data/structures/afdb/AF-A0A058YZV5-F1-v6.cif	48110f016921c3b54494be45d4f981b7976c0e642a02970bbf4e799bd2568004	GDM	AlphaFold Monomer v2.0 pipeline	1	1	275	70.19723636363639	0.6145454545454545
538728at2759	F1754192	ORX64827.1	77d162696f467bf792da0edf666bf2a423943ce8439b3c261b7fb691c28d1ff1	AF-A0A1Y1VU67-F1	6	data/structures/afdb/AF-A0A1Y1VU67-F1-v6.cif	c02b431d79c82bf26c3978770fb5247f4e97a4313bdca8d4722088052a39f4d1	GDM	AlphaFold Monomer v2.0 pipeline	1	1	278	82.16629496402881	0.8741007194244604
539632at2759	F1806994	XP_031022672.1	22607b548c8d42a5d078b9b078f594d718e5c131d226e7ba3d67d17b65e04d21	AF-A0A507BLD7-F1	6	data/structures/afdb/AF-A0A507BLD7-F1-v6.cif	90108d66627a8be96fd88396dce1c991cea15204f28f723763e601c73df2110f	GDM	AlphaFold Monomer v2.0 pipeline	1	1	257	81.9540856031128	0.9494163424124513
539632at2759	F6035	NP_586399.1	a2214fc607cb447faf2a556fca2c06d7e0f6c218dd685a15cf6a53d9218983dc	AF-Q8SQW4-F1	6	data/structures/afdb/AF-Q8SQW4-F1-v6.cif	bf5e89e0fb0a6485927774386320b09c1c39ad1081afe2af388b2f0afe7dfed3	GDM	AlphaFold Monomer v2.0 pipeline	1	1	251	86.4952589641434	0.9561752988047809
539632at2759	F91625	KAG2171824.1	8b70b660ba9eaff30797b412970521b55124c697f2493ee52a2583cfaaf3b9aa	AF-A0A8H7PDB3-F1	6	data/structures/afdb/AF-A0A8H7PDB3-F1-v6.cif	cbce36b49188278b17c9bacfacc1719046c9acbf4c19185dee6fd878bbb54dd7	GDM	AlphaFold Monomer v2.0 pipeline	1	1	256	81.9751171875	0.9453125
540946at2759	F1117311	CAI2161796.1	8dc57b1394418067c7445319eadbdfc0d164347257ad92813ec80910488ab1f0	AF-A0A9W4SAK7-F1	6	data/structures/afdb/AF-A0A9W4SAK7-F1-v6.cif	1dac181086dc315c4ff6e5086ed7693b05cf666360fc4ec283ae15524b2e76d3	GDM	AlphaFold Monomer v2.0 pipeline	1	1	391	94.13493606138103	0.9718670076726342
540946at2759	F144679	CAG8447134.1	6667cec0e561724b1489f722f14dfe72540ccd2b614322e3a4b4c4f3760015d5	AF-A0A9N8VE14-F1	6	data/structures/afdb/AF-A0A9N8VE14-F1-v6.cif	26ca6ceb86c7498a516885780e0c8fedc6d55920a61387269af473154069dab2	GDM	AlphaFold Monomer v2.0 pipeline	1	1	401	93.76640897755604	0.9825436408977556
540946at2759	F599839	XP_012179511.1	e3eac82ac8669f932d3fa5fd3b43fadc2c29e53cc1b737ce851178d0a7535ea4	AF-J4G1H0-F1	6	data/structures/afdb/AF-J4G1H0-F1-v6.cif	bd63d6b143b8d5797137d2391037b6a0a2d2972fe1ed395d7efe3eb04447aadd	GDM	AlphaFold Monomer v2.0 pipeline	1	1	397	94.47050377833747	0.9748110831234257
540946at2759	F708070	XP_064676727.1	80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d	AF-A0AAN7D3H7-F1	6	data/structures/afdb/AF-A0AAN7D3H7-F1-v6.cif	7354515cea14fb51db57afabfa6d956514753e8ca6bd1e84eb38d7308119769b	GDM	AlphaFold Monomer v2.0 pipeline	1	1	396	95.49734848484854	1.0
540946at2759	F91625	KAG2172707.1	be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	6	data/structures/afdb/AF-A0A8H7PEY9-F1-v6.cif	6151648fcbb32a4f744087d79246c20a323edee336f8878ad97588b487548435	GDM	AlphaFold Monomer v2.0 pipeline	1	1	390	89.83830769230764	0.9307692307692308
540946at2759	F994334	RUO96978.1	3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	6	data/structures/afdb/AF-A0A433A2Q7-F1-v6.cif	4bb0e56dec8c19f8668e4f7ad13cc441e2c6ed52731d1b46442b74491150c770	GDM	AlphaFold Monomer v2.0 pipeline	1	1	391	94.74209718670079	0.9744245524296675
540946at2759	O1890364	PRP73405.1	fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	6	data/structures/afdb/AF-A0A2P6MP02-F1-v6.cif	bef130a7083e4fa8133eefc424cad24f83948805cba75f406c10a06696cbd78d	GDM	AlphaFold Monomer v2.0 pipeline	1	1	356	91.41522471910112	0.9719101123595506
541070at2759	F1754192	ORX64812.1	5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	6	data/structures/afdb/AF-A0A1Y1VU49-F1-v6.cif	82854894617c15b8a50453b076ee33a3755e2eca1df0701fb75809f2b596472a	GDM	AlphaFold Monomer v2.0 pipeline	1	1	219	95.48639269406395	0.9771689497716894
541070at2759	F28583	KNE57866.1	2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	6	data/structures/afdb/AF-A0A0L0S620-F1-v6.cif	def40c33c7b70511225291b7b7ad5c06189ea5192b05abf7b59c01bcc4c32ad7	GDM	AlphaFold Monomer v2.0 pipeline	1	1	201	93.39975124378111	0.9601990049751243
541070at2759	O44689	XP_001134585.2	4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df	AF-Q1ZXI6-F1	6	data/structures/afdb/AF-Q1ZXI6-F1-v6.cif	3a1d609ac8bd8d56a8446dc2c37872b2089a35e339534bd21801c07e62b2eb1b	GDM	AlphaFold Monomer v2.0 pipeline	1	1	222	93.9955405405405	0.963963963963964
554735at2759	F1213189	OMH80933.1	df8cf5e84439c05e07731d8d7a18fbec9b4fc6dc1430abecf11f7d450fe96b19	AF-A0A1R1PJ51-F1	6	data/structures/afdb/AF-A0A1R1PJ51-F1-v6.cif	2cdcee97d8651d45ed2900ee31b4c84f9d8b9b7a8dcf4424d0d5dc40f9ad7248	GDM	AlphaFold Monomer v2.0 pipeline	1	1	231	95.67900432900424	1.0
554735at2759	F78921	KAJ1917613.1	450b4b42d5a34e860b71b0b163d6580e35215c1d50688dd8c5ea43b8dcbb6afd	AF-A0A9W8A101-F1	6	data/structures/afdb/AF-A0A9W8A101-F1-v6.cif	d464cb693dcb0341d1675f47be0876987f641ef3fcd7a3c90640ebf3d611efad	GDM	AlphaFold Monomer v2.0 pipeline	1	1	231	96.20406926406932	1.0
554735at2759	O192875	XP_004364103.1	cf8fd7d4087abf925a4f076a74633962b45ee6ec06ed1cedb33cecbf98a93904	AF-A0A0D2UB33-F1	6	data/structures/afdb/AF-A0A0D2UB33-F1-v6.cif	ce011c0b35d9c13f33f5bbba1360b31bd5e8ddac779d01afb546a3ab0a055ec8	GDM	AlphaFold Monomer v2.0 pipeline	1	1	231	96.73805194805189	1.0
649304at2759	F1117311	CAI2163160.1	3503a6a69024ae57e81d2f1d282dd92cb3780c1d0ad8355dd37ae83143bc85e2	AF-A0A9W4SBE8-F1	6	data/structures/afdb/AF-A0A9W4SBE8-F1-v6.cif	410ca4c70f4eb91d6c374a68d4db809f4fb5c2d372691ad5b12797c3a3b1fa0b	GDM	AlphaFold Monomer v2.0 pipeline	1	1	286	95.0578671328671	0.9825174825174825
649304at2759	F1123529	KXS09760.1	d8c8a5e0c931aed65df887d21ca9dfb06a1e26e44f0387ee49002792136735f1	AF-A0A138ZZ39-F1	6	data/structures/afdb/AF-A0A138ZZ39-F1-v6.cif	252adcf4d66d6632e691d05c77b4c08a6bbf27156101aeffc000b68e225c5b9a	GDM	AlphaFold Monomer v2.0 pipeline	1	1	281	94.21811387900354	0.9608540925266904
649304at2759	O283909	ELU18882.1	00e1a550fce80f80d509614a39c3b03d90f2cf7a57564d71a0816a3e41e7d8f6	AF-N1PB47-F1	6	data/structures/afdb/AF-N1PB47-F1-v6.cif	01a2c68dc812d11d9bd3e40cdfd9120544bac8f2a349daf2c9a0ef50843ed524	GDM	AlphaFold Monomer v2.0 pipeline	1	1	290	96.54937931034483	1.0
707076at2759	F103449	XP_008075174.1	fd87f63fe27914d202dca5c516af29117250bf0bc0783bf534992be9ad890685	AF-L2GRT3-F1	6	data/structures/afdb/AF-L2GRT3-F1-v6.cif	da4bc3c7dc111a85322a41f9e63854e57e0e7e97f3ceb124ca0848829fa831ae	GDM	AlphaFold Monomer v2.0 pipeline	1	1	232	86.92685344827588	0.8318965517241379
707076at2759	F1520584	KAJ1955379.1	d9d7c93011a0ad93014e8607660ade9a4e310160f93f688e0d54807c623119d9	AF-A0A9W8AJI4-F1	6	data/structures/afdb/AF-A0A9W8AJI4-F1-v6.cif	053841bdbc5106cc2ee9069980ce96d6c319f538cce2ef2ba760170d1a28385a	GDM	AlphaFold Monomer v2.0 pipeline	1	1	199	91.85969849246229	0.9698492462311558
707076at2759	F61395	XP_040740285.1	d76196aa7d17c5d7b9468669d8b0832b924e0141c887d397fc909711dae2948e	AF-A0A1Y1VZ25-F1	6	data/structures/afdb/AF-A0A1Y1VZ25-F1-v6.cif	5f20c9eb4ca5479f2b753617b318585290c7e8264d6c19a35c36f68ddd59b389	GDM	AlphaFold Monomer v2.0 pipeline	1	1	239	89.17405857740589	0.9246861924686193
707076at2759	O5786	XP_003283096.1	43fcbba0f98de9a32d69a0edee0e9a7a42d6a314263e5eb0671a1f749fd19edd	AF-F0Z6P6-F1	6	data/structures/afdb/AF-F0Z6P6-F1-v6.cif	41d54df1066f09b2616300cf1da73cbbdb0502fc5c9f52f0e483e966058393bf	GDM	AlphaFold Monomer v2.0 pipeline	1	1	236	84.63618644067797	0.8516949152542372
707202at2759	F1754192	ORX64041.1	44d534b290b5184df020fc97c14c27e9ea262828b33b288c54df716a67f7ab7b	AF-A0A1Y1VRY2-F1	6	data/structures/afdb/AF-A0A1Y1VRY2-F1-v6.cif	608749ffd9ded26d56c70065a3dc95c34f93619ea24846bd3b6ee56d13551db6	GDM	AlphaFold Monomer v2.0 pipeline	1	1	325	94.5726769230769	0.9969230769230769
707202at2759	F979761	KAF9577594.1	42b9b409f66418232fa20628eb2f643182d25469bb1ea60320239e75ef0620f5	AF-A0A9P6FLR4-F1	6	data/structures/afdb/AF-A0A9P6FLR4-F1-v6.cif	1dd279e7100435ada6d6b1126355740a7e8cf82467da6e4438f4ff20b9e56823	GDM	AlphaFold Monomer v2.0 pipeline	1	1	324	91.70901234567908	0.9814814814814815
727964at2759	F109876	ORZ31090.1	1a21b5f55e003e8339e1ae0687d96fc091443eafe63d6666a5c7d3cf9fcbdeec	AF-A0A1Y2H937-F1	6	data/structures/afdb/AF-A0A1Y2H937-F1-v6.cif	3c44a348fbdf7c9abdb66bf51daf4eebb6cf3b7632170561564cbe3645ef6023	GDM	AlphaFold Monomer v2.0 pipeline	1	1	229	94.64729257641928	0.9956331877729258
727964at2759	F61424	PVU84541.1	4f9f46da3365f2b446404c63e7406e892ddb3f9776ff75abb0f78bf522487c3e	AF-A0A2T9XWT1-F1	6	data/structures/afdb/AF-A0A2T9XWT1-F1-v6.cif	741f61e07c0373ff6cbd86c69b3faaf048023e3e1c1c8db23a5742213d26b122	GDM	AlphaFold Monomer v2.0 pipeline	1	1	87	90.94137931034483	0.9540229885057471
760428at2759	F61395	XP_040740026.1	dc1c460870e27e05e064cc7beaff25680d94faa615727f195e71b9fde9b98318	AF-A0A1Y1VY53-F1	6	data/structures/afdb/AF-A0A1Y1VY53-F1-v6.cif	8668b01ba8d1a02d5a6132609b989f79205c4809fbc0e9503b8d419e6a58b7ef	GDM	AlphaFold Monomer v2.0 pipeline	1	1	335	94.73770149253735	0.9791044776119403
801816at2759	F13290	CAD7060424.1	8ce19afd9534d0abb28b0c4ba76b4ff7116f16757dba4e2f5e3a7a9a1856bb54	AF-A0A177U4Q6-F1	6	data/structures/afdb/AF-A0A177U4Q6-F1-v6.cif	e08064461f7b16f50e5170ff021b1a0ca9f45fbcafcb40914f58f11b9bcdfc10	GDM	AlphaFold Monomer v2.0 pipeline	1	1	149	90.06382550335569	0.9731543624161074
801816at2759	F157183	CAD6900167.1	8ce19afd9534d0abb28b0c4ba76b4ff7116f16757dba4e2f5e3a7a9a1856bb54	AF-A0A177U4Q6-F1	6	data/structures/afdb/AF-A0A177U4Q6-F1-v6.cif	e08064461f7b16f50e5170ff021b1a0ca9f45fbcafcb40914f58f11b9bcdfc10	GDM	AlphaFold Monomer v2.0 pipeline	1	1	149	90.06382550335569	0.9731543624161074
