case_id	taxa	nucleotide_columns	log_likelihood	gamma_alpha	total_tree_length	internal_edges	bootstrap_trees	maximum_ufb_rounding_difference	near_zero_edges_le1e_5	long_edges_ge10	warning_lines	translation_table	marker_copy_caveat	memory_adjustment_warning_lines	saturated_pairwise_distance_warning_lines	parameter_boundary_warning_lines	nni_convergence_warning_lines	other_warning_lines	review_required_before_codon_interpretation	selection_eligibility
Suillus__541070at2759__code1	10	687	-2176.4399	0.6396	0.397489885	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__554735at2759__code1	10	771	-2426.1311	0.3263	0.4041177510000001	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__649304at2759__code1	10	912	-3317.6422	0.3943	0.5474158724	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__707076at2759__code1	10	807	-2317.9475	0.4805	0.31968916010000004	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__707202at2759__code1	10	1074	-3304.2643	0.4265	0.366086399	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__727964at2759__code1	10	1275	-4190.0038	0.4205	0.44637300919999995	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__730114at2759__code1	10	1575	-5358.6989	0.4345	0.45713257890000003	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__760428at2759__code1	10	1146	-3841.7113	0.2719	0.4993278631	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__776280at2759__code1	10	1479	-5105.8936	0.4809	0.5198725556999999	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__801816at2759__code1	10	555	-1513.9946	0.3198	0.29754787979999997	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__201273at2759__code1	5	780	-1785.5051	0.2385	0.34897054119999993	2	1000	0.09999999999999432	3	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Tilletia__207567at2759__code1	5	540	-1207.6738	0.4835	0.2505424591999999	2	1000	0	4	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Tilletia__319730at2759__code1	5	1344	-3175.9904	0.1552	0.5040672628	2	1000	0.4000000000000057	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__340246at2759__code1	4	1962	-5330.6439	0.5491	0.4951004927	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Tilletia__3643464at2759__code1	5	2187	-5969.6484	0.3484	0.7383497057000001	2	1000	0.29999999999999716	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__4613677at2759__code1	5	384	-1049.7762	0.7838	0.5153354321000001	2	1000	0	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__4803900at2759__code1	4	366	-906.1535	0.8975	0.3360771687	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Tilletia__4823929at2759__code1	5	1299	-3353.4775	0.3251	0.48000115229999996	2	1000	0.20000000000000284	2	0	10	1	none_recorded	0	0	0	10	0	True	not_established
Tilletia__4838864at2759__code1	5	1818	-4999.1727	0.3093	0.7700696992000001	2	1000	0	3	0	31	1	none_recorded	0	0	0	31	0	True	not_established
Tilletia__4843824at2759__code1	5	582	-1518.9198	0.3167	0.6318503990000001	2	1000	0.29999999999999716	3	0	34	1	none_recorded	0	0	0	34	0	True	not_established
Tilletia__4900375at2759__code1	5	627	-1761.482	0.4706	0.7273742953000002	2	1000	0	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__4969018at2759__code1	5	1383	-3287.4124	0.2644	0.3547210613999999	2	1000	0	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__4969636at2759__code1	5	1155	-3041.101	0.2688	0.6401748774	2	1000	0	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__4969990at2759__code1	5	1053	-2650.2506	0.3834	0.4549541443999999	2	1000	0	3	0	17	1	none_recorded	0	0	0	17	0	True	not_established
Tilletia__4970538at2759__code1	4	2595	-6706.6646	0.3194	0.5327921994	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Tilletia__4975094at2759__code1	5	2958	-7639.1907	0.5751	0.4358259906	2	1000	0	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__4977163at2759__code1	5	519	-1254.1121	0.4881	0.3313820973999999	2	1000	0	4	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__4985971at2759__code1	5	1002	-2732.5728	0.3013	0.7676670885000001	2	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5000045at2759__code1	5	1140	-3160.9409	0.5801	0.5658114532999999	2	1000	0	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5000152at2759__code1	5	3552	-13186.6535	0.9406	3.0441976328	2	1000	0.4000000000000057	0	0	9	1	none_recorded	0	0	0	9	0	True	not_established
Tilletia__5000823at2759__code1	5	2829	-6986.4829	0.3737	0.4225063075999999	2	1000	0	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5000986at2759__code1	5	1446	-4067.4709	0.378	0.8319012133	2	1000	0	3	0	26	1	none_recorded	0	0	0	26	0	True	not_established
Tilletia__5001156at2759__code1	5	1011	-2931.8946	0.5666	0.7113416877000001	2	1000	0	3	0	8	1	none_recorded	0	0	0	8	0	True	not_established
Tilletia__5001273at2759__code1	5	687	-1804.4961	0.264	0.5810332138000001	2	1000	0.4000000000000057	2	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Tilletia__5001280at2759__code1	4	2019	-5764.1966	0.4786	0.6550998482	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Tilletia__5001318at2759__code1	5	1143	-3173.7181	0.7407	0.5132693029000002	2	1000	0.09999999999999432	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5001413at2759__code1	5	825	-2128.0763	0.5176	0.3930928649	2	1000	0	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5001473at2759__code1	5	381	-981.6993	0.51	0.4394497994999999	2	1000	0.29999999999999716	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5001734at2759__code1	5	573	-1462.3757	0.3726	0.4461288203999999	2	1000	0	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5002334at2759__code1	5	1047	-2970.6991	0.93	0.5586278017	2	1000	0	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5003192at2759__code1	5	1392	-3900.4441	0.2991	0.8847405962000001	2	1000	0	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5003205at2759__code1	5	3957	-10114.1494	0.4438	0.43373553639999995	2	1000	0	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5003972at2759__code1	5	762	-2013.6564	0.4479	0.48707522749999993	2	1000	0.29999999999999716	3	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Tilletia__5004118at2759__code1	5	627	-1667.3072	0.4631	0.5994487372	2	1000	0	3	0	27	1	none_recorded	0	0	0	27	0	True	not_established
Tilletia__5004327at2759__code1	5	2418	-6876.5817	0.3724	0.8535008846000001	2	1000	0	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5004391at2759__code1	5	2904	-7514.992	0.7348	0.4300854679999999	2	1000	0.4000000000000057	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5004599at2759__code1	5	2205	-5893.9991	0.4697	0.4809978055	2	1000	0	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5005010at2759__code1	5	339	-855.3979	1.551	0.3464794972999999	2	1000	0.29999999999999716	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5005174at2759__code1	5	552	-1447.9604	0.8666	0.43451225609999994	2	1000	0.09999999999999432	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5005215at2759__code1	5	1731	-4418.2943	0.4645	0.42286930629999997	2	1000	0	2	0	17	1	none_recorded	0	0	0	17	0	True	not_established
Tilletia__5005274at2759__code1	5	1047	-2872.3661	0.4419	0.8090349879000001	2	1000	0.4000000000000057	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5005697at2759__code1	5	1707	-4351.8269	0.4216	0.4587987738999999	2	1000	0	4	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5005892at2759__code1	5	1101	-2801.3156	0.2202	0.5999972283000001	2	1000	0.29999999999999716	3	0	26	1	none_recorded	0	0	0	26	0	True	not_established
Tilletia__5006412at2759__code1	4	1074	-3189.4589	1.074	0.6361526214	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Tilletia__5011777at2759__code1	5	1893	-5321.3533	0.5619	0.6715229294	2	1000	0	3	0	40	1	none_recorded	0	0	0	40	0	True	not_established
Tilletia__5013042at2759__code1	5	1197	-3190.9016	0.3841	0.5403598807	2	1000	0	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5013259at2759__code1	5	495	-1189.6243	0.1096	0.5231352618	2	1000	0.29999999999999716	3	0	40	1	none_recorded	0	0	1	39	0	True	not_established
Tilletia__5013539at2759__code1	5	864	-2185.1825	0.2597	0.4379181977	2	1000	0	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5014007at2759__code1	5	1824	-5120.7797	0.2962	0.7965159247000001	2	1000	0.09999999999999432	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5015403at2759__code1	5	1269	-3436.5251	0.4306	0.5338194656	2	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5015647at2759__code1	5	2550	-6324.285	0.329	0.39680580649999997	2	1000	0.29999999999999716	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5015712at2759__code1	5	1470	-3758.0764	0.3506	0.4792770846999999	2	1000	0.20000000000000284	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__5015742at2759__code1	5	1425	-3663.6246	0.4552	0.4939710667999999	2	1000	0	3	0	17	1	none_recorded	0	0	0	17	0	True	not_established
Tilletia__5015876at2759__code1	4	1458	-4029.8552	0.3766	0.5896247342	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Tilletia__5018803at2759__code1	4	2241	-6403.3109	0.7016	0.5905047972	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Tilletia__529759at2759__code1	5	735	-1643.7503	0.1249	0.36024645099999997	2	1000	0.09999999999999432	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__530740at2759__code1	5	843	-2305.6063	0.3148	0.8029656147	2	1000	0.09999999999999432	3	0	29	1	none_recorded	0	0	0	29	0	True	not_established
Tilletia__540946at2759__code1	5	1269	-3233.6767	0.3674	0.44821264069999994	2	1000	0	2	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Tilletia__554735at2759__code1	5	759	-1750.5799	0.1006	0.4717876976999999	2	1000	0.29999999999999716	3	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Tilletia__727964at2759__code1	5	1281	-3389.4234	0.5374	0.4823306292999999	2	1000	0.09999999999999432	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__730114at2759__code1	5	1587	-4041.3582	0.3466	0.4491066401999999	2	1000	0	4	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Tilletia__776280at2759__code1	4	1098	-3913.0892	2.616	1.5919854664	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Trichoderma__115730at2759__code1	10	960	-3159.1631	0.1298	0.5093691418999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__129234at2759__code1	10	570	-1795.9146	0.1773	0.4474952668	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__160487at2759__code1	10	2637	-9432.9142	0.281	0.6462235672000001	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__201273at2759__code1	10	777	-2304.5683	0.1258	0.4052494112	7	1000	0.3000000000000007	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__207567at2759__code1	10	537	-1698.0878	0.08482	0.4954062088	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__260326at2759__code1	10	504	-1746.1807	0.4016	0.6395356577999999	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__2852757at2759__code1	9	1458	-4592.4587	0.2464	0.4878734394999999	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__288615at2759__code1	9	1977	-6492.5813	0.2366	0.5400720526	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__319730at2759__code1	9	1341	-4353.8852	0.219	0.5391036014999999	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__340246at2759__code1	9	2067	-7309.1767	0.3312	0.6429246466	6	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__345792at2759__code1	10	885	-2407.769	0.262	0.3282161576999999	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__352891at2759__code1	10	756	-2085.9028	0.1125	0.3411808244	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__3643464at2759__code1	10	2280	-8765.7824	0.2806	0.7597527735999999	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4613677at2759__code1	9	363	-1203.5508	0.2615	0.5651228663	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4695236at2759__code1	10	3240	-10572.5421	0.2902	0.46396150929999996	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4747214at2759__code1	10	423	-1695.2181	0.3646	0.7510200339	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4764044at2759__code1	10	1533	-5952.3404	0.3167	0.698928211	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4803900at2759__code1	6	360	-953.8059	0.1134	0.4237505901	3	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4810093at2759__code1	6	2364	-8998.9965	0.4903	10.4414738969	3	1000	0.20000000000000284	1	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Trichoderma__4813267at2759__code1	10	2685	-9625.2548	0.2372	0.6239358320999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4823929at2759__code1	10	1248	-5229.0238	0.3129	0.8127600476000001	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4837017at2759__code1	10	696	-2997.6182	0.3777	10.497140802399999	7	1000	0.5	1	0	2	1	none_recorded	0	1	0	1	0	True	not_established
Trichoderma__4838864at2759__code1	10	1824	-6718.7248	0.3236	0.6343671267	7	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4843240at2759__code1	10	2046	-9941.8964	0.5007	10.610959304200003	7	1000	0.4000000000000057	0	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Trichoderma__4843824at2759__code1	10	573	-2012.0612	0.234	0.6243413902999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4867008at2759__code1	10	516	-1821.3865	0.2413	0.5457857098000001	7	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4888252at2759__code1	10	2817	-10580.128	0.2525	0.7035273689	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4896098at2759__code1	10	606	-2482.1142	0.3663	0.7874512290999999	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4900375at2759__code1	10	624	-2435.3867	0.2236	0.7478602922	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4908955at2759__code1	10	969	-3872.5278	0.3353	0.7337543358999999	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4911644at2759__code1	10	2877	-9578.3446	0.2015	0.5760106399	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4940884at2759__code1	10	2778	-10421.0874	0.3031	0.6691222377000001	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4969018at2759__code1	9	1368	-3647.15	0.1904	0.3258631354000001	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4969636at2759__code1	10	1257	-4757.5566	0.2529	0.6672656972	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4969990at2759__code1	10	1056	-3636.9509	0.2188	0.575763964	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4970387at2759__code1	9	438	-1364.1035	0.3494	0.4506309257999999	6	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4970538at2759__code1	10	2862	-13698.5868	0.5622	10.558696043900001	7	1000	0.4000000000000057	0	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Trichoderma__4971272at2759__code1	10	1329	-4085.033	0.195	0.4308562526	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4974767at2759__code1	9	435	-1316.1531	0.2157	0.4914352322	6	1000	0.29999999999999716	2	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Trichoderma__4975094at2759__code1	10	3042	-10469.3848	0.2344	0.5816799116	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4976279at2759__code1	10	1257	-5224.797	0.3637	0.8044836592999999	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4977163at2759__code1	10	552	-2191.8258	0.2236	0.9075421923999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4977863at2759__code1	10	1866	-7701.1389	0.3733	0.7657710450000002	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4983000at2759__code1	10	1461	-5221.6736	0.2166	0.6333618043000001	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4985971at2759__code1	9	1053	-3825.2236	0.2799	0.6803305497999999	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4986044at2759__code1	10	1431	-5263.3296	0.2037	0.667021522	7	1000	0.3999999999999986	0	0	0	1	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	0	0	0	0	0	False	not_established
Trichoderma__4987397at2759__code1	10	2652	-9849.4458	0.2248	0.6762117556	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4988239at2759__code1	10	3129	-12164.442	0.2863	0.7280394430999999	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4999134at2759__code1	10	7008	-23666.4176	0.1954	0.5581423007999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5000045at2759__code1	10	1143	-3922.4765	0.2797	0.6059113451000001	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5000152at2759__code1	10	3567	-12664.8834	0.2314	0.6365983138999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5000362at2759__code1	9	2706	-9265.6812	0.2246	0.5816557654	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5000371at2759__code1	10	1272	-5041.4307	0.2514	0.7214732069999998	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5000452at2759__code1	10	855	-3003.0972	0.3262	0.5801824723000002	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5000476at2759__code1	10	1167	-3296.1083	0.1189	0.3634164167999999	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5000743at2759__code1	10	540	-2501.1849	0.3942	10.549588477299999	7	1000	0.4000000000000057	1	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Trichoderma__5000823at2759__code1	10	2874	-8823.8768	0.2102	0.4241168828000001	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5000870at2759__code1	10	2289	-7593.442	0.2026	0.5367983434	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5000986at2759__code1	10	1512	-7301.8903	0.4997	10.5934927735	7	1000	0.5	0	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Trichoderma__5001156at2759__code1	10	987	-3973.0137	0.2243	0.8488829192999999	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5001273at2759__code1	10	720	-2828.2816	0.2821	0.7347432737000001	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5001280at2759__code1	10	2190	-8417.78	0.2901	0.7259236754	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5001318at2759__code1	9	1200	-4500.4761	0.2664	0.7077994027000001	6	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5001413at2759__code1	10	840	-3092.3398	0.2402	0.6228439500999998	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5001473at2759__code1	10	372	-1183.6865	0.2187	0.4473984304	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5001660at2759__code1	10	1914	-5815.3309	0.2126	0.3936365442	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5001734at2759__code1	10	678	-2400.7713	0.2693	0.6097292928999999	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5001941at2759__code1	10	2334	-8723.4025	0.307	0.6898097653	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5002334at2759__code1	10	1137	-4530.4755	0.3138	0.7343538214999998	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5002573at2759__code1	10	1155	-4488.5396	0.221	0.7463813731000002	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5003022at2759__code1	10	2535	-9207.125	0.2476	0.6617757906	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5003192at2759__code1	10	1383	-5879.0428	0.2705	0.906730742	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5003205at2759__code1	10	4131	-15537.5747	0.2581	0.6833780609	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5003856at2759__code1	9	888	-3010.7036	0.2568	0.5214245337	6	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5003972at2759__code1	8	630	-2124.5741	0.2437	0.6194171303000001	5	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5004118at2759__code1	10	615	-2306.2915	0.4257	0.6395736166999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5004265at2759__code1	10	879	-2680.953	0.1696	0.4189807877	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5004327at2759__code1	10	2268	-9957.8982	0.4137	0.9029238825	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5004391at2759__code1	10	3048	-10993.3549	0.2656	0.6165745227	7	1000	0.10000000000000142	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5004478at2759__code1	10	1236	-4399.2514	0.2394	0.6171311718	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5004599at2759__code1	10	2235	-8431.5161	0.2741	0.6626986513	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5005010at2759__code1	9	342	-1134.0778	0.3907	0.5161951246	6	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5005174at2759__code1	10	528	-1843.189	0.1668	0.5396399155	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5005196at2759__code1	10	1320	-4350.2518	0.2399	0.44923592870000006	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5005215at2759__code1	10	1782	-6049.1526	0.2317	0.5179932366000001	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5005217at2759__code1	9	1425	-5293.6401	0.377	0.7358583187000001	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5005274at2759__code1	10	1011	-3976.6596	0.3763	0.7873797468	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5005697at2759__code1	10	1734	-7094.325	0.3536	10.5690249408	7	1000	0.3999999999999986	0	0	2	1	none_recorded	0	1	0	0	1	True	not_established
Trichoderma__5005750at2759__code1	10	549	-1696.6556	0.1397	0.49828107140000005	7	1000	0.3999999999999986	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5005892at2759__code1	10	1101	-4237.7812	0.2748	0.7062467767	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5006326at2759__code1	9	1761	-5462.4358	0.4136	0.4247763121	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5006412at2759__code1	10	1680	-6493.3647	0.3086	0.6943840468	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5011777at2759__code1	10	2115	-10527.0261	0.4444	10.716128527500002	7	1000	0.4000000000000057	0	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Trichoderma__5013042at2759__code1	10	1221	-4948.4434	0.2849	0.8710552924	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__5013067at2759__code1	10	984	-2441.0045	0.183	0.271207544	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
