taxon_id	species_name	study_role	assembly_accession	statistics_status	reported_organism	reported_assembly_type	genome_representation	assembly_method	sequencing_technology	reported_coverage	biosample	bioproject	all_total-length	all_ungapped-length	all_total-gap-length	all_contig-count	all_contig-N50	all_contig-L50	all_scaffold-count	all_scaffold-N50	all_scaffold-L50	all_gc-perc	all_gap_fraction	primary_total-length	primary_ungapped-length	primary_total-gap-length	primary_contig-count	primary_contig-N50	primary_contig-L50	primary_scaffold-count	primary_scaffold-N50	primary_scaffold-L50	primary_gc-perc	primary_gap_fraction
F2939405	Vezdaea aestivalis	ingroup	GCA_026055935.1	verified	Vezdaea aestivalis (ascomycete fungi)	haploid	full	SPAdes v. 3.13.1	Illumina HiSeq	1264x	SAMN27762787	PRJNA833438	21448137.0		0.0	136.0	292137.0	24.0				50.0	0.0	21448137.0	21448137.0								50.0	
F326681	Hypoxylon trugodes	ingroup	GCF_022578975.1	verified	Hypoxylon trugodes (ascomycete fungi)	haploid	full	SPAdes v. 3.13.0	Illumina	135.8782696x	SAMN12794355	PRJNA567226	39350407.0		120.0	86.0	3288410.0	5.0	74.0	3593318.0	5.0	45.5	3.0495237317367518e-06	39350407.0	39350287.0					74.0	3593318.0		45.5	
F1682393	Microdochium trichocladiopsis	ingroup	GCF_020744255.1	verified	Microdochium trichocladiopsis (ascomycete fungi)	haploid	full	Falcon v. 0.7.3	PacBio RSII	94.95x	SAMN06297163	PRJNA370119	49282715.0		0.0	26.0	3459864.0	6.0				56.0	0.0	49282715.0	49282715.0								56.0	
F326684	Xylaria bambusicola	ingroup	GCF_022495145.1	verified	Xylaria bambusicola (ascomycete fungi)	haploid	full	SPAdes v. 3.13.0	Illumina	80.58865304x	SAMN12794297	PRJNA567573	45705225.0		3053.0	377.0	280069.0	52.0	233.0	561427.0	23.0	45.5	6.679761449593564e-05	45705225.0	45702172.0					233.0	561427.0		45.5	
F1130053	Cirrosporium novae-zelandiae	ingroup	GCA_026023565.1	verified	Cirrosporium novae-zelandiae (ascomycete fungi)	haploid	full	SPAdes v. 3.13.1	Illumina HiSeq	622x	SAMN27762779	PRJNA833438	31405350.0		0.0	128.0	658914.0	17.0				43.5	0.0	31405350.0	31405350.0								43.5	
F1217826	Xylona heveae	ingroup	GCF_001619985.1	verified	Xylona heveae TC161 (ascomycete fungi)	haploid	full	Allpaths-LG v. R36892	Illumina	124.5x	SAMN02744854	PRJNA200619	24337763.0		19543.0	125.0	360689.0	22.0	27.0	1905886.0	5.0	48.0	0.0008029908089745142	24337763.0	24318220.0					27.0	1905886.0		48.0	
F423460	Basidiobolus meristosporus	ingroup	GCA_002104905.1	verified	Basidiobolus meristosporus CBS 931.73 (zoopagomycotan fungi)	haploid	full	Falcon v. 20140820; FinisherSC	PacBio	20x	SAMN02745972	PRJNA196075	89489060.0		0.0	1366.0	106019.0	272.0				43.0	0.0	89489060.0	89489060.0								43.0	
F34480	Basidiobolus ranarum	ingroup	GCA_040143965.1	verified	Basidiobolus ranarum (fungi)	haploid	full	SPAdes v. 3.14; AAFTF v. 0.3.1	Illumina NovaSeq	39.0x	SAMN18260851	PRJNA759578	64992022.0		0.0	13754.0	8672.0	1881.0				38.0	0.0	64992022.0	64992022.0								38.0	
F87326	Amanita brunnescens	ingroup	GCA_001691785.3	verified	Amanita brunnescens Koide BX004 (basidiomycete fungi)	haploid	full	AllpathsLG (simulated long range) v. 46452	Illumina HiSeq	260x	SAMN02603359	PRJNA236753	36016155.0		40877.0	6040.0	12726.0	634.0	5972.0	12963.0	621.0	49.0	0.001134962907617429	36016155.0	35975278.0					5972.0	12963.0		49.0	
F933333	Amanita inopinata	ingroup	GCA_001691775.3	verified	Amanita inopinata Kibby_2008 (basidiomycete fungi)	haploid	full	AllpathsLG (simulated long range) v. 46452	Illumina HiSeq	580x	SAMN02603361	PRJNA236757	20082689.0		13147.0	900.0	140420.0	27.0	881.0	140420.0	26.0	48.0	0.0006546434095553638	20082689.0	20069542.0					881.0	140420.0		48.0	
F41956	Amanita muscaria	ingroup	GCA_054369615.1	verified	Amanita muscaria (fly agaric)	haploid	full	HiCanu v. 2.0	PacBio SEQUELII	38.46x	SAMN17674610	PRJNA697207	110261529.0		50.0	318.0	2171544.0	15.0	316.0	2171544.0	15.0	47.0	4.53467319503614e-07	110261529.0	110261479.0					316.0	2171544.0		47.0	
F67723	Amanita phalloides	ingroup	GCA_032173475.1	verified	Amanita phalloides (death cap)	haploid	full	AllPaths LG v. APR-2017; LINKS v. APR-2017; Jelly v. APR-2017; Pilon v. APR-2017	Illumina HiSeq; PacBio Sequel	150.859x	SAMN12735910	PRJNA565149	35514831.0		787622.0	1152.0	117196.0	61.0	605.0	320321.0	24.0	47.0	0.022177270110056276	35514831.0	34727209.0					605.0	320321.0		47.0	
F1004511	Amanita polypyramis	ingroup	GCA_001691755.2	verified	Amanita polypyramis BW_CC (basidiomycete fungi)	haploid	full	AllpathsLG (simulated long range) v. 46452	Illumina HiSeq	150x	SAMN02603360	PRJNA236755	19670722.0		8884.0	1013.0	63015.0	77.0	999.0	64128.0	76.0	47.5	0.00045163568475015814	19670722.0	19661838.0					999.0	64128.0		47.5	
F71933	Amanita rubescens	ingroup	GCA_015039365.1	verified	Amanita rubescens (blusher)	haploid	full	Falcon pb-assembly v. 0.0.2, falcon-kit v. 1.2.3; pypeflow v. 2.1.0	PacBio	573.53x	SAMN12811777	PRJNA572471	76593165.0		0.0	817.0	158644.0	102.0				47.5	0.0	76593165.0	76593165.0								47.5	
F235537	Amanita thiersii	ingroup	GCA_002554575.1	verified	Amanita thiersii Skay4041 (basidiomycete fungi)	haploid	full	Allpaths-LG v. R36892	454; Illumina	135.9x	SAMN00783882	PRJNA82749	33689220.0		559093.0	2164.0	60405.0	111.0	1446.0	77057.0	95.0	45.5	0.016595605359815396	33689220.0	33130127.0					1446.0	77057.0		45.5	
F89243	Laccaria amethystina	ingroup	GCA_000827195.2	verified	Laccaria amethystina LaAM-08-1 (amethyst deceiver)	haploid	full	AllPaths v. R41043	Illumina	156.5x	SAMN00794413	PRJNA196025	52581404.0		1020206.0	2220.0	83326.0	157.0	1299.0	121592.0	112.0	46.5	0.019402410783858112	52581404.0	51561198.0					1299.0	121592.0		46.5	
F29883	Laccaria bicolor	ingroup	GCF_000143565.1	verified	Laccaria bicolor S238N-H82 (basidiomycete fungi)	haploid	full			9.9x	SAMN02769624	PRJNA19043	64877444.0		6194114.0	4401.0	71011.0	181.0	665.0	784691.0	21.0	47.0	0.09547407570495534	64877444.0	58683330.0					665.0	784691.0		47.0	
F44565	Sterigmatomyces hyphaenes	ingroup	GCA_058224865.1	verified	Sterigmatomyces hyphaenes (rust fungi & allies)	haploid	full	AllPaths v. R47710	Illumina	125.8x	SAMN02744690	PRJNA245617	17894169.0		7944.0	126.0	553954.0	11.0	108.0	720429.0	8.0	54.0	0.0004439434991365064	17894169.0	17886225.0					108.0	720429.0		54.0	
F2831993	Plicatura crispa	ingroup	GCA_000827205.1	verified	Plicaturopsis crispa FD-325 SS-3 (basidiomycete fungi)	haploid	full	Newbler v. 2.5	Sanger; 454	34x	SAMN02744101	PRJNA207847	34498066.0		1141144.0	1328.0	119978.0	75.0	316.0	1834389.0	7.0	53.5	0.03307849199430484	34498066.0	33356922.0					316.0	1834389.0		53.5	
F1759441	Athelia psychrophila	ingroup	GCA_001630335.1	verified	Athelia psychrophila (basidiomycete fungi)	haploid	full	Allpaths-LG v. R44008	Illumina; PacBio	30.5x	SAMN02199021	PRJNA196049	95118143.0		5918219.0	4977.0	53996.0	446.0	1914.0	289599.0	98.0	51.5	0.06221966507483225	95118143.0	89199924.0					1914.0	289599.0		51.5	
F2748771	Athelia sp. TMB	ingroup	GCA_014898675.1	verified	Athelia sp. TMB (basidiomycete fungi)	haploid	full	SPAdes v. 3.12.0	Illumina Novaseq 6000; MinION	230.98x	SAMN15352002	PRJNA641386	79838449.0		852078.0	3594.0	64204.0	330.0	1682.0	133022.0	165.0	52.0	0.010672526967551686	79838449.0	78986371.0					1682.0	133022.0		52.0	
F80663	Piloderma croceum	ingroup	GCA_000827315.1	verified	Piloderma croceum F 1598 (basidiomycete fungi)	haploid	full	Allpaths-LG v. R36892	Illumina	102.8x	SAMN00738176	PRJNA61203	59326866.0		7014447.0	4469.0	32049.0	407.0	715.0	529349.0	33.0	46.5	0.11823390434950667	59326866.0	52312419.0					715.0	529349.0		46.5	
F1938712	Atractiella rhizophila	ingroup	GCA_021432655.1	verified	Atractiella rhizophila (basidiomycete fungi)	haploid	full	AllPathsLG v. R44849, PBJelly v. Unknown	Illumina; PacBio	61x	SAMN05660723	PRJNA234661	51470471.0		1693729.0	3326.0	41655.0	347.0	1998.0	73724.0	220.0	48.5	0.03290680980945366	51470471.0	49776742.0					1998.0	73724.0		48.5	
F1331295	Auricularia subglabra	ingroup	GCA_000265015.1	verified	Auricularia subglabra TFB-10046 SS5 (basidiomycete fungi)	haploid	full	Newbler v. 2.3 (pre-release, 6/30/2009)	Sanger (Fosmids); Roche (454); Illumina	46.57x	SAMN02981354	PRJNA60553	74920202.0		5866770.0	4688.0	36015.0	458.0	1531.0	491394.0	44.0	58.5	0.07830691647094064	74920202.0	69053432.0					1531.0	491394.0		58.5	
F2829486	Auriculariales sp. MPI-PUGE-AT-0066	ingroup	GCA_020744175.1	verified	Auriculariales sp. MPI-PUGE-AT-0066 (basidiomycete fungi)	haploid	full	Falcon v. 1.8.8	PacBio SEQUEL	39.85x	SAMN05877788	PRJNA347192	47727729.0		0.0	919.0	223987.0	45.0				54.0	0.0	47727729.0	47727729.0								54.0	
F5219	Exidia glandulosa	ingroup	GCA_001632375.1	verified	Exidia glandulosa HHB12029 (basidiomycete fungi)	haploid	full	Allpaths-LG v. R44849	Illumina	83.7x	SAMN02745873	PRJNA196053	78161169.0		6464162.0	4019.0	40344.0	449.0	1723.0	117273.0	181.0	56.5	0.08270298516134016	78161169.0	71697007.0					1723.0	117273.0		56.5	
F48563	Suillus bovinus	ingroup	GCF_016758785.1	verified	Suillus bovinus (basidiomycete fungi)	haploid	full	Falcon v. 1.8.8	PacBio	300.65x	SAMN10362845	PRJNA500124	47496138.0		0.0	622.0	320421.0	42.0				47.0	0.0	47496138.0	47496138.0								47.0	
F48565	Suillus brevipes	ingroup	GCA_011800875.2	verified	Suillus brevipes Sb2 (basidiomycete fungi)	haploid	full	AllPathsLG v. R43839; PBJelly v. Unknown	Illumina; PacBio	101.7x	SAMN02745872	PRJNA218802	52027859.0		695642.0	2662.0	74373.0	165.0	1550.0	158458.0	84.0	48.0	0.013370567487699235	52027859.0	51332217.0					1550.0	158458.0		48.0	
F1904413	Suillus clintonianus	ingroup	GCF_016758775.1	verified	Suillus clintonianus (basidiomycete fungi)	haploid	full	Falcon v. 1.8.8	PacBio	76.3x	SAMN09062943	PRJNA456442	46838326.0		0.0	288.0	305201.0	41.0				48.5	0.0	46838326.0	46838326.0								48.5	
F1912936	Suillus discolor	ingroup	GCF_016758755.1	verified	Suillus discolor (basidiomycete fungi)	haploid	full	Falcon v. 1.8.8	PacBio	139.02x	SAMN12812516	PRJNA571623	60609832.0		0.0	809.0	364311.0	43.0				47.0	0.0	60609832.0	60609832.0								47.0	
F1912939	Suillus fuscotomentosus	ingroup	GCF_016647785.1	verified	Suillus fuscotomentosus (basidiomycete fungi)	haploid	full	Falcon v. 1.8.8	PacBio	365.52x	SAMN12811781	PRJNA572475	79655913.0		0.0	737.0	438233.0	48.0				47.0	0.0	79655913.0	79655913.0								47.0	
F48578	Suillus paluster	ingroup	GCF_016628075.1	verified	Suillus paluster (basidiomycete fungi)	haploid	full	Falcon v. 1.8.8	PacBio	93.23x	SAMN10362844	PRJNA500122	61993750.0		0.0	996.0	308198.0	48.0				48.0	0.0	61993750.0	61993750.0								48.0	
F116603	Suillus plorans	ingroup	GCF_016647745.1	verified	Suillus plorans (basidiomycete fungi)	haploid	full	Falcon v. 1.8.8	PacBio	224.71x	SAMN14510212	PRJNA621328	51861001.0		0.0	176.0	475900.0	31.0				47.5	0.0	51861001.0	51861001.0								47.5	
F48586	Suillus subalutaceus	ingroup	GCF_016647625.1	verified	Suillus subalutaceus (basidiomycete fungi)	haploid	full	Falcon v. 1.8.8	PacBio	29.69x	SAMN09070715	PRJNA460943	64971567.0		0.0	998.0	204384.0	90.0				47.5	0.0	64971567.0	64971567.0								47.5	
F48587	Suillus subaureus	ingroup	GCF_016647635.1	verified	Suillus subaureus (basidiomycete fungi)	haploid	full	Falcon v. 0.7.3	PacBio	64.5x	SAMN05920861	PRJNA346342	57660940.0		0.0	668.0	678602.0	24.0				47.0	0.0	57660940.0	57660940.0								47.0	
F48593	Suillus weaverae	ingroup	GCA_016767475.1	verified	Suillus weaverae (basidiomycete fungi)	haploid	full	AllPathsLG v. R49403	Illumina	80.3x	SAMN05446545	PRJNA372929	42341223.0		1677085.0	2232.0	63491.0	174.0	628.0	505622.0	24.0	48.0	0.03960879920733513	42341223.0	40664138.0					628.0	505622.0		48.0	
F264124	Botryobasidium botryosum	ingroup	GCA_000697705.1	verified	Botryobasidium botryosum FD-172 SS1 (basidiomycete fungi)	haploid	full	Newbler v. 2.5	454; Illumina	31x	SAMN00632712	PRJNA69807	46674321.0		925587.0	1772.0	98420.0	131.0	334.0	444941.0	28.0	52.5	0.01983075447417864	46674321.0	45748734.0					334.0	444941.0		52.5	
F1750568	Cantharellus anzutake	ingroup	GCF_015039405.1	verified	Cantharellus anzutake (basidiomycete fungi)	haploid	full	Falcon v. 0.3.0	PacBio	Unknown	SAMN02745813	PRJNA245611	120173979.0		0.0	614.0	576606.0	53.0				49.0	0.0	120173979.0	120173979.0								49.0	
F170446	Ceratobasidium sp. AG-Ba	ingroup	GCA_016906575.1	verified	Ceratobasidium sp. AG-Ba (basidiomycete fungi)	haploid	full	HGAP v. 4	PacBio Sequel; Illumina HiSeq	116.0x	SAMN14572461	PRJNA624246	96290521.0		0.0				32.0	3505788.0	13.0	49.5	0.0	96290521.0	96290521.0					32.0	3505788.0		49.5	
F139363	Hydnum rufescens	ingroup	GCA_014904985.1	verified	Hydnum rufescens UP504 (basidiomycete fungi)	haploid	full	AllPathsLG v. R47710; PBJelly v. 14.1.14	Illumina; PacBio	50x	SAMN05660910	PRJNA234814	67135451.0		2428666.0	2744.0	72042.0	233.0	1072.0	217568.0	99.0	48.0	0.036175611600494054	67135451.0	64706785.0					1072.0	217568.0		48.0	
F456999	Rhizoctonia solani	ingroup	GCF_016906535.1	verified	Rhizoctonia solani (basidiomycete fungi)	haploid	full	HGAP v. 4	PacBio Sequel; Illumina HiSeq	275.0x	SAMN14572378	PRJNA624219	40703773.0		0.0				16.0	2303118.0	7.0	47.5	0.0	40703773.0	40703773.0					16.0	2303118.0		47.5	
F156515	Tulasnella calospora	ingroup	GCA_000827465.1	verified	Tulasnella calospora MUT 4182 (basidiomycete fungi)	haploid	full	Allpaths-LG v. R36892	Illumina	136x	SAMN00794623	PRJNA207843	62392858.0		10352002.0	6848.0	18562.0	730.0	1335.0	159819.0	113.0	51.5	0.1659164579381826	62392858.0	52040856.0					1335.0	159819.0		51.5	
F401625	Ceraceosorus bombacis	ingroup	GCA_900000165.1	verified	Ceraceosorus bombacis (basidiomycete fungi)	haploid	full	Velvet	1.2.10	210x	SAMEA2781509	PRJEB6935	26090089.0		1748449.0	8645.0	10305.0	519.0	485.0	819827.0	12.0	55.5	0.06701583118401781	26090089.0	24341640.0					485.0	819827.0		55.5	
F1522189	Ceraceosorus guamensis	ingroup	GCF_003144195.1	verified	Ceraceosorus guamensis (smut fungi & allies)	haploid	full	Allpaths-LG v. R49403	Illumina	145x	SAMN02919188	PRJNA254921	24148100.0		26938.0	356.0	211048.0	37.0	251.0	295512.0	28.0	56.0	0.0011155328990686637	24148100.0	24121162.0					251.0	295512.0		56.0	
F203533	Classicula fluitans	ingroup	GCA_058224955.1	verified	Classicula fluitans (rust fungi & allies)	haploid	full	AllPaths v. R46652	Illumina	82.7x	SAMN02744694	PRJNA218039	52665275.0		5716083.0	5136.0	24327.0	543.0	1415.0	159752.0	100.0	49.5	0.10853608948211131	52665275.0	46949192.0					1415.0	159752.0		49.5	
F202698	Punctularia strigosozonata	ingroup	GCF_000264995.1	verified	Punctularia strigosozonata HHB-11173 SS5 (basidiomycete fungi)	haploid	full	Newbler v. 2.5	Sanger; 454; Illumina	46x	SAMN00632096	PRJNA52407	34171901.0		1101849.0	856.0	125337.0	72.0	195.0	2122796.0	6.0	55.0	0.03224429919775315	34171901.0	33070052.0					195.0	2122796.0		55.0	
F2778381	Cyphobasidiales sp. Tagirdzhanova-0007	ingroup	GCA_904855205.1	verified	Cyphobasidiales sp. Tagirdzhanova-0007 (basidiomycete fungi)	haploid	full	metaSPAdes v3.13	HiSeq X Ten	41x	SAMEA7422939	PRJEB40332	17620033.0		32200.0	887.0	33820.0	159.0	565.0	58455.0	92.0	50.5	0.0018274653628628278	17620033.0	17587833.0					565.0	58455.0		50.5	
F29899	Cystobasidium minutum	ingroup	GCF_039999085.1	verified	Cystobasidium minutum MCA 4210 (basidiomycete fungi)	haploid	full	AllPathsLG v. R46652	Illumina	94.7x	SAMN02744856	PRJNA218034	20824934.0		22738.0	64.0	1853410.0	4.0	38.0	3450099.0	3.0	50.0	0.0010918642047076836	20824934.0	20802196.0					38.0	3450099.0		50.0	
F29902	Mrakia frigida	ingroup	GCF_051309035.1	verified	Mrakia frigida (basidiomycete fungi)	haploid	full	AllPathsLG v. R49403	Illumina	95.2x	SAMN05446639	PRJNA334195	28159101.0		113147.0	220.0	329465.0	29.0	118.0	718778.0	15.0	54.5	0.004018132539103433	28159101.0	28045954.0					118.0	718778.0		54.5	
F264483	Phaffia rhodozyma	ingroup	GCA_001007165.2	verified	Phaffia rhodozyma (basidiomycete fungi)	haploid	full	Velvet	Illumina	1254x	SAMEA2690405	PRJEB6925	19519467.0		321206.0	775.0	109834.0	57.0	266.0	2088178.0	5.0	47.5	0.016455674737430075	19519467.0	19198261.0					266.0	2088178.0		47.5	
F29889	Calocera cornea	ingroup	GCA_001632435.1	verified	Calocera cornea HHB12733 (basidiomycete fungi)	haploid	full	Allpaths-LG v. R43241	Illumina	85x	SAMN02745930	PRJNA210204	33244933.0		408281.0	1032.0	78250.0	129.0	545.0	169300.0	65.0	57.0	0.012280999333041219	33244933.0	32836652.0					545.0	169300.0		57.0	
F63146	Calocera viscosa	ingroup	GCA_001630345.1	verified	Calocera viscosa TUFC12733 (basidiomycete fungi)	haploid	full	Allpaths-LG v. R44849	Illumina	95.3x	SAMN02745652	PRJNA200620	29097227.0		299064.0	518.0	185910.0	49.0	214.0	470396.0	23.0	56.5	0.01027809282307211	29097227.0	28798163.0					214.0	470396.0		56.5	
F1858805	Dacryopinax primogenitus	ingroup	GCF_000292625.1	verified	Dacryopinax primogenitus (basidiomycete fungi)	haploid	full	Newbler v. 2.4	Sanger; 454; Illumina	43x	SAMN02981302	PRJNA62091	29503487.0		1902562.0	965.0	66431.0	120.0	99.0	1233089.0	10.0	52.0	0.06448600465429731	29503487.0	27600925.0					99.0	1233089.0		52.0	
F58919	Tilletiopsis washingtonensis	ingroup	GCF_003144115.1	verified	Tilletiopsis washingtonensis (smut fungi & allies)	haploid	full	Allpaths-LG v. R49403	Illumina	84.7x	SAMN05503900	PRJNA247833	18761941.0		164571.0	263.0	209942.0	31.0	38.0	728438.0	11.0	67.5	0.008771533819448639	18761941.0	18597370.0					38.0	728438.0		67.5	
F5414	Erythrobasidium hasegawianum	ingroup	GCA_058224915.1	verified	Erythrobasidium hasegawianum (rust fungi & allies)	haploid	full	AllPaths v. R49403	Illumina	155.3x	SAMN02744706	PRJNA218035	40686788.0		171773.0	274.0	387160.0	29.0	158.0	783716.0	17.0	50.5	0.0042218373197707324	40686788.0	40515015.0					158.0	783716.0		50.5	
F215250	Acaromyces ingoldii	ingroup	GCF_003144295.1	verified	Acaromyces ingoldii (smut fungi & allies)	haploid	full	Allpaths-LG v. R49403	Illumina	91.4x	SAMN02787018	PRJNA247834	19330111.0		15250.0	69.0	1252185.0	6.0	28.0	3164722.0	3.0	57.5	0.0007889245954148945	19330111.0	19314861.0					28.0	3164722.0		57.5	
F63378	Exobasidium rhododendri	ingroup	GCA_026210745.1	verified	Exobasidium rhododendri (basidiomycete fungi)	haploid	full	CANU v. 1.8	PacBio	100.0x	SAMN30068969	PRJNA863915	17647348.0		0.0				4.0	5450147.0	2.0	50.0	0.0	17559058.0	17559058.0					3.0	5450147.0		50.0	
F1280837	Meira miltonrushii	ingroup	GCF_003144205.1	verified	Meira miltonrushii (smut fungi & allies)	haploid	full	Allpaths-LG v. R49403	Illumina	99.6x	SAMN02787052	PRJNA247836	17383515.0		103987.0	136.0	624146.0	9.0	32.0	4542697.0	2.0	43.0	0.005981931732448817	17383515.0	17279528.0					32.0	4542697.0		43.0	
F5210	Filobasidium floriforme	ingroup	GCF_021052385.1	verified	Filobasidium floriforme (basidiomycete fungi)	haploid	full	Falcon pb-assembly v. 0.0.2; falcon-kit v. 1.2.3; pypeflow v. 2.1.0	PacBio	430.58x	SAMN14510447	PRJNA621322	27469088.0		0.0	42.0	938801.0	12.0				53.0	0.0	27469088.0	27469088.0								53.0	
F610337	Naganishia cerealis	ingroup	GCA_030039265.1	verified	Naganishia cerealis (basidiomycete fungi)	haploid	full	Flye v. 2.9.2	Oxford Nanopore MinION	32.6x	SAMN33864268	PRJNA947659	24976512.0		0.0	165.0	179191.0	49.0				49.0	0.0	24976512.0	24976512.0								49.0	
F89922	Naganishia friedmannii	ingroup	GCA_030039255.1	verified	Naganishia friedmannii (basidiomycete fungi)	haploid	full	Flye v. 2.9.2	Oxford Nanopore MinION	23.9x	SAMN33864270	PRJNA947659	23839142.0		0.0	102.0	751469.0	12.0				51.0	0.0	23839142.0	23839142.0								51.0	
F104408	Naganishia liquefaciens	ingroup	GCA_013423385.1	verified	Naganishia liquefaciens (basidiomycete fungi)	haploid	full	Platanus v. 1.2.1	Illumina MiSeq	752x	SAMD00235376	PRJDB10172	19492980.0		20313.0	85.0	618944.0	11.0	59.0	1033977.0	8.0	53.5	0.0010420674519750186	19492980.0	19472667.0					59.0	1033977.0		53.5	
F1424756	Naganishia vaughanmartiniae	ingroup	GCA_030039245.1	verified	Naganishia vaughanmartiniae (basidiomycete fungi)	haploid	full	Flye v. 2.9.2	Oxford Nanopore MinION	23.0x	SAMN33864271	PRJNA947659	23003986.0		0.0	64.0	892046.0	9.0				51.0	0.0	23003986.0	23003986.0								51.0	
F68786	Sphaerobolus stellatus	ingroup	GCA_000827215.1	verified	Sphaerobolus stellatus SS14 (basidiomycete fungi)	haploid	full	Allpaths-LG v. R36892	Illumina	58x	SAMN00794633	PRJNA207858	176372157.0		54060460.0	13156.0	19443.0	1486.0	1460.0	584971.0	85.0	44.5	0.30651357288781134	176372157.0	122311697.0					1460.0	584971.0		44.5	
F1230402	Basidioascus undulatus	ingroup	GCA_055755435.1	verified	Basidioascus undulatus (basidiomycete fungi)	haploid	full	Hifiasm v. v.0.16.1-r375	PacBio Sequel	33.0x	SAMN47932030	PRJNA1250154	34860436.0		0.0	19.0	2282943.0	6.0				58.5	0.0	34779436.0	34779436.0								58.5	
F5281	Tilletiaria anomala	ingroup	GCF_000711695.1	verified	Tilletiaria anomala UBC 951 (basidiomycete fungi)	haploid	full	Allpaths-LG v. R36892	Illumina	25.2x	SAMN00794506	PRJNA196019	18704010.0		0.0	289.0	127254.0	43.0				56.0	0.0	18704010.0	18704010.0								56.0	
F104355	Gloeophyllum trabeum	ingroup	GCF_000344685.1	verified	Gloeophyllum trabeum ATCC 11539 (basidiomycete fungi)	haploid	full	Newbler v. 2.5	Sanger; 454; Illumina	54x	SAMN02743873	PRJNA64553	37178225.0		2749088.0	1454.0	58165.0	174.0	442.0	1857171.0	7.0	53.0	0.07394349784046979	37178225.0	34429137.0					442.0	1857171.0		53.0	
F5364	Heliocybe sulcata	ingroup	GCA_004369045.1	verified	Heliocybe sulcata (basidiomycete fungi)	haploid	full	AllPathsLG v. R49403	Illumina	82.2x	SAMN03159491	PRJNA265455	31948515.0		555900.0	512.0	164812.0	49.0	87.0	1171428.0	9.0	53.0	0.01739986975920477	31948515.0	31392615.0					87.0	1171428.0		53.0	
F38799	Neolentinus lepideus	ingroup	GCA_001632425.1	verified	Neolentinus lepideus HHB14362 ss-1 (train wrecker)	haploid	full	Allpaths-LG v. R43839	Illumina	92.4x	SAMN02745928	PRJNA196054	35640188.0		1293569.0	1215.0	101319.0	90.0	331.0	361006.0	30.0	51.0	0.036295235030746754	35640188.0	34346619.0					331.0	361006.0		51.0	
F112417	Gautieria morchelliformis	ingroup	GCA_015179125.1	verified	Gautieria morchelliformis (basidiomycete fungi)	haploid	full	Falcon v. 20150310	PacBio	Unknown	SAMN02946264	PRJNA256705	122807766.0		0.0	1220.0	184800.0	200.0				50.0	0.0	122807766.0	122807766.0								50.0	
F113071	Ramaria rubella	ingroup	GCA_015039355.1	verified	Ramaria rubella (basidiomycete fungi)	haploid	full	AllPathsLG v. R46652; PBJelly v. unknown	Illumina; PacBio	90x	SAMN02745027	PRJNA196021	105462249.0		8041294.0	7005.0	55946.0	476.0	1553.0	229116.0	137.0	46.0	0.07624808001202402	105462249.0	97420955.0					1553.0	229116.0		46.0	
F45228	Heterogastridium pycnidioideum	ingroup	GCA_058224935.1	verified	Heterogastridium pycnidioideum (rust fungi & allies)	haploid	full	AllPaths v. R46652	Illumina	109.0x	SAMN02744705	PRJNA218038	17579447.0		273175.0	337.0	263749.0	22.0	117.0	631137.0	10.0	43.5	0.015539453544812872	17579447.0	17306272.0					117.0	631137.0		43.5	
F257869	Holtermanniella festucosa	ingroup	GCA_055755495.1	verified	Holtermanniella festucosa (basidiomycete fungi)	haploid	full	Hifiasm v. 0.16.1-r375	PacBio Sequel	58.0x	SAMN47932865	PRJNA1250175	16617715.0		0.0	15.0	1182442.0	6.0				55.0	0.0	16579142.0	16579142.0								55.0	
F135589	Coniferiporia weirii	ingroup	GCA_024195185.1	verified	Coniferiporia weirii (basidiomycete fungi)	haploid	full	AAFTF v. 0.2.3	Illumina HiSeq	132.0x	SAMN25719048	PRJNA804238	40274806.0		16570.0	6700.0	41309.0	225.0	6520.0	51324.0	200.0	51.5	0.00041142345912231087	40274806.0	40258236.0					6520.0	51324.0		51.5	
F208960	Fomitiporia mediterranea	ingroup	GCF_000271605.1	verified	Fomitiporia mediterranea MF3/22 (basidiomycete fungi)	haploid	full	Newbler v. 2.5	Sanger; 454; Illumina	39x	SAMN02981288	PRJNA56107	63354419.0		6583618.0	3952.0	37766.0	318.0	1412.0	4291492.0	6.0	41.0	0.10391726581850588	63354419.0	56770801.0					1412.0	4291492.0		41.0	
F2282107	Pyrrhoderma noxium	ingroup	GCA_002287475.2	verified	Pyrrhoderma noxium (basidiomycete fungi)	haploid	full	Nuclear: Falcon v. 1.7.6; Mitochondrion: Organelle_PBA v. 1.0.7	Nuclear: PacBio; Illumina HiSeq; Mitochondrion: PacBio RSII	Nuclear:120.0x; Mitochondrion: 2860.0x	SAMN06480491	PRJNA377805	31607963.0		3505.0	16.0	2646273.0	5.0	13.0	2736193.0	5.0	41.5	0.0001108897779967662	31444514.0	31441009.0					12.0	3409718.0		41.5	
F50990	Rickenella mellea	ingroup	GCA_004355085.1	verified	Rickenella mellea (basidiomycete fungi)	haploid	full	AllPathsLG v. R49403	Illumina	90.4x	SAMN05445462	PRJNA334780	45069463.0		1238764.0	1852.0	121169.0	98.0	848.0	361966.0	27.0	49.0	0.027485661411142174	45069463.0	43830699.0					848.0	361966.0		49.0	
