taxon_id	marker	protein_id	annotation_status	translation_table	code_provenance	annotation_issues	initial_phase	genomic_cds_span_bases	cds_parts	five_prime_partial	three_prime_partial	internal_partial_boundary	annotation_flags	translation_status	terminal_stop	indexed_cds_length
F4866	5004265at2759	KAJ1963681.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	817	1	False	True	False	end_range;partial	non_triplet_length	False	817
F4866	5005174at2759	KAJ1961983.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	674	1	False	True	False	end_range;partial	non_triplet_length	False	674
F4866	5005892at2759	KAJ1951809.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	945	1	True	True	False	end_range;partial;start_range	non_triplet_length	False	943
F4866	5011777at2759	KAJ1965517.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1671	2	False	True	False	partial;start_range	exact_translation	False	1671
F4866	5015403at2759	KAJ1962220.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1400	1	True	False	False	end_range;partial	exact_translation	True	1398
F4866	538728at2759	KAJ1958532.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1843	1	False	True	False	partial;start_range	non_triplet_length	False	1843
F4866	727964at2759	KAJ1964139.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1065	1	False	True	False	end_range;partial	exact_translation	False	1065
F61397	4976279at2759	XP_051389508.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	711	1	False	True	False	partial;start_range	exact_translation	False	711
F61397	5005174at2759	XP_051391867.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	873	1	False	True	False	end_range;partial	exact_translation	False	873
F61397	5005215at2759	XP_051392847.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1690	5	False	True	False	end_range;partial	non_triplet_length	False	1690
F61397	5013539at2759	XP_051388480.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	777	1	True	True	False	end_range;partial;start_range	exact_translation	False	777
F61397	529759at2759	XP_051394278.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	737	1	False	True	False	partial;start_range	non_triplet_length	False	737
F61397	538952at2759	XP_051390190.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1911	1	False	True	False	end_range;partial	exact_translation	False	1911
F61395	3643464at2759	XP_040744954.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1611	1	True	True	False	end_range;partial;start_range	exact_translation	False	1611
F61395	4969636at2759	XP_040743495.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1077	1	True	True	False	end_range;partial;start_range	exact_translation	False	1077
F61395	4975094at2759	XP_040744898.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3087	2	False	True	False	partial;start_range	exact_translation	False	3087
F61395	4983000at2759	XP_040746852.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1479	1	False	True	False	end_range;partial	exact_translation	False	1479
F61395	5001941at2759	XP_040741385.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1686	2	True	True	False	end_range;partial;start_range	exact_translation	False	1686
F61395	5003192at2759	XP_040746336.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1413	2	True	True	False	end_range;partial;start_range	exact_translation	False	1413
F61395	5004599at2759	XP_040746715.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2106	7	True	False	False	end_range;partial	exact_translation	True	2106
F61395	5013992at2759	XP_040741562.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2262	2	False	True	False	end_range;partial	exact_translation	False	2262
F61395	538952at2759	XP_040742965.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1551	2	False	True	False	end_range;partial	exact_translation	False	1551
F304332	4803900at2759	KAI8866957.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	330	1	False	True	False	partial;start_range	exact_translation	False	330
F304332	4810093at2759	KAI8873402.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2616	6	False	True	False	end_range;partial	exact_translation	False	2616
F304332	4940884at2759	KAI8865822.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1902	2	True	False	False	partial;start_range	exact_translation	True	1902
F304332	4986044at2759	KAI8872424.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1557	2	True	True	False	end_range;partial;start_range	exact_translation	False	1557
F304332	5000743at2759	KAI8866077.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	515	1	False	True	False	end_range;partial	non_triplet_length	False	515
F304332	5001413at2759	KAI8865331.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	624	1	False	True	False	partial;start_range	exact_translation	False	624
F304332	5003192at2759	KAI8870254.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1671	2	True	False	False	partial;start_range	exact_translation	True	1671
F304332	5004478at2759	KAI8868804.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1179	3	True	False	False	end_range;partial	exact_translation	True	1179
F304332	5005274at2759	KAI8871032.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	744	1	True	True	False	end_range;partial;start_range	exact_translation	False	744
F304332	5005750at2759	KAI8873485.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	666	1	False	True	False	partial;start_range	exact_translation	False	666
F304332	5006412at2759	KAI8870779.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	639	1	True	True	False	end_range;partial;start_range	exact_translation	False	639
F304332	5013259at2759	KAI8866067.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	429	1	False	True	False	end_range;partial	exact_translation	False	429
F304332	5013992at2759	KAI8865518.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2358	2	False	True	False	end_range;partial	exact_translation	False	2358
F304332	727964at2759	KAI8869233.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1299	3	True	True	False	end_range;partial;start_range	exact_translation	False	1299
F70536	4975094at2759	EJW03692.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	2687	1	True	False	False	end_range;partial	exact_translation	True	2685
F70536	5004391at2759	EJW02616.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2343	1	True	False	False	end_range;partial	exact_translation	True	2343
F70536	727964at2759	EJW05053.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	1405	1	True	False	False	end_range;partial	exact_translation	True	1404
F1081669	4987397at2759	ORD95804.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1875	1	False	True	False	partial;start_range	exact_translation	False	1875
F291195	5005750at2759	RVD91296.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	541	1	False	True	False	partial;start_range	non_triplet_length	False	541
F291195	730114at2759	RVD92179.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1550	1	False	True	False	partial;start_range	non_triplet_length	False	1550
F103449	207567at2759	XP_008073022.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	544	1	True	False	False	partial;start_range	exact_translation	True	543
F82268	340246at2759	KAI9019801.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2781	3	False	True	False	partial;start_range	exact_translation	False	2781
F82268	4843824at2759	KAI9020439.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	615	5	False	True	False	partial;start_range	exact_translation	False	615
F82268	5003192at2759	KAI9034359.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1227	7	True	False	False	partial;start_range	exact_translation	True	1227
F82268	5005215at2759	KAI9014096.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1932	5	True	False	False	end_range;partial	exact_translation	True	1932
F82268	5015876at2759	KAI9033326.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1482	3	True	False	False	end_range;partial	exact_translation	True	1482
F82268	801816at2759	KAI9012301.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	590	4	False	True	False	partial;start_range	non_triplet_length	False	590
F1123529	352891at2759	KXS17109.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	755	7	True	False	False	partial;start_range	exact_translation	True	753
F1123529	4977163at2759	KXS14897.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	563	5	True	False	False	end_range;partial	exact_translation	True	561
F1123529	5000452at2759	KXS12627.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	846	4	True	False	False	end_range;partial	exact_translation	True	846
F2725673	4838864at2759	KAJ3330286.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1368	1	True	False	False	end_range;partial	exact_translation	True	1368
F2725673	4987397at2759	KAJ3335118.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	4312	25	True	False	False	end_range;partial	exact_translation	True	4311
F2725673	5004265at2759	KAJ3316800.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	860	4	True	False	False	end_range;partial	exact_translation	True	858
F2725673	5005174at2759	KAJ3340047.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	780	2	False	True	False	partial;start_range	exact_translation	False	780
F2725673	5005274at2759	KAJ3326058.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	802	1	True	False	False	end_range;partial	exact_translation	True	801
F2725673	540946at2759	KAJ3330835.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	1807	10	True	True	False	end_range;partial;start_range	exact_translation	False	1806
F1343610	4976279at2759	KAG0265517.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3826	8	False	True	False	end_range;partial	non_triplet_length	False	3826
F979620	5005215at2759	KAI8594214.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	929	1	False	True	False	partial;start_range	non_triplet_length	False	929
F101097	4976279at2759	KAF9994242.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3264	12	True	False	False	partial;start_range	exact_translation	True	3264
F101097	5000452at2759	KAF9995094.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	839	3	False	True	False	end_range;partial	non_triplet_length	False	839
F101097	5001413at2759	KAF9992059.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	723	1	True	False	False	partial;start_range	exact_translation	True	723
F101097	5001734at2759	KAF9992332.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	709	5	True	False	False	partial;start_range	exact_translation	True	708
F101097	5001941at2759	KAF9992348.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	2482	10	True	False	False	end_range;partial	exact_translation	True	2481
F101097	5005196at2759	KAF9990954.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1380	2	True	False	False	partial;start_range	exact_translation	True	1380
F101097	5006326at2759	KAF9995066.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1461	4	True	False	False	end_range;partial	exact_translation	True	1461
F101097	5014007at2759	KAG0004649.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1389	8	False	True	False	end_range;partial	exact_translation	False	1389
F101097	5017019at2759	KAF9998577.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	793	4	False	True	False	end_range;partial	non_triplet_length	False	793
F101098	4986044at2759	XP_051416528.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1482	7	False	True	False	partial;start_range	exact_translation	False	1482
F101098	5001941at2759	XP_051411954.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2663	11	False	True	False	partial;start_range	non_triplet_length	False	2663
F979690	201273at2759	KAG0057304.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	780	3	True	False	False	end_range;partial	exact_translation	True	780
F979690	2852757at2759	KAG0041539.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1431	4	False	True	False	end_range;partial	exact_translation	False	1431
F979690	319730at2759	KAG0038398.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1305	4	True	True	False	end_range;partial;start_range	exact_translation	False	1305
F979690	4900375at2759	KAG0041878.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	683	6	False	True	False	end_range;partial	non_triplet_length	False	683
F979690	5005697at2759	KAG0043819.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1548	5	False	True	False	partial;start_range	exact_translation	False	1548
F1897645	4695236at2759	KAF9019167.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3801	5	True	False	False	end_range;partial	exact_translation	True	3801
F1897645	4810093at2759	KAF8986841.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3901	9	False	True	False	partial;start_range	non_triplet_length	False	3901
F1897645	4838864at2759	KAF8949145.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	1675	3	True	False	False	end_range;partial	exact_translation	True	1674
F1897645	4969018at2759	KAF8929152.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1131	1	True	False	False	partial;start_range	exact_translation	True	1131
F1897645	5001941at2759	KAF9023240.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1883	7	False	True	False	end_range;partial	non_triplet_length	False	1883
F1897645	5004327at2759	KAF8948976.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	2321	2	True	False	False	end_range;partial	exact_translation	True	2319
F1897645	5013259at2759	KAF8974927.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	529	4	False	True	False	partial;start_range	non_triplet_length	False	529
F1897645	5014007at2759	KAF8932417.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1536	7	False	True	False	partial;start_range	exact_translation	False	1536
F1897645	5015876at2759	KAF8929238.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1446	4	True	False	False	end_range;partial	exact_translation	True	1446
F1897645	727964at2759	KAF9014745.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	818	4	False	True	False	partial;start_range	non_triplet_length	False	818
F1897645	776280at2759	KAF9022519.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1469	4	True	False	False	end_range;partial	exact_translation	True	1467
F604196	4838864at2759	KAG0267581.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1768	4	False	True	False	partial;start_range	non_triplet_length	False	1768
F604196	5000362at2759	KAG0268363.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	3520	8	True	False	False	end_range;partial	exact_translation	True	3519
F604196	5001280at2759	KAG0275826.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2403	5	True	False	False	partial;start_range	exact_translation	True	2403
F604196	5001413at2759	KAG0270743.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	723	1	True	False	False	end_range;partial	exact_translation	True	723
F604196	5002334at2759	KAG0265339.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1221	1	False	True	False	partial;start_range	exact_translation	False	1221
F604196	5004327at2759	KAG0264126.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2462	2	False	True	False	partial;start_range	non_triplet_length	False	2462
F604196	530014at2759	KAG0257877.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2299	6	False	True	False	partial;start_range	non_triplet_length	False	2299
F604196	538952at2759	KAG0276463.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2162	3	False	True	False	end_range;partial	non_triplet_length	False	2162
F64571	4896098at2759	XP_021875549.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	783	2	False	True	False	end_range;partial	exact_translation	False	783
F64571	4977163at2759	XP_021878476.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	619	5	True	False	False	end_range;partial	exact_translation	True	618
F64571	4985971at2759	XP_021877233.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	819	4	False	True	False	end_range;partial	exact_translation	False	819
F64571	5001413at2759	XP_021885743.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	810	2	False	True	False	end_range;partial	exact_translation	False	810
F64571	538728at2759	XP_021875151.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1236	3	True	True	False	end_range;partial;start_range	exact_translation	False	1236
F64571	707076at2759	XP_021880363.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	846	4	False	True	False	partial;start_range	exact_translation	False	846
F979761	260326at2759	KAF9583017.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	495	5	True	False	False	end_range;partial	exact_translation	True	495
F979761	345792at2759	KAF9580594.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	623	3	True	False	False	end_range;partial	exact_translation	True	621
F979761	4803900at2759	KAF9577755.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	393	4	False	True	False	partial;start_range	exact_translation	False	393
F979761	4813267at2759	KAF9578844.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1709	5	False	True	False	partial;start_range	non_triplet_length	False	1709
F979761	4838864at2759	KAF9578084.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2009	4	False	True	False	end_range;partial	non_triplet_length	False	2009
F979761	4969018at2759	KAF9578781.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1245	5	False	True	False	partial;start_range	exact_translation	False	1245
F979761	4969990at2759	KAF9582533.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	867	7	True	False	False	end_range;partial	exact_translation	True	867
F979761	4970387at2759	KAF9552659.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	345	3	True	False	False	end_range;partial	exact_translation	True	345
F979761	4970538at2759	KAF9582671.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3460	19	False	True	False	end_range;partial	non_triplet_length	False	3460
F979761	5000362at2759	KAF9584475.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	4203	11	True	False	False	end_range;partial	exact_translation	True	4203
F979761	5001280at2759	KAF9584479.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	2336	6	True	False	False	end_range;partial	exact_translation	True	2334
F979761	5001318at2759	KAF9578990.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1382	2	False	True	False	end_range;partial	non_triplet_length	False	1382
F979761	5001941at2759	KAF9579118.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2320	9	False	True	False	end_range;partial	non_triplet_length	False	2320
F979761	5002573at2759	KAF9578218.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	986	5	True	False	False	partial;start_range	exact_translation	True	984
F979761	5003856at2759	KAF9581608.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2059	10	False	True	False	partial;start_range	non_triplet_length	False	2059
F979761	5004265at2759	KAF9579836.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	697	2	True	False	False	end_range;partial	exact_translation	True	696
F979761	5004391at2759	KAF9577778.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2590	1	True	True	False	end_range;partial;start_range	non_triplet_length	False	2590
F979761	5005750at2759	KAF9561650.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	416	3	True	True	False	end_range;partial;start_range	exact_translation	False	414
F979761	530014at2759	KAF9581478.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2541	6	True	False	False	partial;start_range	exact_translation	True	2541
F979761	539632at2759	KAF9583966.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3462	13	False	True	False	partial;start_range	exact_translation	False	3462
F1440133	345792at2759	KAF9944027.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	682	2	True	False	False	partial;start_range	exact_translation	True	681
F1440133	4810093at2759	KAF9977221.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	2659	4	True	False	False	end_range;partial	exact_translation	True	2658
F1440133	4813267at2759	KAF9924006.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2019	6	False	True	False	partial;start_range	exact_translation	False	2019
F1440133	4837017at2759	KAF9972049.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	576	1	True	False	False	end_range;partial	exact_translation	True	576
F1440133	4843240at2759	KAF9980243.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2055	10	True	False	False	end_range;partial	exact_translation	True	2055
F1440133	4911644at2759	KAF9951015.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2694	12	False	True	False	partial;start_range	exact_translation	False	2694
F1440133	4940884at2759	KAF9972301.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1428	5	False	True	False	end_range;partial	exact_translation	False	1428
F1440133	4969018at2759	KAF9985044.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1499	4	True	False	False	partial;start_range	exact_translation	True	1497
F1440133	4969990at2759	KAF9946860.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1040	7	False	True	False	partial;start_range	non_triplet_length	False	1040
F1440133	4975094at2759	KAG0002708.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2556	12	False	True	False	end_range;partial	exact_translation	False	2556
F1440133	4976279at2759	KAF9958553.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3894	17	False	True	False	partial;start_range	exact_translation	False	3894
F1440133	5000152at2759	KAG0000345.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3407	9	False	True	False	partial;start_range	non_triplet_length	False	3407
F1440133	5000476at2759	KAF9955090.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1393	8	False	True	False	partial;start_range	non_triplet_length	False	1393
F1440133	5003972at2759	KAF9997020.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	693	6	False	True	False	partial;start_range	exact_translation	False	693
F1440133	5004265at2759	KAF9972892.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	752	3	True	False	False	end_range;partial	exact_translation	True	750
F1440133	5005174at2759	KAF9982374.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	606	2	True	False	False	end_range;partial	exact_translation	True	606
F1440133	5005215at2759	KAF9929545.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1359	2	True	False	False	end_range;partial	exact_translation	True	1359
F1440133	5014007at2759	KAF9950028.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1690	8	False	True	False	end_range;partial	non_triplet_length	False	1690
F1440133	5015647at2759	KAF9929918.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	2260	9	True	False	False	partial;start_range	exact_translation	True	2259
F1440133	539632at2759	KAF9980638.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	813	5	False	True	False	end_range;partial	exact_translation	False	813
F1440133	540946at2759	KAF9998520.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	1261	8	True	False	False	end_range;partial	exact_translation	True	1260
F64525	4969018at2759	KAG0336403.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1347	2	True	False	False	partial;start_range	exact_translation	True	1347
F64525	4999134at2759	KAG0354366.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	7655	5	False	True	False	end_range;partial	non_triplet_length	False	7655
F64525	5013067at2759	KAG0338591.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	981	4	True	False	False	partial;start_range	exact_translation	True	981
F1938954	129234at2759	OZJ01559.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2256	14	True	False	False	end_range;partial	exact_translation	True	2256
F1938954	260326at2759	OZJ01992.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1438	9	False	True	False	end_range;partial	non_triplet_length	False	1438
F1938954	4911644at2759	OZJ03048.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	5573	22	False	True	False	partial;start_range	non_triplet_length	False	5573
F1938954	4977863at2759	OZJ01731.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2468	11	False	True	False	end_range;partial	non_triplet_length	False	2468
F1938954	5005892at2759	OZJ02302.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	4719	8	True	False	False	partial;start_range	exact_translation	True	4719
F1938954	5015403at2759	OZJ03106.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2662	13	False	True	False	end_range;partial	non_triplet_length	False	2662
F2340872	4810093at2759	RUS18952.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1953	8	False	True	False	partial;start_range	exact_translation	False	1953
F2340872	4975094at2759	RUS19045.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	5424	29	True	False	False	partial;start_range	exact_translation	True	5424
F2340872	4976279at2759	RUS19441.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1889	9	True	False	False	partial;start_range	exact_translation	True	1887
F2340872	5001318at2759	RUS21748.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1254	3	False	True	False	partial;start_range	exact_translation	False	1254
F2340872	5003022at2759	RUS13895.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2310	7	False	True	False	partial;start_range	exact_translation	False	2310
F2340872	5004391at2759	RUS15046.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2718	10	True	False	False	end_range;partial	exact_translation	True	2718
F2340872	5005697at2759	RUS21703.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1254	5	False	True	False	partial;start_range	exact_translation	False	1254
F2340872	5013992at2759	RUS18302.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2436	9	True	False	False	partial;start_range	exact_translation	True	2436
F2340872	530014at2759	RUS19408.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	4995	12	False	True	False	end_range;partial	exact_translation	False	4995
F994334	5000452at2759	RUP44245.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	786	4	False	True	False	partial;start_range	exact_translation	False	786
F994334	5000823at2759	RUP40233.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3270	9	True	False	False	partial;start_range	exact_translation	True	3270
F994334	5001280at2759	RUP48855.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2181	11	False	True	False	end_range;partial	exact_translation	False	2181
F994334	5001941at2759	RUP46947.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2895	14	False	True	False	end_range;partial	exact_translation	False	2895
F994334	5013992at2759	RUP52209.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2391	8	False	False	False	exception	exact_translation	True	2391
F994334	5015403at2759	RUP47096.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1218	2	False	True	False	partial;start_range	exact_translation	False	1218
F708070	5018803at2759	XP_064678984.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	1381	3	True	False	False	partial;start_range	exact_translation	True	1380
F64632	340246at2759	XP_052935083.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1938	2	True	False	False	end_range;partial	exact_translation	True	1938
F64632	538952at2759	XP_052932180.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1320	3	True	False	False	partial;start_range	exact_translation	True	1320
F4837	3643464at2759	XP_018293146.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1596	10	True	True	False	end_range;partial;start_range	exact_translation	False	1596
F4837	4813267at2759	XP_018287112.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2352	7	False	True	False	partial;start_range	exact_translation	False	2352
F4837	4986044at2759	XP_018298210.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1527	9	False	True	False	partial;start_range	exact_translation	False	1527
F4837	4987397at2759	XP_018299401.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	2230	11	True	False	False	partial;start_range	exact_translation	True	2229
F4837	5000371at2759	XP_018293468.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1394	10	True	False	False	partial;start_range	exact_translation	True	1392
F4837	5001318at2759	XP_018293124.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1371	2	True	True	False	end_range;partial;start_range	exact_translation	False	1371
F4837	5004265at2759	XP_018292513.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	729	5	True	True	False	end_range;partial;start_range	exact_translation	False	729
F4837	5004478at2759	XP_018283904.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1008	5	True	False	False	end_range;partial	exact_translation	True	1008
F4837	5004599at2759	XP_018288274.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1965	7	True	False	False	partial;start_range	exact_translation	True	1965
F4837	5005010at2759	XP_018288534.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	306	3	True	False	False	partial;start_range	exact_translation	True	306
F4837	5005274at2759	XP_018287127.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	684	3	True	False	False	partial;start_range	exact_translation	True	684
F4837	5014007at2759	XP_018297446.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1632	5	True	False	False	end_range;partial	exact_translation	True	1632
F4837	5017019at2759	XP_018297892.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1095	4	True	True	False	end_range;partial;start_range	exact_translation	False	1095
