sequence_sha256	reference_model_id	local_model_id	plddt_cutoff	pae_cutoff	protein_length	retained_residues	retained_fraction	status	state_mismatches	state_mismatch_fraction	partner_changes	partner_change_fraction	same_partner_residues	same_partner_state_mismatches	same_partner_state_mismatch_fraction	changed_partner_residues	changed_partner_state_mismatches	changed_partner_state_mismatch_fraction
80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d	AF-A0AAN7D3H7-F1	ESM-S80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d-d4caea4d704d	70	5	462	358	0.7748917748917749	compared	64	0.1787709497206704	75	0.20949720670391062	283	27	0.09540636042402827	75	37	0.49333333333333335
80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d	AF-A0AAN7D3H7-F1	ESM-S80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d-d4caea4d704d	70	10	462	368	0.7965367965367965	compared	68	0.18478260869565216	79	0.21467391304347827	289	28	0.09688581314878893	79	40	0.5063291139240507
80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d	AF-A0AAN7D3H7-F1	ESM-S80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d-d4caea4d704d	70	15	462	368	0.7965367965367965	compared	68	0.18478260869565216	79	0.21467391304347827	289	28	0.09688581314878893	79	40	0.5063291139240507
80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d	AF-A0AAN7D3H7-F1	ESM-S80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d-d4caea4d704d	90	unfiltered	462	220	0.47619047619047616	insufficient_coverage	32	0.14545454545454545	36	0.16363636363636364	184	17	0.09239130434782608	36	15	0.4166666666666667
80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d	AF-A0AAN7D3H7-F1	ESM-S80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d-d4caea4d704d	90	5	462	220	0.47619047619047616	insufficient_coverage	32	0.14545454545454545	36	0.16363636363636364	184	17	0.09239130434782608	36	15	0.4166666666666667
80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d	AF-A0AAN7D3H7-F1	ESM-S80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d-d4caea4d704d	90	10	462	220	0.47619047619047616	insufficient_coverage	32	0.14545454545454545	36	0.16363636363636364	184	17	0.09239130434782608	36	15	0.4166666666666667
80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d	AF-A0AAN7D3H7-F1	ESM-S80853352393e531aabc2dd4d3bfd081869d14886f82b9d91fc5267ebd975d86d-d4caea4d704d	90	15	462	220	0.47619047619047616	insufficient_coverage	32	0.14545454545454545	36	0.16363636363636364	184	17	0.09239130434782608	36	15	0.4166666666666667
be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	ESM-Sbe8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5-d4caea4d704d	0	unfiltered	482	480	0.995850622406639	compared	156	0.325	154	0.32083333333333336	326	51	0.15644171779141106	154	105	0.6818181818181818
be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	ESM-Sbe8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5-d4caea4d704d	0	5	482	354	0.7344398340248963	compared	70	0.1977401129943503	75	0.211864406779661	279	27	0.0967741935483871	75	43	0.5733333333333334
be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	ESM-Sbe8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5-d4caea4d704d	0	10	482	443	0.9190871369294605	compared	128	0.28893905191873587	124	0.2799097065462754	319	48	0.15047021943573669	124	80	0.6451612903225806
be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	ESM-Sbe8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5-d4caea4d704d	0	15	482	472	0.979253112033195	compared	148	0.3135593220338983	146	0.3093220338983051	326	51	0.15644171779141106	146	97	0.6643835616438356
be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	ESM-Sbe8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5-d4caea4d704d	70	unfiltered	482	323	0.6701244813278008	compared	45	0.1393188854489164	55	0.17027863777089783	268	16	0.05970149253731343	55	29	0.5272727272727272
be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	ESM-Sbe8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5-d4caea4d704d	70	5	482	312	0.6473029045643154	compared	42	0.1346153846153846	52	0.16666666666666666	260	14	0.05384615384615385	52	28	0.5384615384615384
be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	ESM-Sbe8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5-d4caea4d704d	70	10	482	323	0.6701244813278008	compared	45	0.1393188854489164	55	0.17027863777089783	268	16	0.05970149253731343	55	29	0.5272727272727272
be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	ESM-Sbe8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5-d4caea4d704d	70	15	482	323	0.6701244813278008	compared	45	0.1393188854489164	55	0.17027863777089783	268	16	0.05970149253731343	55	29	0.5272727272727272
be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	ESM-Sbe8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5-d4caea4d704d	90	unfiltered	482	129	0.2676348547717842	insufficient_coverage	20	0.15503875968992248	20	0.15503875968992248	109	8	0.07339449541284404	20	12	0.6
be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	ESM-Sbe8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5-d4caea4d704d	90	5	482	129	0.2676348547717842	insufficient_coverage	20	0.15503875968992248	20	0.15503875968992248	109	8	0.07339449541284404	20	12	0.6
be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	ESM-Sbe8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5-d4caea4d704d	90	10	482	129	0.2676348547717842	insufficient_coverage	20	0.15503875968992248	20	0.15503875968992248	109	8	0.07339449541284404	20	12	0.6
be8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5	AF-A0A8H7PEY9-F1	ESM-Sbe8e5b72204937bc9cc18b5b175923623599946ac3ee5d10214e998a059c4ca5-d4caea4d704d	90	15	482	129	0.2676348547717842	insufficient_coverage	20	0.15503875968992248	20	0.15503875968992248	109	8	0.07339449541284404	20	12	0.6
3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	ESM-S3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82-d4caea4d704d	0	unfiltered	467	465	0.9957173447537473	compared	123	0.2645161290322581	124	0.26666666666666666	341	52	0.15249266862170088	124	71	0.5725806451612904
3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	ESM-S3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82-d4caea4d704d	0	5	467	397	0.8501070663811563	compared	85	0.2141057934508816	83	0.20906801007556675	314	40	0.12738853503184713	83	45	0.5421686746987951
3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	ESM-S3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82-d4caea4d704d	0	10	467	446	0.9550321199143469	compared	111	0.24887892376681614	113	0.2533632286995516	333	49	0.14714714714714713	113	62	0.5486725663716814
3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	ESM-S3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82-d4caea4d704d	0	15	467	453	0.9700214132762313	compared	115	0.25386313465783666	116	0.2560706401766004	337	51	0.1513353115727003	116	64	0.5517241379310345
3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	ESM-S3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82-d4caea4d704d	70	unfiltered	467	357	0.7644539614561028	compared	63	0.17647058823529413	67	0.1876750700280112	290	27	0.09310344827586207	67	36	0.5373134328358209
3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	ESM-S3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82-d4caea4d704d	70	5	467	348	0.7451820128479657	compared	59	0.16954022988505746	61	0.1752873563218391	287	27	0.09407665505226481	61	32	0.5245901639344263
3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	ESM-S3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82-d4caea4d704d	70	10	467	356	0.7623126338329764	compared	63	0.17696629213483145	66	0.1853932584269663	290	27	0.09310344827586207	66	36	0.5454545454545454
3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	ESM-S3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82-d4caea4d704d	70	15	467	357	0.7644539614561028	compared	63	0.17647058823529413	67	0.1876750700280112	290	27	0.09310344827586207	67	36	0.5373134328358209
3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	ESM-S3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82-d4caea4d704d	90	unfiltered	467	232	0.49678800856531047	insufficient_coverage	40	0.1724137931034483	41	0.17672413793103448	191	19	0.09947643979057591	41	21	0.5121951219512195
3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	ESM-S3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82-d4caea4d704d	90	5	467	232	0.49678800856531047	insufficient_coverage	40	0.1724137931034483	41	0.17672413793103448	191	19	0.09947643979057591	41	21	0.5121951219512195
3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	ESM-S3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82-d4caea4d704d	90	10	467	232	0.49678800856531047	insufficient_coverage	40	0.1724137931034483	41	0.17672413793103448	191	19	0.09947643979057591	41	21	0.5121951219512195
3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82	AF-A0A433A2Q7-F1	ESM-S3fa8c57408f85935467bf7ca250ec94570525e11aaf735a8af1e4996da6bfa82-d4caea4d704d	90	15	467	232	0.49678800856531047	insufficient_coverage	40	0.1724137931034483	41	0.17672413793103448	191	19	0.09947643979057591	41	21	0.5121951219512195
fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	ESM-Sfef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63-d4caea4d704d	0	unfiltered	390	388	0.9948717948717949	compared	87	0.22422680412371135	89	0.22938144329896906	299	28	0.09364548494983277	89	59	0.6629213483146067
fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	ESM-Sfef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63-d4caea4d704d	0	5	390	320	0.8205128205128205	compared	53	0.165625	54	0.16875	266	22	0.08270676691729323	54	31	0.5740740740740741
fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	ESM-Sfef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63-d4caea4d704d	0	10	390	361	0.9256410256410257	compared	69	0.19113573407202217	70	0.19390581717451524	291	28	0.09621993127147767	70	41	0.5857142857142857
fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	ESM-Sfef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63-d4caea4d704d	0	15	390	372	0.9538461538461539	compared	79	0.21236559139784947	80	0.21505376344086022	292	28	0.0958904109589041	80	51	0.6375
fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	ESM-Sfef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63-d4caea4d704d	70	unfiltered	390	323	0.8282051282051283	compared	54	0.16718266253869968	57	0.17647058823529413	266	21	0.07894736842105263	57	33	0.5789473684210527
fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	ESM-Sfef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63-d4caea4d704d	70	5	390	313	0.8025641025641026	compared	51	0.16293929712460065	52	0.16613418530351437	261	21	0.08045977011494253	52	30	0.5769230769230769
fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	ESM-Sfef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63-d4caea4d704d	70	10	390	323	0.8282051282051283	compared	54	0.16718266253869968	57	0.17647058823529413	266	21	0.07894736842105263	57	33	0.5789473684210527
fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	ESM-Sfef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63-d4caea4d704d	70	15	390	323	0.8282051282051283	compared	54	0.16718266253869968	57	0.17647058823529413	266	21	0.07894736842105263	57	33	0.5789473684210527
fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	ESM-Sfef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63-d4caea4d704d	90	unfiltered	390	146	0.37435897435897436	insufficient_coverage	24	0.1643835616438356	23	0.15753424657534246	123	10	0.08130081300813008	23	14	0.6086956521739131
fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	ESM-Sfef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63-d4caea4d704d	90	5	390	146	0.37435897435897436	insufficient_coverage	24	0.1643835616438356	23	0.15753424657534246	123	10	0.08130081300813008	23	14	0.6086956521739131
fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	ESM-Sfef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63-d4caea4d704d	90	10	390	146	0.37435897435897436	insufficient_coverage	24	0.1643835616438356	23	0.15753424657534246	123	10	0.08130081300813008	23	14	0.6086956521739131
fef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63	AF-A0A2P6MP02-F1	ESM-Sfef5f55ab234fffdbd098d525b0c514678aeded15edb6ed8b10364a27c1e1d63-d4caea4d704d	90	15	390	146	0.37435897435897436	insufficient_coverage	24	0.1643835616438356	23	0.15753424657534246	123	10	0.08130081300813008	23	14	0.6086956521739131
5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	ESM-S5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498-d4caea4d704d	0	unfiltered	236	234	0.9915254237288136	compared	41	0.1752136752136752	50	0.21367521367521367	184	12	0.06521739130434782	50	29	0.58
5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	ESM-S5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498-d4caea4d704d	0	5	236	216	0.9152542372881356	compared	34	0.1574074074074074	43	0.19907407407407407	173	9	0.05202312138728324	43	25	0.5813953488372093
5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	ESM-S5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498-d4caea4d704d	0	10	236	229	0.9703389830508474	compared	37	0.1615720524017467	48	0.2096069868995633	181	10	0.055248618784530384	48	27	0.5625
5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	ESM-S5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498-d4caea4d704d	0	15	236	234	0.9915254237288136	compared	41	0.1752136752136752	50	0.21367521367521367	184	12	0.06521739130434782	50	29	0.58
5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	ESM-S5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498-d4caea4d704d	70	unfiltered	236	216	0.9152542372881356	compared	35	0.16203703703703703	41	0.18981481481481483	175	11	0.06285714285714286	41	24	0.5853658536585366
5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	ESM-S5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498-d4caea4d704d	70	5	236	210	0.8898305084745762	compared	32	0.1523809523809524	39	0.18571428571428572	171	9	0.05263157894736842	39	23	0.5897435897435898
5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	ESM-S5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498-d4caea4d704d	70	10	236	214	0.9067796610169492	compared	33	0.1542056074766355	41	0.19158878504672897	173	9	0.05202312138728324	41	24	0.5853658536585366
5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	ESM-S5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498-d4caea4d704d	70	15	236	216	0.9152542372881356	compared	35	0.16203703703703703	41	0.18981481481481483	175	11	0.06285714285714286	41	24	0.5853658536585366
5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	ESM-S5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498-d4caea4d704d	90	unfiltered	236	187	0.7923728813559322	compared	25	0.13368983957219252	35	0.18716577540106952	152	6	0.039473684210526314	35	19	0.5428571428571428
5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	ESM-S5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498-d4caea4d704d	90	5	236	187	0.7923728813559322	compared	25	0.13368983957219252	35	0.18716577540106952	152	6	0.039473684210526314	35	19	0.5428571428571428
5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	ESM-S5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498-d4caea4d704d	90	10	236	187	0.7923728813559322	compared	25	0.13368983957219252	35	0.18716577540106952	152	6	0.039473684210526314	35	19	0.5428571428571428
5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498	AF-A0A1Y1VU49-F1	ESM-S5e86851ce2749b98f13d7c7ed6527e8ecaf9c9085aeb2d3a5ac8d17fa6e5b498-d4caea4d704d	90	15	236	187	0.7923728813559322	compared	25	0.13368983957219252	35	0.18716577540106952	152	6	0.039473684210526314	35	19	0.5428571428571428
2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	ESM-S2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f-d4caea4d704d	0	unfiltered	301	299	0.9933554817275747	compared	61	0.2040133779264214	86	0.28762541806020064	213	15	0.07042253521126761	86	46	0.5348837209302325
2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	ESM-S2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f-d4caea4d704d	0	5	301	244	0.8106312292358804	compared	30	0.12295081967213115	56	0.22950819672131148	188	9	0.047872340425531915	56	21	0.375
2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	ESM-S2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f-d4caea4d704d	0	10	301	280	0.9302325581395349	compared	49	0.175	74	0.2642857142857143	206	14	0.06796116504854369	74	35	0.47297297297297297
2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	ESM-S2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f-d4caea4d704d	0	15	301	290	0.9634551495016611	compared	54	0.18620689655172415	78	0.2689655172413793	212	15	0.07075471698113207	78	39	0.5
2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	ESM-S2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f-d4caea4d704d	70	unfiltered	301	226	0.7508305647840532	compared	31	0.13716814159292035	42	0.18584070796460178	184	8	0.043478260869565216	42	23	0.5476190476190477
2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	ESM-S2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f-d4caea4d704d	70	5	301	215	0.7142857142857143	compared	26	0.12093023255813953	37	0.17209302325581396	178	8	0.0449438202247191	37	18	0.4864864864864865
2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	ESM-S2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f-d4caea4d704d	70	10	301	225	0.7475083056478405	compared	31	0.13777777777777778	42	0.18666666666666668	183	8	0.04371584699453552	42	23	0.5476190476190477
2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	ESM-S2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f-d4caea4d704d	70	15	301	226	0.7508305647840532	compared	31	0.13716814159292035	42	0.18584070796460178	184	8	0.043478260869565216	42	23	0.5476190476190477
2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	ESM-S2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f-d4caea4d704d	90	unfiltered	301	134	0.44518272425249167	insufficient_coverage	13	0.09701492537313433	20	0.14925373134328357	114	4	0.03508771929824561	20	9	0.45
2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	ESM-S2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f-d4caea4d704d	90	5	301	134	0.44518272425249167	insufficient_coverage	13	0.09701492537313433	20	0.14925373134328357	114	4	0.03508771929824561	20	9	0.45
2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	ESM-S2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f-d4caea4d704d	90	10	301	134	0.44518272425249167	insufficient_coverage	13	0.09701492537313433	20	0.14925373134328357	114	4	0.03508771929824561	20	9	0.45
2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f	AF-A0A0L0S620-F1	ESM-S2b5d14cc1b5a293c9b68fd895b04d64913271cd335675a7fa8a40a089572ca9f-d4caea4d704d	90	15	301	134	0.44518272425249167	insufficient_coverage	13	0.09701492537313433	20	0.14925373134328357	114	4	0.03508771929824561	20	9	0.45
4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df	AF-Q1ZXI6-F1	ESM-S4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df-d4caea4d704d	0	unfiltered	255	253	0.9921568627450981	compared	30	0.11857707509881422	45	0.17786561264822134	208	11	0.052884615384615384	45	19	0.4222222222222222
4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df	AF-Q1ZXI6-F1	ESM-S4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df-d4caea4d704d	0	5	255	225	0.8823529411764706	compared	14	0.06222222222222222	29	0.1288888888888889	196	8	0.04081632653061224	29	6	0.20689655172413793
4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df	AF-Q1ZXI6-F1	ESM-S4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df-d4caea4d704d	0	10	255	241	0.9450980392156862	compared	20	0.08298755186721991	35	0.14522821576763487	206	9	0.043689320388349516	35	11	0.3142857142857143
4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df	AF-Q1ZXI6-F1	ESM-S4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df-d4caea4d704d	0	15	255	246	0.9647058823529412	compared	25	0.1016260162601626	40	0.16260162601626016	206	9	0.043689320388349516	40	16	0.4
4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df	AF-Q1ZXI6-F1	ESM-S4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df-d4caea4d704d	70	unfiltered	255	226	0.8862745098039215	compared	14	0.061946902654867256	29	0.12831858407079647	197	7	0.03553299492385787	29	7	0.2413793103448276
4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df	AF-Q1ZXI6-F1	ESM-S4f806d36cabe4d51ddb317e26ec46791d8bd3ee484a888fd27fcb6d204ac55df-d4caea4d704d	70	5	255	221	0.8666666666666667	compared	13	0.058823529411764705	28	0.12669683257918551	193	7	0.03626943005181347	28	6	0.21428571428571427
