case_id	translation_table	sense_codons	frequency_sum	expected_synonymous_sites	expected_nonsynonymous_sites	synonymous_scale	nonsynonymous_scale	branches	maximum_branch_dS	maximum_branch_dN	independent_opportunity_max_difference	marker_copy_caveat
Suillus__539632at2759__code1	1	61	1.0	0.6998022161282584	2.1860580891677825	4.123822758467981	1.3201205949630865	17	0.2549669365405905	0.005022514808048734	4.440892098500626e-16	none_recorded
Suillus__540946at2759__code1	1	61	1.0000000000000002	0.6899665056414584	2.1748717648378615	4.152141077943913	1.317244683937904	17	0.20091760216768842	0.013679957893837495	4.440892098500626e-16	none_recorded
Suillus__541070at2759__code1	1	61	1.0000000000000002	0.6932553011265187	2.1874460593484604	4.15532539858538	1.316924523996266	17	0.2895826446246439	0.02993296659453214	4.440892098500626e-16	none_recorded
Suillus__554735at2759__code1	1	61	0.9999999999999999	0.7234321638262085	2.1944728140887957	4.033418921384837	1.3296610280071284	17	0.2360007509236565	0.022006125074912727	8.881784197001252e-16	none_recorded
Suillus__649304at2759__code1	1	61	1.0	0.7316035694426515	2.1566834716186327	3.9478853872482227	1.3392262142638711	17	0.23291821416999667	0.019961274572056084	4.440892098500626e-16	none_recorded
Suillus__707076at2759__code1	1	61	1.0	0.6871578745455855	2.1687973908184586	4.156185021168061	1.3168382060282113	17	0.17672982233804246	0.010813256560088141	8.881784197001252e-16	none_recorded
Suillus__707202at2759__code1	1	61	1.0000000000000002	0.7238435797805293	2.16345243938846	3.9888397159568965	1.334577995153495	17	0.1800926096458793	0.013486393220105069	4.440892098500626e-16	none_recorded
Suillus__727964at2759__code1	1	61	1.0	0.7566102279032494	2.1520783431755577	3.8443685583520186	1.351571879482237	17	0.2246796481098682	0.01681991125859489	8.881784197001252e-16	none_recorded
Suillus__730114at2759__code1	1	61	1.0	0.7144218989364355	2.1852271817231577	4.058734880574517	1.3269325518699977	17	0.2117569944018213	0.020269306417247647	8.881784197001252e-16	none_recorded
Suillus__760428at2759__code1	1	61	0.9999999999999999	0.7149688699080374	2.1446057972857684	3.9995792649848063	1.333380088225495	17	0.34781419130013236	0.031465693365303374	1.1102230246251565e-16	none_recorded
Suillus__776280at2759__code1	1	61	1.0	0.7359339049202405	2.160431654317906	3.93563272445241	1.3406420672690016	17	0.2891717032037491	0.039343127262796034	4.440892098500626e-16	none_recorded
Suillus__801816at2759__code1	1	61	0.9999999999999999	0.6861751462842318	2.1852136832153524	4.18462960229425	1.3140082599494731	17	0.1377073912557359	0.007152895628628412	4.440892098500626e-16	none_recorded
Tilletia__201273at2759__code1	1	61	1.0	0.6601152002224513	2.2366776375884774	4.388314095531723	1.2951320248966092	7	0.9936722247846427	0.01948280242860594	4.440892098500626e-16	none_recorded
Tilletia__207567at2759__code1	1	61	0.9999999999999999	0.6955091006976949	2.2165982676973837	4.187015476107817	1.3137731860722757	7	0.6208266529137956	0.013479228845137544	1.3322676295501878e-15	none_recorded
Tilletia__319730at2759__code1	1	61	1.0	0.6594586399790758	2.2295264730538817	4.38084352511421	1.2957841711903002	7	1.1114118514760467	0.05466513431994673	8.881784197001252e-16	none_recorded
Tilletia__340246at2759__code1	1	61	1.0	0.7059264109006603	2.2041225404393563	4.122312051800433	1.320275482850398	5	1.080028797673938	0.058729033609103566	4.440892098500626e-16	none_recorded
Tilletia__3643464at2759__code1	1	61	1.0	0.7108204778753652	2.1840931167133966	4.072636741194665	1.3254533757905895	7	1.9515296531115298	0.08151978043784161	4.440892098500626e-16	none_recorded
Tilletia__4613677at2759__code1	1	61	1.0000000000000002	0.7133312276621794	2.1858650366905255	4.064305825856416	1.3263381845121542	7	1.5060974418675896	0.07103672123186375	3.3306690738754696e-16	none_recorded
Tilletia__4803900at2759__code1	1	61	1.0	0.7315070097037666	2.195803867442449	4.001753692465187	1.3331385924535168	5	0.6703115209066786	0.06907243579331812	4.440892098500626e-16	none_recorded
Tilletia__4823929at2759__code1	1	61	1.0	0.7597249180692303	2.1489126063566513	3.8285403772432676	1.3535392345979564	7	0.9621461371052301	0.05139609903207515	4.440892098500626e-16	none_recorded
Tilletia__4838864at2759__code1	1	61	1.0000000000000002	0.7238830398392752	2.180372011827628	4.0120501404643205	1.3319997853175995	7	1.8505247915523801	0.07164276942866088	2.220446049250313e-16	none_recorded
Tilletia__4843824at2759__code1	1	61	1.0	0.6841685998294947	2.191796114268329	4.203590627828517	1.3121497457613138	7	2.4508556598542404	0.0864467045240199	4.440892098500626e-16	none_recorded
Tilletia__4900375at2759__code1	1	61	0.9999999999999999	0.6945045353569165	2.1737638838400675	4.129949155368635	1.3194940078450645	7	1.4609832114339891	0.10048512544379792	4.440892098500626e-16	none_recorded
Tilletia__4969018at2759__code1	1	61	1.0	0.7045745317423686	2.201838167925255	4.125060683757966	1.3199937861038509	7	0.8540040208497442	0.028157574469877007	4.440892098500626e-16	none_recorded
Tilletia__4969636at2759__code1	1	61	1.0	0.7383083227596883	2.170480718406479	3.9398025885629195	1.3401588949851342	7	1.4246695885144518	0.039674437339286495	4.440892098500626e-16	none_recorded
Tilletia__4969990at2759__code1	1	61	0.9999999999999999	0.712825788718616	2.197967887101719	4.083457307363713	1.3243112844831237	7	1.5171469526521033	0.04554990202658255	4.440892098500626e-16	none_recorded
Tilletia__4970538at2759__code1	1	61	1.0000000000000002	0.7365135062669582	2.1712123006919892	3.947959924994243	1.3392176370925235	5	1.1354325475649387	0.060448927114588366	4.440892098500626e-16	none_recorded
Tilletia__4975094at2759__code1	1	61	1.0	0.659492017958429	2.230982655692084	4.382880451833936	1.2956060712869346	7	1.2196703803366984	0.06617839987830619	4.440892098500626e-16	none_recorded
Tilletia__4977163at2759__code1	1	61	1.0	0.7549173479069823	2.160815293420627	3.8623203578663463	1.349366903411688	7	0.8867492424621506	0.039490940165462875	4.440892098500626e-16	none_recorded
Tilletia__4985971at2759__code1	1	61	1.0	0.6835745183875492	2.2058054242327105	4.226869002425483	1.309897922490299	7	1.7733791274117259	0.0702024481216168	0.0	none_recorded
Tilletia__5000045at2759__code1	1	61	1.0000000000000002	0.7071029080491773	2.1928196917789133	4.1011323342293595	1.322462859440825	7	1.1730471176783426	0.08596521726423088	4.440892098500626e-16	none_recorded
Tilletia__5000152at2759__code1	1	61	1.0000000000000002	0.7368036678629927	2.167599894596869	3.9418961782366293	1.3399168221495155	7	16.95324893338529	0.9240129846899813	4.440892098500626e-16	none_recorded
Tilletia__5000823at2759__code1	1	61	0.9999999999999999	0.7162403844795024	2.2001464833366406	4.0717989811974995	1.3255421354460388	7	1.03177996681882	0.043764008634377724	8.881784197001252e-16	none_recorded
Tilletia__5000986at2759__code1	1	61	1.0	0.7200602854040792	2.187116504006901	4.037407489818089	1.3292281339768113	7	2.445378761160331	0.09517852686345218	4.440892098500626e-16	none_recorded
Tilletia__5001156at2759__code1	1	61	1.0	0.7432265488876746	2.1636672211411776	3.911181287023935	1.343503169815401	7	1.9514513898316357	0.10911728701443456	3.3306690738754696e-16	none_recorded
Tilletia__5001273at2759__code1	1	61	1.0000000000000002	0.7550305603423929	2.1669404481127126	3.8700036288995294	1.3484316151835107	7	1.4200363265712441	0.04899784863781552	4.440892098500626e-16	none_recorded
Tilletia__5001280at2759__code1	1	61	1.0	0.7287740998456216	2.173914512117623	3.9829744396488977	1.3352358594523197	5	1.7015649878284593	0.07254972978436028	8.881784197001252e-16	none_recorded
Tilletia__5001318at2759__code1	1	61	0.9999999999999999	0.7177320251286285	2.1822609105293775	4.040495385639624	1.3288937732722894	7	1.0448459095207703	0.07923872849834628	5.551115123125783e-16	none_recorded
Tilletia__5001413at2759__code1	1	61	1.0000000000000002	0.716784388470002	2.1849274212721226	4.048235224452804	1.3280586721057632	7	0.7775067610837746	0.044115162817854506	8.881784197001252e-16	none_recorded
Tilletia__5001473at2759__code1	1	61	1.0000000000000002	0.6902493564955379	2.1983612949989233	4.1848798905952105	1.3139835831652393	7	0.872238681035586	0.061639748165385554	4.440892098500626e-16	none_recorded
Tilletia__5001734at2759__code1	1	61	1.0	0.6647954437310584	2.1944524251881075	4.300943840517458	1.302943657424732	7	0.9432516683448229	0.02862166931156752	4.440892098500626e-16	none_recorded
Tilletia__5002334at2759__code1	1	61	1.0	0.7810814450929462	2.121244236518341	3.7157785527294394	1.3682185349740572	7	0.7824989750283037	0.08485060429418834	4.440892098500626e-16	none_recorded
Tilletia__5003192at2759__code1	1	61	0.9999999999999998	0.7559996186777972	2.145566186252863	3.8380519424141286	1.3523543685213073	7	1.6381561269258247	0.09678815411776069	4.440892098500626e-16	none_recorded
Tilletia__5003205at2759__code1	1	61	1.0	0.6770549085973803	2.2129479553652374	4.268491118319617	1.3059515733101077	7	0.9466377246810302	0.04315587502619687	0.0	none_recorded
Tilletia__5003972at2759__code1	1	61	0.9999999999999999	0.6926289902045427	2.1917622736872446	4.1644102465881305	1.316014651095951	7	1.018281782905535	0.04623134654261182	8.881784197001252e-16	none_recorded
Tilletia__5004118at2759__code1	1	61	1.0	0.6623031386048237	2.2205049143228406	4.352701783960213	1.298266909626182	7	1.6832995701020232	0.09803846732628928	8.881784197001252e-16	none_recorded
Tilletia__5004327at2759__code1	1	61	1.0	0.7325832679481611	2.160226114851457	3.9487789434529077	1.3391234199566815	7	2.213089826813666	0.11503553611100827	4.440892098500626e-16	none_recorded
Tilletia__5004391at2759__code1	1	61	0.9999999999999999	0.66421141254471	2.227848384952398	4.354125422833555	1.298140311984876	7	1.0054009947294706	0.06388593980068025	4.440892098500626e-16	none_recorded
Tilletia__5004599at2759__code1	1	61	1.0000000000000002	0.7060691534154704	2.19565238404067	4.109684615762683	1.3215760192950434	7	0.7796646839678357	0.07403042624259155	4.440892098500626e-16	none_recorded
Tilletia__5005010at2759__code1	1	61	1.0	0.7061102185168447	2.1923647530334	4.10484779223047	1.3220769799094136	7	0.6812474555351863	0.05904196506389825	8.881784197001252e-16	none_recorded
Tilletia__5005174at2759__code1	1	61	0.9999999999999999	0.7126105989429288	2.1908435005548443	4.074390843757719	1.3252676874283607	7	0.7687827887240621	0.10076395193593025	2.220446049250313e-15	none_recorded
Tilletia__5005215at2759__code1	1	61	1.0	0.6821310732438457	2.21595680436909	4.248579182635971	1.3078268817780754	7	1.098921660035896	0.0697330443915826	4.440892098500626e-16	none_recorded
Tilletia__5005274at2759__code1	1	61	1.0000000000000002	0.6654664912650474	2.2211169514934532	4.337684136839294	1.2996089381144904	7	1.747433352541526	0.11491817534534386	4.440892098500626e-16	none_recorded
Tilletia__5005697at2759__code1	1	61	1.0	0.7185044001719237	2.1888522696094386	4.046400647074242	1.32825623279735	7	0.9353532668912976	0.05102785039384003	1.3322676295501878e-15	none_recorded
Tilletia__5005892at2759__code1	1	61	0.9999999999999999	0.6956094502612823	2.2140153112120573	4.182842484932366	1.3141845707835111	7	1.1863583090895475	0.05503601188977407	3.3306690738754696e-16	none_recorded
Tilletia__5006412at2759__code1	1	61	0.9999999999999999	0.6807928769001794	2.2062728860790717	4.240740261744196	1.3085714741797267	5	1.132749058151514	0.1392291714811614	0.0	none_recorded
Tilletia__5011777at2759__code1	1	61	0.9999999999999997	0.7268066369440618	2.1703992065372937	3.986212695666863	1.334872328903781	7	1.767351409526167	0.10563968208658502	0.0	none_recorded
Tilletia__5013042at2759__code1	1	61	0.9999999999999999	0.7480895781678413	2.166816119510335	3.8964661221683112	1.3452482983820968	7	1.0875379324593775	0.08172699928348953	4.440892098500626e-16	none_recorded
Tilletia__5013259at2759__code1	1	61	0.9999999999999999	0.6938928819717108	2.214395828001743	4.191264654148767	1.3133553961749809	7	0.5999391771761468	0.02555504542641982	8.881784197001252e-16	none_recorded
Tilletia__5013539at2759__code1	1	61	0.9999999999999998	0.6788957560105175	2.2133580986197257	4.2602326336908725	1.3067265782404955	7	0.9852930565572375	0.03625163729421973	4.440892098500626e-16	none_recorded
Tilletia__5014007at2759__code1	1	61	1.0	0.708110746211667	2.180662419887567	4.079549959598731	1.3247227721969808	7	1.49351676729741	0.08517401597888181	1.3322676295501878e-15	none_recorded
Tilletia__5015403at2759__code1	1	61	1.0000000000000002	0.7247867093028484	2.181192278573025	4.009426429288489	1.3322892330138896	7	0.8358364104497105	0.04798126176927075	4.440892098500626e-16	none_recorded
Tilletia__5015647at2759__code1	1	61	1.0	0.6970003669967577	2.2106472310517744	4.1716586328024965	1.315292443410404	7	0.828413109684787	0.03204825924371094	1.1102230246251565e-16	none_recorded
Tilletia__5015712at2759__code1	1	61	1.0	0.6701743211261403	2.201752701476623	4.285343278711225	1.304382195455776	7	0.9899855813351713	0.059104824097073946	1.1102230246251565e-16	none_recorded
Tilletia__5015742at2759__code1	1	61	1.0000000000000002	0.7158814251315181	2.1801239454581722	4.045370181322488	1.328367305273127	7	1.163561432329301	0.05613783388479294	1.1102230246251565e-16	none_recorded
Tilletia__5015876at2759__code1	1	61	1.0	0.7276702613392665	2.181387888186195	3.997769737313962	1.3335813246603831	5	1.0701378562622765	0.04783374029643694	8.881784197001252e-16	none_recorded
Tilletia__5018803at2759__code1	1	61	1.0	0.6932812343738558	2.204843994747438	4.18030243056956	1.3144355047456635	5	1.4938681866385835	0.09566119792556706	0.0	none_recorded
Tilletia__529759at2759__code1	1	61	0.9999999999999998	0.7339148339263817	2.183850035938999	3.97561778967675	1.3360646664599465	7	0.6431063793930804	0.0136815376043967	4.440892098500626e-16	none_recorded
Tilletia__530740at2759__code1	1	61	0.9999999999999999	0.6868030708065057	2.1856954522821606	4.182419452078921	1.3142263347299328	7	0.9264391634684946	0.08860573405128938	8.881784197001252e-16	none_recorded
Tilletia__540946at2759__code1	1	61	1.0	0.6994253584619415	2.188608633428129	4.1291525349337475	1.3195753447094816	7	1.2115745299182814	0.05417630125079058	4.440892098500626e-16	none_recorded
Tilletia__554735at2759__code1	1	61	1.0	0.7143451102949004	2.2121436236956904	4.096743565281016	1.322919860466152	7	0.5704725472246	0.022302942145661166	4.440892098500626e-16	none_recorded
Tilletia__727964at2759__code1	1	61	1.0	0.7642459648278881	2.154519791079408	3.81914447734718	1.3547175421605215	7	1.1989725776912876	0.06189212413814467	8.881784197001252e-16	none_recorded
Tilletia__730114at2759__code1	1	61	1.0	0.7257253183344997	2.184992301602655	4.0107703926012865	1.3321409040215806	7	0.9305672256603625	0.04077269108704606	4.440892098500626e-16	none_recorded
Tilletia__776280at2759__code1	1	61	1.0	0.729939028862142	2.1823222831674984	3.989732288420567	1.334478108248376	5	9.847800736401318	0.7189760876417193	1.1102230246251565e-16	none_recorded
Trichoderma__115730at2759__code1	1	61	1.0	0.6583247016721853	2.2324928202247736	4.391172797487477	1.2948832335352833	17	0.29325214767504815	0.009540568234323601	1.1102230246251565e-16	none_recorded
Trichoderma__129234at2759__code1	1	61	1.0	0.7205385884126555	2.184757846833842	4.0321177546463645	1.329802494796786	17	0.3794872923104376	0.008373113838061752	4.440892098500626e-16	none_recorded
Trichoderma__160487at2759__code1	1	61	1.0	0.6809184753827943	2.2205874471707814	4.261164922750004	1.3066388924472858	17	0.5199540543213043	0.01886177918355886	1.1102230246251565e-16	none_recorded
Trichoderma__201273at2759__code1	1	61	1.0000000000000002	0.6664851503607945	2.239422356093953	4.3600483894977495	1.2976147614795148	17	0.3007517473482827	0.004796173719617454	4.440892098500626e-16	none_recorded
Trichoderma__207567at2759__code1	1	61	0.9999999999999998	0.7219554774874023	2.190651779512769	4.03433085255731	1.329561952401205	17	0.2328141831483999	0.0012659484859602523	4.440892098500626e-16	none_recorded
Trichoderma__260326at2759__code1	1	61	0.9999999999999997	0.7031866795180026	2.2025987727584493	4.132310148804603	1.3192531877412057	17	0.9663370341624787	0.06833850457210827	1.1102230246251565e-16	none_recorded
Trichoderma__2852757at2759__code1	1	61	1.0	0.70984696537906	2.19662283917662	4.094501979033773	1.3231537762054493	15	0.34379400279902883	0.011882631431999129	1.1102230246251565e-16	none_recorded
Trichoderma__288615at2759__code1	1	61	0.9999999999999997	0.6972930084262402	2.195478258607088	4.148573457752267	1.317604151028412	15	0.45803465782953673	0.009510086927874547	8.881784197001252e-16	none_recorded
Trichoderma__319730at2759__code1	1	61	0.9999999999999999	0.655739950412278	2.225073123415828	4.393224893522007	1.294704899138603	15	0.49283776111216054	0.019719072169854083	8.881784197001252e-16	none_recorded
Trichoderma__340246at2759__code1	1	61	0.9999999999999999	0.6713463002700027	2.2272976490105214	4.317658335369905	1.3014174152108717	15	0.5155463968517235	0.02657569964746019	4.440892098500626e-16	none_recorded
Trichoderma__345792at2759__code1	1	61	1.0000000000000002	0.75526520224022	2.186990265616701	3.8956587158123903	1.3453445651379	17	0.19791750562413452	0.008584733166549726	3.3306690738754696e-16	none_recorded
Trichoderma__352891at2759__code1	1	61	0.9999999999999999	0.6839801837404029	2.219728429412286	4.245311022423947	1.3081368759697776	17	0.22077755653365191	0.006555584390408502	4.440892098500626e-16	none_recorded
Trichoderma__3643464at2759__code1	1	61	0.9999999999999999	0.7066883201846853	2.1741536656359806	4.076538275130667	1.3250406497730074	17	0.7452593232661738	0.024384813392948863	0.0	none_recorded
Trichoderma__4613677at2759__code1	1	61	0.9999999999999999	0.6865540057423374	2.2167837661468894	4.228855629135816	1.309707250759813	15	0.5693058151183726	0.03858837831388137	1.3322676295501878e-15	none_recorded
Trichoderma__4695236at2759__code1	1	61	1.0	0.6645134737748746	2.228074819312579	4.352941523752175	1.2982455831442388	17	0.29584120617272663	0.015487008631046453	4.440892098500626e-16	none_recorded
Trichoderma__4747214at2759__code1	1	61	0.9999999999999999	0.6716652489325632	2.2133529568075994	4.29532153155928	1.3034605243898065	17	0.7392277967097022	0.031364071797930985	4.440892098500626e-16	none_recorded
Trichoderma__4764044at2759__code1	1	61	1.0000000000000002	0.6731288989288922	2.219363959917451	4.297086135284023	1.3032981120203149	17	0.5645347632720479	0.03273911655833979	1.3322676295501878e-15	none_recorded
Trichoderma__4803900at2759__code1	1	61	1.0	0.6469232073881815	2.2374969253182018	4.458674692397622	1.2891280877609164	9	0.437263273027611	0.010766558782488977	4.440892098500626e-16	none_recorded
Trichoderma__4810093at2759__code1	1	61	1.0	0.7126755740174628	2.172411122512556	4.048246918673439	1.3280574135494208	9	40.005751656386536	1.1676098245161337	4.440892098500626e-16	none_recorded
Trichoderma__4813267at2759__code1	1	61	1.0	0.7101319795785791	2.198086873439005	4.095321625627166	1.3230682045189353	17	0.49513262785303463	0.007330705464903523	1.3322676295501878e-15	none_recorded
Trichoderma__4823929at2759__code1	1	61	1.0000000000000002	0.7181376239987958	2.17891607504537	4.034120483637303	1.3295848023810841	17	0.44491403741197855	0.029162795797787123	3.3306690738754696e-16	none_recorded
Trichoderma__4837017at2759__code1	1	61	1.0	0.7085258305041638	2.217548145402891	4.129805647064351	1.3195086573308363	17	12.709897126701293	0.9589155253981558	8.881784197001252e-16	none_recorded
Trichoderma__4838864at2759__code1	1	61	1.0	0.6745602419591211	2.2020800278298993	4.26446756102081	1.3063286680929054	17	0.4338683084022916	0.02507529289315412	4.440892098500626e-16	none_recorded
Trichoderma__4843240at2759__code1	1	61	1.0000000000000002	0.6963702258768117	2.1870795340717684	4.140685016103293	1.3184018756649207	17	15.75828718606615	1.0990507668252798	8.881784197001252e-16	none_recorded
Trichoderma__4843824at2759__code1	1	61	0.9999999999999999	0.6649549114498986	2.209982617828358	4.323507473626458	1.3008869418635145	17	0.6354022123653863	0.003799823498927133	4.440892098500626e-16	none_recorded
Trichoderma__4867008at2759__code1	1	61	1.0	0.723715605267518	2.179453910746059	4.011478396877229	1.332062817065849	17	0.34588439794416803	0.02327072553961195	4.440892098500626e-16	none_recorded
Trichoderma__4888252at2759__code1	1	61	1.0	0.6896340745085181	2.191385978366034	4.1776068778616695	1.3147022392754064	17	0.48520524775040413	0.016155990035783597	4.440892098500626e-16	none_recorded
Trichoderma__4896098at2759__code1	1	61	1.0	0.6898086901027979	2.2047182556661373	4.1961300101011805	1.3128783863108067	17	0.7286059338341709	0.050847355425048625	4.440892098500626e-16	none_recorded
Trichoderma__4900375at2759__code1	1	61	1.0	0.6953884453816865	2.2007365679091118	4.164758607257511	1.3159798657966433	17	0.5515196054919499	0.013881910265306654	8.881784197001252e-16	none_recorded
Trichoderma__4908955at2759__code1	1	61	1.0	0.6825815510642365	2.198939653917852	4.221504669280043	1.3104139533106698	17	0.3697888030136652	0.024176478658787085	1.1102230246251565e-16	none_recorded
Trichoderma__4911644at2759__code1	1	61	0.9999999999999998	0.69788454321457	2.2179650408846663	4.178126041692165	1.3146508309870426	17	0.45141090720275756	0.008368995514430605	4.440892098500626e-16	none_recorded
Trichoderma__4940884at2759__code1	1	61	0.9999999999999998	0.6980694498956147	2.203210757961345	4.156148372186752	1.316841885132018	17	0.4250680729516514	0.01740445601925917	1.7763568394002505e-15	none_recorded
Trichoderma__4969018at2759__code1	1	61	0.9999999999999999	0.7053760243465559	2.2149418233875573	4.1400866303039265	1.3184625514306942	15	0.20788811672914412	0.009235738514864393	1.3322676295501878e-15	none_recorded
Trichoderma__4969636at2759__code1	1	61	1.0000000000000002	0.7301053872975007	2.1785586083414414	3.9838960871188998	1.3351323138620252	17	0.3315747712751158	0.005333090816967822	4.440892098500626e-16	none_recorded
Trichoderma__4969990at2759__code1	1	61	1.0	0.7051192973006729	2.188128973196077	4.103203928147534	1.3222475941492355	17	0.4288175153028674	0.007851471916099403	0.0	none_recorded
Trichoderma__4970387at2759__code1	1	61	1.0	0.645463226752826	2.224693564419411	4.446661981986677	1.290135790868472	15	0.4579808722966326	0.033071392147069056	8.881784197001252e-16	none_recorded
Trichoderma__4970538at2759__code1	1	61	1.0000000000000002	0.6979730927020854	2.2027753133379413	4.155960217334836	1.316860774894205	17	37.71477828740955	1.6033106143410176	8.881784197001252e-16	none_recorded
Trichoderma__4971272at2759__code1	1	61	1.0000000000000002	0.6683519568594183	2.228797584716537	4.334766303654804	1.2998710880891504	17	0.29291678097213075	0.009469827763309365	8.881784197001252e-16	none_recorded
Trichoderma__4974767at2759__code1	1	61	1.0000000000000002	0.6361180028315867	2.220644988733494	4.490932466694255	1.2864564151671922	15	0.4438248640682118	0.007843918924714076	1.3322676295501878e-15	none_recorded
Trichoderma__4975094at2759__code1	1	61	1.0	0.6464863398903811	2.2429249376149833	4.469408089883688	1.2882336047223333	17	0.48222753792960965	0.011008731310635013	4.440892098500626e-16	none_recorded
Trichoderma__4976279at2759__code1	1	61	1.0	0.6905941473248878	2.1921079344356715	4.174234741095194	1.315036562058096	17	0.455081130033405	0.035354122881527304	4.440892098500626e-16	none_recorded
Trichoderma__4977163at2759__code1	1	61	0.9999999999999999	0.7607826541951684	2.1543993498692564	3.8318197556020706	1.3531298197993507	17	0.41483042145427185	0.02300653539272839	4.440892098500626e-16	none_recorded
Trichoderma__4977863at2759__code1	1	61	1.0000000000000002	0.6655333572144934	2.2079977379944924	4.3176364701474785	1.3014194017331704	17	0.4384476678840439	0.026363450754506943	1.3322676295501878e-15	none_recorded
Trichoderma__4983000at2759__code1	1	61	0.9999999999999998	0.7385271192415126	2.177950484966447	3.949046051556321	1.3390927040533203	17	0.42509286884392994	0.014372839595970938	4.440892098500626e-16	none_recorded
Trichoderma__4985971at2759__code1	1	61	0.9999999999999998	0.6731017754806325	2.21360836129543	4.288668135981054	1.3040744637803614	15	0.6983313513011431	0.025546279648012846	4.440892098500626e-16	none_recorded
Trichoderma__4986044at2759__code1	1	61	1.0000000000000002	0.6799462443152032	2.2093519527563834	4.2493038548679625	1.307758229043998	17	0.5131603016072578	0.0070382404188002136	0.0	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis
Trichoderma__4987397at2759__code1	1	61	1.0	0.7181522401917839	2.188427539475587	4.047303088396917	1.3281590215977062	17	0.4319616355123925	0.009080392738702809	2.220446049250313e-16	none_recorded
Trichoderma__4988239at2759__code1	1	61	0.9999999999999998	0.6861938441377783	2.2043305655935295	4.212402128677404	1.3112935304932436	17	0.5565985820445413	0.023999178429099585	4.440892098500626e-16	none_recorded
Trichoderma__4999134at2759__code1	1	61	1.0000000000000002	0.668884801004675	2.219557536289291	4.318295666092999	1.3013595232691884	17	0.36615926236251817	0.0024773633888091995	4.440892098500626e-16	none_recorded
Trichoderma__5000045at2759__code1	1	61	1.0	0.6841301514437307	2.2037212087410643	4.221201702761553	1.3104431489473927	17	0.6101042454975371	0.01805543061393745	4.440892098500626e-16	none_recorded
Trichoderma__5000152at2759__code1	1	61	1.0	0.710015510078602	2.1873002825221346	4.080637326190227	1.3246081554288909	17	0.48248359163207233	0.010177594331575434	4.440892098500626e-16	none_recorded
Trichoderma__5000362at2759__code1	1	61	0.9999999999999998	0.6937389659492749	2.193199263904639	4.161418590497629	1.3163136963278859	15	0.40198488842261504	0.01065240595504025	1.1102230246251565e-16	none_recorded
Trichoderma__5000371at2759__code1	1	61	1.0000000000000002	0.7093018612748069	2.1859560209335878	4.081841653432059	1.3244813045103603	17	0.47082222571214744	0.02472536042496135	1.1102230246251565e-16	none_recorded
Trichoderma__5000452at2759__code1	1	61	0.9999999999999998	0.7069974110465714	2.184087487999922	4.089243968753446	1.3237037961762255	17	0.5125981812721491	0.028005000543523458	0.0	none_recorded
Trichoderma__5000476at2759__code1	1	61	0.9999999999999999	0.6764977605408823	2.2233818801485876	4.286606415919131	1.3042652126388976	17	0.34357525601267447	0.00970495394944934	4.440892098500626e-16	none_recorded
Trichoderma__5000743at2759__code1	1	61	0.9999999999999999	0.6464863616537434	2.218855776779466	4.432177240527589	1.2913602445094827	17	37.76081697043817	0.8783218696489787	1.1102230246251565e-16	none_recorded
Trichoderma__5000823at2759__code1	1	61	1.0	0.6794143395454604	2.222742897928029	4.271557234742914	1.3056648342814587	17	0.2737158611880044	0.011649041955348553	4.440892098500626e-16	none_recorded
Trichoderma__5000870at2759__code1	1	61	1.0000000000000002	0.6974126843143139	2.212783850851079	4.172847154374108	1.3151743375414078	17	0.44341433405048425	0.008639468688600998	2.220446049250313e-16	none_recorded
Trichoderma__5000986at2759__code1	1	61	1.0000000000000002	0.7096172274877637	2.188036016235925	4.083403180588164	1.3243169775187325	17	18.107886855205276	1.191478058666421	1.3322676295501878e-15	none_recorded
Trichoderma__5001156at2759__code1	1	61	1.0	0.7062554396791458	2.1778308772922483	4.083630588787598	1.3242930601467322	17	0.563405548052374	0.021279972982626492	4.440892098500626e-16	none_recorded
Trichoderma__5001273at2759__code1	1	61	1.0	0.7398169413370973	2.1760459219261996	3.9413302133813737	1.3399822282620872	17	0.8645678186022455	0.04535476384388529	4.440892098500626e-16	none_recorded
Trichoderma__5001280at2759__code1	1	61	0.9999999999999998	0.6853737355646596	2.2019789389232596	4.2128148842895365	1.311253538101413	17	0.5479909024988521	0.027797910160800906	8.881784197001252e-16	none_recorded
Trichoderma__5001318at2759__code1	1	61	1.0	0.6702739599009072	2.2084142327029053	4.294793420035885	1.3035091650720574	15	0.49972931705562634	0.02534674104062487	4.440892098500626e-16	none_recorded
Trichoderma__5001413at2759__code1	1	61	1.0	0.689321221856642	2.2073535626397263	4.202213268139871	1.3122840099219528	17	0.38535710364237297	0.010240630313498283	4.440892098500626e-16	none_recorded
Trichoderma__5001473at2759__code1	1	61	1.0000000000000002	0.6369460468781898	2.2394127545064904	4.515859413026168	1.2844254796693593	17	0.26313742725037326	0.006477655055207002	8.881784197001252e-16	none_recorded
Trichoderma__5001660at2759__code1	1	61	1.0000000000000002	0.6756393534848365	2.2343766431069665	4.307055208644108	1.3023838239489203	17	0.24512551652478717	0.010675546895133557	4.440892098500626e-16	none_recorded
Trichoderma__5001734at2759__code1	1	61	1.0000000000000002	0.6651649273204228	2.2004437968664754	4.308117590821921	1.3022867151924742	17	0.3936924133116696	0.015350700298957633	4.440892098500626e-16	none_recorded
