marker	pfam_accession	pfam_name	pfam_type	policy	tree_taxa	detected	undetected	unknown	eligible	minimum_detection_changes	edges_with_change_in_some_optimum	edges_with_change_in_every_optimum
5000371at2759	PF13417.13	GST_N_3	Domain	overlap_partial_unknown	465	0	408	57	False		0	0
5000371at2759	PF13424.13	TPR_12	Repeat	all_GA_hits	465	2	463	0	False		0	0
5000371at2759	PF13424.13	TPR_12	Repeat	overlap_partial_unknown	465	1	407	57	False		0	0
5000371at2759	PF13632.13	Glyco_trans_2_3	Domain	all_GA_hits	465	1	464	0	False		0	0
5000371at2759	PF13632.13	Glyco_trans_2_3	Domain	overlap_partial_unknown	465	0	408	57	False		0	0
5000371at2759	PF13641.13	Glyco_tranf_2_3	Domain	all_GA_hits	465	1	464	0	False		0	0
5000371at2759	PF13641.13	Glyco_tranf_2_3	Domain	overlap_partial_unknown	465	0	408	57	False		0	0
5000371at2759	PF13741.13	MRP-S25	Family	all_GA_hits	465	1	464	0	False		0	0
5000371at2759	PF13741.13	MRP-S25	Family	overlap_partial_unknown	465	0	408	57	False		0	0
5000371at2759	PF14520.13	HHH_5	Domain	all_GA_hits	465	2	463	0	False		0	0
5000371at2759	PF14520.13	HHH_5	Domain	overlap_partial_unknown	465	0	408	57	False		0	0
5000371at2759	PF21485.4	IF5A-like_N	Domain	all_GA_hits	465	1	464	0	False		0	0
5000371at2759	PF21485.4	IF5A-like_N	Domain	overlap_partial_unknown	465	1	407	57	False		0	0
5000371at2759	PF22441.3	CLIC-like_N	Domain	all_GA_hits	465	1	464	0	False		0	0
5000371at2759	PF22441.3	CLIC-like_N	Domain	overlap_partial_unknown	465	0	408	57	False		0	0
5000371at2759	PF25904.1	Tmrp11_N	Domain	all_GA_hits	465	458	7	0	True	5	5	5
5000371at2759	PF25904.1	Tmrp11_N	Domain	overlap_partial_unknown	465	368	5	92	True	4	6	3
5000452at2759	PF00018.35	SH3_1	Domain	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF00018.35	SH3_1	Domain	overlap_partial_unknown	462	1	402	59	False		0	0
5000452at2759	PF00069.32	Pkinase	Domain	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF00069.32	Pkinase	Domain	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF00125.31	Histone	Domain	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF00125.31	Histone	Domain	overlap_partial_unknown	462	1	402	59	False		0	0
5000452at2759	PF00515.35	TPR_1	Repeat	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF00515.35	TPR_1	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF01137.27	RTC	Domain	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF01137.27	RTC	Domain	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF01535.27	PPR	Repeat	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF01535.27	PPR	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF03031.25	NIF	Family	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF03031.25	NIF	Family	overlap_partial_unknown	462	1	402	59	False		0	0
5000452at2759	PF03114.24	BAR	Domain	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF03114.24	BAR	Domain	overlap_partial_unknown	462	1	402	59	False		0	0
5000452at2759	PF04733.21	Coatomer_E	Repeat	all_GA_hits	462	459	3	0	False		0	0
5000452at2759	PF04733.21	Coatomer_E	Repeat	overlap_partial_unknown	462	383	1	78	False		0	0
5000452at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF07719.24	TPR_2	Repeat	all_GA_hits	462	5	457	0	True	5	5	5
5000452at2759	PF07719.24	TPR_2	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF07721.21	TPR_4	Repeat	all_GA_hits	462	2	460	0	False		0	0
5000452at2759	PF07721.21	TPR_4	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF09419.17	PGP_phosphatase	Family	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF09419.17	PGP_phosphatase	Family	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF12854.14	PPR_1	Repeat	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF12854.14	PPR_1	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF12895.14	ANAPC3	Repeat	all_GA_hits	462	2	460	0	False		0	0
5000452at2759	PF12895.14	ANAPC3	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF13041.13	PPR_2	Repeat	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF13041.13	PPR_2	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF13174.13	TPR_6	Repeat	all_GA_hits	462	17	445	0	True	11	17	7
5000452at2759	PF13174.13	TPR_6	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF13176.13	TPR_7	Repeat	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF13176.13	TPR_7	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF13181.13	TPR_8	Repeat	all_GA_hits	462	11	451	0	True	7	7	7
5000452at2759	PF13181.13	TPR_8	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF13242.13	Hydrolase_like	Domain	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF13242.13	Hydrolase_like	Domain	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF13414.13	TPR_11	Repeat	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF13414.13	TPR_11	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF13428.13	TPR_14	Repeat	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF13428.13	TPR_14	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF13432.13	TPR_16	Repeat	all_GA_hits	462	7	455	0	True	7	9	5
5000452at2759	PF13432.13	TPR_16	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF13649.13	Methyltransf_25	Domain	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF13649.13	Methyltransf_25	Domain	overlap_partial_unknown	462	1	402	59	False		0	0
5000452at2759	PF13812.13	PPR_3	Repeat	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF13812.13	PPR_3	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF14559.13	TPR_19	Repeat	all_GA_hits	462	25	437	0	True	24	26	22
5000452at2759	PF14559.13	TPR_19	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF17177.11	PPR_long	Repeat	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF17177.11	PPR_long	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF23276.3	TPR_24	Repeat	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF23276.3	TPR_24	Repeat	overlap_partial_unknown	462	0	403	59	False		0	0
5000452at2759	PF27593.1	NvfJ_N	Domain	all_GA_hits	462	1	461	0	False		0	0
5000452at2759	PF27593.1	NvfJ_N	Domain	overlap_partial_unknown	462	1	402	59	False		0	0
5000476at2759	PF00076.29	RRM_1	Domain	all_GA_hits	479	2	477	0	False		0	0
5000476at2759	PF00076.29	RRM_1	Domain	overlap_partial_unknown	479	2	474	3	False		0	0
5000476at2759	PF00153.33	Mito_carr	Repeat	all_GA_hits	479	1	478	0	False		0	0
5000476at2759	PF00153.33	Mito_carr	Repeat	overlap_partial_unknown	479	0	476	3	False		0	0
5000476at2759	PF00501.35	AMP-binding	Family	all_GA_hits	479	1	478	0	False		0	0
5000476at2759	PF00501.35	AMP-binding	Family	overlap_partial_unknown	479	1	475	3	False		0	0
5000476at2759	PF00622.37	SPRY	Domain	all_GA_hits	479	1	478	0	False		0	0
5000476at2759	PF00622.37	SPRY	Domain	overlap_partial_unknown	479	1	475	3	False		0	0
5000476at2759	PF01399.34	PCI	Domain	all_GA_hits	479	479	0	0	False		0	0
5000476at2759	PF01399.34	PCI	Domain	overlap_partial_unknown	479	475	0	4	False		0	0
5000476at2759	PF01490.25	Aa_trans	Domain	all_GA_hits	479	1	478	0	False		0	0
5000476at2759	PF01490.25	Aa_trans	Domain	overlap_partial_unknown	479	0	476	3	False		0	0
5000476at2759	PF02551.22	Acyl_CoA_thio	Domain	all_GA_hits	479	1	478	0	False		0	0
5000476at2759	PF02551.22	Acyl_CoA_thio	Domain	overlap_partial_unknown	479	0	476	3	False		0	0
5000476at2759	PF04969.23	CS	Domain	all_GA_hits	479	1	478	0	False		0	0
5000476at2759	PF04969.23	CS	Domain	overlap_partial_unknown	479	1	475	3	False		0	0
5000476at2759	PF06464.17	DMAP_binding	Domain	all_GA_hits	479	1	478	0	False		0	0
5000476at2759	PF06464.17	DMAP_binding	Domain	overlap_partial_unknown	479	0	475	4	False		0	0
5000476at2759	PF07934.19	OGG_N	Family	all_GA_hits	479	2	477	0	False		0	0
5000476at2759	PF07934.19	OGG_N	Family	overlap_partial_unknown	479	1	474	4	False		0	0
5000476at2759	PF10602.16	RPN7	Repeat	all_GA_hits	479	479	0	0	False		0	0
5000476at2759	PF10602.16	RPN7	Repeat	overlap_partial_unknown	479	471	0	8	False		0	0
5000476at2759	PF13181.13	TPR_8	Repeat	all_GA_hits	479	1	478	0	False		0	0
5000476at2759	PF13181.13	TPR_8	Repeat	overlap_partial_unknown	479	0	476	3	False		0	0
5000476at2759	PF13622.13	4HBT_3	Domain	all_GA_hits	479	1	478	0	False		0	0
5000476at2759	PF13622.13	4HBT_3	Domain	overlap_partial_unknown	479	0	476	3	False		0	0
5000476at2759	PF20789.4	4HBT_3C	Domain	all_GA_hits	479	1	478	0	False		0	0
5000476at2759	PF20789.4	4HBT_3C	Domain	overlap_partial_unknown	479	0	476	3	False		0	0
5000476at2759	PF21154.3	RPN7_PSMD6_C	Domain	all_GA_hits	479	447	32	0	True	20	20	20
5000476at2759	PF21154.3	RPN7_PSMD6_C	Domain	overlap_partial_unknown	479	444	32	3	True	20	20	20
5000476at2759	PF23024.2	AMP-dom_DIP2-like	Domain	all_GA_hits	479	1	478	0	False		0	0
5000476at2759	PF23024.2	AMP-dom_DIP2-like	Domain	overlap_partial_unknown	479	0	475	4	False		0	0
5000476at2759	PF24919.1	Mug62	Domain	all_GA_hits	479	1	478	0	False		0	0
5000476at2759	PF24919.1	Mug62	Domain	overlap_partial_unknown	479	1	475	3	False		0	0
5000743at2759	PF00297.29	Ribosomal_L3	Family	all_GA_hits	493	1	492	0	False		0	0
5000743at2759	PF00297.29	Ribosomal_L3	Family	overlap_partial_unknown	493	0	39	454	False		0	0
5000743at2759	PF00400.39	WD40	Repeat	all_GA_hits	493	1	492	0	False		0	0
5000743at2759	PF00400.39	WD40	Repeat	overlap_partial_unknown	493	0	39	454	False		0	0
5000743at2759	PF00583.32	Acetyltransf_1	Family	all_GA_hits	493	488	5	0	True	5	5	5
5000743at2759	PF00583.32	Acetyltransf_1	Family	overlap_partial_unknown	493	18	5	470	True	4	15	1
5000743at2759	PF01569.28	PAP2	Family	all_GA_hits	493	1	492	0	False		0	0
5000743at2759	PF01569.28	PAP2	Family	overlap_partial_unknown	493	0	39	454	False		0	0
5000743at2759	PF07933.21	DUF1681	Domain	all_GA_hits	493	1	492	0	False		0	0
5000743at2759	PF07933.21	DUF1681	Domain	overlap_partial_unknown	493	0	39	454	False		0	0
5000743at2759	PF08445.17	FR47	Family	all_GA_hits	493	375	118	0	True	64	87	45
5000743at2759	PF08445.17	FR47	Family	overlap_partial_unknown	493	0	39	454	False		0	0
5000743at2759	PF10313.16	DUF2415	Repeat	all_GA_hits	493	1	492	0	False		0	0
5000743at2759	PF10313.16	DUF2415	Repeat	overlap_partial_unknown	493	0	39	454	False		0	0
5000743at2759	PF13302.14	Acetyltransf_3	Domain	all_GA_hits	493	2	491	0	False		0	0
5000743at2759	PF13302.14	Acetyltransf_3	Domain	overlap_partial_unknown	493	0	39	454	False		0	0
5000743at2759	PF13420.14	Acetyltransf_4	Domain	all_GA_hits	493	2	491	0	False		0	0
5000743at2759	PF13420.14	Acetyltransf_4	Domain	overlap_partial_unknown	493	0	39	454	False		0	0
5000743at2759	PF13508.14	Acetyltransf_7	Domain	all_GA_hits	493	378	115	0	True	46	60	34
5000743at2759	PF13508.14	Acetyltransf_7	Domain	overlap_partial_unknown	493	0	39	454	False		0	0
5000743at2759	PF13527.14	Acetyltransf_9	Domain	all_GA_hits	493	8	485	0	True	7	7	7
5000743at2759	PF13527.14	Acetyltransf_9	Domain	overlap_partial_unknown	493	0	39	454	False		0	0
5000743at2759	PF13673.14	Acetyltransf_10	Domain	all_GA_hits	493	380	113	0	True	46	64	32
5000743at2759	PF13673.14	Acetyltransf_10	Domain	overlap_partial_unknown	493	0	39	454	False		0	0
5000823at2759	PF00018.35	SH3_1	Domain	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF00018.35	SH3_1	Domain	overlap_partial_unknown	470	0	466	4	False		0	0
5000823at2759	PF00023.37	Ank	Repeat	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF00023.37	Ank	Repeat	overlap_partial_unknown	470	0	466	4	False		0	0
5000823at2759	PF00153.33	Mito_carr	Repeat	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF00153.33	Mito_carr	Repeat	overlap_partial_unknown	470	0	465	5	False		0	0
5000823at2759	PF00520.38	Ion_trans	Family	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF00520.38	Ion_trans	Family	overlap_partial_unknown	470	0	466	4	False		0	0
5000823at2759	PF00789.27	UBX	Domain	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF00789.27	UBX	Domain	overlap_partial_unknown	470	1	465	4	False		0	0
5000823at2759	PF01399.34	PCI	Domain	all_GA_hits	470	338	132	0	True	62	90	40
5000823at2759	PF01399.34	PCI	Domain	overlap_partial_unknown	470	334	131	5	True	61	89	38
5000823at2759	PF01794.26	Ferric_reduct	Domain	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF01794.26	Ferric_reduct	Domain	overlap_partial_unknown	470	1	465	4	False		0	0
5000823at2759	PF03364.26	Polyketide_cyc	Family	all_GA_hits	470	2	468	0	False		0	0
5000823at2759	PF03364.26	Polyketide_cyc	Family	overlap_partial_unknown	470	2	464	4	False		0	0
5000823at2759	PF06046.20	Sec6	Repeat	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF06046.20	Sec6	Repeat	overlap_partial_unknown	470	1	465	4	False		0	0
5000823at2759	PF08022.19	FAD_binding_8	Domain	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF08022.19	FAD_binding_8	Domain	overlap_partial_unknown	470	1	465	4	False		0	0
5000823at2759	PF08030.18	NAD_binding_6	Domain	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF08030.18	NAD_binding_6	Domain	overlap_partial_unknown	470	0	465	5	False		0	0
5000823at2759	PF08059.19	SEP	Domain	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF08059.19	SEP	Domain	overlap_partial_unknown	470	1	465	4	False		0	0
5000823at2759	PF08495.16	FIST	Domain	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF08495.16	FIST	Domain	overlap_partial_unknown	470	0	465	5	False		0	0
5000823at2759	PF09335.17	VTT_dom	Domain	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF09335.17	VTT_dom	Domain	overlap_partial_unknown	470	1	465	4	False		0	0
5000823at2759	PF10384.15	Scm3	Family	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF10384.15	Scm3	Family	overlap_partial_unknown	470	1	465	4	False		0	0
5000823at2759	PF14604.13	SH3_9	Domain	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF14604.13	SH3_9	Domain	overlap_partial_unknown	470	0	466	4	False		0	0
5000823at2759	PF22591.3	eIF3a_PCI_TPR-like	Repeat	all_GA_hits	470	470	0	0	False		0	0
5000823at2759	PF22591.3	eIF3a_PCI_TPR-like	Repeat	overlap_partial_unknown	470	453	0	17	False		0	0
5000823at2759	PF26935.1	DUF8286	Domain	all_GA_hits	470	1	469	0	False		0	0
5000823at2759	PF26935.1	DUF8286	Domain	overlap_partial_unknown	470	1	465	4	False		0	0
5000870at2759	PF00004.36	AAA	Domain	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF00004.36	AAA	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF00009.34	GTP_EFTU	Domain	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF00009.34	GTP_EFTU	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF00069.32	Pkinase	Domain	all_GA_hits	486	2	484	0	False		0	0
5000870at2759	PF00069.32	Pkinase	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF00153.33	Mito_carr	Repeat	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF00153.33	Mito_carr	Repeat	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF00493.30	MCM	Domain	all_GA_hits	486	486	0	0	False		0	0
5000870at2759	PF00493.30	MCM	Domain	overlap_partial_unknown	486	5	0	481	False		0	0
5000870at2759	PF01078.28	Mg_chelatase	Domain	all_GA_hits	486	480	6	0	True	5	5	5
5000870at2759	PF01078.28	Mg_chelatase	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF01633.27	Choline_kinase	Domain	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF01633.27	Choline_kinase	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF02779.30	Transket_pyr	Domain	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF02779.30	Transket_pyr	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF02780.26	Transketolase_C	Domain	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF02780.26	Transketolase_C	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF03143.24	GTP_EFTU_D3	Domain	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF03143.24	GTP_EFTU_D3	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF03144.32	GTP_EFTU_D2	Domain	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF03144.32	GTP_EFTU_D2	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF04724.19	Glyco_transf_17	Family	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF04724.19	Glyco_transf_17	Family	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	all_GA_hits	486	2	484	0	False		0	0
5000870at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF07728.21	AAA_5	Domain	all_GA_hits	486	466	20	0	True	15	15	15
5000870at2759	PF07728.21	AAA_5	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF09079.18	WHD_Cdc6	Domain	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF09079.18	WHD_Cdc6	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF13191.13	AAA_16	Domain	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF13191.13	AAA_16	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF13401.13	AAA_22	Domain	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF13401.13	AAA_22	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF14551.12	MCM_N	Domain	all_GA_hits	486	457	29	0	True	25	25	25
5000870at2759	PF14551.12	MCM_N	Domain	overlap_partial_unknown	486	1	4	481	False		0	0
5000870at2759	PF17207.10	MCM_OB	Domain	all_GA_hits	486	486	0	0	False		0	0
5000870at2759	PF17207.10	MCM_OB	Domain	overlap_partial_unknown	486	5	0	481	False		0	0
5000870at2759	PF17855.8	MCM_lid	Domain	all_GA_hits	486	482	4	0	False		0	0
5000870at2759	PF17855.8	MCM_lid	Domain	overlap_partial_unknown	486	5	0	481	False		0	0
5000870at2759	PF17863.8	AAA_lid_2	Domain	all_GA_hits	486	4	482	0	False		0	0
5000870at2759	PF17863.8	AAA_lid_2	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF22594.3	GTP-eEF1A_C	Domain	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF22594.3	GTP-eEF1A_C	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF22606.3	Cdc6-ORC-like_ATPase_lid	Domain	all_GA_hits	486	1	485	0	False		0	0
5000870at2759	PF22606.3	Cdc6-ORC-like_ATPase_lid	Domain	overlap_partial_unknown	486	0	5	481	False		0	0
5000870at2759	PF24901.3	WHD_MCM7	Domain	all_GA_hits	486	457	29	0	True	15	18	12
5000870at2759	PF24901.3	WHD_MCM7	Domain	overlap_partial_unknown	486	3	2	481	False		0	0
5000986at2759	PF00248.28	Aldo_ket_red	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF00248.28	Aldo_ket_red	Domain	overlap_partial_unknown	472	1	463	8	False		0	0
5000986at2759	PF00294.30	PfkB	Domain	all_GA_hits	472	10	462	0	True	8	8	8
5000986at2759	PF00294.30	PfkB	Domain	overlap_partial_unknown	472	0	454	18	False		0	0
5000986at2759	PF00300.28	His_Phos_1	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF00300.28	His_Phos_1	Domain	overlap_partial_unknown	472	1	463	8	False		0	0
5000986at2759	PF00400.39	WD40	Repeat	all_GA_hits	472	270	202	0	True	79	107	56
5000986at2759	PF00400.39	WD40	Repeat	overlap_partial_unknown	472	142	202	128	True	44	63	31
5000986at2759	PF00441.30	Acyl-CoA_dh_1	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF00441.30	Acyl-CoA_dh_1	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF00533.34	BRCT	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF00533.34	BRCT	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF00628.36	PHD	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF00628.36	PHD	Domain	overlap_partial_unknown	472	1	463	8	False		0	0
5000986at2759	PF00817.26	IMS	Family	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF00817.26	IMS	Family	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF01591.25	6PF2K	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF01591.25	6PF2K	Domain	overlap_partial_unknown	472	0	463	9	False		0	0
5000986at2759	PF01756.25	ACOX	Family	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF01756.25	ACOX	Family	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF02373.29	JmjC	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF02373.29	JmjC	Domain	overlap_partial_unknown	472	1	463	8	False		0	0
5000986at2759	PF02770.25	Acyl-CoA_dh_M	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF02770.25	Acyl-CoA_dh_M	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF03451.22	HELP	Repeat	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF03451.22	HELP	Repeat	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF03981.18	Ubiq_cyt_C_chap	Family	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF03981.18	Ubiq_cyt_C_chap	Family	overlap_partial_unknown	472	1	463	8	False		0	0
5000986at2759	PF04227.18	Indigoidine_A	Family	all_GA_hits	472	10	462	0	True	8	8	8
5000986at2759	PF04227.18	Indigoidine_A	Family	overlap_partial_unknown	472	10	454	8	True	8	8	8
5000986at2759	PF05729.19	NACHT	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF05729.19	NACHT	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF11799.14	IMS_C	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF11799.14	IMS_C	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF12738.14	PTCB-BRCT	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF12738.14	PTCB-BRCT	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF12894.14	ANAPC4_WD40	Repeat	all_GA_hits	472	6	466	0	True	4	4	4
5000986at2759	PF12894.14	ANAPC4_WD40	Repeat	overlap_partial_unknown	472	0	463	9	False		0	0
5000986at2759	PF14479.12	HeLo	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF14479.12	HeLo	Domain	overlap_partial_unknown	472	1	463	8	False		0	0
5000986at2759	PF14749.12	Acyl-CoA_ox_N	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF14749.12	Acyl-CoA_ox_N	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF16282.12	SANT_DAMP1_like	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF16282.12	SANT_DAMP1_like	Domain	overlap_partial_unknown	472	1	463	8	False		0	0
5000986at2759	PF16589.13	BRCT_2	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF16589.13	BRCT_2	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF16727.11	REV1_C	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF16727.11	REV1_C	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF16759.13	LIG3_BRCT	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF16759.13	LIG3_BRCT	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF17100.12	NACHT_N	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF17100.12	NACHT_N	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF17811.7	JHD	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF17811.7	JHD	Domain	overlap_partial_unknown	472	0	463	9	False		0	0
5000986at2759	PF21999.3	IMS_HHH_1	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF21999.3	IMS_HHH_1	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF22924.2	ACOX_C_alpha1	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF22924.2	ACOX_C_alpha1	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF23098.2	Beta-prop_NOL10_N	Repeat	all_GA_hits	472	4	468	0	False		0	0
5000986at2759	PF23098.2	Beta-prop_NOL10_N	Repeat	overlap_partial_unknown	472	0	463	9	False		0	0
5000986at2759	PF23409.2	Beta-prop_EML	Repeat	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF23409.2	Beta-prop_EML	Repeat	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF23414.2	Beta-prop_EML_2	Repeat	all_GA_hits	472	1	471	0	False		0	0
